Check Map,Check B#,Check M#,Snowball Map,Group,brizo_id,Mapping,Name,First Seen,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Contact LinkedIn,Phone,Contact Count,Most Common Email,Cuisines (Regional),Price Range,Vitality Score,Reputation Score,Technology Vendors
-,-,-,46024,Group C,91718fb8bfbe0539,158 Enterp70360,Cajun Confections,3/1/2020,158 Enterprise Dr,Houma,LA,70360,United States,,,,(985)746-5992,0,,Cajun,$,,,
-,-,-,46025,Group C,9172da45c286f80c,2101 8th S70058,Hong Minh,3/1/2020,2101 8th St,Harvey,LA,70058,United States,,,,(504)592-7316,0,,Japanese; Chinese,$,,,WooCommerce; Google Maps; Culinary Agents; DoorDash; Postmates; Smart Online Order; Uber Eats
-,-,-,46026,Group C,9173a8826914f451,336 S Stat64068,China Fun,3/1/2020,336 S State Route 291,Liberty,MO,64068,United States,John,Zhang,,(816)781-0525,1,,Chinese,$,,,
-,-,-,46027,Group C,91b0daf957f25105,83 Floriss63031,Old St Louis Chop Suey,3/1/2020,83 Florissant Oaks Shopping Ctr,Florissant,MO,63031,United States,Marylynn,Pham,,(314)831-7337,1,,Chinese,$,,,
-,-,-,46028,Group C,91b222e7a3b5e4d4,1803 Elm S63435,China King,3/1/2020,1803 Elm St,Canton,MO,63435,United States,,,,(573)288-8815,0,,Chinese,$,,,Google Analytics
-,-,-,46029,Group C,91ba0a91db4be9ea,1995 Memor1020,North China Restaurant,3/1/2020,1995 Memorial Dr,Chicopee,MA,1020,United States,L. I.,Jimmy,,(413)532-1499,1,,Chinese,$,,,Facebook Pixel; Google Analytics; Grubhub; MealKeyway; Apple Pay; Google Maps; Seamless; Menufy
-,-,-,46030,Group C,91d6e1cfe562948a,1276 Morel30316,Atlanta Deli,3/1/2020,1276 Moreland Ave SE,Atlanta,GA,30316,United States,,,,(404)627-6899,0,,Chinese,$,,,Grubhub; DoorDash
-,-,-,46031,Group C,91dd91346fe93fd7,67 Centre 4530,Yum Mee Chinese Restaurant,1/14/2022,67 Centre St,Bath,ME,4530,United States,,,,(207)442-8668,0,,Chinese,$,,,Google Analytics; WooCommerce; Google Maps; Menusifu; MealKeyway
-,-,-,46032,Group C,91f82d847165e423,807 Carrol31069,Orleans On Carroll,3/18/2022,807 Carroll St,Perry,GA,31069,United States,,,,(478)224-2222,0,,Cajun,$,,,Toast Marketplace; Resy
-,-,-,46033,Group C,91f92bdc10f28f1b,625 Washin2188,Dozo Ramen & Sushi,6/26/2023,625 Washington St,Weymouth,MA,2188,United States,,,,(781)803-2721,0,,Japanese,,,,Uber Eats
-,-,-,46034,Group C,91fb243374c9b817,2725 N US 63033,The Rice House,3/1/2020,2725 N US Highway 67,Florissant,MO,63033,United States,,,,(314)921-0711,0,,Chinese,$,,,Facebook Pixel; Google Analytics; Toast Online Ordering; Grubhub; Postmates; Toast Marketplace; Seamless; Google Maps; Talech; Uber Eats; DoorDash; Caviar
-,-,-,46035,Group C,91fe4726c6a51f0c,7805 Aberc31406,The Boiling Seafood,3/1/2020,7805 Abercorn St,Savannah,GA,31406,United States,,,,(912)355-6658,0,,American; Creole; Cajun,$$,,,
-,-,-,46036,Group C,9202b6b3a7f67c4c,2566 Shall30066,Hop Shing,3/1/2020,2566 Shallowford Rd,Marietta,GA,30066,United States,,,,(404)329-9636,0,,Chinese,$,,,
-,-,-,46037,Group C,920b6587251e5191,675 Ponce 30308,Jia Szechuan Food and Bar,3/1/2020,675 Ponce de Leon Ave NE,Atlanta,GA,30308,United States,Dahe,Y,,(470)343-2881,2,jiaszechuanpcm@gmail.com,Chinese,$$,,,Wix Restaurants; Culinary Agents
-,-,-,46038,Group C,9217f350eec1661f,2944 Johns70503,Magic Wok Chinese Restaurant,3/1/2020,2944 Johnston St,Lafayette,LA,70503,United States,Ceng,Sanding,,(337)237-8311,1,,Chinese,$,,,
-,-,-,46039,Group C,9233d99fcfa32943,228 N Aven70526,Frosto,3/1/2020,228 N Avenue G,Crowley,LA,70526,United States,Brannon,T,,(337)783-0917,1,,Cajun,$,,,SinglePlatform; OpenStreetMap; WaitR; ASAP; DoorDash; Uber Eats
-,-,-,46040,Group C,923cbe989e9401fc,5000 Bufor30341,Best BBQ,10/2/2020,5000 Buford Hwy NE,Chamblee,GA,30341,United States,,,,(678)395-6900,0,,Chinese,$$,,,Grubhub; HungryPanda
-,-,-,46041,Group C,9243525b8f634944,1326 Sunbu63366,88 China,3/1/2020,1326 Sunburst Dr,O'Fallon,MO,63366,United States,Guo,Shen,,(636)272-8855,1,,Chinese,$,,,Google Analytics; Grubhub; Squarespace; Chinese Menu Online; Postmates; Apple Pay; Seamless; MailChimp; BeyondMenu; Google Maps; Opencart; DoorDash; Uber Eats; Caviar
-,-,-,46042,Group C,9248c773dd7a136a,124 Broadw1906,Shoyu Restaurant,3/1/2020,124 Broadway,Saugus,MA,1906,United States,,,,(781)233-2888,0,,Japanese; Chinese,$$,,,MenuPages; Grubhub; Culinary Agents; Postmates; BeyondMenu; Seamless; DoorDash; Uber Eats
-,-,-,46043,Group C,9250bf217963d373,579 Parkwa30354,Seafood El Neto camarones Cajun style louisiana,11/6/2021,579 Parkway Dr,Hapeville,GA,30354,United States,,,,(404)914-6004,0,,Cajun,,,,
-,-,-,46044,Group C,925a3535932d9165,139 Endico1923,Gourmet Garden,3/1/2020,139 Endicott St,Danvers,MA,1923,United States,Chunt,Wong,,(978)774-8588,1,,Japanese; Chinese,$$,,,Grubhub; Seamless; BeyondMenu; Google Maps; Culinary Agents; Caviar; DoorDash
-,-,-,46045,Group C,925f2ebe9a45e0b9,640 W Repu65807,Karai Ramen + Handroll,3/1/2020,640 W Republic Rd,Springfield,MO,65807,United States,,,,(417)319-5225,0,doj632@hotmail.com,Japanese,$$,,,Wix Restaurants; Toast Marketplace; Matterport
-,-,-,46046,Group C,92651700223e5093,3045 Gordy30066,New Lucky China,3/1/2020,3045 Gordy Pkwy,Marietta,GA,30066,United States,Sammie,Jett,,(770)565-9666,1,,Chinese,$$,,,Google Maps; Culinary Agents; Caviar; Postmates; Uber Eats; kwickmenu; DoorDash
-,-,-,46047,Group C,9287f0fec8b8ea5d,621 E Libe65265,Ori Hibachi Express,5/15/2023,621 E Liberty St,Mexico,MO,65265,United States,,,,(573)975-4025,0,,Japanese,,,,
-,-,-,46048,Group C,928b7c4ffd550180,4422 Acush2745,Ying Dynasty,3/1/2020,4422 Acushnet Ave,New Bedford,MA,2745,United States,Patricia,Gonsalves,,(508)998-3003,1,yingdynastyinfo@gmail.com,Chinese,$$,,,Wix Restaurants
-,-,-,46049,Group C,928e39507a8f5b5f,1815 St Ma70583,Billy's Boudin & Cracklins,3/1/2020,1815 St Mary St,Scott,LA,70583,United States,,,,(337)232-1114,0,,Creole; Cajun,$$,,,YourAdChoices; Facebook Pixel; Google Analytics; The NAI; WooCommerce; Google Maps
-,-,-,46050,Group C,92a22e639b4f537f,516 Loring1970,Fantasy Island,3/1/2020,516 Loring Ave,Salem,MA,1970,United States,Debbie,Lam,,(978)745-1700,1,,Chinese,$$,,,Google Analytics; WooCommerce; Culinary Agents; MealKeyway; Postmates; Menusifu; Google Maps; Uber Eats
-,-,-,46051,Group C,92b1c6810c569d21,86 Wharf S1970,Finz Seafood,3/1/2020,86 Wharf St,Salem,MA,1970,United States,Matt,Dorman,https://www.linkedin.com/in/matt-dorman-22a93b10,(978)744-8485,6,schoonerfame@gmail.com,American; Japanese,$$,,,Google Analytics; Toast Online Ordering; Tripleseat; WooCommerce; BeerMenus; OpenTable; Toast Marketplace; SwipeIt.com; Eventbrite; Stripe; Google Maps; Canva
-,-,-,46052,Group C,92bd1abc8389c31e,9 Highland2148,Golden Garden,3/1/2020,9 Highland Ave,Malden,MA,2148,United States,,,,(781)322-3708,0,,Chinese,$$,,,Google Analytics; Fantuan; Grubhub; MenuPages; Culinary Agents; Chowbus; Chinese Menu Online; Squarespace; Apple Pay; MailChimp; Google Maps; Opencart; Menufy; DoorDash; Uber Eats
-,-,-,46053,Group C,92c10ebe93934309,4155 Lawre30047,China Wok,3/1/2020,4155 Lawrenceville Hwy NW,Lilburn,GA,30047,United States,,,,(770)925-4726,0,,Chinese,$,,,Grubhub; MenuPages; Culinary Agents; Postmates; kwickmenu; EatStreet; Seamless; BeyondMenu; Uber Eats; DoorDash
-,-,-,46054,Group C,92c4753d89e1165c,11529 E 6364133,Raytown To Go,3/1/2020,11529 E 63rd St,Raytown,MO,64133,United States,Huang,Jie,,(816)859-5166,1,,Chinese,$,,,Menufy; Uber Eats; DoorDash
-,-,-,46055,Group C,92d175983dfa96ed,18 Harvard2445,Noah's Kitchen,3/1/2020,18 Harvard St,Brookline,MA,2445,United States,,,,(617)383-5848,0,,Chinese,$$,,,Toast Online Ordering; Grubhub; Chowbus; Postmates; Wix Restaurants; Toast Marketplace; Seamless; Resy; Uber Eats
-,-,-,46056,Group C,92e27ed7a7c10b3d,2666 GA-1530248,China Wok,3/1/2020,2666 GA-155,Locust Grove,GA,30248,United States,J.,Jiang,,(770)914-1868,1,,Chinese,$,,,
-,-,-,46057,Group C,92fadddf1df2395b,704 S Carr70118,China Orchid,3/1/2020,704 S Carrollton Ave,New Orleans,LA,70118,United States,Michael,Tan,,(504)865-1428,1,chinaorchid92@yahoo.com,Chinese,$,,,Google Analytics; OpenStreetMap; Grubhub; Culinary Agents; Spothopper Job Listing; Spothopper Catering; Spothopper Text Messages; Spothopper Menus; Spothopper Reservations; Google Maps; Uber Eats
-,-,-,46058,Group C,930238fb510b5b43,8 Sconticu2719,168 Sushi & Kitchen,3/1/2020,8 Sconticut Neck Rd,Fairhaven,MA,2719,United States,,,,(774)206-1895,0,,Japanese,$$,,,Google Maps
-,-,-,46059,Group C,930a4d8c7000416f,700 Boston1821,Max Noodles,3/1/2020,700 Boston Rd,Billerica,MA,1821,United States,,,,(978)362-3001,0,,Chinese,$,,,Google Analytics
-,-,-,46060,Group C,9312bbac087a07be,3303 Cente30039,Mr Eggroll Chinese Restaurant,3/1/2020,3303 Centerville Hwy,Snellville,GA,30039,United States,Mu Hsien,Wu,,(770)736-6630,1,,Chinese,$,,,BeyondMenu; DoorDash; Postmates; Uber Eats
-,-,-,46061,Group C,93137b49973702e5,3505 Count70605,Prime Butcher & Brasserie,3/1/2020,3505 Country Club Rd,Lake Charles,LA,70605,United States,Dan,H,,(337)475-2459,1,,Cajun,$$,,,Grubhub; Seamless; ASAP
-,-,-,46062,Group C,931ac6999f793f2d,9355 Natur63134,Young's Chinese Restaurant,3/1/2020,9355 Natural Bridge Rd,St Louis,MO,63134,United States,John,Young,,(314)426-4055,1,,Chinese,$,,,
-,-,-,46063,Group C,9384f845749fc795,221 N Broa30680,King Buffet,3/1/2020,221 N Broad St,Winder,GA,30680,United States,Jemmy,Pong,,(770)586-5088,1,,Chinese,$,,,Grubhub; Seamless; BeyondMenu; Google Maps; Postmates; Uber Eats
-,-,-,46064,Group C,939bacc9a21c3865,351 Washin2135,MDM Noodles,3/1/2020,351 Washington St,Brighton,MA,2135,United States,,,,(617)208-8663,0,,Chinese,$,,,Grubhub; MenuPages; Seamless; Google Maps; BeyondMenu; Culinary Agents; Chowbus
-,-,-,46065,Group C,93a5a34088b542b8,408 Court 30701,Mr. Sumo,3/28/2022,408 Court St,Calhoun,GA,30701,United States,,,,(706)659-7627,0,,Japanese,$$,,,Grubhub; Seamless
-,-,-,46066,Group C,93a854f7726568e2,1112 Canal70112,China Wall Chinese Restaurant,3/1/2020,1112 Canal St,New Orleans,LA,70112,United States,Toni,Chong,,(504)522-6802,1,,Chinese,$,,,
-,-,-,46067,Group C,93c8e0197e4f5e13,1066 Alpha30075,Cristy's Kitchen,3/1/2020,1066 Alpharetta St,Roswell,GA,30075,United States,,,,(770)518-7858,0,info@huhfoods.com,Creole; Peruvian; Cajun,$,,,Culinary Agents; Apple Pay; Shopify; Google Maps; ezCater; MailChimp; Clover POS; Uber Eats
-,-,-,46068,Group C,93d6c494a3334bfa,827 Canal 70112,Zesty Creole,7/7/2023,827 Canal St,New Orleans,LA,70112,United States,,,,(504)766-6368,0,zestycreole@gmail.com,Creole; Cajun,$$,,,Google Analytics; Spothopper Text Messages; Spothopper Menus; OpenStreetMap; Spothopper Reservations; Google Maps; Spothopper Job Listing
-,-,-,46069,Group C,93e33f0b0263f8e7,1708 Gerst70601,Leonard's Food Quarters,3/1/2020,1708 Gerstner Memorial Dr,Lake Charles,LA,70601,United States,,,,(337)494-0618,0,,Southern; Cajun,$,,,SpotOn; Google Analytics; Google Maps; ASAP; SAP SuccessFactors
-,-,-,46070,Group C,93fa787a47de9490,8525 Airpo63134,Canton House,3/1/2020,8525 Airport Rd,Berkeley,MO,63134,United States,Jimmy,Ko,,(314)521-0563,1,info@cantonhousechopsuey.com,Chinese,$,,,Google Analytics; Grubhub; Chinese Menu Online; Squarespace; Apple Pay; Seamless; Google Maps; MailChimp; Opencart
-,-,-,46071,Group C,940a64cb9676bf4a,1171 Gravo63026,J & I Chinese Kitchen,3/1/2020,1171 Gravois Rd,Fenton,MO,63026,United States,John,Lam,,(636)343-3737,1,,Chinese,$,,,
-,-,-,46072,Group C,941ef0d97bbb88ef,101 Broadw1826,Changhai,3/1/2020,101 Broadway Rd,Dracut,MA,1826,United States,,,,(978)452-8818,0,,Japanese; Chinese,$$,,,Google Analytics; MenuPages; Google Maps; BeyondMenu; DoorDash
-,-,-,46073,Group C,941f461962aee9b2,50 Southwe1604,Foodworks,3/1/2020,50 Southwest Cutoff,Worcester,MA,1604,United States,,,,(508)752-0938,0,info@foodworksma.com,Szechuan; Chinese,$$,,,Google Analytics; Squarespace; Chinese Menu Online; Apple Pay; MailChimp; BeyondMenu; Google Maps; Opencart; DoorDash
-,-,-,46074,Group C,941ff14f0bfbc37a,1170 Colli30318,Zen Vegetarian Garden,7/16/2023,1170 Collier Rd NW,Atlanta,GA,30318,United States,,,,,0,,Chinese,$$,,,DoorDash
-,-,-,46075,Group C,9421abeacffedf4c,15 College1075,Iya Sushi and Noodle Kitchen,3/1/2020,15 College St,South Hadley,MA,1075,United States,Nicholas,Lombardo,,(413)532-8000,1,,Japanese,$$,,,Toast Marketplace; Toast Online Ordering; MyStaffingPro; MailChimp; Culinary Agents; DoorDash; Squarespace
-,-,-,46076,Group C,942db22afc180022,2538 River71201,River Grille,3/1/2020,2538 River Lndg,Monroe,LA,71201,United States,C.,Brad Castle,,(318)807-4410,1,,Creole; Cajun,$$,,,
-,-,-,46077,Group C,94334a594acac09d,999 S Wash2760,Umi of Japan,3/1/2020,999 S Washington St,North Attleboro,MA,2760,United States,Addison,Ho,,(508)643-1188,1,,Japanese,$,,,
-,-,-,46078,Group C,94545364bea6f610,732 S Mart70601,Steamboat Bill's,3/1/2020,732 S Martin Luther King Hwy,Lake Charles,LA,70601,United States,Natalie,Robinson,,(337)494-1700,2,,Southern; Cajun,$$,,,SpotOn; Google Analytics; Grubhub; SpotOn Gift Cards; Wix Restaurants; Seamless; Google Maps; ASAP; DoorDash
-,-,-,46079,Group C,94584ab96eb94038,901 Main S70514,Original Bingo's Seafood,6/16/2020,901 Main St,Baldwin,LA,70514,United States,,,,(337)923-2274,0,,Chinese,,,,
-,-,-,46080,Group C,94632a6fd2f2403c,5145 Bufor30340,Min Food Traditional Asian Cuisine,6/26/2023,5145 Buford Hwy NE,Doraville,GA,30340,United States,,,,(470)772-9942,0,,Chinese,,,,Uber Eats
-,-,-,46081,Group C,946d4784eded48f2,2019 MO-K63376,Thai Jasmine,3/1/2020,2019 MO-K,O'Fallon,MO,63376,United States,Pat,Pusopa,,(636)293-0693,1,,Japanese; Thai,$$,,,Uber Eats
-,-,-,46082,Group C,9477ba170a63ccdd,74 Kneelan2111,Clay Pot Cafe,3/1/2020,74 Kneeland St,Boston,MA,2111,United States,,,,(617)357-5262,0,,Cantonese; Chinese,$,,,Fantuan; Culinary Agents; Chowbus; Postmates; BeyondMenu; Google Maps; DoorDash; Uber Eats
-,-,-,46083,Group C,947913c300009f2e,3226 N Arn70002,Akira Sushi Hibachi,3/1/2020,3226 N Arnoult Rd,Metairie,LA,70002,United States,Kevin,Hu,,(504)304-8020,1,akirasushihabachi@gmail.com,Japanese,$$,,,Google Analytics; OpenStreetMap; Grubhub; Culinary Agents; Postmates; Spothopper Text Messages; Spothopper Menus; Spothopper Reservations; Gift Up!; Seamless; Google Maps; ASAP; DoorDash; Uber Eats; Caviar
-,-,-,46084,Group C,9486a8d231359057,10475 Medl30097,Great Sichuan,3/1/2020,10475 Medlock Bridge Rd,Johns Creek,GA,30097,United States,,,,(770)417-8862,0,,Cantonese; Chinese,$$,,,Fantuan; Grubhub; ezCater; Chowbus; Menufy; DoorDash; Uber Eats
-,-,-,46085,Group C,949a3030b375ffb0,163 Squire2151,Rice Passions,3/1/2020,163 Squire Rd,Revere,MA,2151,United States,,,,(781)629-4342,0,ricepassions@gmail.com,Chinese; Thai,$$,,,Grubhub; Smile pos; Postmates; Smile Dining; Google Maps; Seamless; Menufy; Uber Eats
-,-,-,46086,Group C,94ab68af45cab0a7,2814 Camp 30337,Nola Po Boys,3/1/2020,2814 Camp Creek Pkwy,Atlanta,GA,30337,United States,,,,(404)600-3349,0,,Creole; Cajun,$,,,
-,-,-,46087,Group C,94b5cad673fcd426,425 Fore S4101,Bar Futo,3/28/2022,425 Fore St,Portland,ME,4101,United States,,,,(207)956-7373,0,hello@eatfuto.com,Japanese,$$,,,Toast Marketplace; Toast Online Ordering; Resy; Toast Gift Cards; Squarespace
-,-,-,46088,Group C,94b756d6d02791a3,1032 Commo2215,Xiang's Hunan Kitchen,3/1/2020,1032 Commonwealth Ave,Boston,MA,2215,United States,,,,(617)202-5498,0,info@xiangshunankitchen.com,Chinese,$,,,Google Analytics; Grubhub; Chowbus; Squarespace; Chinese Menu Online; Apple Pay; MailChimp; Google Maps; Opencart; Uber Eats
-,-,-,46089,Group C,94ba1e7d864c5c8a,15053 US H31792,New Hong Kong Restaurant,3/1/2020,15053 US Highway 19 S,Thomasville,GA,31792,United States,,,,(229)225-1866,0,,Chinese,$,,,
-,-,-,46090,Group C,94bbb9437d5773b2,1669 Sprin30080,The New Orleans Connection,6/16/2020,1669 Spring Rd SE,Smyrna,GA,30080,United States,,,,(770)874-3404,0,mail@theneworleansconnection.com,Creole; Cajun,$,,,
-,-,-,46091,Group C,94cda32271a79ee8,315 W Main4743,Tang's Buffet,3/1/2020,315 W Main St,Fort Kent,ME,4743,United States,,,,(207)834-6389,0,,Chinese,,,,
-,-,-,46092,Group C,94d061e0f993388b,330 Julia 70560,Theriot's Lunches & Catering,3/1/2020,330 Julia St,New Iberia,LA,70560,United States,David,T,,(337)369-3871,1,store@theriotslunches.com,Southern; Cajun,$,,,ASAP
-,-,-,46093,Group C,94d753f35757e0b4,6335 Delma63130,Blue Ocean,3/1/2020,6335 Delmar Blvd,University City,MO,63130,United States,Chai,P,,(314)726-6477,1,,Japanese,$$,,,Wix Restaurants; Toast Marketplace; Toast Online Ordering; Bentobox
-,-,-,46094,Group C,94dae7c1a80f5524,100 Martha65705,Bamboo House,3/1/2020,100 Martha Dr,Marionville,MO,65705,United States,Sung,Kim,,(417)258-2400,1,,Chinese,$,,,
-,-,-,46095,Group C,94e73ba64e714caa,222 Mid Ri63376,Lucky Sushi House,3/1/2020,222 Mid Rivers Ctr,St Peters,MO,63376,United States,Kim,Chun,,(636)278-1885,1,luckysushihouse@yahoo.com,Japanese; Chinese,$$,,,MenuPages; Grubhub; Seamless; Caviar; DoorDash
-,-,-,46096,Group C,94ef5b528fb48faf,129 Carond70130,Gallier's Restaurant & Oyster Bar,3/1/2020,129 Carondelet St,New Orleans,LA,70130,United States,Susan,S,,(504)676-6299,2,,Southern; Creole; Cajun,$$,,,WhatsApp; Google Analytics; Google Maps; MailChimp; Culinary Agents; AddToAny
-,-,-,46097,Group C,950826da927a310f,6325 Lewis64152,Sakae Sushi,3/1/2020,6325 Lewis St,Parkville,MO,64152,United States,,,,(816)505-2868,0,,Japanese,$$,,,
-,-,-,46098,Group C,9513b9d799d855bf,1194 Harbo70458,Phil's Marina Cafe,3/1/2020,1194 Harbor Dr,Slidell,LA,70458,United States,Rooney,Salvaggio,,(985)641-0464,2,,American; Creole; Cajun,$$,,,Google Analytics; Cake POS; Culinary Agents; Squarespace; Apple Pay; MailChimp; Google Maps; Opencart
-,-,-,46099,Group C,951bd53da0afa7a8,230 Winthr1843,Lee Chen Chinese Cuisine,3/1/2020,230 Winthrop Ave,Lawrence,MA,1843,United States,Dennis,Lee,,(978)689-9888,1,,Chinese,$$,,,WooCommerce; Google Maps; DoorDash; Caviar
-,-,-,46100,Group C,95282596ae6c91cc,925 Batter30339,Lifting Noodles Ramen,3/21/2020,925 Battery Ave SE,Atlanta,GA,30339,United States,Cathy,Lescalleet,,(470)800-2735,1,clescalleet@cokecce.com,Korean; Japanese,$$,,,Toast Online Ordering; Grubhub; Postmates; Chownow; Toast Marketplace; Seamless; Google Maps; ezCater; DoorDash; Uber Eats; Caviar
-,-,-,46101,Group C,9553b28b7cf1ff42,120 Bass P70726,Express Bowl,3/1/2020,120 Bass Pro Blvd,Denham Springs,LA,70726,United States,,,,(225)523-7139,0,,Japanese,$$,,,Google Analytics; OpenStreetMap; Spothopper Job Listing; Spothopper Catering; Spothopper Menus; Spothopper Text Messages; Google Maps; ASAP; DoorDash
-,-,-,46102,Group C,955df647a90567e7,108 Cortne65633,Chinese Chef Inn,3/1/2020,108 Cortney Ln,Crane,MO,65633,United States,,,,(417)723-0266,0,,Chinese,,,,
-,-,-,46103,Group C,955fbd2c04daf2db,1080 Roth 70512,Bayou Teche Brewing,3/1/2020,1080 Roth Ln,Arnaudville,LA,70512,United States,Karlos,K,,(337)754-5122,3,karlos.knott@bayoutechebrewing.com,Creole; Cajun,$,,,FareHarbor; Google Analytics; Untappd; WooCommerce; Google Maps; Clover POS
-,-,-,46104,Group C,956cc0c58e034dfc,340 W Ente65648,LOL Restaurant,3/1/2020,340 W Enterprise,Fair Grove,MO,65648,United States,,,,(417)759-9287,0,,Chinese,$,,,Google Analytics; Zendesk
-,-,-,46105,Group C,95724053fa870945,103 Redbud65742,Sky Dragon Chinese Restaurant,3/1/2020,103 Redbud St,Rogersville,MO,65742,United States,Bin,Quan,,(417)753-3534,1,,Chinese,$,,,
-,-,-,46106,Group C,957f51003acba9ed,1042 Lough63111,China King,3/1/2020,1042 Loughborough Ave,St Louis,MO,63111,United States,Yixiao,Huang,,(314)457-8800,1,,Chinese,$,,,Grubhub; Postmates; EatStreet; Seamless; BeyondMenu; Google Maps; Uber Eats; DoorDash; Caviar
-,-,-,46107,Group C,958ad1f0633003aa,3168 St Cl70117,Capt. Sal's Seafood & Chicken,3/1/2020,3168 St Claude Ave,New Orleans,LA,70117,United States,,,,(504)948-9990,0,,Creole; Cajun,$,,,Google Analytics; Google Maps; Culinary Agents
-,-,-,46108,Group C,958f256b5fa00430,1635 N Gle65803,Little Tokyo,3/1/2020,1635 N Glenstone Ave,Springfield,MO,65803,United States,Chi,Trieu,,(417)866-5596,1,info@littletokyo.com,Japanese,$,,,
-,-,-,46109,Group C,9592699168ac045f,3887 Peach30319,Blue Fin Sushi,8/28/2023,3887 Peachtree Rd NE,Brookhaven,GA,30319,United States,,,,(706)928-9513,0,,Japanese,,,,Uber Eats
-,-,-,46110,Group C,95942366c4959d58,Crossing C70726,Pot & Paddle Jambalaya Kitchen,3/1/2020,Crossing Cir,Denham Springs,LA,70726,United States,Brandon,Breaux,,(225)271-8658,2,,Creole; Caribbean; Cajun; Spanish,$,,,Google Analytics; OpenStreetMap; Grubhub; Popmenu; Google Maps; DoorDash; Square
-,-,-,46111,Group C,95ae0547da41ad5b,91 Middles1803,Sichuan Gourmet,3/1/2020,91 Middlesex Tpke,Burlington,MA,1803,United States,,,,(781)221-6299,0,,Chinese,$$,,,Grubhub; Seamless; Google Maps; Uber Eats; Postmates; Caviar; DoorDash
-,-,-,46112,Group C,95cabfc09c1b2098,800 Forres30318,800 Thai So Vegan,6/29/2022,800 Forrest St NW,Atlanta,GA,30318,United States,,,,(470)822-3354,0,,Japanese; Vietnamese; Chinese; Cajun; Thai,$$,,,Oracle GloriaFood; Grubhub; Seamless; Uber Eats; Postmates; GlobalFood; DoorDash
-,-,-,46113,Group C,95d726ab12e62641,197 Westba70053,Hibachi Hut,3/1/2020,197 Westbank Expy,Gretna,LA,70053,United States,,,,(504)368-3888,0,,Chinese,$,,,
-,-,-,46114,Group C,95d899af933dab80,1140 Decat70116,Voodoo Tavern and PoBoys,9/5/2022,1140 Decatur St,New Orleans,LA,70116,United States,,,,(504)766-0143,0,,Cajun,$$,,,OpenStreetMap; Grubhub; Seamless; Postmates; Uber Eats
-,-,-,46115,Group C,9610f23555237a99,1000 W Esp70065,Seven Woks,3/1/2020,1000 W Esplanade Ave,Kenner,LA,70065,United States,Ghong,Lin,,(504)469-7072,1,,Chinese,$,,,BeyondMenu; Google Maps; DoorDash
-,-,-,46116,Group C,962e6cb7b6aa7692,3544 Youre71105,Pham's Vietnamese-Asian Cuisine,11/7/2021,3544 Youree Dr,Shreveport,LA,71105,United States,,,,(318)946-8768,0,phamjuicehouse@gmail.com,Japanese; Vietnamese; Thai,$$,,,Grubhub; Postmates; Wix Restaurants; Seamless; Clover POS; ASAP; Caviar; Uber Eats; DoorDash
-,-,-,46117,Group C,962f61a4b80ceb9b,5130 Frere70115,Origami Restaurant,3/1/2020,5130 Freret St,New Orleans,LA,70115,United States,Gabriel,Borges,,(504)899-6532,3,,Japanese,$$,,,Wix Restaurants; TableUp; Culinary Agents; DoorDash
-,-,-,46118,Group C,963254f72acfb2b8,3401 Moss 70507,Crawfish Time Inc,3/1/2020,3401 Moss St,Lafayette,LA,70507,United States,Jason,Lam,,(337)236-6129,1,,Creole; Cajun,$$,,,
-,-,-,46119,Group C,963b9f7879626b60,32275 LA-170726,Cajun Hut & Snowballs LLC,10/24/2022,32275 LA-16,Denham Springs,LA,70726,United States,,,,(985)247-8929,0,,Cajun,,,,
