EXNAME,ENNAME,ADDRESS1,STATE,FORWARDEDPHONE,CONTACTPHONE2,BUSINESS_PHONE__C,STATUS,Found in List (Y/N),Matching Address?,Updated Address,Business Phone
R82517,CHINA CAFETERIA,4231 Snapfinger Woods Dr,GA,4042860808,,,reject,Y,N,4231 Snapfinger Woods Dr,(404)286-0808
R85062,*HONG KONG*,3806 Dell Range Blvd.,WY,3077787171,3477916263,(307) 778-7171,new,Y,no,3806 Dell Range Blvd,(307) 778-7171
R85063,^GOLDEN DRAGON^,7 S 6th St,PA,7176331898,9172256365,(717) 632-0229,open,Y,yes,7 S 6th St,(717) 633-1898
R85065,CHINA BISTRO,10968 E. U.S. Hwy 36,IN,3172730898,3177931501,(317) 273-0898,open,Y,no,10968 E US Highway 36,(317) 273-0898
R85066,*CHINA KING*,1709 Missouri Blvd,MO,5736163789,3475065980,(573) 659-2332,open,Y,yes,1709 Missouri Blvd,(573)616-3789
R85067,*RUBY1 CHINESE RESTAURANT*,7140 Ridge Ave,PA,2154823800,2674677955,(215) 482-3800,open,Y,yes,7140 Ridge Ave,(215) 482-3800
R85068,^CHINA KING^,"319E Macon Street,",NC,2522570747,9176133192,(252) 257-0747,open,Y,no,319 E Macon St,(252) 257-0747
R85069,CHINA WOK,9502 Chamberlayne Rd.,VA,8045598888,8046384166,(804) 559-8888,open,Y,no,9502 Chamberlayne Rd,(804) 559-8888
R82388,*KENG'S CHOW MEIN*,6121 N 42nd Ave,MN,7635373003,,,closed,Y,N,6121 42nd Ave N,(763)537-3003
R85071,L&T KITCHEN,600 Tuckahoe Road,NY,9143376555,7182905882,(917) 497-0958,open,Y,no,600 Tuckahoe Rd,(914) 337-8999
R85073,GOLDEN CHINA,12170 S. Waco Ave,OK,9182982988,9186064722,(918) 298-2988,open,Y,no,12170 S Waco Ave,(918)298-2988
R85075,WELCOME 68,68 E Stewart St,NC,9109800603,9178688232,(910) 980-0603,open,Y,yes,68 E Stewart St,(910) 980-0603
R82551,GREAT DRAGON,1187 E. Wyandot Ave,OH,4192942989,4193102277,,reject,Y,Y,1187 E Wyandot Ave,(419) 294-2989
R85076,HAPPY DRAGON,3388 Jerome Ave.,NY,7182313388,6462888876,(718) 231-3388,open,Y,no,3388 Jerome Ave,(718)231-3388
R85077,*^CHOP SUEY KING^*,800 St Louis Ave,IL,6182744430,3146163878,(618) 274-6818,suspended,Y,yes,800 St Louis Ave,(618)274-4430
R85078,CHINA CAFE,165 Blackford Way #A,FL,9047977377,9178628629,(904) 797-7377,open,Y,no,165 Blackford Way,(904)797-7377
R85079,HOUSE OF TANG,102 Sea Island Parkway,SC,8435247999,8436025888,(843) 524-7999,open,Y,no,102 Sea Island Pkwy,(843) 524-7999
R85082,KING HOUSE,300N Maple St,WI,7152735899,6512027337,(715) 273-5899,open,Y,no,300 N Maple St,(715) 273-5899
R82398,*NEW SUN HING*,2018 Bedford Ave,NY,7186932688,,,reject,Y,N,2018 Bedford Ave,(718)693-2688
R82397,EAST WOK,98 Wolf Rd,NY,5184826782,,,reject,Y,N,98 Wolf Rd,(518)482-6782
R85083,*CHINA GARDEN*,1650-6 San Pablo Rd. S,FL,9049999853,8135768688,(904) 999-9853,open,Y,no,1650 San Pablo Rd S,(904) 221-1766
R85085,SHANGHAI RIVER,945 Boardman Canfield Rd,OH,3307581698,9175208017,(330) 758-1698,open,N,no
R85086,^RICE COOKER^,1211 West Oak St,IN,3177331137,9295882699,(317) 733-1137,open,Y,no,"1211 W Oak St,",(317)733-1137
R85087,^JF CHEN^,2475 Appleby Line,ON,9053198887,6476758887,(905) 319-8180,open,Y,yes,2475 Appleby Line,(905) 319-8887
R85088,NEW HUNAN WOK,5566 Fort Caroline Rd,FL,9047451212,8039913196,(904) 745-1212,open,Y,yes,5566 Fort Caroline Rd,(904) 745-1212
R82391,*FRESH WOK*,4610 Nicollet Ave,MN,6128270505,,,reject,Y,N,4610 Nicollet Ave,(612)827-0505
R85091,*^BROTHER RESTAURANT^*,1550 Jameson Dr,MS,6623072748,6622133858,(622) 307-2748,new,Y,yes,1550 Jameson Dr,(662) 307-2748
R85092,^CHINA KING^,1301 Cottman Ave.,PA,2157223800,2156670849,(215) 722-3800,open,Y,no,1301 Cottman Ave,(215)722-3800
R85093,CHINA TASTE,135 Quartermaster Ct,IN,8122845580,9173306659,(812) 284-5580,open,Y,yes,135 Quartermaster Ct,(812) 284-5580
R85095,CHINA ONE,381 Main St.,CT,2034678808,4752613008,(203) 467-8808,open,Y,no,381 Main St,(203) 467-8808
R82386,*GOLDEN CHINA*,33820 Old Valley Pike,VA,5404651388,,,reject,Y,N,33820 Old Valley Pike,(540) 465-1388
R85096,^CHINA TASTE^,2130 Greencrest Blvd,TX,9727225088,6465087328,(972) 722-5088,open,N,no
R85097,^KAR RESTAURANT^,439 Bushwick Ave.,NY,9293376600,3472428953,(929) 337-6600,open,Y,no,439 Bushwick Ave,(929) 337-6600
R85098,^EMPEROR'S PALACE^,5050 WA-303,WA,3604792732,4256970255,13603778822,open,Y,yes,5050 WA-303,(360)479-2732
R85098,^EMPEROR'S PALACE^,5050 WA-303,WA,3604792732,4256970255,(360) 479-2732,open,Y,yes,5050 WA-303,(360) 373-1070
R85099,^BEST TASTE^,1001 Mineral Spring Ave.,RI,4017253333,4017437213,(401) 725-3333,open,Y,no,1001 Mineral Spring Ave,(401)725-9922
R85101,^ASIAN EXPRESS^,1356 N Church St,NC,3366397231,3366398293,(336) 639-7231,open,N,no
R85102,CHINA ONE,1208 S. Main St.,MI,5178362159,9172383065,(517) 836-2159,open,N,no
R85103,*PANDA HOUSE*,506 Pittsfield Road,MA,4134990660,6463883297,(413) 499-0660,suspended,Y,no,506 Pittsfield Rd,(413) 499-0660
R85105,*CHINA GARDEN*,670 S. College Avenue,IN,2198665005,2193156777,12198665005,suspended,Y,no,670 S College Ave,(219) 866-5005
R85106,DRAGON HOUSE,1808 Washington Blvd.,OH,7404231224,9173619773,(740) 423-1224,open,N,no
R85107,^ASIAN CAFE^,1303 N. East,MD,3016620888,3019195387,(301) 662-0888,open,Y,no,1303 N East St,(301) 662-0888
R85108,^FIERY CRAB ROCK HILL^,1022 Camden Ave,SC,8033242722,8033271702,(803) 324-2722,open,Y,yes,1022 Camden Ave,(803)324-2722
R85109,^RED SAMURAI MADISON^,1060 Highway 51,MS,7693000654,6019540597,(769) 300-0654,open,N,no
R82356,*DRAGON GATE*,19-44A 37th St,NY,7182780799,,,reject,N,N
R85111,GREAT WALL,200 South Best Ave.,PA,6107677101,6105636950,(610) 767-7101,open,Y,no,200 S Best Ave,(610)767-7101
R85112,*TOP'S CHINA*,1000 N Miami Blvd,NC,9196820609,2146820556,(919) 682-0609,suspended,Y,yes,1000 N Miami Blvd,(919)682-0609
R82308,CHINA TOWN KITCHEN,728 Berryville Avenue,VA,5406650250,,,reject,Y,Y,728 Berryville Ave,(540) 665-0250
R85113,^CHINATOWN^,9440 E. 350 Hwy,MO,8163137800,6463315919,(816) 313-7800,open,N,no
R85116,^HOKKAIDO^,4762 Highway 58,TN,4235088155,9172855165,(423) 508-8155,open,Y,yes,4762 Highway 58,(423) 508-8155
R82359,*NEW CHINA*,2732 W 70th St,LA,3186312551,,,closed,Y,N,2732 W 70th St,(318) 631-2551
R82333,GREAT WALL,574 A Larkfield Rd,NY,6313686677,,,reject,Y,Y,574 Larkfield Rd,(631) 368-6677
R85117,^SUSHI ONE^,808 East Taft Ave,OK,9183478262,9182044541,(918) 347-8262,suspended,Y,no,808 E Taft Ave,(918) 347-8262
R85118,CHAN SAN,3208 River Rd,NJ,8563428030,8563666160,(856) 342-8030,open,Y,yes,3208 River Rd,(856) 342-8030
R82355,CHINA HOUSE,286 US Highway 206,NJ,9739277998,9172913378,,closed,Y,Y,286 US-206,(973) 927-7998
R85119,*HONG KONG RESTAURANT*,231 13th Avenue South,MN,6514558555,6513479710,(651) 347-9710,suspended,Y,no,231 13th Ave S,(651) 451-2331
R85121,*^SONG TEA & POKE^*,3505 Vicksburg Lane North,MN,7633638818,6126361161,(763) 363-8818,new,Y,no,3505 Vicksburg Ln N,(763) 559-8080
R85122,CHINA WOK,1400 Berlin Rd,NJ,8563546005,6468215358,(856) 354-6005,open,Y,yes,1400 Berlin Rd,(856) 354-6005
R85123,^KITCHEN NO.1^,5739 Crain Hwy,MD,3016276276,3013327366,(301) 627-6276,open,Y,yes,5739 Crain Hwy,(301) 627-6276
R82353,CHINA ONE,677 5th Ave,NY,7187881166,,,reject,N,N
R85125,MAIN MOON,7050 Market Street,OH,3307263886,3309422140,(330) 726-3886,open,Y,no,7050 Market St,(330) 726-3885
R85127,*^ASIAN KING^*,2827 Coney Island Ave,NY,7183680008,9176368200,(718) 368-0008,new,Y,yes,2827 Coney Island Ave,(718)368-0008
R85128,*NEW WIN WAY*,2827 Coney Island Ave,NY,7188918838,9176368200,(718) 891-8838,new,Y,no,2830 Coney Island Ave,(718)891-7415
R85129,*K&Q RESTAURANT*,706 Burke Ave,NY,7187987672,5736919598,7187987672/7673,open,Y,yes,706 Burke Ave,(718)798-7672
R85131,GOLDEN CITY,520 W State Road 436,FL,4073881868,3215294806,(407) 388-1868,open,Y,yes,520 W State Road 436,(407) 388-1868
R85132,^MANDARIN CHINESE^,3086 Riverside Dr,GA,4784775728,6786138640,(478) 477-5728,open,Y,yes,3086 Riverside Dr,(478) 477-5728
R85133,*PEKIN CHINESE*,2293 S.W. 17th  Avenue,FL,3058589801,3478013737,(305) 858-9801,open,Y,no,2293 SW 17th Ave,(305)858-9801
R85135,^EDDIE'S^,4850 Marlboro Pike,MD,3017354455,2404216050,(301) 735-4455,open,N,no
R82106,CHINESE GOURMET,108 East Main St,OH,7409622626,,,reject,N,N
R82323,*LIN CUISINE*,421 W. Main St,OK,9189681800,9188070609,,reject,Y,Y,421 W Main St,(918)968-1800
R82357,*NEW CHINA*,920 Marietta Hwy,GA,6783527996,,,reject,Y,N,920 Marietta Hwy,(678) 352-7996
R85136,CHINA ONE SPRINGFIELD,1444 Hwy 21 S,GA,9127540808,7182900250,(912) 754-1452,open,N,no
R85137,^EMPIRE 19^,19A Knolls Crescent,NY,7187963338,9299929908,(718) 796-3338,open,Y,no,19 Knolls Cres,(718)796-3338
R82108,CHINA WOK,4230 S MacDill Ave,FL,8138359308,,,reject,Y,N,4230 S MacDill Ave,(813) 835-9308
R85138,COCOA BEACH KIM BO,5675 N Atlantic Ave,FL,3218680188,9175599305,(321) 868-0188,open,Y,yes,5675 N Atlantic Ave,(321) 868-0188
R82328,*CHINA EXPRESS*,1659 Buffalo Lake Rd,NC,9194990885,9108136114,,reject,N,N
R85139,^SZECHUAN PANDA^,6928 Mesa Ridge Parkway,CO,7193908700,7192718140,(719) 390-8700,open,Y,no,6928 Mesa Ridge Pkwy,(719)390-8700
R82317,*^NINJA JAPAN^*,1249 N Brightleaf Blvd,NC,9199380506,,,reject,Y,N,1249 N Brightleaf Blvd,(919)938-0506
R82316,^LUCKY HOUSE & JUICY CRAB^,839 N Glenstone Ave,MO,4178680069,,,closed,N,N
R85151,CHINA HOUSE,8781 E. Monroe Rd.,MI,9892882888,9175353693,(989) 288-2888,open,Y,no,8781 Monroe Rd,(989) 288-2888
R85152,CHINA GATE RESTAURANT,11336 Ridge Rd,FL,7278599828,7272649094,(727) 859-9828,open,Y,yes,11336 Ridge Rd,(727) 859-9828
R85153,GREEN SHELL,120 Hoosick St,NY,5182721300,9175880002,(518) 272-1300,open,Y,yes,120 Hoosick St,(518)272-1300
R85155,GOLDEN CITY,311 Main St,CT,8608528828,9179133608,(860) 582-8828,open,Y,yes,311 Main St,(860) 582-8828
R85156,GOLDEN CHINA,741 S McDaniel St.,NC,2524455992,9193681218,(252) 445-5992,open,Y,no,741 S McDaniel St,(252) 445-5992
R85158,DOUBLE DRAGON,9204 Blue Lick Rd,KY,5029668882,5025315717,(502) 966-8882,open,Y,yes,9204 Blue Lick Rd,(502) 966-8882
R85159,*CHINA TASTE*,10030 Baltimore National Pike,MD,4104652800,4439150200,(410) 465-2800,open,Y,yes,10030 Baltimore National Pike,(410)465-2800
R85162,CHINA KING,105 Battlefield Rd,MO,8165660585,6464284853,(816) 566-0585,open,Y,no,105 E Battlefield Rd,(816) 566-0585
R82052,*^CHEF LEU'S HOUSE^*,3761 Shelburne Rd,VT,8029855258,,,reject,Y,N,3761 Shelburne Rd,(802)985-5258
R85165,*^YOI HIBACHI & SUSHI^*,1681 Old Pendergrass Rd,GA,7067082112,4042010033,(706) 708-2112,new,Y,yes,1681 Old Pendergrass Rd,(706) 708-2112
R85166,^FUJI EXPRESS^,505 Retail Way,NC,9198533368,9193242339,(919) 853-3368,open,N,no
R82312,*CHINA TOWN KITCHEN*,815 W Front St,NJ,9085611191,,,reject,Y,N,815 W Front St,(908) 561-1191
R85167,GREAT WALL,607 Peters Creek Pkwy,NC,3367210777,9172949089,(336) 721-0777,open,Y,yes,607 Peters Creek Pkwy,(336) 721-0777
R85168,ZHANG GARDEN RESTAURANT,3035 SE Maricamp Rd,FL,3526248887,6782006335,(352) 624-8887,open,Y,yes,3035 SE Maricamp Rd,(352) 624-8887
R82202,*HONG KONG*,357 Bloomfield Ave,NJ,9732285977,,,reject,Y,N,357 Bloomfield Ave,(973) 228-5977
R85169,TOP CHINA,2525 East Hillsborough Ave,FL,8132387736,8134181492,(813) 238-7736,open,N,no
R85171,^TOKYO SUSHI Normandy^,7749 Normandy Blvd,FL,9044073333,9173651656,90440073333,open,Y,yes,7749 Normandy Blvd,(904) 407-3333
R85172,CHOPSTICKS,365 Bay Rd,NY,5187926887,9178531188,(518) 792-6887,open,Y,yes,365 Bay Rd,(518) 792-6887
R85173,SIZZLING HUT,404 N Main St,WI,6088462259,3123756297,608-8462259,open,Y,no,"404 N Main St,",(608)846-2259
R85175,*^DUMPLING CAPITAL^*,5075 Stevens Creek Blvd,CA,4082499888,4157340745,,suspended,Y,yes,5075 Stevens Creek Blvd,(408)249-9888
R82058,*^ASAKUMA^*,141 S. Robertson Blvd,CA,3106591092,6266959809,,reject,Y,Y,141 S Robertson Blvd,(310)659-1092
R85176,*RED WOK*,9322 N Oak Trafficway,MO,8164688868,8168306725,(816) 468-8868,suspended,Y,no,9322 N Oak Trfy,(816) 468-8868
R85177,*^KUNG FU 12 SUSHI^*,416 York Road,MD,4102969000,2403381082,(410) 2969000,open,Y,no,416 York Rd,(410)296-9000
R85178,CHINA WOK II,1707 NW St Lucie W Blvd,FL,7723400088,7722036945,(772) 340-0088,open,Y,yes,1707 NW St Lucie W Blvd,(772) 340-0088
R85179,^LUCKY DRAGON^,8019 W 79th St,IL,7084580966,9179160837,(708) 458-0966,suspended,Y,yes,8019 W 79th St,(708) 458-0966
R85181,MAIN MOON,241 S Sandusky Ave,OH,4195626200,9173494288,419-562-6200,open,Y,yes,241 S Sandusky Ave,(419) 562-6200
R82069,CHAU'S CAFE,20020 Ashbrook Commons Plaza,VA,7037247711,5717078193,,reject,N,N
R85182,*CHINA ONE*,28544 Dupont Blvd.,DE,3029330988,6608886868,(302) 933-0988,open,Y,no,28544 Dupont Blvd,(302)933-0988
R85183,CHINA KING,6601 Sugar Valley Dr,TN,6159418028,6465528383,615-9418028,open,Y,yes,6601 Sugar Valley Dr,(615) 941-8028
R82102,LEE'S CHINESE RESTAURANT,800 W. 4th St,DE,3027777371,,,reject,Y,Y,800 W 4th St,(302)777-7371
R85185,CHINA KING,222-19 Braddock Ave,NY,7184796762,9175179229,(718) 479-6762,open,Y,yes,222-19 Braddock Ave,(718)479-6762
R85187,CHINA RESTAURANT,110 East Pine St,NM,5755464146,4083989102,(575) 546-4146,open,Y,no,110 E Pine St,(575) 546-4146
R82107,STAR EAST 88 INC,5015 Floyd Rd,GA,7709487722,,,reject,Y,Y,5015 Floyd Rd SW,(770)948-7722
R85188,MING MOON II,6687 Hwy 41 N,NC,9107351200,9106741157,(910) 735-1200,open,Y,no,6687 NC Highway 41 N,(910) 735-1200
R82087,GOLDEN CHINA,109 Crestwood Blvd,LA,9858671318,,,reject,Y,N,109 Crestwood Blvd,(985) 867-1318
R85189,*CHINA A GO GO RANCHO*,860 S Rancho Dr,NV,7022580808,7028581319,,open,Y,yes,860 S Rancho Dr,(702) 258-0808
R85191,*CHINA A GO GO WINDMILL*,505 E Windmill Lane,NV,7027338887,7029299777,,open,Y,no,505 E Windmill Ln,(702) 733-8887
R85192,^KENNY'S SUB SHOP^,9301 Woodmore Center Dr,MD,3013225578,3015372678,(301) 322-5578,open,Y,no,9301 Woodmore Centre Dr,(301) 322-5588
R81986,*^TENKO JAPAN^*,280 Meeting St #103,NC,9842000569,,,closed,Y,Y,280 Meeting St,(984)200-0569
R85193,^TOKYO^,450 State Rd 13,FL,9046029999,3522157859,(904) 602-9999,new,Y,no,450 State Road 13,(904) 602-9999
R85195,GREAT WALL,1313 Armory Dr,VA,7575690505,6467329469,(757) 569-0505,open,Y,yes,1313 Armory Dr,(757)569-0505
R85197,CHINA KING,501 W 2nd St,NC,9106718868,9107479654,910-671-8868,open,Y,yes,501 W 2nd St,(910)671-8868
R85198,*CHINA A GO GO PAHRUMP*,150 NV-160 ste c12,NV,7757271222,7028581318,(775) 727-1222,open,Y,no,150 NV-160,(775) 727-1222
R82067,HONG KONG GARDEN,612 Main St,CT,8607634869,,,reject,Y,N,612 Main St,(860)763-4869
R85199,*CHINA A GO GO DESERT INN*,2466 E Desert Inn Rd,NV,7023330788,7023314879,(702) 333-0788,open,Y,yes,2466 E Desert Inn Rd,(702) 333-0788
R85201,GOLDEN HOUSE,8200 Georgia Ave,MD,3014958888,2405059388,(301) 495-8888,open,Y,no,18200 Georgia Ave,(240) 389-1181
R85202,MR. WONTON,78-05 Jamaica Ave,NY,7182963800,6462490023,(718) 296-3800,suspended,Y,yes,78-05 Jamaica Ave,(718)296-3800
R82085,GREAT WALL,5425 N Keystone Ave,IN,3178006603,,,reject,N,N
R81723,EMPIRE WOK,839 B McLean Ave,NY,9148031088,,,reject,Y,Y,839 McLean Ave,(914)803-1088
R85203,FUJI CHINESE RESTAURANT,1733 Montauk Highway,NY,6312864630,3474953333,(631) 286-4630,open,Y,no,1733 Montauk Hwy,(631) 286-4630
R85205,CHINA TOWN KITCHEN,110 Kirks Road,NY,8452526661,9178682217,,open,Y,no,110 Kirks Rd,(845) 252-6662
R85206,*^HIBACHI BOWL^*,8109 Fayetteville Rd,NC,9198032267,9107283034,(919) 803-2267,open,Y,yes,8109 Fayetteville Rd,(919) 803-2267
R85207,TOP CHINA,2261-18 Edgewood Ave,FL,9047640081,9045757474,(904) 764-0081,open,Y,no,2261 Edgewood Ave W,(904) 764-0081
R82062,*CHINA EXPRESS*,200 NE Barry Rd,MO,8164681688,,,closed,Y,Y,200 NE Barry Rd,(816)832-8622
R85209,SHANG HAI CHINESE,10831 Bloomingdale Ave,FL,8136629912,9174026920,(813) 662-9912,open,Y,yes,10831 Bloomingdale Ave,(813) 662-9912
R85211,*SZECHUAN KITCHEN*,233-14 Hillside Avenue,NY,7184793710,3474868519,718-479-3710,suspended,Y,no,233-14 Hillside Ave,(718) 479-3710
R85212,^YUMMY HOUSE^,20 Alfred St.,ME,2077102888,2073915035,(207) 710-2888,open,Y,no,20 Old Alfred Rd,(207) 710-2888
R85213,KIM BO,5380 Stadium Pkwy,FL,3216366665,6462872679,(321) 636-6665,open,Y,yes,5380 Stadium Pkwy,(321) 636-6665
R82027,XING FU HIBACHI,256 Moriches - Middle Island Rd,NY,6313992501,3472049998,,reject,Y,N,256 Moriches-Middle Island Rd,(631) 399-2507
R85216,^SUSHI HOUSE & GRILL^,3787 Palm Valley Rd,FL,9042800707,6462508277,(904) 280-0707,open,Y,yes,3787 Palm Valley Rd,(904) 280-0707
R82038,PANDA WOK,184 Parsippany Rd,NJ,9738842555,9293188668,,closed,N,N
R85217,^SUSHI JIN JING^,5330 William Flinn Hwy,PA,7245024304,9294027761,724-502-4304,open,Y,yes,5330 William Flinn Hwy,(724) 502-4304
R85218,*ERICS*,506 Welch Ave,CO,9703445623,9705810871,(970) 344-5623,open,N,no
R85219,^MING GARDEN^,2601 N. Tampa St.,FL,8132235058,8139380080,813-223-5058,open,Y,no,2601 N Tampa St,(813) 223-5058
R85221,*PANDA*,101 N. Main St. A,IL,2173746688,6364323288,(217) 374-6688,open,Y,no,101 N Main St,(217) 374-6688
R82039,*MING CHINA*,3 S Main St,NH,6038637730,9179306692,,closed,Y,N,3 S Main St,(603)863-7730
R85225,^DOU HUENG^,2828 W Lehigh Ave,PA,2152282708,2676167552,215-228-2708,open,Y,yes,2828 W Lehigh Ave,(215) 228-2708
R85226,HONG KONG CHINESE,113 Hwy 52 South,SC,8437613200,4074091142,843-761-3200,open,N,no
R85227,SZECHUAN INN,3916 Portsmouth Blvd B1,VA,7574884421,9178085631,(718) 207-8996,open,Y,no,3916 Portsmouth Blvd,(757)488-4421
R85228,RAINBOW KING,201 F Alston Blvd,NC,9103298810,3148258899,910-329-8810,open,Y,yes,201 F Alston Blvd,(910) 329-8810
R85229,CHINA HOUSE,1001 N Eastman Rd,TN,4232474461,6466201372,423-247-4461,open,Y,yes,1001 N Eastman Rd,(423)247-4461
R85231,DRAGON KING,131-23 Rockaway Blvd,NY,7188802880,6319035555,(718) 880-2880,open,Y,yes,131-23 Rockaway Blvd,(718)880-2880
R85232,*DRAGON KING*,677 5th Ave,NY,7187781166,6319035555,(718) 788-1166,new,Y,yes,677 5th Ave,(718)788-1166
R82012,*^KYOTO^*,3211 E Forest Brooks Rd,VA,4343856181,6466109780,,closed,N,N
R85233,^ASIAN TASTE^,1671 North Howe St,NC,9104570988,9102091638,910-457-0988,open,Y,no,1671 N Howe St,(910) 457-0988
R85235,^LUCKY CHINA^,975 State Line Rd,MS,6623935988,3475651295,662-393-5988,open,N,no
R85236,*CHINA WOK*,6302 Frankford Ave,TX,8067838888,8067778371,(806) 783-8888,suspended,Y,yes,6302 Frankford Ave,(806) 783-8888
R85238,NEW CHINA,"8900 N. 56th Street,",FL,8139148881,8134055469,(813) 914-8881,open,Y,no,8900 56th St N,(813) 914-8881
R85239,CHINA TASTE,"329 Jacaranda Blvd.,",FL,9414858887,3476478443,,open,Y,no,329 Jacaranda Blvd,(941) 485-8887
R82017,*CAFE ASIAN*,532 S. Mason Rd,TX,2813959255,,,reject,Y,Y,532 S Mason Rd,(281) 395-9255
R85251,^YEUNG HOUSE^,1747 N. Federal Hwy.,FL,9545611888,9548540287,954-561-1888,open,Y,no,1747 N Federal Hwy,(954)561-1888
R85252,BEST CHINESE CUISINE,162 North Main Street,NY,5165462891,9174599355,(516) 546-2891,open,Y,no,162 N Main St,(516)546-2891
R81989,SPRING HOUSE,1405 Wickapecko Dr,NJ,7329889925,,,reject,Y,N,1405 Wickapecko Dr,(732)988-9925
R85253,CHINA HOUSE,1 Ocean Avenue,CT,8604420499,6468241066,,open,Y,no,1 Ocean Ave,(860)442-0499
R85256,*CHINA KING*,1254 Castle Hill Ave.,NY,7188280588,3475365296,(718) 828-0588,open,Y,no,1254 Castle Hill Ave,(718)828-0588
R81987,CHINA CHEN,10870 IL-47,IL,8479616688,3129538619,,reject,Y,Y,10870 N IL Route 47,(847)961-6688
R85257,^NARUTO^,708 South Duncan Bypass,SC,8644277889,6463186550,864-427-7889,open,Y,no,708 S Duncan Byp,(864)427-7889
R85258,CHINA DRAGON,7190 Wall Triana Hwy,AL,2567211188,6462503980,(256) 721-1188,open,Y,yes,7190 Wall Triana Hwy,(256)721-1188
R85259,^HONG KONG EXPRESS N.R.H.^,9147 26 Blvd,TX,8176058860,8172470581,(817) 605-8860,open,N,no
R85261,^HIBACHI CAFE^,362 South Elm Street,NC,3362723005,3363168213,,open,Y,no,362 S Elm St,(336) 272-3005
R85262,*DRAGON CITY*,3208 Academy Ave,VA,6463092063,7576868009,(757) 686-6988,open,Y,yes,3208 Academy Ave,(757)686-6988
R85263,^ASIAN GRILL^,1292 Yeamans Hall Road,SC,8437475877,8435574860,843-747-5877,open,Y,no,1292 Yeamans Hall Rd,(843)747-5877
R85265,GREAT WALL,3350 Hayman Drive,MD,4107548806,9176551268,(410) 754-8806,open,Y,no,3350 Hayman Dr,(410)754-8806
R85266,^CHINA WOK^,4821 Williamson Rd.,VA,5403622266,5406767918,540-362-2266,open,Y,no,4821 Williamson Rd NW,(540)362-2266
R85268,HONG KONG KITCHEN,"2272 Seneca Street,",NY,7168248888,8582078757,716-824-8888,open,Y,no,2272 Seneca St,(716) 824-8198
R85271,GOLDEN STAR,1402 Derry St,PA,7172323273,6468521086,717-232-3273,open,N,no
R81966,*TOP CHEF*,43 Town & Country Dr,VA,5403617789,,,closed,Y,Y,43 Town and Country Dr,(540)361-7789
R85272,CHINA STAR,367 Mamaroneck Ave,NY,9149463905,9175421168,9149463905/9149464019,open,N,no
R85273,^YEN CHING^,8512 E Washington St,IN,3178993270,3173739968,,open,Y,yes,8512 E Washington St,(317) 899-3270
R85275,*CHINA A GO GO ANN ROAD*,4780 W Ann Rd,NV,7026551631,7022095757,,open,Y,yes,4780 W Ann Rd,(702) 655-1631
R85276,CHINA EXPRESS,33260 Coastal Hwy,DE,3025379956,4439451149,302-537-9956,open,Y,yes,33260 Coastal Hwy,(302) 537-9956
R81985,*^TOKYO EXPRESS^*,5050 I-55 N,MS,6019571558,,,reject,Y,Y,5050 I 55 N,(601) 957-1558
R85278,*EAST CHINA*,1 E Lincoln Ave,PA,7178669900,7178136631,717-866-9900,open,Y,no,9231 E Lincoln Ave,(303) 706-9999
R85279,CHINA CHEN,4631 Tamiami Trl N.,FL,2392619090,2392879468,(239) 261-9090,open,Y,no,4631 Tamiami Trl N,(239)261-9090
R85281,^JADE GARDEN^,1271 Hooksett Rd,NH,6036228868,6466918720,(603) 622-8868,open,Y,yes,1271 Hooksett Rd,(603) 622-8868
R85282,CHOPSTICK EXPRESS,7230 North Harlem Ave,IL,7737633000,3128639780,(773) 763-3000,open,Y,no,7230 N Harlem Ave,(773)763-3000
R85283,NEW CHINA,4337 Indian River Road,VA,7575784778,6462490509,7575784778/7575784779,open,Y,no,4337 Indian River Rd,(757)578-4778
R85285,CHINA WOK,333 W. Broad St,PA,2155388288,6467055109,215-538-8288,open,Y,yes,333 W. Broad St,215-538-8288
R85286,^WING WAH^,41 Randolph Road,MD,3019890100,3019052123,(301) 989-0100,open,Y,no,41 Randolph Rd,(301)989-0100
R81973,BAMBOO GARDEN,553 Belle Station Blvd,SC,8438498477,6462629981,,reject,Y,N,553 Belle Station Blvd,(843) 849-8477
R85287,PEKING INN,701 68th St. SW,MI,6164555950,6166173090,(616) 455-5950,open,Y,no,701 68th St SW,(616) 455-5950
R85288,*^THE ANGLE^*,2757 Long Beach Rd,NY,5168062188,7189138889,5168062188/5168062336,new,Y,yes,2757 Long Beach Rd,(516) 806-2188
R85289,GREAT DRAGON BUFFET,208 6th Ave South,MN,3202021888,9172426893,(320) 202-1888,open,Y,no,"208 6th Ave S, St",(320)202-1888
R85291,*^FIERY CRAB LAFAYETTE^*,2330 Kaliste Saloom Rd,LA,3375348118,6467445785,,new,N,no
R85292,^GOOD TASTE^,7311 Parklane Rd.,SC,8037360077,9174058899,803-736-0077,open,Y,no,7311 Parklane Rd,(803) 736-0077
R85293,CHINA CHEF,3193 Peters Creek Pkwy,NC,3366509223,3477834305,336-650-9223,open,Y,yes,3193 Peters Creek Pkwy,(336) 650-9223
R81972,PANDA GARDEN,13833 Wellington Trace,FL,5617939305,,,reject,Y,Y,13833 Wellington Trce,(561) 793-9305
