Snowball Map,Brizo ID,Language Preference,Name,Street,City/Town,Zip/Postal Code,State/Province Code,Country,Cuisines (Regional),Price Range,Opening Hours,Vitality Score,Established,Phone,Most Common Email,Density @5mi,Time Zone Name,Median Price,Full Name,Role,state
23552,3e28a56223f998df,English,Fire & Spice,122 N Perkins Ferry Rd,Lake Charles,70611,LA,United States,"Creole, Cajun",,"Mon-Tue 4:30pm-8pm, Wed Closed, Thu-Sat 4:30pm-8pm, Sun Closed",40,3/1/2020,3379303827,,154,Central,0,,,-
23553,24b18399b0fbdbdb,English,Ajun Cajun,8433 Oak St,New Orleans,70118,LA,United States,"Japanese, Cajun",$$,"Mon-Sat 11am-9pm, Sun Closed",53,3/31/2020,5048667077,ajuncajunnola@gmail.com,3311,Central,26,,,-
23554,1b380bf100a48c54,English,Jerry Lee's Cajun Foods,12181 Greenwell Springs Rd,Baton Rouge,70814,LA,United States,"Creole, Cajun",$,"Mon-Fri 5am-5pm, Sat 5am-3pm, Sun Closed",66,3/1/2020,2252720739,jerryleescajunfoods@yahoo.com,420,Central,0,,,-
23555,4ad197e14f6a644d,English,Louisiana Cajun Seafood,13785 Coursey Blvd,Baton Rouge,70817,LA,United States,"Creole, Cajun",$,"Mon-Thu 11am-7pm, Fri-Sat 10:30am-8pm, Sun 11am-7pm",41,3/1/2020,2257522004,,815,Central,0,,,-
23556,0847488fc4fe2619,English,Creswell Lane Restaurant,1018 Creswell Ln,Opelousas,70570,LA,United States,Chinese,$$,"Mon 11am-9pm, Tue Closed, Wed-Thu 11am-9pm, Fri-Sat 11am-9:30pm, Sun 11am-9pm",48,3/1/2020,3379484787,info@creswelllanerestaurant.com,143,Central,24,Frankie Yang,Owner,-
23557,31c91558ac20896c,English,Bar Redux,801 Poland Ave,New Orleans,70117,LA,United States,"Creole, Caribbean, Cajun",$,"Mon-Thu 6pm-2am, Fri-Sat 6pm-3am, Sun 6pm-2am",49,3/1/2020,5045927083,barredux@gmail.com,2993,Central,0,,,-
23558,79ed30d5d37d17ee,English,The Cajun Table,4510 Ambassador Caffery Pkwy,Lafayette,70508,LA,United States,Cajun,$$,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun Closed",59,3/1/2020,3378069565,thecajuntable@gmail.com,802,Central,26,Sean S,Owner,-
23559,2db9af4a3a8f5a6c,English,Cajun Seafood,1479 N Claiborne Ave,New Orleans,70116,LA,United States,Cajun,$$,"Mon-Sat 10:30am-8:30pm, Sun 11am-8:30pm",73,3/1/2020,5049486000,downtown@cajunseafoodnola.com,3231,Central,22,,,-
23560,79d88892f0fc538c,English,Geaux Fish Sushi & Hibachi,1129 Audubon Ave,Thibodaux,70301,LA,United States,Japanese,$$,"Mon-Thu 11am-2:30pm 5pm-9:30pm, Fri 11am-2:30pm 5pm-9pm, Sat 5pm-9:30pm, Sun 5pm-10pm",47,3/1/2020,9854933474,,147,Central,32,Caroline Portier,Front of the House,-
23561,c8b9181fe086ffd1,English,Asian Pearl Chinese Restaurant,4641 Main St,Zachary,70791,LA,United States,Chinese,$,"Mon Closed, Tue-Sun 11am-9:30pm",37,3/1/2020,2256588288,,109,Central,0,Jay Uang,General,-
23562,396c36a60f33a8aa,English,Ichiban Sushi Bar & Grill,5741 Essen Ln,Baton Rouge,70810,LA,United States,Japanese,$$,"Mon-Wed 11am-2pm 4:30pm-9pm, Thu-Fri 11am-2pm 4:30pm-9:30pm, Sat 11am-9:30pm, Sun 11am-9pm",66,3/1/2020,2257672288,ichibanbatonrouge@gmail.com,1254,Central,22,,,-
23563,56792da57bc12003,English,Myran's Maison De Manger,1023 Neblett St,Arnaudville,70512,LA,United States,"Creole, Cajun",$$,Daily 7am-8:30pm,27,3/1/2020,3377545064,myranscajun@gmail.com,14,Central,0,Myran Chautin,Owner,-
23564,763ad9e1e0812493,English,Tokyo Japan,1823 N Parkerson Ave,Crowley,70526,LA,United States,Japanese,$$,"Mon-Thu 11am-9:30pm, Fri-Sat 11am-10pm, Sun 11am-9:30pm",80,3/1/2020,3373848166,tokyojapanllc@gmail.com,87,Central,0,,,-
23565,eb9155ac26cf16a5,English,Mikimoto,3301 S Carrollton Ave,New Orleans,70118,LA,United States,Japanese,$$,"Mon-Thu 11am-10:30pm, Fri 11am-11pm, Sat 4pm-11pm, Sun 11:30am-10:30pm",63,3/1/2020,5044881881,,3454,Central,30,Jackie Chan,Owner,-
23566,665a828c1fd199e5,English,Great Wall Chinese Buffet,201 W Gloria Switch Rd,Lafayette,70507,LA,United States,Chinese,$,Daily 11am-9:30pm,30,3/1/2020,3378968189,,350,Central,0,,,-
23567,71dac7f9aadda4e9,English,Bon Creole,1409 E Saint Peter St,New Iberia,70560,LA,United States,"Creole, Cajun",$$,"Mon-Sat 11am-9pm, Sun 11am-2pm",59,3/1/2020,3373676181,,207,Central,0,,,-
23568,7735e5974288af29,English,The Little Big Cup,149 Fuselier Rd,Arnaudville,70512,LA,United States,Cajun,$$,"Mon Closed, Tue 11am-2pm, Wed-Thu 11am-8:30pm, Fri 11am-9pm, Sat 9am-9pm, Sun 9am-2pm",76,3/1/2020,3377547147,thelittlebigcup@hotmail.com,14,Central,0,,,-
23569,94f389593d057f06,English,Green Tea,3001 Napoleon Ave,New Orleans,70125,LA,United States,Chinese,$,"Mon-Thu 11am-10am, Fri-Sat 11am-11am, Sun Noon-10am",44,3/1/2020,5048998005,,3385,Central,20,,,-
23570,d414ac840391d6ec,English,Lil G's Kajun Restaurant,9338 LA-23,Belle Chasse,70037,LA,United States,Cajun,$$,"Mon Closed, Tue-Fri 7am-9pm, Sat-Sun 8am-9pm",59,3/1/2020,5044330500,,239,Central,0,Therese Creptel,Owner,-
23571,9bc92e1a7a8fd44e,English,Liuzza's by the Track,1518 N Lopez St,New Orleans,70119,LA,United States,Cajun,$$,"Mon-Fri 11am-8pm, Sat 11am-4pm, Sun Closed",73,3/1/2020,5042187888,liuzzasbythetrack@gmail.com,3232,Central,0,,,-
23572,af3ce3a3b9dbceba,English,Fatty's Seafood,1300 Gause Blvd,Slidell,70458,LA,United States,"Creole, Cajun",$$,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun 11am-9pm",66,3/1/2020,9852885503,info@fattysseafoodrestaurant.com,416,Central,26,,,-
23573,ce66d6c4a8df0b7e,English,Crispy,732 NW Main St,Bunkie,71322,LA,United States,"Creole, Cajun",$,"Mon Closed, Tue-Fri 10am-8pm, Sat-Sun 10am-3pm",30,3/1/2020,3183467769,,23,Central,0,Shannon L,Owner,-
23574,c80c787fecb328d8,English,Panda Buffet,70457 LA-21,Covington,70433,LA,United States,Chinese,$,Daily 10:30am-9:30pm,54,3/1/2020,9858982848,,363,Central,0,,,-
23575,0fbe538d6e8b9de3,English,Quick Stop,1121 Ames Blvd,Marrero,70072,LA,United States,"Creole, Cajun",,"Mon-Sat 11am-8pm, Sun Midnight-Noon",30,3/1/2020,5043049610,,1887,Central,0,,,-
23576,596d5c051b8ce07d,English,Crevasse,6554 LA-44,Convent,70723,LA,United States,"Creole, Cajun",,"Mon-Tue Closed, Wed-Sat 11am-2pm 5pm-8pm, Sun Closed",82,3/1/2020,2253991086,,6,Central,0,Drew D,General,-
23577,688827b65069555c,English,Crawfish Shak,938 Young St,Broussard,70518,LA,United States,"Creole, Cajun",$$,"Mon-Tue Closed, Wed-Sat 4pm-8pm, Sun 4pm-7pm",24,3/1/2020,3378042309,,256,Central,0,,,-
23578,696c4b7cae79f1d9,English,Kenner Seafood,3140 Loyola Dr,Kenner,70065,LA,United States,Cajun,$$,"Mon-Sat 11am-9pm, Sun Closed",76,3/1/2020,5044664701,,610,Central,34,,,-
23579,6e719f42c01ef8b6,English,Taste of Tokyo,10160 Jefferson Hwy,New Orleans,70123,LA,United States,Japanese,$$,"Mon Closed, Tue-Thu 11am-9:30pm, Fri-Sat 11am-10pm, Sun 11am-9pm",41,3/1/2020,5047370688,tasteoftokyola@gmail.com,1139,Central,24,Gary Z,Owner,-
23580,7fc549110957a5d1,English,Creole Lunch Box,238 Rees St,Breaux Bridge,70517,LA,United States,"Creole, Cajun",$,"Mon-Fri 10:30am-2pm, Sat Closed, Sun 10:30am-2pm",29,3/1/2020,3373325855,,105,Central,0,Jennifer Guidry,Owner,-
23581,b586bd04425fe176,English,Bourbon House,144 Bourbon St,New Orleans,70130,LA,United States,"Creole, Cajun",$$,"Mon-Thu 7:30am-10am 11am-9pm, Fri-Sat 7:30am-10am 11am-10pm, Sun 7:30am-10am 11am-9pm",63,3/1/2020,5045220111,info@bourbonhouse.com,3294,Central,0,,,-
23582,cdd3151ec8db137c,English,Rascals Cajun Restaurant,133 Frontage Rd,Rayne,70578,LA,United States,"Creole, Cajun",$$,"Mon-Thu 9am-9pm, Fri-Sat 10am-9pm, Sun 10am-4pm",39,3/1/2020,3378738331,,75,Central,0,,,-
23583,1c605d8c840b3c7a,English,The Court of Two Sisters,613 Royal St,New Orleans,70130,LA,United States,Cajun,$$$,Daily 9am-3pm 5:30pm-9:30pm,82,3/1/2020,5045227261,mmorantez@courtoftwosisters.com,3288,Central,0,Michelle,Sales & Marketing,-
23584,53cb0a35dbf067c1,English,Louisiana Lagniappe Restaurant,9990 Perkins Rd,Baton Rouge,70810,LA,United States,"Creole, Cajun",$$$,"Mon-Tue 5pm-8pm, Wed-Thu 5pm-8:30pm, Fri-Sat 5pm-9pm, Sun Closed",71,3/1/2020,2257679991,andrepont@louisianalagniapperestaurant.com,988,Central,0,Kevin Ortego,Owner,-
23585,de5a7d81cad34a07,English,Kim Hibachi Sushi Bar And Grill,322 Dalwill Dr,Mandeville,70471,LA,United States,Japanese,$$,Daily 11am-9pm,56,3/1/2020,9857782160,,417,Central,0,Kim Hibachi,Owner,-
23586,7d8baf4cdf9583ed,English,JAF Sushi House,2633 Barataria Blvd,Marrero,70072,LA,United States,Japanese,$$,"Mon-Sat 11am-9pm, Sun Closed",26,3/31/2020,5047660456,jafsushihouse@yahoo.com,696,Central,22,,,-
23587,0110addb3c6ca188,English,Fuji Hana Sushi Bar and Hibachi Steakhouse,1130 Behrman Hwy,Gretna,70056,LA,United States,Japanese,$$,"Mon 5pm-10pm, Tue-Thu 11am-10pm, Fri 11am-11pm, Sat Noon-11pm, Sun Noon-10pm",63,3/1/2020,5043942820,fujihanagretna@gmail.com,1000,Central,24,,,-
23588,34b2d1984d53303f,English,Palmettos on the Bayou,1901 Bayou Ln,Slidell,70458,LA,United States,"American, Creole, Cajun",$$,"Mon-Thu Closed, Fri-Sat 11am-3pm, Sun 10am-3pm",73,3/1/2020,9856430050,brittany.mott@palmettosrestaurant.com,419,Central,24,Brittany Mott,General,-
23589,6b556a0a81b62278,English,Cajun Claws,2272 Rees St Ext,Breaux Bridge,70517,LA,United States,Cajun,$$,"Mon-Thu 4pm-9pm, Fri-Sat 4pm-10pm, Sun 4pm-9pm",86,3/1/2020,3373322439,cajunclaws@gmail.com,87,Central,0,,,-
23590,6f815a6e8c7244b1,English,T-Bob's,302 S St Antoine St,Lafayette,70501,LA,United States,"Creole, Cajun",$$,"Mon-Fri 1pm-8pm, Sat-Sun Noon-8pm",39,3/1/2020,3372339302,,864,Central,0,,,-
23591,cfcbef4a14144746,English,Foo Chow Asian Buffet,28600 Walker South Rd,Walker,70785,LA,United States,Chinese,$$,"Mon 9am-9am, Tue 8:30am-9am, Wed 8:30am-9:30am, Thu 9am-9am, Fri 10:30am-9am, Sat 10am-9:30am, Sun 8:30am-10am",49,3/1/2020,2257917778,,123,Central,0,,,-
23592,07ae53e373f871e0,English,Creole Tomateaux,2022 Orleans St,Mandeville,70448,LA,United States,"Creole, Cajun",$$,"Mon-Tue 11am-2pm, Wed-Thu 11am-2am, Fri 11am-2pm, Sat-Sun Closed",40,3/1/2020,9859512650,infeaux@creoletomateaux.com,255,Central,24,,,-
23593,2c6bfb29c89ce927,English,Stella's Kitchen,121 Washington St,Napoleonville,70390,LA,United States,"Southern, Creole, Cajun",$$,"Mon Closed, Tue-Thu 11am-2pm 5pm-8pm, Fri 11am-2pm 5pm-9pm, Sat-Sun Closed",54,3/1/2020,9855137000,lmartin@stellas-kitchen.com,15,Central,28,,,-
23594,2d5256b313915e5c,English,Pop's Cajun Cafe,5418 LA-311,Houma,70360,LA,United States,Cajun,$,"Mon-Sat 6am-6pm, Sun Closed",40,3/1/2020,9857465029,,397,Central,0,,,-
23595,454153ef56e3538e,English,Golden Buffet,1320 Hospital Rd,New Roads,70760,LA,United States,Chinese,$$,"Mon Closed, Tue-Sun 11am-9:30pm",42,3/1/2020,2256384478,,49,Central,0,,,-
23596,4c410ef636d7aab0,English,Frozen Pirogue,515 Barksdale Blvd,Bossier City,71111,LA,United States,Cajun,$$,"Mon-Tue 4pm-10pm, Wed-Thu 11am-10pm, Fri-Sat 11am-Midnight, Sun 11am-10pm",48,3/1/2020,3184596672,admin@frozenpirogue.com,823,Central,0,,,-
23597,8df101737268930a,English,Mel's Cajun Fried Chicken & Catfish,340 LA-594,Monroe,71203,LA,United States,Cajun,$,"Mon-Fri 10am-7pm, Sat-Sun Closed",39,3/1/2020,3183436400,dardoin1@icloud.com,85,Central,0,,,-
23598,c022ec5edc441eac,English,Yank Sing,4626 Nelson Rd,Lake Charles,70605,LA,United States,Chinese,$$,"Mon-Thu 11am-9pm, Fri-Sat 11am-11pm, Sun 11am-9pm",32,3/1/2020,3374779004,,534,Central,28,Jin Lum,Owner,-
23599,e44b35b10ec62cda,English,Boutin's Cajun Seafood Steakhouse & Oyster Bar,114 Derek Plaza Dr,Carencro,70520,LA,United States,Cajun,$$,"Mon-Thu 10:30am-8:30pm, Fri-Sat 10:30am-9:30pm, Sun 10:30am-8:30pm",66,3/1/2020,3378866888,,172,Central,36,,,-
23600,ed0689f5acafb5bf,English,Heard Dat Kitchen,2520 Felicity St,New Orleans,70113,LA,United States,"Southern, Cajun",$$,"Mon-Sat 11am-8pm, Sun Closed",49,3/1/2020,5045104248,hearddatkitchen@yahoo.com,3451,Central,22,,,-
23601,173fad97a559abcf,English,Misaki Hibachi and Sushi,629 US-190,Covington,70433,LA,United States,Japanese,$$,Daily 11am-10pm,48,10/17/2022,9853381444,misakihibachisushi@gmail.com,508,Central,24,,,-
23602,2b9e4b2859710d74,English,The St. John Restaurant,203 N New Market St,St Martinville,70582,LA,United States,"Creole, Cajun",$$,"Mon 10:30am-2pm, Tue-Fri 10:30am-2pm 5pm-9pm, Sat 10:30am-9pm, Sun 10:30am-2pm",76,3/1/2020,3373949994,st.johnrestaurant@hotmail.com,39,Central,0,Chip Durand,Owner,-
23603,7b052bfb690826d5,English,Gabrielle Restaurant,2441 Orleans Ave,New Orleans,70119,LA,United States,Cajun,$$,"Mon-Wed Closed, Thu-Sat 5pm-9:30pm, Sun Closed",80,3/1/2020,5046032344,gabrielle@gabriellerestaurant.com,3249,Central,32,Ahiram Malveaux,Front of the House,-
23604,f026c1af540b6a2c,English,Cajun Mikes Pub 'n Grub,116 Baronne St,New Orleans,70112,LA,United States,"Creole, Cajun",$,Daily 11am-3am,45,3/1/2020,5045660055,,3321,Central,0,Mark Lancon,Owner,-
23605,b757c7cf1c5a5a26,English,Coconuts Cajun Grill,1045 LA-27,Dequincy,70633,LA,United States,"Creole, Cajun",,"Mon-Fri 10am-9:30pm, Sat 5pm-9:30pm, Sun 10am-9:30pm",21,8/22/2021,3373178161,,25,Central,0,,,-
23606,554a0f705c95f351,English,B & C Seafood Market & Cajun Restaurant,2155 LA-18,Vacherie,70090,LA,United States,Cajun,$$,"Mon-Sat 9am-4pm, Sun Closed",48,3/1/2020,2252658356,tombreaux73@yahoo.com,53,Central,0,,,-
23607,8b08606dbc7c8c82,English,Panda Chinese Restaurant,6473 LA-44,Gonzales,70737,LA,United States,Chinese,$$,"Mon-Thu 11am-10pm, Fri-Sat 11am-10:30pm, Sun Closed",38,3/1/2020,2252574933,,163,Central,0,Jimong Xiao,Owner,-
23608,9e229abf6ca021b6,English,Cecelia Creole Bistro,421 N Third St,Baton Rouge,70802,LA,United States,"Creole, Cajun",$$,"Mon Closed, Tue-Fri 11am-9pm, Sat 4pm-9pm, Sun Closed",56,3/1/2020,2256157833,sara@ceceliabr.com,949,Central,30,Mark Reilly,Back of the House,-
23609,befa2ad522255350,English,The Seafood Boiler,2804 Grand Point Hwy,Breaux Bridge,70517,LA,United States,"Creole, Cajun",$,"Mon Closed, Tue-Sat 4pm-8pm, Sun Closed",32,3/1/2020,3376676025,,47,Central,0,,,-
23610,d1a3f991f50a3152,English,HoBo Deli,302 Shankland Ave,Jennings,70546,LA,United States,"Creole, Cajun",,"Mon-Fri 6am-9pm, Sat 7am-9pm, Sun Closed",48,3/1/2020,3378242727,,61,Central,0,,,-
23612,76fd54b8ce418000,English,Cajun Catch,4317 High St,Zachary,70791,LA,United States,"Creole, Cajun",$,"Mon-Sat 11am-8pm, Sun Closed",43,3/1/2020,2256546844,,103,Central,0,,,-
23613,7acf1c4e1ecd0871,English,Andrea's,103 N Main St,Jennings,70546,LA,United States,"American, Creole, Cajun",$$,"Mon Closed, Tue-Fri 11am-1pm, Sat-Sun Closed",15,3/1/2020,3378243663,,59,Central,0,Andreas Hurst,Owner,-
23614,92fadddf1df2395b,English,China Orchid,704 S Carrollton Ave,New Orleans,70118,LA,United States,Chinese,$$,"Mon-Thu 11am-9:30pm, Fri-Sat 11am-10pm, Sun 11:45am-9pm",54,3/1/2020,5048651428,chinaorchid92@yahoo.com,3239,Central,32,Michael Tan,Owner,-
23615,a07dc3382f0f2724,English,Imperial Garden Chinese Restaurant,3331 Williams Blvd,Kenner,70065,LA,United States,Chinese,$,Daily 11am-10pm,66,3/1/2020,5044435691,,862,Central,30,Allen Bang,,-
23616,354d96d05ebe8d9b,English,Sumo Supreme Buffet,7460 Youree Dr,Shreveport,71105,LA,United States,"Japanese, Chinese",$$,"Mon-Thu 11am-9pm, Fri-Sat 11am-9:30pm, Sun 11am-9pm",44,3/1/2020,3182165280,,647,Central,0,Kang Zhan,,-
23617,b453148e0f13826b,English,Tony's Super Cajun Seafood,5971 Bullard Ave,New Orleans,70128,LA,United States,Chinese,$,"Mon 11:30am-7pm, Tue Closed, Wed-Thu 11:30am-8pm, Fri-Sat 11:30am-9pm, Sun 11:30am-7pm",34,3/1/2020,5042461675,,224,Central,28,,,-
23618,13c1edf7358a9a83,English,Sushiko,650 Boardwalk Blvd,Bossier City,71111,LA,United States,Japanese,$$,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun 11am-9pm",48,3/1/2020,3187462626,,794,Central,20,Aleysus Mattson,Front of the House,-
23619,5ec6f9c8f639274c,English,Monty's on the Square,801 Decatur St,New Orleans,70116,LA,United States,"Creole, Cajun",$$,"Mon 9am-5pm, Tue Closed, Wed-Thu 9am-5pm, Fri-Sat 9am-6pm, Sun 9am-5pm",78,3/1/2020,5045254478,info@montysonthesquare.com,3274,Central,0,,,-
23620,00498c960b6ac5c0,English,Cajun Bar & Grill,1701 Farmerville Hwy,Ruston,71270,LA,United States,Cajun,$$,Daily 6am-11pm,27,8/21/2021,3182023598,,168,Central,30,,,-
23621,8cac629f12c41293,English,Cajun Shack NOLA,9830 Lake Forest Blvd,New Orleans,70127,LA,United States,Cajun,$$,"Mon-Sat 11am-7pm, Sun Noon-7pm",53,3/1/2020,5042184204,cajunshacknola@gmail.com,306,Central,16,,,-
23622,b0786982d3c0a9e0,English,Chinese Kitchen,3327 S Carrollton Ave,New Orleans,70118,LA,United States,Chinese,$$,"Mon 11:30am-9pm, Tue 11am-9:30pm, Wed-Thu 11:30am-9:30pm, Fri 11:30am-10pm, Sat Noon-9pm, Sun Closed",56,3/1/2020,5044821122,,3454,Central,36,David K Tsang,,-
23623,d08f4c05cc1d1b8d,English,Lakeview Pearl,6300 Canal Blvd,New Orleans,70124,LA,United States,Japanese,$$,"Mon-Thu 11am-9:30pm, Fri 11am-10pm, Sat 11am-9:30pm, Sun Noon-9pm",51,3/1/2020,5043095711,,2815,Central,0,,,-
23624,e764e4092e85cbfd,English,Asian Cafe,4200 Airline Dr,Bossier City,71111,LA,United States,Chinese,$,"Mon Closed, Tue-Sat 11:15am-9pm, Sun 11:30am-9pm",41,3/1/2020,3187426838,nawu1314@gmail.com,454,Central,30,,,-
23625,4bf4f40609700b8d,English,Estralita's,1022 Westbank Expy,Westwego,70094,LA,United States,"Southern, Cajun",$,"Mon Closed, Tue-Sat 10:30am-4pm, Sun Closed",48,3/1/2020,5043408517,,1272,Central,16,Estralita Soniat,Owner,-
23626,c3fe59caf2bda32a,English,Gabe's Cajun Food Restaurant,1410 The Blvd,Rayne,70578,LA,United States,Cajun,$,"Mon 10am-9pm, Tue 10am-10pm, Wed-Sat 10am-9pm, Sun Closed",76,3/1/2020,3373344820,,61,Central,16,Brunella Alleman,Owner,-
23627,c9885787bb12cc74,English,Wags Food & Culture,1601 Plaza Dr,Marrero,70072,LA,United States,"Caribbean, Cajun",$,"Mon-Fri 7am-6pm, Sat 8am-5pm, Sun Closed",44,3/1/2020,5043483080,,1444,Central,20,,,-
23628,f6cc6e22374435db,English,Emeril's,800 Tchoupitoulas St,New Orleans,70130,LA,United States,"American, Creole, Cajun",$$$$,"Mon Closed, Tue-Thu 5:30pm-9:30pm, Fri-Sat 5:30pm-10:30pm, Sun Closed",90,3/1/2020,5045289393,custserv.emerils@emerillagasse.com,3350,Central,0,Emeril Lagasse,Owner,-
23629,6ba790ae3373b074,English,Pour House @ Bourbon,718 Bourbon St,New Orleans,70116,LA,United States,"Creole, Cajun",$,Daily Midnight-Noon,51,8/22/2021,5045829708,,3292,Central,0,,,-
23630,37b907b37148c905,English,Crawfish Boil-N-Go,823 University Dr,Lake Charles,70605,LA,United States,"Creole, Cajun",$$,"Mon-Thu 4pm-8pm, Fri-Sat 4pm-9pm, Sun 4pm-8pm",37,3/1/2020,3374784997,,541,Central,0,,,-
23631,407add8cc49b27de,English,Tucker's Seafood,9195 Highway 67,Clinton,70722,LA,United States,"Creole, Cajun",$$,Daily 10am-8pm,26,3/1/2020,2256834448,,15,Central,0,,,-
23632,5dd441b3e5d48863,English,Peking Garden,2433 Broad St,Lake Charles,70601,LA,United States,Chinese,$$,"Mon Closed, Tue-Thu 11am-2pm 5pm-8:30pm, Fri 11am-2pm 5pm-9pm, Sat 5pm-9pm, Sun 11am-2pm",66,3/1/2020,3374363597,,521,Central,0,Yueh Huang,Owner,-
23633,7967ab0d9fd61a7b,English,Mandeville Seafood,2020 LA-59,Mandeville,70448,LA,United States,"Creole, Cajun",$$,"Mon-Sat 10am-7pm, Sun 10am-5pm",92,3/1/2020,9856248552,mandevilleseafood@yahoo.com,313,Central,0,,,-
23634,c87c7b8c09450818,English,Cajun Cowboy,8194 Plank Rd,Baton Rouge,70811,LA,United States,Cajun,$$,Daily 11am-7pm,37,3/1/2020,2252006595,,368,Central,28,,,-
23635,fdb2597c95a1349b,English,Camellia Cafe,525 Gause Blvd W,Slidell,70460,LA,United States,"Caribbean, Cajun",$$,"Mon-Wed 7am-2pm, Thu-Sat 7am-8pm, Sun 7am-2pm",39,3/1/2020,9856496211,,414,Central,26,Jason Esteve,General,-
23636,346b5b74b037f8d3,English,Richard's Seafood Patio,1516 S Henry St,Abbeville,70510,LA,United States,"Creole, Cajun",$$,"Mon-Sat 6pm-9pm, Sun Closed",42,3/1/2020,3378931693,,77,Central,0,Calvin Richard,Owner,-
23637,68aef68f38e73480,English,Thai Chili,4710 ONeal Ln,Baton Rouge,70817,LA,United States,"Chinese, Thai",$$,"Mon Closed, Tue-Sun 11am-8:45pm",48,3/1/2020,2257517178,,734,Central,28,,,-
23638,942db22afc180022,English,River Grille,2538 River Lndg,Monroe,71201,LA,United States,"Creole, Cajun",$$,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun Noon-6pm",26,3/1/2020,3188074410,,467,Central,0,Brad Castle C,General,-
23639,b2e49fdf8a86eba0,English,Fat Tuesday Sandwich Shop And Bakery,1201 Shady Grove Dr,Bossier City,71112,LA,United States,"Creole, Cajun",$,"Mon 10:30am-4pm, Tue 10:30am-5:30pm, Wed-Fri 10:30am-4pm, Sat-Sun Closed",51,3/1/2020,3187340299,,750,Central,0,,,-
23640,f38d24ed3ad6c4f5,English,Cypress Knee Cafe,6500 Magazine St,New Orleans,70118,LA,United States,Cajun,$$,"Tue-Wed Closed, Thu-Mon 10am-5pm",92,3/1/2020,5045814629,jeff.lukas@auduboninstitute.org,2924,Central,0,Steve Dorand,General,-
23641,1b7a6bb367973b65,English,Oishi Sushi & Grill,5465 Main St,Zachary,70791,LA,United States,Japanese,$$,"Mon Closed, Tue-Sat 11am-9pm, Sun Noon-9pm",49,3/1/2020,2256543328,,115,Central,0,,,-
23642,50cfae8d3ace54bb,English,Wasabi Japanese Sushi & Grill,3905 Ryan St,Lake Charles,70605,LA,United States,Japanese,$$,"Mon-Thu 10:30am-2:15pm 4:30pm-9:15pm, Fri-Sat 10:30am-2:15pm 4:30pm-10pm, Sun Closed",24,3/1/2020,3374771755,,584,Central,0,,,-
23643,5bb77f2a5672241a,English,Sassafras,2501 Leon C Simon Dr,New Orleans,70122,LA,United States,"American, Cajun",$$,"Mon-Sat Closed, Sun 4am-4:30am",59,3/1/2020,5042883939,,1498,Central,24,Edison Ramirez,Back of the House,-
23644,a6310065913f9186,English,Shucks,701 W Port St,Abbeville,70510,LA,United States,"Creole, Cajun",$$,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun Closed",56,3/1/2020,3378983311,,79,Central,30,David B,Owner,-
23645,ce8a0d36d8e914a2,English,Pete's,444 St Charles Ave,New Orleans,70130,LA,United States,"Creole, Cajun",$$,"Mon-Fri 6:30am-11pm, Sat-Sun Closed",80,3/1/2020,5045855401,,3305,Central,0,Martin Driskell,General,-
23646,1b68c8844249817c,English,Ceana's Cajun Cookin,6478 Grand Caillou Rd,Dulac,70353,LA,United States,Cajun,$,Daily 9am-9pm,45,3/1/2020,9855634141,,7,Central,0,,,-
23647,20ef08222b9d3db7,English,Osaka Japanese Steak House & Sushi Bar,1876 Martin Luther King Blvd,Houma,70360,LA,United States,Japanese,$$,"Mon-Fri 11am-2:30pm 5pm-10pm, Sat Noon-10pm, Sun Noon-9pm",56,3/1/2020,9852231893,osakahouma@usa.com,366,Central,32,,,-
23648,452aaae900178827,English,Diggidy Dawgs Southern Eatery,330 Old Winnfield Rd,Jonesboro,71251,LA,United States,"American, Creole, Cajun",$,"Mon-Wed 11am-4pm, Thu-Sat 11am-8pm, Sun Closed",56,3/1/2020,3182591489,,34,Central,0,,,-
23649,5b6d1ff21433b894,English,Ichiban Japanese Grill,568 W Prien Lake Rd,Lake Charles,70601,LA,United States,Japanese,$,"Mon-Thu 11am-7pm, Fri-Sat 11am-7:30pm, Sun Noon-5pm",38,3/1/2020,3374742627,,614,Central,0,Young Hobson,Owner,-
23650,7527689abc3f006d,English,Tokyo Grill,387 W Esplanade Ave,Kenner,70065,LA,United States,Japanese,$,"Mon Closed, Tue-Thu 11am-9pm, Fri 11am-9:30pm, Sat 11am-9pm, Sun 11:30am-9pm",59,3/1/2020,5043056699,jamesliu0715@gmail.com,567,Central,26,,,-
