Snowball Map,Dedupe Key,brizo_id,Name,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Title,Role,Contact Email,Contact Phone,Established,Phone,Most Common Email,Cuisines (Regional),Price Range,Dishes
29480,816 Martin70586,a3f235b4b6359e7a,Dgriff'z Ka'jaun spice'z,816 Martin Luther King Dr,Ville Platte,LA,70586,United States,,,,,,,,(337) 366-1044,,Creole; Cajun,,French Fries
29504,482 Myrtle70433,b5430806c1dde697,Rusty Pelican,482 Myrtle Dr,Covington,LA,70433,United States,,,,,,,,(985) 400-2600,,American; Cajun,$$,Sandwiches; Chicken; Hamburgers; French Fries; Salads; Seafood; Tacos; Grill
29517,3545 Ambas70503,b4aab485cfe86e10,Samurai Sushi Bar,3545 Ambassador Caffery Pkwy,Lafayette,LA,70503,United States,,,,,,,,(337) 993-2433,,Japanese,$$,Sushi
29518,447 N Thir70802,b68f171bbb720b4e,The Little Village - Downtown,447 N Third St,Baton Rouge,LA,70802,United States,Wayne,S,Business Owner,Owner,,,2007.0,(225) 218-6685,brian@waynestabilercompanies.com,Creole; Cajun; Italian,$$$,Seafood; French Fries; Steaks
29538,5859 Jacks71303,afad8e129148b1e3,Robbie G's,5859 Jackson St,Alexandria,LA,71303,United States,Michael,S,Business Owner,Owner,,,1993.0,(318) 443-8621,,Southern; Creole; Cajun,$$,Seafood
29543,75277 LA-270435,ba0e4178494b8c36,Ramsey Grill & Cafe,75277 LA-25,Covington,LA,70435,United States,Beth,Booth,,,,,2019.0,(985) 892-7758,,Creole; Cajun,$,Grill
29555,6861 Jeffe70123,b3b3fe5837b3cfd2,Red Apple Chinese Restaurant,6861 Jefferson Hwy,Harahan,LA,70123,United States,,,,,info@redappleharahanla.com,,,(504) 739-5788,info@redappleharahanla.com,Chinese,$,French Fries
29593,311 Bourbo70130,c7ce0c8a577504ee,"Cafe Beignet, Bourbon Street",311 Bourbon St,New Orleans,LA,70130,United States,Donna,S,Business Owner,Owner,,,1990.0,(504) 500-4370,office@cafebeignet.com,Creole; Cajun,$,Sandwiches; French Fries
29597,719 S Pete70130,d9a0e497523ee8ac,Cajun Cookery,719 S Peters St,New Orleans,LA,70130,United States,,,,,,,,(504) 333-6010,,Creole; Cajun,$$,
29602,135 W Land70570,d5b782478d568d94,Chicorys,135 W Landry St,Opelousas,LA,70570,United States,,,,,,,,(337) 678-0984,,Creole; Cajun,$,
29611,1855 Barat70072,daa38a918a49ae9b,Hina Hot,1855 Barataria Blvd,Marrero,LA,70072,United States,Xing,Chen,Owner,Owner,,,2007.0,(504) 328-6877,,Japanese,$$,Soups; Chicken; French Fries; Pasta; Smoked Salmon; Ribs; Salads; Seafood; Sushi; Chicken Wings; Noodles
29612,1851 LA-170358,d5694ba41e142217,Hurricane Hole,1851 LA-1,Grand Isle,LA,70358,United States,,,,,contact@hurricanehole.net,,,(985) 787-3663,hurricaneholerestaurant@yahoo.com,Creole; Cajun,$$,Seafood
29669,1201 Jane 70563,f78a7366d3ba2de1,Jane's Seafood & Chinese Restaurant,1201 Jane St,New Iberia,LA,70563,United States,Vu,T,Owner/GM,Owner,vu.tran@janesseafood.com,,1991.0,(337) 365-5412,vu.tran@janesseafood.com,Chinese,$$,Seafood; French Fries
29701,3511 Ambas70503,fde71c210362270b,Tokyo Japanese Steak House,3511 Ambassador Caffery Pkwy,Lafayette,LA,70503,United States,Todd,B,Business Owner,Owner,,,2012.0,(337) 989-8588,,Japanese,$$,Soups; Smoked Salmon; Sashimi; Salads; Sushi; Steaks
29704,2600 Bonin70592,f47033f4309d3a1b,TaD's Louisiana Cooking- Youngsville,2600 Bonin Rd,Youngsville,LA,70592,United States,,,,,tadsofyoungsville@gmail.com,,,(337) 451-4272,tadsofyoungsville@gmail.com,Cajun,,French Fries
29705,3813 Tulan70119,fd707375c8f56ab0,Auntie Carols Creole Kitchen,3813 Tulane Ave,New Orleans,LA,70119,United States,,,,,,,,(985) 774-3833,,Creole; Cajun,$$,Pizza
29723,805 Homest70005,05b45c44712d3b28,The Real Poboy King,805 Homestead Ave,Metairie,LA,70005,United States,,,,,,,,(504) 265-8556,,Cajun,$,Seafood; Sandwiches; Hamburgers; French Fries
29801,2647 S Ser71270,d681e5b8ea55eb52,Beau Vines Steakhouse,2647 S Service Rd W,Ruston,LA,71270,United States,,,,,,,2013.0,(318) 255-1008,,American; Creole; Cajun,$$,Steaks
29812,1211 Villa70433,c86ee2d7a34b878b,Sushi Saigon,1211 Village Walk,Covington,LA,70433,United States,,,,,sushisaigon.net@gmail.com,,,(985) 893-0406,sushisaigon.net@gmail.com,Japanese; Vietnamese,,Sushi
29824,1113 Teche70114,e19f77da74a8c1d4,Off Da Hook Creole Catering,1113 Teche St,New Orleans,LA,70114,United States,,,,,,,,(504) 264-7474,,Cajun,$$,French Fries
29827,322 Dalwil70471,de5a7d81cad34a07,Kim Hibachi Sushi Bar And Grill,322 Dalwill Dr,Mandeville,LA,70471,United States,Kim,Hibachi,Owner,Owner,,,2013.0,(985) 778-2160,kimhibachi332@gmail.com,Japanese,$$,Smoked Salmon; Sushi
29885,300 Fisher70508,43f4e351ecb6da3f,Vermilionville,300 Fisher Rd,Lafayette,LA,70508,United States,David,Cheramie,CuratorCollections Manager,General,david.cheramie@bayouvermiliondistrict.org,,1990.0,(337) 233-4077,david.cheramie@bayouvermiliondistrict.org,Cajun,$,
29886,7040 Bulla70128,4191ab69944aedec,China House,7040 Bullard Ave,New Orleans,LA,70128,United States,Jerry,Young,Owner,Owner,,,2008.0,(504) 248-1875,info@chinahousebullard.com,Chinese,$,Seafood; Chicken; French Fries
29891,24386 High70750,427808c925bb885d,Cajun Corner Cafe,24386 Highway 190,Krotz Springs,LA,70750,United States,Toby,Kimball,Owner,Owner,,,2007.0,(337) 566-8003,,Creole; Cajun,$,Pizza; Hamburgers
29895,306 3rd St70444,4a528d16b40a8e2e,Pans Express,306 3rd St,Kentwood,LA,70444,United States,,,,,,,,(985) 229-9488,,Chinese,$,
29909,304 Carter71373,4d998f0cb77b1a99,"Craws, Claws, & Tails",304 Carter St,Vidalia,LA,71373,United States,Courtney,R,Business Owner,Owner,,,2019.0,(318) 414-3111,crawclawtail@gmail.com,American; Creole; Cajun,$$,Seafood; Salads
29918,3001 Ormon70047,3d3a87a0f7354d01,Hong Kong,3001 Ormond Blvd,Destrehan,LA,70047,United States,,,,,,,2010.0,(985) 725-9099,,Chinese,$,
29923,121 Washin70390,2c6bfb29c89ce927,Stella's Kitchen,121 Washington St,Napoleonville,LA,70390,United States,Lacey,E,,,,,,(985) 513-7000,,Southern; Creole; Cajun,$$,French Fries
29944,310 N Carr70119,4025d9b05abe11d3,Ikura Hibachi and Sushi,310 N Carrollton Ave,New Orleans,LA,70119,United States,Scott,D,Business Owner,Owner,,,2016.0,(504) 485-5658,ikuranola@yahoo.com,Japanese,$$,Smoked Salmon; Teppanyaki; Sushi; Ramen
29952,Chemin Met70592,4886b1c88d7a5f53,Mandez's Seafood Bar & Grill - YOUNGSVILLE LOCATION,Chemin Metairie Rd,Youngsville,LA,70592,United States,,,,,boomfoodsllc@gmail.com,,,(337) 573-4219,boomfoodsllc@gmail.com,Cajun,,French Fries
29965,441 Royal 70130,302e17e5d694eb34,Royal House,441 Royal St,New Orleans,LA,70130,United States,Steven,Young,General Manager,Operations,,,2008.0,(504) 528-2601,royalhouse@creolecuisine.com,Creole; Cajun,$$,Soups; Seafood; Salads; Sandwiches; French Fries
29979,1211 W Pin70503,53a412ce8154147d,Bon Temps Grill,1211 W Pinhook Rd,Lafayette,LA,70503,United States,Steven O.,Bryan,Owner,Owner,sobryan@bontempsgrill.com,,,(337) 706-8850,sobryan@bontempsgrill.com,American; Cajun,$$,Smoked Salmon; Seafood; Salads; Sandwiches; French Fries
29983,6062 W Par70364,5254120f159526eb,Hong Kong Restaurant,6062 W Park Ave,Houma,LA,70364,United States,Wayna,Lang,Manager,General,,,1986.0,(985) 868-9836,,Chinese,$$,Fried Rice; Chicken; Noodles; French Fries; Shrimp
30008,140 Belle 70068,54bdacd502f1a1d7,Dragon Garden Restaurant,140 Belle Terre Blvd,Laplace,LA,70068,United States,Hai,Chang,Owner,Owner,,,1997.0,(985) 651-8888,,Chinese,$,
30028,28420 Walk70785,4c9b2866b1cb5734,Sherwood Poboys,28420 Walker South Rd,Walker,LA,70785,United States,Mike,Elhamed,Owner,Owner,,,,(225) 791-1448,,Cajun,$,Seafood; Salads; Sandwiches; Hamburgers; French Fries
30039,2476 US-1970805,646d3e078a8a69a9,Corner-deli poboy chinese food seafood,2476 US-190,Baton Rouge,LA,70805,United States,,,,,,,,(225) 400-9601,,Chinese,,
30050,3140 S Mac71301,62d23d33317583fc,Rosie Jo's,3140 S MacArthur Dr,Alexandria,LA,71301,United States,,,,,rosiejosalexla@gmail.com,,,(318) 442-8245,rosiejosalexla@gmail.com,Cajun,$$,Seafood; Salads; Hamburgers; French Fries
30051,7474 Corpo70809,63fe0bc43fdef0fd,Panda House,7474 Corporate Blvd,Baton Rouge,LA,70809,United States,Jin Yun,Xiao,,,,,2010.0,(225) 930-9959,,Chinese,$,Soups; Seafood; Chicken Wings; Chicken; French Fries
30073,3101 US-5170068,3e26264ed7a4a0f0,Ruby Garden Chinese Restaurant,3101 US-51,Laplace,LA,70068,United States,Phillip,Zhou,Owner,Owner,,,2010.0,(985) 653-8700,rubygarden2010@gmail.com,Chinese,$,
30097,2310 Ambas70506,186a2c7162c43c7d,Noah's Cafe,2310 Ambassador Caffery Pkwy,Lafayette,LA,70506,United States,Sherly,Davis,,,,,2009.0,(337) 406-2440,,Cajun,$,Sandwiches; Chicken; French Fries
30102,5741 Crowd70127,1d14b809d8bfcf9e,Peking House Restaurant,5741 Crowder Blvd,New Orleans,LA,70127,United States,Sophia,Chen,Food Service Manager,General,,,,(504) 244-0891,,Chinese,$,Seafood; Chicken Wings; Noodles; French Fries
30104,1934 W Mai70071,1eabdcbe5c6c1c16,Cajun cafe,1934 W Main St,Lutcher,LA,70071,United States,,,,,,,,(225) 258-4134,,Cajun,,Salads; Sandwiches; Hamburgers
30119,108 E Bayo70301,2a7af25e2382422f,Bayouside D&D,108 E Bayou Rd,Thibodaux,LA,70301,United States,,,,,,,,(985) 446-3619,,Creole; Cajun,$,
30138,7731 Perki70810,17d169478f9ff037,Sushi Yama,7731 Perkins Rd,Baton Rouge,LA,70810,United States,Penny,Thomas,,,,,2007.0,(225) 767-8880,,Japanese,$$,Smoked Salmon; Sushi
30150,424 Bourbo70130,1f140c699d90ed69,Pier 424 Seafood Market,424 Bourbon St,New Orleans,LA,70130,United States,Thomas,Wilson,Host,Front of the House,,,,(504) 309-1574,,American; Creole; Cajun,$$,Soups; Seafood; Salads; Sandwiches; French Fries
30160,3202 S She70816,18c5359af6fb5e4a,Volcano Sushi & Hibachi,3202 S Sherwood Forest Blvd,Baton Rouge,LA,70816,United States,,,,,info@memui.com,,,(225) 291-8881,,Japanese,$$,Soups; Chicken; Smoothies; Hibachi; Salads; Seafood; Smoked Salmon; Sushi; Poke; Grill; Noodles
30175,440 Chartr70130,1fe0c9f8e22231ee,The Original Pierre Maspero's,440 Chartres St,New Orleans,LA,70130,United States,Avni,Ozborcek,General Manager,Operations,avnio@creolecuisine.com,,,(504) 524-8990,pierremasperos@creolecuisine.com,Cajun,$$,Seafood; Sandwiches; Omelette; French Fries
30195,1553 Gause70458,798d95df338e6612,Golden Dragon Buffet II,1553 Gause Blvd,Slidell,LA,70458,United States,Steve,Wright,Manager,General,,,2007.0,(985) 643-8277,,Chinese,$$,Sushi
30201,10800 LA-370052,81926a605d509cbc,Sandwich World,10800 LA-3125,Gramercy,LA,70052,United States,Jeannine,Chauvin,Owner,Owner,,,1977.0,(225) 869-3894,,Cajun,$$,Salads; Sandwiches
30202,1865 US-8071037,820565d2bef9b97d,Crawfish Palace,1865 US-80,Haughton,LA,71037,United States,,Somsri,Owner,Owner,,,1997.0,(318) 949-3799,,Creole; Cajun,$$,Seafood
30204,2121 25th 70062,7c9564281d4a1f75,Big EZ Seafood & Oyster,2121 25th St,Kenner,LA,70062,United States,,,,,,,,(504) 800-4188,,Creole; Cajun,$$,Seafood; Salads; BBQ; French Fries
30213,8311 Mauri70555,805d921d3da4f6fb,Kim's Chinese,8311 Maurice Ave,Maurice,LA,70555,United States,,,,,,,,(337) 893-5688,,Chinese,,
30230,101 W Main70518,75cf3e0d51ac55cb,Ton's Drive In,101 W Main St,Broussard,LA,70518,United States,Karl,Girouard,Owner,Owner,,,1963.0,(337) 837-6684,tonsdrivein@gmail.com,Cajun,$,Seafood; Salads; Sandwiches; Fried Chicken; Chicken; Hamburgers; French Fries
30232,387 W Espl70065,7527689abc3f006d,Tokyo Grill,387 W Esplanade Ave,Kenner,LA,70065,United States,,,,,jamesliu0715@gmail.com,,,(504) 305-6699,jamesliu0715@gmail.com,Japanese,$,Smoked Salmon; Salads; Sushi; Grill
30241,7975 Cypre71291,76a3d233089a0f19,Cheniere Shack,7975 Cypress St,West Monroe,LA,71291,United States,,,,,tlaf@att.net,,1993.0,(318) 396-9754,,American; Creole; Cajun,$$,Seafood; Steaks
30258,2819 Highl70802,8344a0f6e6277177,University Seafood,2819 Highland Rd,Baton Rouge,LA,70802,United States,,,,,,,,(225) 383-4220,,Creole; Cajun,$$,Seafood; Sandwiches
30275,801 Poland70117,31c91558ac20896c,Bar Redux,801 Poland Ave,New Orleans,LA,70117,United States,,,,,barredux@gmail.com,,,(504) 592-7083,barredux@gmail.com,Creole; Caribbean; Cajun,$,Grill; French Fries
30287,2155 LA-1870090,554a0f705c95f351,B & C Seafood Market & Cajun Restaurant,2155 LA-18,Vacherie,LA,70090,United States,,,,,tombreaux73@yahoo.com,,,(225) 265-8356,tombreaux73@yahoo.com,Cajun,$$,Seafood
30301,2714 Paris70043,68e41220f214b84d,China Moon,2714 Paris Rd,Chalmette,LA,70043,United States,Amei,Y,Business Owner,Owner,,,2004.0,(504) 271-6666,,Chinese,$,
30305,4430 Magaz70115,68a0d6c769d646c9,Haiku Sushi,4430 Magazine St,New Orleans,LA,70115,United States,,,,,info@haikunola.com,,,(504) 301-0850,,Japanese,$$,Smoked Salmon; Salads; Sushi
30309,6989 Flori70806,6227c9740a4fca52,Shangi Chinese Buffet,6989 Florida Blvd,Baton Rouge,LA,70806,United States,,,,,,,2005.0,(225) 218-6904,,Chinese,$,
30316,616 Baronn70113,5c8ce61abb9488c1,Baronne Bistro,616 Baronne St,New Orleans,LA,70113,United States,,,,,info@baronnebistro.com,,,(504) 224-2371,info@baronnebistro.com,American; Creole; Cajun,,Seafood; Sandwiches; French Fries
30364,Saint Clau70116,7034b5a3710e7e00,Today's Cajun Seafood,Saint Claude Ave,New Orleans,LA,70116,United States,,,,,,,,(504) 940-5995,,Creole; Cajun,$$,Seafood
30375,3010 Clear70002,6d5274128aeae18f,The Catch Seafood Restaurant,3010 Cleary Ave,Metairie,LA,70002,United States,,,,,,,2015.0,(504) 407-3316,,Cajun,$$,Seafood; Salads; Sandwiches; Hamburgers; French Fries
30389,514 S Vien71270,84b08b35863d9f50,Cajun Crawdads,514 S Vienna St,Ruston,LA,71270,United States,,,,,,,,(337) 849-8503,,Cajun,,Seafood
30395,200 Dalwil70471,96d9a12ff7580cf5,Twin Sushi,200 Dalwill Dr,Mandeville,LA,70471,United States,,,,,,,,(985) 951-7182,,Japanese,$$,Sushi
30411,4021 Behrm70114,aa6328d74b71a1f7,Berhman Cajun Seafood,4021 Behrman Pl,New Orleans,LA,70114,United States,,,,,,,,(504) 376-8842,,Cajun,$,Seafood
30414,17097 Airl70769,a41b6ddd599794e8,"Geisha, Sushi With a Flair",17097 Airline Hwy,Prairieville,LA,70769,United States,,,,,tle0616@gmail.com,,,(225) 313-3892,tle0616@gmail.com,Japanese,$$,Smoked Salmon; Sushi; Chicken
30425,2008 Robin70403,9aa9b34a5dcb7ee5,China Lotus,2008 Robin Ave,Hammond,LA,70403,United States,Juliana,Chan,Owner,Owner,,,1992.0,(985) 542-8668,,Chinese,$$,
30439,4226 Magaz70115,aa0d00ab3e1702cc,Nomiya,4226 Magazine St,New Orleans,LA,70115,United States,Nanda,Glenn,Server,Front of the House,,,,(504) 909-5796,info@nomiyaramen.com,Japanese,$$,Ramen
30452,1913 E Jud70043,891f7cf52f7bb31c,Asakusa,1913 E Judge Perez Dr,Chalmette,LA,70043,United States,,,,,,,,(504) 962-9365,,Japanese,$$,Smoked Salmon; Sushi
30475,1708 Gerst70601,93e33f0b0263f8e7,Leonard's Food Quarters,1708 Gerstner Memorial Dr,Lake Charles,LA,70601,United States,,,,,,,,(337) 494-0618,,Southern; Cajun,$,Seafood; Salads; Sandwiches; Hamburgers; French Fries
30483,5875 Main 70791,9d98bb55b187b906,China Wok,5875 Main St,Zachary,LA,70791,United States,Liang,Shao,Owner,Owner,,,2000.0,(225) 658-8898,info@chinawokla.com,Chinese,$,Fried Rice; French Fries
30491,1801 S 5th71446,9e235c80fcab4b16,China Wok Buffet,1801 S 5th St,Leesville,LA,71446,United States,Kong,Chen,Owner,Owner,,,2003.0,(337) 392-1118,,Chinese,$,Seafood; Noodles; French Fries
30497,6024 N Cla70117,b47a33ec1d4919ee,Cajun Joe's Seafood,6024 N Claiborne Ave,New Orleans,LA,70117,United States,,,,,,,,(504) 942-8040,,Creole; Cajun,$,Seafood
30506,5100 Lapal70072,a494e3829f912380,Tokyo Sushi House,5100 Lapalco Blvd,Marrero,LA,70072,United States,,,,,info@tokyomarrero.com,,2010.0,(504) 347-3999,info@tokyomarrero.com,Japanese,$$,Smoked Salmon; Sushi; French Fries
30525,201 Florid70801,9eb082613584dfca,Poor Boy Lloyd's,201 Florida St,Baton Rouge,LA,70801,United States,Fred,Taylor,Owner,Owner,,,1969.0,(225) 387-2271,,Southern; Creole; Cajun,$,Seafood
30535,3300 Johns70503,b09927f09d53aeea,Burger Tyme,3300 Johnston St,Lafayette,LA,70503,United States,,,,,rebeccawayne150@gmail.com,,,(337) 247-7230,rebeccawayne150@gmail.com,Southern; Cajun,,Salads; Sandwiches; Chicken; Hamburgers; French Fries
30565,2317 Highw70560,a918331f774d815c,Landry's,2317 Highway 90 E,New Iberia,LA,70560,United States,David,Landry,President,General,,,1994.0,(337) 369-3772,,Creole; Cajun,$$,Seafood; Salads; French Fries; Steaks
30583,925 Behrma70056,a09b1299f2cd7808,Panda King,925 Behrman Hwy,Gretna,LA,70056,United States,Richard,Kron,,,,,2005.0,(504) 433-0388,pandakingrestaurant@gmail.com,Chinese,$$,Dim Sum
30585,500 W Vete70548,a182099be516d6da,Landry's Boiling Pot & Catering,500 W Veterans Meml Dr,Kaplan,LA,70548,United States,,,,,,,2000.0,(337) 643-7531,,Creole; Cajun,$$,Seafood
30593,1700 N Ram70116,b181948dea15dc58,The Orange Store,1700 N Rampart St,New Orleans,LA,70116,United States,,,,,,,,(504) 944-7777,,Chinese,$,Hamburgers; French Fries
30597,213 E Morr70403,b1df753403bb4196,Bayou Boudin,213 E Morris Ave,Hammond,LA,70403,United States,,,,,,,,(985) 346-3913,,Cajun,$,Pizza; Hot Dogs; French Fries
30616,3438 LA-170346,bf66c3ad44d4d016,Lees Seafood Cafe Inc,3438 LA-1,Donaldsonville,LA,70346,United States,,,,,,,,(225) 473-3000,,Chinese,$,
30619,7163 Barat70072,c1179f3d207f0c65,Restaurant des Familles,7163 Barataria Blvd,Marrero,LA,70072,United States,Bryan,Z,Business Owner,Owner,,,1993.0,(504) 689-7834,,Creole; Cajun,$$,Seafood; French Fries
30637,8330 Sceni70807,d122818144dd1ad9,Sunshine's Place,8330 Scenic Hwy,Baton Rouge,LA,70807,United States,,,,,,,,(225) 218-4649,,Southern; Cajun,$,Seafood; French Fries
30641,804 Margue70380,d04e80a65afc651d,Cajun Sneaux Snoballs,804 Marguerite St,Morgan City,LA,70380,United States,,,,,,,,,,Cajun,,
30647,2604 Magaz70130,c515c8fa6a74958f,Tracey's,2604 Magazine St,New Orleans,LA,70130,United States,Jeffrey,C,Business Owner,Owner,,,1949.0,(504) 897-5413,selectcrawfishcateringco@gmail.com,Cajun,$,Sandwiches; French Fries
30680,1405 Elton70546,c9c183857a124887,Tokyo Japan,1405 Elton Rd,Jennings,LA,70546,United States,,,,,tokyojapanllc@gmail.com,,,(337) 275-5159,tokyojapanllc@gmail.com,Japanese,$$,Soups; Hibachi; Smoked Salmon; Sashimi; Sushi; Grill; Chicken
30695,732 NW Mai71322,ce66d6c4a8df0b7e,Crispy,732 NW Main St,Bunkie,LA,71322,United States,Shannon,L,Business Owner,Owner,,,2000.0,(318) 346-7769,,Creole; Cajun,$,Seafood; Chicken; Hamburgers
30712,1618 N Mai70570,bbcbd154666fb535,Soileau's Dinner Club,1618 N Main St,Opelousas,LA,70570,United States,Scott,Soileau,Owner,Owner,,,1937.0,(337) 942-2985,,Cajun,$$,Seafood; French Fries; Steaks
30721,1917 Ridge70529,dea891aa7253ebad,The Roundabout,1917 Ridge Rd,Duson,LA,70529,United States,,,,,cajuncountryllc@gmail.com,,,(337) 210-5117,cajuncountryllc@gmail.com,Creole; Cajun,$,
30731,3000 Elysi70122,e87943ec8e28ccbe,Sammy's Food Services & Deli,3000 Elysian Fields Ave,New Orleans,LA,70122,United States,Sammy,Schloegel,Owner,Owner,,,1991.0,(504) 947-0675,,Creole; Cajun,$$,Seafood
30756,411 W Pers70560,ef3d64b81b14e4c1,Brenda's Dine In & Take Out,411 W Pershing St,New Iberia,LA,70560,United States,Brenda,Placide,Manager,General,,,1979.0,(337) 367-0868,,American; Creole; Cajun,$,
30791,6606 Siege70809,f7c43d99cb8b2001,Po,6606 Siegen Ln,Baton Rouge,LA,70809,United States,,,,,,,,(225) 300-4916,,Cajun,,French Fries
30797,1813 S Bay70357,f5642cac53acf42b,Little Eagle Crawfish,1813 S Bayou Dr,Golden Meadow,LA,70357,United States,,,,,,,,(985) 475-5122,,Creole; Cajun,,
30830,103 S Bay 70339,38fa92f6cd302076,Danny's Cajun Cafe,103 S Bay Rd,Pierre Part,LA,70339,United States,,,,,,,,(985) 236-5004,,Cajun,,
30834,3739 Perki70808,39b7baa425dd789a,Juban's,3739 Perkins Rd,Baton Rouge,LA,70808,United States,Chris,Motto,Executive Chef,Back of the House,,,1983.0,(225) 346-8422,,French; Creole; Cajun,$$$,Soups; Smoked Salmon; Seafood; Salads; French Fries
30837,1309 US-9070668,3cc2360501130064,Circle A Mini Mart,1309 US-90,Vinton,LA,70668,United States,,,,,,,,(337) 589-2348,,Creole; Chinese; Cajun,$,Seafood
30847,330 Old Wi71251,452aaae900178827,Diggidy Dawgs Southern Eatery,330 Old Winnfield Rd,Jonesboro,LA,71251,United States,,,,,,,,(318) 259-1489,,American; Creole; Cajun,$,Hot Dogs; Hamburgers
30870,3015 Main 70517,31e8e29a39ef59a3,Poche's,3015 Main Hwy,Breaux Bridge,LA,70517,United States,,,,,karen@poches.com,,,(337) 332-2108,karen@poches.com,Cajun,$$,Seafood; BBQ
30882,7778 Johns70555,473196c399eeb481,C'est Bon Cajun Blitz,7778 Johnston St,Maurice,LA,70555,United States,,,,,,,,(903) 216-9067,,Cajun,$$,Seafood
30893,36519 Oak 70769,3fd2ca3c2a0ef6f3,Hot Wok,36519 Oak Park Ave,Prairieville,LA,70769,United States,,,,,,,,(225) 677-7879,,Chinese,$,French Fries
30914,1600 Ridge70529,d8ee3ded2e737934,Tipsy Cajun,1600 Ridge Rd,Duson,LA,70529,United States,,,,,,,,(337) 345-8637,,Cajun,$,
30919,18169 High70810,da431931e3fc4b8b,Wontons,18169 Highland Rd,Baton Rouge,LA,70810,United States,,,,,,,,(225) 756-7977,info@wontonsbrla.com,Chinese,$$,French Fries
30941,1071 Rober70458,cb2104c0df63f60e,Beignet Au Lait,1071 Robert Blvd,Slidell,LA,70458,United States,,,,,beignetaulait@gmail.com,,,(985) 643-4949,beignetaulait@gmail.com,American; Creole; Cajun,$,French Fries
30943,444 St Cha70130,ce8a0d36d8e914a2,Pete's,444 St Charles Ave,New Orleans,LA,70130,United States,Martin,Driskell,Manager,General,,,2003.0,(504) 585-5401,randy.parkins@icneworleans.com,Creole; Cajun,$$,
30947,1228 Jeffe70121,cda2ce7c5d28e489,Chinese & American Restaurant,1228 Jefferson Hwy,New Orleans,LA,70121,United States,Xing Guo,Zhang,Owner,Owner,,,1999.0,(504) 833-3707,,Chinese,$,Soups; Seafood; Chicken; French Fries
30948,2025 N Cla70116,ce3d9cb7005623ef,Nonno's Cajun Cuisine and Pastries,2025 N Claiborne Ave,New Orleans,LA,70116,United States,,,,,,,,(504) 354-1364,,Cajun,$$,Seafood; French Fries
30995,910 Versai71303,d1505717ad15fcc0,HotHeads Crawfish,910 Versailles Blvd,Alexandria,LA,71303,United States,,,,,boil@hotheadscrawfish.com,,,(318) 664-4884,boil@hotheadscrawfish.com,American; Creole; Cajun,$$,Seafood
30996,125 Old Hi71241,cf9f7efcff1c0183,Rhett's Tails And Shells,125 Old Highway 15,Farmerville,LA,71241,United States,,,,,rhettjtrahan@gmail.com,,,(337) 298-3161,rhettjtrahan@gmail.com,Creole; Cajun,$$,Seafood
