Created Date,Lead Source,Mobile - Primary,Business Phone,Street,Zip/Postal Code,State/Province (text only),Company / Account,Lead Status,Lead Owner,Unqualified Reason,Converted Date,Opportunity Name,Oppt Close Date,Oppt Close Date
10/31/2022,Telemarketer,NO,(978) 582-0888,5 ELECTRIC AVE,1462,MA,ASIAN IMPERIAL,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,NO,(617) 442-5555,1041 TREMONT ST,2120,MA,BANGKOK PINTO INC,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(978) 682-2242,946 OSGOOD ST,1845,MA,CHINA BLOSSOM INC,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,NO,(508) 548-1728,291 Main St,2540,MA,Bangkok Cuisine - Falmouth,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(508) 998-9999,706 Ashley Blvd,2745,MA,Moon House Chinese Restaurant,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(617) 332-3600,10 Langley Rd,2459,MA,Jumbo Seafood,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(617) 562-8388,1095 Commonwealth Avenue # 203,2215,MA,Kantin,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(781) 826-0202,644 Washington St,2339,MA,Tsang's Village Cafe,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(781) 837-6688,(781) 837-6688,14 Webster Square,2050,MA,Aoyama,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(704) 829-1010,6517 Wilkinson Blvd,28012,NC,New China,AE Assigned,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(704) 781-5420,(704) 781-5420,1776 W Main St,28001,NC,Nikki Asian Bistro,AE Assigned,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(636) 429-9888,1610 COUNTRY CLUB PLAZA ST,63303,MO,YUMMY HOUSE,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(417) 634-4005,113 S Linden Ave,65753,MO,Has Chinese Buffet,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(417) 759-9881,73 N Orchard Blvd,65648,MO,Lucky Time - Temporarily closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(816) 584-8888,5225 NW 64th St,64151,MO,Saki Asian Restaurant - Permanently Closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(816) 254-2005,15411 E US Highway 24,64050,MO,Cathay Express,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(573) 785-5888,2035 N Westwood Blvd,63901,MO,5 Star China Buffet,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(573) 221-8000,2905 Palmyra Rd,63401,MO,Jets Palace,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(314) 894-7313,4319 Telegraph Rd,63129,MO,Chinawok,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(636) 386-8320,14626 Manchester Rd,63011,MO,China In Bombay,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(314) 291-6821,12209 DORSETT RD,63043,MO,WOK EXPRESS,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(816) 483-7212,5017 INDEPENDENCE AVE,64124,MO,STEAM BOWL CHINESE RESTAURANT,SDR Complete,Unqualified Lead Queue,Agent Language Limitation
10/31/2022,Telemarketer,,(573) 775-3141,502 PINE ST A,65565,MO,ROYAL GARDEN CHINESE RESTAURANT,SDR Complete,Unqualified Lead Queue,Agent Language Limitation
10/31/2022,Telemarketer,,(952) 881-1088,824 W 98th St,55420,MN,98 Pounds Buffet,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(507) 323-8111,609 4th St NW,55021,MN,Mizuki Fusion,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(612) 879-9910,1916 CHICAGO AVE,55404,MN,GREAT DRAGON,AE Assigned,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(651) 633-6727,2216 COUNTY RD D WEST,55112,MN,NEW HONG KONG WOK,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(781) 397-8788,(781) 397-8788,64 Pleasant St,2148,MA,All Seasons Table,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(978) 531-3366,373 Lowell St,1960,MA,Su Chang's,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(781) 646-8080,1312 Massachusetts Ave,2476,MA,Home Taste,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(508) 486-8199,(508) 486-8199,222 E Main St,1752,MA,An Nam Vietnamese Grill,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(781) 341-8838,490 Washington St,2072,MA,Mr. Chef's Restaurant,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(508) 861-7780,(508) 861-7780,23 Pond St,1721,MA,Ashland Ale House,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(508) 832-8868,711 Southbridge St,1501,MA,Jasmine Asian Restaurant,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,NO,(978) 297-1142,51 Central St,1475,MA,Christos Place,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(978) 540-2880,529 King St,1460,MA,Il Forno Restaurant & Catering,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
10/31/2022,Telemarketer,NO,(978) 577-6425,313 Littleton Rd,1886,MA,Asian Plus Noodle & Rice,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,(978) 466-5991,(978) 466-5991,814 N Main St,1453,MA,A Taste of Vietnam,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(508) 477-8883,(508) 477-8883,3 Greene Street,2649,MA,Asia,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(413) 458-1896,(413) 458-1896,866 Cold Spring Rd Route 7,1267,MA,6 House Pub,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(781) 891-1700,(781) 891-1700,864 Main St #8531,2451,MA,Absolutely Asia,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(508) 481-9170,46 Main St,1752,MA,Panda House,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(413) 642-6515,(413) 642-6515,116 Elm St,1085,MA,Alo Saigon,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(413) 610-1551,456 Center St,1056,MA,SAKURA,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(413) 593-8838,591 Memorial Dr G,1020,MA,Royal Buffet & Grill,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(413) 323-4117,62 Turkey Hill Rd,1007,MA,The Grapevine Grille,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(413) 967-3336,54 W Main St,1082,MA,Debbie Wong Restaurant,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(413) 200-4490,1 Boltwood Walk,1002,MA,Honeycrisp Chicken,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(413) 253-9988,96 N Pleasant St,1002,MA,Miss Saigon,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(314) 822-7888,487 S KIRKWOOD RD,63122,MO,PANDA CHINESE RESTAURANT,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(314) 838-8900,728 S NEW FLORISSANT RD,63031,MO,LUCKY HOUSE,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(314) 868-8041,8970 JENNINGS STATION RD,63136,MO,LISA'S CHOP SUEY - Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(573) 518-0888,526 E MAIN ST,63601,MO,FIRST WOK CHINESE RESTAURANT,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(314) 838-0880,70 GRANDVIEW PLAZA SHOPPING CENTER,63033,MO,"CHIN'S WOK - duplicated, DO NOT CALL",SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(660) 627-7400,124 N FRANKLIN ST,63501,MO,CHINA PALACE RESTAURANT - Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(636) 825-1666,1393 BIG BEND RD,63021,MO,CHINA 1,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(651) 455-8555,231 13TH AVE S,55075,MN,HONG KONG RESTAURANT,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(952) 431-2233,15100 CEDAR AVE #203,55124,MN,EGG ROLL KING,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(507) 258-5350,100 1ST AVE SW #2,55902,MN,CHINESE CHINH’S EXPRESS,SDR Complete,Unqualified Lead Queue,Agent Language Limitation
10/31/2022,Telemarketer,,(507) 292-9392,2630 BROADWAY AVE S,55904,MN,NEW CHINA,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(651) 602-7960,101 5TH ST E STE 285,55101,MN,ASIAN EXPRESS,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(763) 571-0600,6930 HICKORY DR NE,55432,MN,HONG KONG KITCHEN,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(651) 644-3997,1671 SELBY AVE,55104,MN,TASTE OF THAILAND INC,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(612) 968-2017,12179 PRINCETON AVE,55347,MN,GREAT MANDARIN,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(952) 898-5366,1006 COUNTY ROAD 42 W,55337,MN,CAM RANH BAY RESTAURANT,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(952) 888-9294,9329 LYNDALE AVE S,55420,MN,FONGS INC,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(651) 690-1393,1681 GRAND AVE,55105,MN,TAD THAI GRAND CAFE,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(952) 233-1801,1141 Canterbury Rd,55379,MN,Phó 83,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(419) 634-9388,125 S MAIN ST,45810,OH,CHINA KING - Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(937) 323-8892,1137 SUNSET AVE,45505,OH,HUNAN WOK,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(937) 427-0555,1360 N FAIRFIELD RD,45434,OH,NEW GREAT WALL,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(937) 898-1888,(937) 898-1888,6999 MILLER LN,45417,OH,ASIAN BUFFET,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(513) 530-0808,11152 KENWOOD RD,45242,OH,JADE KITCHEN - Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,(513) 624-8866,(513) 624-8866,7735 FIVE MILE RD,45230,OH,1ST WOK,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(513) 759-2222,7212 TOWNE CENTRE DR,45069,OH,MIX WOK,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(513) 869-8888,936 MAIN ST,45013,OH,CHINA HOUSE,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(513) 896-1688,4891 PRINCETON RD,45011,OH,CHINA HOUSE,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(419) 625-1388,3317 MILAN RD,44870,OH,MING'S GARDEN,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(419) 621-9400,(419) 621-9400,3306 MILAN RD,44870,OH,ANDY'S CHINA DRAGON,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(573) 783-3399,120 E MAIN ST,63645,MO,NEW CHINA,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,(845) 545-9199,(573) 651-4455,1159 N KINGSHIGHWAY ST,63701,MO,CHAN'S RESTAURANT,AE Assigned,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(314) 842-6409,12456 TESSON FERRY RD,63128,MO,ROYAL HUNAN INC - Permanently Closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(816) 623-3353,3536 SW MARKET ST,64082,MO,LUCKY WOK,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(417) 865-8899,501 W CHESTNUT EXPY,65802,MO,CREASIAN RESTAURANT - Temporarily closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(314) 353-3838,5353 CHIPPEWA ST,63109,MO,PANDA PAVILION,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(314) 968-3766,7900 WATSON RD,63119,MO,TRANT NHI,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(314) 830-3330,2738 N HIGHWAY 67,63033,MO,NO 1 CHINA,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(952) 941-6556,582 Prairie Center Dr,55344,MN,Red Moon Asian Cuisine,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(763) 571-4425,4905 NE Central Ave,55421,MN,Asia Chow Mein - Permanently Closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(763) 536-0096,7117 N 42nd Ave,55427,MN,New Wok Express,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,(917) 859-4310,(540) 739-3628,210 PRICES FORK RD STUIE E,24060,VA,SPICITY,AE Assigned,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(540) 248-7768,208 Laurel Hill Rd Ste 112,24482,VA,China City,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(540) 342-0065,989 Hardy Rd,24179,VA,China Wall Buffet,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(757) 487-7597,5101 George Washington Hwy,23702,VA,Fortune Express,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(757) 851-6888,225 Fox Hill Rd Ste D1,23669,VA,Good Fortune Chinese Restaurant,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(757) 380-8881,(757) 380-8881,10702 Jefferson Avenue,23601,VA,Cantonese Express 2,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(757) 872-6876,(757) 872-6876,70 Colony Rd,23602,VA,Bamboo One,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(757) 249-2648,12300 Jefferson Ave,23602,VA,China Max,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(757) 595-9999,10834 Warwick Blvd,23601,VA,Golden China Wok,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(804) 741-0288,(804) 741-0288,10430 Ridgefield Pkwy,23233,VA,Asian Panda,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(804) 266-8333,1202 Azalea Ave,23227,VA,Red House Ii,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,(804) 883-0106,(804) 883-0106,16601 Mountain Rd,23192,VA,Bamboo Chinese Restaurant,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(804) 403-3336,(804) 403-3336,3430 Anderson Hwy Ste G,23139,VA,Allens Chinese Restaurant,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(804) 378-8181,2053 Walmart Way,23113,VA,Asian Grill,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(434) 975-6688,(434) 975-6688,612 Albemarle Sq,22901,VA,Asia Inn Taste Of China,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(540) 829-6618,315 Southgate Shopping Ctr,22701,VA,"Dragon Chef - DUPLICATED, DO NOT CALL",SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(540) 868-0863,(540) 868-0863,640 Warrior Dr Ste 101,22655,VA,Asian Restaurant,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(540) 371-2227,(540) 371-2227,840 Warrenton Rd Ste 105,22406,VA,Asia Cafe,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(703) 922-5210,7550 Telegraph Rd,22315,VA,House Of Dynasty,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(703) 922-6666,(703) 922-6666,6935 Telegraph Rd,22310,VA,Asia Garden,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(703) 878-8868,4131 Cheshire Station Plz,22193,VA,Golden House,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(703) 492-9030,13428 Jefferson Davis Hwy,22191,VA,Gourmet Taste Restaurant,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(703) 569-4800,(703) 569-4800,6228 Rolling Rd Ste A,22152,VA,Asian Grill Inc,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(703) 821-8666,(703) 821-8666,6271 Old Dominion Dr,22101,VA,Cafe China,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(703) 208-9989,8106 Arlington Blvd,22042,VA,Jasmine Garden - Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(330) 792-0188,1810 MAHONING AVE,44509,OH,HUNAN EXPRESS,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(330) 654-5767,(330) 654-5767,17674 MAHONING AVE SUITE C,44429,OH,AI KAH GARDEN,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(330) 668-8998,(330) 668-8998,3871 MEDINA RD,44333,OH,A-WOK RESTAURANT,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(330) 245-3333,3710 MANCHESTER RD,44319,OH,NUMBER 1 KITCHEN,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(440) 455-9900,(440) 455-9900,25124 CENTER RIDGE RD,44145,OH,ARISTO BISTRO,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(440) 582-4666,5630 WALLINGS RD,44133,OH,HOP HING,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(216) 249-3933,(216) 249-3933,13229 SUPERIOR AVE,44112,OH,AMAZING WOK/ closed,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(216) 451-8888,10571 ST CLAIR AVE,44108,OH,CHINA HOUSE II,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(330) 963-3888,10735 RAVENNA RD,44087,OH,CHINA MOON,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(440) 354-8008,141 RICHMOND ST,44077,OH,GREEN LAKE CHINESE FOOD,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(440) 934-1720,5194 DETROIT RD SHEFFIELD,44035,OH,CHINA STAR,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(440) 816-9393,420 W BAGLEY RD,44017,OH,CHINA HOUSE,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,(740) 408-2431,(740) 342-9988,311 W BROADWAY ST,43764,OH,CHENG'S GOURMET,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(314) 385-5656,7289 NATURAL BRIDGE RD,63121,MO,YEAR OF DRAGON,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(816) 525-8868,305 NE Todd George Rd,64086,MO,China King,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(816) 690-7988,511-513 S Broadway,64075,MO,CHINA BUFFET,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,,(575) 758-7828,1033 PASEO DEL PUEBLO SUR,87571,NM,YU GARDEN ASIAN CUISINE,SDR Complete,Unqualified Lead Queue,Not a Restaurant
10/31/2022,Telemarketer,,(505) 897-8889,10401 GOLF COURSE RD NW,87114,NM,ROSE GARDEN RESTAURANT,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(505) 275-0888,12251 ACADEMY RD NE,87111,NM,GOLDEN CHOPSTICKS,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(505) 726-1700,1842 RTE 66,87301,NM,DRAGON EXPRESS CHINESE CUISINE,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(505) 753-5104,604 RIVERSIDE DR,87532,NM,CHINA KITCHEN,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(505) 299-8899,12611 MONTGOMERY BLVD NE,87111,NM,CHINA GARDEN RESTAURANT,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
10/31/2022,Telemarketer,,(575) 437-9978,604 1ST ST,88310,NM,THAI CUISINE,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
10/31/2022,Telemarketer,(571) 248-6608,(571) 248-6608,5451 Merchants View Sq,20169,VA,Asian Garden,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(703) 327-0168,43090 Peacock Market Plz Ste 170,20152,VA,Wong Kok Asia Cuisine,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(703) 961-9118,(703) 961-9118,4300 Chantilly Shopping Center Dr Ste 1R,20151,VA,Asian Cafe,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(703) 858-1441,(703) 858-1441,42882 Truro Parish Dr,20148,VA,Cafe Opera,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(703) 327-2525,(703) 327-2525,42395 Ryan Rd Ste 126,20148,VA,Asian Spice Cafe,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(703) 393-8777,(703) 393-8777,12857 Braemar Village Plz,20136,VA,Asian Garden,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(540) 459-8815,(540) 459-8815,914 S MAIN ST,22664,VA,ASIAN SPICE,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(804) 272-0139,6829 FOREST HILL AVE,23225,VA,TOPS CHINA RESTAURANT,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(804) 328-2271,68 S AIRPORT DR,23075,VA,TOP'S CHINA-existing CL,SDR Complete,Unqualified Lead Queue,Current Client
10/31/2022,Telemarketer,,(757) 865-0050,2712 N ARMISTEAD AVE A,23666,VA,TOP'S CHINA,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(540) 785-6688,5030 Plank Road,22407,VA,TASTE OF CHINA,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,(434) 989-5898,(434) 296-9090,2006 HOLIDAY DR #2817,22901,VA,SZECHUAN RESTAURANT,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(757) 399-8801,3210 HIGH ST,23707,VA,SUPER WOK,SDR Complete,Unqualified Lead Queue,Duplicate
10/31/2022,Telemarketer,,(804) 295-5282,12114 BERMUDA CROSSROAD LN,23831,VA,SINO WOK - Permanently closed,SDR Complete,Unqualified Lead Queue,Not a Restaurant
