Created Date,Lead Source,Company / Account,Business Phone,Mobile - Primary,Street,Zip/Postal Code,State/Province (text only),Lead Status,Lead Owner,Unqualified Reason,Converted Date,Opportunity Name,Oppt Close Date
3/10/2023,Telemarketer,Po-Boy City,(706) 239-7401,,5401 Gunboat Dr,31904,GA,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/10/2023,Telemarketer,Pit Stop Barbeque,(254) 458-5059,,502 S 1st St,76504,TX,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/10/2023,Telemarketer,Pier 17 Seafood Dixie,(502) 654-8888,,5362 Dixie Hwy,40216,KY,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/10/2023,Telemarketer,Pere Antoine Restaurant,(504) 581-4478,,741 Royal St,70116,LA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/10/2023,Telemarketer,Pearlâs,(231) 264-0530,,617 Ames St,49629,MI,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/10/2023,Telemarketer,Pat's Fisherman's Wharf Restaurant,(337) 228-7512,,1008 Levee Rd,70517,LA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/10/2023,Telemarketer,Pat O'brien's,(407) 224-3663,,6000 Universal Blvd,32819,FL,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
3/10/2023,Telemarketer,Pappy & Jimmies,(901) 476-6002,,749 N Main St,38019,TN,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/10/2023,Telemarketer,Pappasito's Cantina,(281) 893-5030,,7050 Fm 1960 W,77069,TX,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/10/2023,Telemarketer,Oyster Bar,(702) 667-4744,,"4949 N Rancho Dr, Santa Fe Station Hotel Casino",89130,NV,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
3/10/2023,Telemarketer,Orleans & York Deli,(310) 671-6200,,400 E Florence Ave,90301,CA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/10/2023,Telemarketer,Oceanic Boil,(347) 832-0123,,96-18 Queens Blvd,11374,NY,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/10/2023,Telemarketer,Ocean Trail,(480) 850-7777,,"9800 E Talking Stick Way, Talking Stick Resort",85256,AZ,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/10/2023,Telemarketer,Nuttin Betta,(210) 718-9208,,"3939 S Interstate 35, Ste 900",78666,TX,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
3/10/2023,Telemarketer,Nick's Boathouse,(850) 912-8775,,455 W Main St,32502,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/10/2023,Telemarketer,New Orleans Cookery,(504) 521-8181,,1015 Decatur St,70116,LA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/10/2023,Telemarketer,New Orleans Cajun Seafood,(407) 270-9559,,9728 E Colonial Dr,32817,FL,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/10/2023,Telemarketer,Neutral Ground,(423) 541-6858,,422 E M L King Blvd,37403,TN,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/10/2023,Telemarketer,Nans New Orleans Cafe and Poboy,(985) 951-2586,,700 Florida St,70448,LA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Wok On Fire,(253) 358-3071,,5500 Olympic Dr NW,98335,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Pyung Chang Korean BBQ,(360) 450-3333,,521 S 2nd St,98273,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Famous Wok,(360) 989-9975,,"10600 Quil Ceda Blvd, Ste 381e, Seattle Premium Outlet",98271,WA,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,Noble Palace II,(425) 252-1100,,1912 Broadway,98201,WA,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,Macau Casino,(206) 246-0888,,5700 Southcenter Blvd,98188,WA,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,Biang Biang Noodles,(206) 809-8999,,"601 E Pike St, Unit 100",98122,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Canton Noodle House,(206) 329-5650,,6008 Martin Luther King Jr Way S,98118,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Dumplings of Fury,(206) 257-0695,,4302 SW Oregon St,98116,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Noodle/Bar,(206) 424-5800,,422 Yale Ave N,98109,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Dim Sum House,(206) 725-1867,,4860 Beacon Ave S,98108,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Panda Noodle Bar,(206) 547-2445,,"4508 University Way NE, Seattle",98105,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Capsule Cafe,(206) 535-7458,,4507 University Way NE,98105,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,A+ Hong Kong Kitchen,(206) 682-1267,,419 6th Ave S,98104,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Chengdu Memory,(206) 624-6289,,520 S Jackson St Seattle,98104,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Mike's Noodle House,(206) 389-7099,,418 Maynard Ave S,98104,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,"Hangry Panda: Teriyaki, Street Eats & Bubble Tea",(866) 842-6479,,7815 Aurora Ave N,98103,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,19 GOLD - Duplicate DO NOT CALL,(206) 588-0952,,"3601 Fremont Ave N, Ste 101 Seattle",98103,WA,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,Rocking Wok Taiwanese Cuisine,(206) 545-4878,,4301 Interlake Ave N,98103,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/22/2023,Telemarketer,Xi'an Noodles,(206) 522-9999,,"400 Pine St, Level 2",98101,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Fortune Noodle House,(425) 264-5459,,"4004 NE 4th St, Ste 102",98056,WA,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,P.F. Chang's,(856) 396-0818,,"500 NJ-73 Spc G1, Marlton",8053,NJ,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,China House,(856) 456-8688,,"700 Crescent Blvd, Ste 4 Brooklawn",8030,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,China King,(856) 783-9133,,328 White Horse Pike Clementon,8021,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Happy Family Chinese Restaurant,(856) 767-7816,,328 S White Horse Pike,8009,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,A & J Bistro,(973) 506-9066,,352 State Rt 10,7936,NJ,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Hunan Wok,(973) 984-2828,,86 Ridgedale Ave,7927,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,China City Restaurant,(973) 537-7302,,148 Center Grove Rd Randolph,7869,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Szechuan Royale,(908) 850-6062,,"470 Schooleys Mountain Rd, Ste 3",7840,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,China House,(973) 927-7998,,"286 US Hwy 206, Unit 107B Flanders",7836,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Golden Jade,(732) 787-0184,,886 Main St,7718,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Hot Sichuan,(732) 988-9925,,1405 Wickapecko Dr,7712,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Emperor Wok,(732) 576-8816,,"555 Ave, Ste K",7702,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Peking House,(201) 666-2959,,138 Broadway,7642,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Dumpling Chinese,(201) 288-5885,,"202 Boulevard, Hasbrouck Heights",7604,NJ,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,Dim Sum Station,(201) 742-5454,,366 River St,7601,NJ,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Hop Sing,(201) 343-6080,,214 Essex St,7601,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Six Happiness,(973) 742-3788,,482 Broadway,7514,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,China King,(973) 423-3773,,1103 Goffle Rd Hawthorne,7506,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,New Sing Lee Kitchen,(973) 345-7228,,369 21st Ave,7501,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,East Wok,(201) 670-6799,,938 Prospect St,7452,NJ,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,King Wok II,(201) 612-8384,,1014 S Maple Ave,7452,NJ,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,Sun Far Restaurant,(973) 839-5200,,574 Newark Pompton Tpke,7444,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Asian 1,(973) 831-6618,,28 Wanaque Ave,7442,NJ,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,Golden Jade,(973) 694-8534,,"166 Newark Pompton Tpke, Ste 7",7440,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Man Hing - Fair Lawn,(201) 398-1883,,24-08 Ave,7410,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Meet Fresh,(201) 706-2327,,"525 Washington Blvd, Ste E",7310,NJ,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
3/22/2023,Telemarketer,China-Town Kitchen,(201) 216-0133,(201) 963-8901,287 Central Ave,7307,NJ,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,Spice Spirit,(201) 656-3838,(646) 886-9168,900 Bergen Ave,7306,NJ,AE Assigned,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
3/22/2023,Telemarketer,Istambayan,(201) 267-9716,,226 W Side Ave,7305,NJ,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,KPOT Korean BBQ & Hot Pot,(201) 356-9528,,414 Grand St,7302,NJ,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Jiang Nan,(201) 333-6668,,97 Montgomery St,7302,NJ,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,Red Apple,(908) 289-6800,,104 W Jersey St,7202,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Manchu Wok,(212) 698-9005,,Terminal A Food Court,7114,NJ,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
3/22/2023,Telemarketer,Hunan Garden,(973) 485-6333,,139 Bloomfield Ave,7104,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Full House-Permanently closed,(973) 624-7951,,86 Sussex Ave,7103,NJ,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,Daily,(201) 865-2273,,4210 Park Ave,7086,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,P.F. Chang's,(425) 921-2100,,"3000 184th St SW Suite 912, Lynnwood",98037,WA,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,Teriyaki Madness,(425) 827-6377,,"10600 NE 68th St, Ste B",98033,WA,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,Dough Zone - Kirkland Urban,(425) 641-8000,,520 Uptown CT,98033,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Happy At the Bay Teriyaki,(253) 630-6665,,"13003 SE Kangley Rd, Ste 114",98030,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,XO Pot & Bowl,(253) 246-7369,,12912 SE -Kangley Rd,98030,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Magic Wok Restaurant,(253) 838-2329,,2327 SW 336th St,98023,WA,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,BMG Thai Asian Restaurant,(425) 742-8898,,"16212 Bothell Everett Hwy, Ste D",98012,WA,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,Ten Seconds Yunnan Rice Noodle,(425) 698-1633,,"1299 156th Ave NE, Ste 135",98007,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Shabu Shabu Kyoto Japanese Restaurant,(425) 502-9489,,627 156th Ave SE,98007,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Nai Brother Chinese Sauerkraut Fish,(425) 502-7122,,"1299 156th Ave NE, Ste 133",98007,WA,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Panda Restaurant-Permanently closed,(541) 447-8288,,555 N Main St Prineville,97754,OR,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,Ocean Star Chinese Food,(971) 381-2318,,3612 SE 82nd Ave,97266,OR,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/22/2023,Telemarketer,Bao Bao,(503) 477-8911,,545 NE Couch St,97232,OR,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Hawker Station PDX,(971) 222-6581,,1015 SE Stark St,97214,OR,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,PFE Sushi and Chinese Food,(503) 781-6944,,SW 3rd Ave & SW Stark St,97204,OR,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
3/22/2023,Telemarketer,Wok A Holic,(503) 224-0721,(971) 331-4377,"700 SW 5th Ave, Pioneer Place",97204,OR,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,FengyingÃ¢â¬â¢s Kitchen,(503) 902-2986,,10 Street 101 Hwy,97118,OR,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,Harbor Village Cuisine,(808) 395-2311,,7192 Kalanianaole Hwy,96825,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/22/2023,Telemarketer,Happy Days,(808) 738-8666,,3553 Waialae Ave,96816,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Time Zone/ Busy Hours
3/22/2023,Telemarketer,Japanese Restaurant Rinka,(808) 773-8235,,"1001 Queen St, Ste 105",96814,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/22/2023,Telemarketer,Jun Bo Chinese Restaurant,(808) 521-7488,,"126 Queen St, Ste 110",96813,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/22/2023,Telemarketer,Yakiniku Sizzle,(808) 376-8948,,711 Cooke St,96813,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/22/2023,Telemarketer,King Kong Express,(833) 263-7326,,1 American Dream Wy,7073,NJ,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/22/2023,Telemarketer,China Garden,(732) 726-1616,,"301 Ave, Ste 5 Port Reading",7064,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,New Garden Chinese Restaurant-Permanently closed,(908) 561-0077,,1036 South Ave,7062,NJ,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,China King Restaurant,(973) 777-6000,,503 Paulison Ave Passaic,7055,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Panda Wok,(973) 884-2555,,184 Parsippany Rd Parsippany,7054,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Food King,(973) 736-7925,,288 Main St,7052,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,East Garden Chinese Cuisine,(973) 736-4609,,981 Pleasant Valley Way,7052,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Jin Lin Chinese Kitchen,(973) 675-3864,,180 Scotland Rd,7050,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Sky Rainbow,(201) 868-3388,,7411 Broadway,7047,NJ,SDR Complete,Unqualified Lead Queue,Duplicate
3/22/2023,Telemarketer,Tokyo Hanten,(201) 941-9113,(973) 617-1853,"595 River Rd, Mitsuwa Marketplace",7020,NJ,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,Happy Garden Chinese Restaurant,(646) 479-3083,,237 Park Ave,7017,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Hong Kong,(973) 228-6250,,403 Bloomfield Ave,7006,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Hong Kong Chinese Kitchen,(973) 228-5977,,357 Bloomfield Ave,7006,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Woks Chinese Restaurant,(973) 316-1328,,600 Myrtle Ave,7005,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Umi Kitchen,(201) 437-8888,,"639 Broadway, Ste A",7002,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Fu Hing Restaurant,(201) 436-7775,,874 Broadway,7002,NJ,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Rice King Chinese Restaurant,(203) 838-9218,,47 Stevens St,6850,CT,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Golden City Restaurant,(860) 582-8828,,311 Main St,6782,CT,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Sun Hing Chinese Restaurant,(203) 879-8882,,654 Wolcott Road,6716,CT,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Hing Wah,(203) 562-8888,,913 Dixwell Ave,6514,CT,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Hot Pot,(203) 626-5017,,970 N Colony Rd,6492,CT,SDR Complete,Unqualified Lead Queue,Lead Does Not Have Phone Ordering Business
3/22/2023,Telemarketer,Feng's Place-Permanently closed,(860) 854-6488,,560 Main St,6457,CT,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,Fung Chinese Restaurant,(860) 956-6888,,891 Maple Ave,6114,CT,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Nummy,(860) 880-1985,,1160 New Britain Ave,6110,CT,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Char Koon-Temporarily closed,(860) 657-3656,,882 Main St,6073,CT,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,Dragon Garden,(860) 348-1532,,170 Columbus Blvd,6051,CT,SDR Complete,Unqualified Lead Queue,Current Client
3/22/2023,Telemarketer,Great WallÃÂ Restaurant,(808) 622-1339,,543 California Ave,96786,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/22/2023,Telemarketer,House of Dragon Seafood Restaurant-Temporarily closed,(808) 455-8327,,"850 Kamehameha Hwy, Ste 153, Shopping Center",96782,HI,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,Only Ono BBQ,(808) 777-9026,,"401 Baldwin Ave, Heritage Hall",96779,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Time Zone/ Busy Hours
3/22/2023,Telemarketer,Wei Wei Bbq & Noodle House,(808) 573-8838,,55 Pukalani St,96768,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/22/2023,Telemarketer,Laie Chop Suey,(808) 293-8022,,"55-510 Kamehameha Hwy, Ste 9",96762,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/22/2023,Telemarketer,Jade Palace,(808) 887-1788,,"65-1158 Mamalahoa Hwy, Ste 5",96743,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Poly Feng Yuan,(808) 959-3766,,81 W Kawailani St,96720,HI,SDR Complete,Unqualified Lead Queue,Not a Restaurant
3/22/2023,Telemarketer,Happy Valley Seafood Restaurant,(808) 933-1083,,"1263 Kilauea Ave, Ste 320",96720,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Time Zone/ Busy Hours
3/22/2023,Telemarketer,Lotus Garden Thai & Chinese,(808) 826-9999,,"54280 Kuhio Hwy C1, Ste C1",96714,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/22/2023,Telemarketer,Hot Pot Heaven,(808) 379-2935,,"590 Farrington Hwy, Ste 13",96707,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Cuisine/Menu
3/22/2023,Telemarketer,Pho 97 One & Hot Pot,(808) 840-0054,,"98-1277 Kaahumanu St, Ste 112",96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/22/2023,Telemarketer,Hawaii Pot Shabu Shabu House,(808) 762-9993,(808) 721-4586,98-1005 Moanalua Rd,96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/22/2023,Telemarketer,Waimalu Chop Suey,(808) 488-1616,,98-020 Kamehameha Hwy,96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/22/2023,Telemarketer,Hot Pot Heaven,(808) 485-8502,,98-198 Kamehameha Hwy,96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/22/2023,Telemarketer,Chun Wah Kam,(808) 485-1107,,"98-040 Kamehameha Hwy, Waimalu Shopping Center",96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/22/2023,Telemarketer,Fooki,(808) 484-9188,,"98-199 Kamehameha Hwy, Ste G-02",96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
3/22/2023,Telemarketer,Ichiriki Japanese Nabe,(808) 484-2222,,"98-150 Kaonohi St, Ste C-216",96701,HI,SDR Complete,Unqualified Lead Queue,Cannot Service Geography
