zip_code,state_code,region,lastmodifieddate,currently_using_competitor_c,duration_converted_c,duration_sdr_working_c,enterprise_c,street,status,isdeleted,lead_assigned_time_c,lead_created_time_c,report_filter_indicator_c,service_type_c,menu_type_c,converteddate,restaurant_time_zone_c,lead_created_day_c,first_mel_timestamp_c,systemmodstamp,clicksendsms_is_sms_sent_c,converted_time_c,is_menu_uploaded_c,promotions_c,menu_complexity_c,restaurant_time_display_c,client_language_c,automation_timestamp_c,state,createddate,monthly_revenue_c,pulley_reviewed_c,last_activity_date_c,statecode,automation_bypass_c,interest_level_c,unqualified_reason_c,restaurant_local_timezone_c,menu_approval_c,completed_time_c,days_since_last_activity_c,mentioned_competitor_c,country,first_mql_timestamp_c,salutation,actual_lead_source_c,lead_type_c,latest_mql_timestamp_c,ae_assigned_time_c,duration_sdr_complete_c,direct_manager_sdr_c,duration_sdr_assigned_c,working_start_time_c,duration_ae_assigned_c,lead_category_c,owner_type_c,mobile_primary_c,daylight_saving_hour_c,isconverted,days_since_assigned_to_person_c,hasoptedoutofemail,city,sdr_assigned_to_me_c,expected_gmv_2_c,first_touch_date_c,is_user_owner_c,assigned_sdr_c,sales_cycle_length_c,lead_source_c,postalcode,currently_using_competitor_online_c,date_assigned_to_person_c,countrycode,isunreadbyowner,restaurant_type_c,assigned_sdr_role_c,bypass_owner_assignment_c,restaurant_time_c,zip_code_1,city_1,state_code_1,population,population_band,density,density_band,median_household_income,median_income_band,timezone,school_zone
30127,GA,Southeast,2024-11-13 09:40:32.000 Z,False,1.69,1.72,False,,Converted,False,2023-08-31 14:58:45.000 Z,2023-08-31 14:58:45.000 Z,True,Part-Time,Chinese-Unknown,2023-08-31,EST,Thursday,,2025-05-15 16:11:25.000 Z,False,2023-08-31 16:41:44.000 Z,False,,Basic Menu,1:03 PM,Mandarin,2023-08-31 16:31:30.000 Z,GA,2023-08-31 14:58:45.000 Z,"$30,001-$40,000",False,2023-08-31,GA,False,Medium,,GMT-04,Not Submitted,2023-08-31 16:41:44.000 Z,623.0,,United States,,Mr.,,Marketing Inbound,,2023-08-31 15:00:37.000 Z,1.72,0058b00000HCkC1AAL,0.0,2023-08-31 16:41:44.000 Z,-1.69,,AE,(478) 636-9549,0,True,623.0,False,,False,0,2023-08-31,True,0058b00000Fyza3AAB,1.69,Google,,False,2023-08-31,US,False,Pick Up,SDR team user,False,13:03:14.667Z,30127,Powder Springs,GA,70298,"50,001+",535,"501 - 5,000","$97,834","$60,000 - $100,000",Eastern Standard Time,B+
7424,NJ,Northeast,2024-11-13 09:40:32.000 Z,False,23.48,2808.77,False,250 Browertown Road,Converted,False,2023-11-29 17:50:22.000 Z,2022-11-01 03:30:43.000 Z,True,Full Time,Chinese-Unknown,2024-10-16,EST,Monday,2024-10-15 17:52:03.000 Z,2025-05-15 16:11:25.000 Z,False,2024-10-16 17:54:04.000 Z,False,,,1:01 PM,Mandarin,2024-10-16 17:52:17.000 Z,NJ,2022-11-01 03:30:43.000 Z,,False,2024-10-16,NJ,False,Medium,,GMT-04,Not Submitted,2024-10-15 18:24:59.000 Z,211.0,,United States,2024-10-15 18:24:59.000 Z,,Marketing Inbound,Marketing Inbound,2024-10-16 17:54:04.000 Z,2024-10-15 18:24:59.000 Z,7704.58,0058b00000Fyza3AAB,9446.33,2024-03-25 18:36:37.000 Z,0.0,Inbound,AE,(646) 327-3021,0,True,212.0,False,Woodland Park,False,32500,2022-05-12,True,005Uo000000354nIAA,23.48,SMS;Field Trip,07424,False,2024-10-15,US,False,Delivery,SDR team user,False,13:01:54.399Z,7424,Little Falls,NJ,27030,"20,201 - 50,000",1828,"501 - 5,000",No Data,No Data,Eastern Standard Time,A-
45822,OH,Midwest,2025-01-29 17:17:40.000 Z,False,1.11,0.0,False,1107 North Main Street. Suite1 Brodbeck's Plaza,Converted,False,2025-01-29 16:10:48.000 Z,2025-01-29 15:44:04.000 Z,True,Full Time,Chinese-Unknown,2025-01-29,EST,Wednesday,2025-01-29 15:44:04.000 Z,2025-05-15 16:11:25.000 Z,False,2025-01-29 17:17:40.000 Z,False,Printer Promotion;30 days Free Trial - VO;January '25 - $88 Red Envelope SQL Promo,,1:03 PM,Mandarin,2025-01-29 17:15:54.000 Z,OH,2025-01-29 15:44:05.000 Z,"$40,001-$50,000",False,2025-01-29,OH,False,Medium,,GMT-04,Not Submitted,2025-01-29 16:11:03.000 Z,106.0,,United States,2025-01-29 16:11:03.000 Z,,Marketing Inbound,Marketing Inbound,2025-01-29 17:17:40.000 Z,2025-01-29 16:11:03.000 Z,0.0,0058b00000H41wnAAB,0.45,2025-01-29 16:11:03.000 Z,0.0,Inbound,AE,(419) 852-4314,0,True,106.0,False,Celina,False,32500,2025-01-29,True,005Uo0000018DIrIAM,1.11,Google,45822,False,2025-01-29,US,False,Pick Up,SDR team user,False,13:03:58.010Z,45822,Celina,OH,18876,"5,001 - 20,000",44,1 - 100,"$65,707","$60,000 - $100,000",Eastern Standard Time,B
24551,VA,Southeast,2024-11-13 09:40:34.000 Z,False,0.43,0.0,False,12130 East Lynchburg Salem Turnpike,Converted,False,2024-08-18 18:23:28.000 Z,2024-08-18 18:22:36.000 Z,True,Part-Time,Chinese-Unknown,2024-08-18,EST,Sunday,2024-08-18 18:22:36.000 Z,2025-05-15 16:11:25.000 Z,False,2024-08-18 18:59:16.000 Z,False,,,1:03 PM,Mandarin,2024-08-18 18:49:25.000 Z,VA,2024-08-18 18:22:36.000 Z,,False,2024-08-18,VA,False,Low,,GMT-04,Not Submitted,2024-08-18 18:33:19.000 Z,270.0,,United States,2024-08-18 18:33:19.000 Z,Ms.,Marketing Inbound,Marketing Inbound,2024-08-18 18:33:00.000 Z,2024-08-18 18:33:19.000 Z,0.16,005Uo0000018DIrIAM,0.01,2024-08-18 18:23:28.000 Z,0.0,Inbound,AE,(434) 955-1028,0,True,270.0,False,Forest,False,0,2024-08-18,True,005Uo000000YJkzIAG,0.43,Google,24551,False,2024-08-18,US,False,Pick Up,SDR team user,False,13:03:54.372Z,24551,Forest,VA,25625,"20,201 - 50,000",145,101 - 500,"$88,251","$60,000 - $100,000",Eastern Standard Time,A
20009,DC,Southeast,2024-09-09 09:38:47.000 Z,False,0.0,,False,,Converted,False,,2022-11-01 03:30:34.000 Z,True,Full Time,Japanese,2022-11-01,EST,Monday,,2024-09-09 09:38:47.000 Z,False,2022-11-02 01:31:08.000 Z,False,,Advanced Menu,08:53 AM,Mandarin,,MD,2022-11-01 03:30:34.000 Z,,False,,MD,False,High,Current Client,GMT-04,Approved,,,,United States,,Mr.,,Marketing Inbound,,2022-11-02 01:31:08.000 Z,,,,,,,AE,(646) 552-8558,0,True,899.0,False,,False,0,2021-11-09,True,,0.0,Hiring Post,,False,2022-11-01,US,False,Delivery,,False,08:53:08.615Z,20009,Washington,DC,52338,"50,001+",15374,"5,001 - 20,000","$132,374","$100,001 - $150,000",Eastern Standard Time,B-
95129,CA,West,2024-09-09 09:20:13.000 Z,False,0.0,,False,,Converted,False,,2022-11-23 01:20:24.000 Z,False,Full Time,Chinese-Unknown,2023-08-22,PST,Tuesday,,2025-05-15 16:11:25.000 Z,False,2023-02-17 21:35:55.000 Z,False,,Basic Menu,10:01 AM,Mandarin,2023-07-18 14:34:51.000 Z,CA,2022-11-23 01:20:24.000 Z,,False,2023-07-18,CA,False,Medium,,GMT-07,Not Submitted,,667.0,,United States,,,,Telemarketer,,2023-02-17 21:35:55.000 Z,,,,,,,AE,(650) 250-9178,0,True,722.0,False,,False,0,2022-11-22,True,,0.0,Hiring Post,,False,2023-05-24,US,False,Pick Up,,False,10:01:58.853Z,95129,San Jose,CA,39741,"20,201 - 50,000",3397,"501 - 5,000","$178,818","$150,001 - $250,000",Pacific Standard Time,A
33004,FL,Southeast,2024-09-09 09:19:55.000 Z,False,0.01,0.0,False,382 E DANIA BEACH BLVD,Converted,False,2023-12-11 18:49:34.000 Z,2022-11-01 02:39:44.000 Z,False,Full Time,Chinese-Unknown,2023-12-11,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-12-11 18:49:34.000 Z,False,Printer Promotion;30 days Free Trial - VO,Basic Menu,1:01 PM,Mandarin,,FL,2022-11-01 02:39:44.000 Z,,False,,FL,False,High,,GMT-04,Not Submitted,2023-12-11 18:49:34.000 Z,,,United States,,,CSM Referral,CSM Referral,,2023-12-11 18:49:11.000 Z,0.0,,9736.16,2023-12-11 18:49:34.000 Z,-0.01,Outbound,AE,(954) 294-6768,0,True,521.0,False,DANIA BEACH,False,0,,True,,0.01,Client Referral - CSM,33004,False,2023-12-11,US,False,Delivery,,False,13:01:35.798Z,33004,Dania,FL,16082,"5,001 - 20,000",1087,"501 - 5,000","$45,836","$1 - $60,000",Eastern Standard Time,B
29466,SC,Southeast,2024-09-09 09:38:01.000 Z,False,3.07,0.0,False,,Converted,False,2023-09-20 00:33:19.000 Z,2022-11-01 03:30:10.000 Z,True,Full Time,Chinese-Unknown,2023-09-19,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-09-20 00:33:19.000 Z,False,Printer Promotion;30 days Free Trial - VO,Basic Menu,1:01 PM,Mandarin,2023-09-19 21:46:42.000 Z,SC,2022-11-01 03:30:10.000 Z,"$100,000+",False,2023-09-19,SC,False,High,,GMT-04,Approved,2023-09-20 00:33:19.000 Z,604.0,,United States,,,,Marketing Inbound,,2023-09-19 21:28:57.000 Z,0.0,,7749.05,2023-09-20 00:33:19.000 Z,-3.07,,AE,(646) 359-1186,0,True,718.0,False,,False,0,2021-10-14,True,0058b00000HNKiyAAH,3.07,DM;Telemarketer,29466,False,2023-05-28,US,False,Pick Up,SDR team user,False,13:01:51.193Z,29466,Mount Pleasant,SC,39949,"20,201 - 50,000",525,"501 - 5,000","$121,840","$100,001 - $150,000",Eastern Standard Time,A+
63017,MO,Midwest,2024-10-29 08:48:05.000 Z,False,1.11,0.0,False,164 Four Seasons Shopping Center,Converted,False,2023-09-23 04:33:19.000 Z,2022-11-01 02:41:25.000 Z,False,Full Time,Chinese-Unknown,2023-09-23,CST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-09-23 04:33:19.000 Z,False,Client Referral (Referrer $300);Printer Promotion;30 days Free Trial - VO,Basic Menu,12:01 AM,Fuzhounese;Mandarin,,MO,2022-11-01 02:41:25.000 Z,"$50,001-$60,000",False,,MO,False,High,,GMT-05,Not Submitted,2023-09-23 04:33:19.000 Z,,Qmenu / Beyond Menu,United States,,,CSM Referral,CSM Referral,,2023-09-23 03:26:36.000 Z,0.0,,7825.87,2023-09-23 04:33:19.000 Z,-1.11,,AE,(636) 266-9918,0,True,601.0,False,Chesterfield,False,0,2023-09-22,True,,1.11,Client Referral - Unknown,63017,False,2023-09-22,US,False,Delivery,,False,12:01:47.764Z,63017,Chesterfield,MO,41262,"20,201 - 50,000",814,"501 - 5,000","$130,604","$100,001 - $150,000",Central Standard Time,A+
56374,MN,Midwest,2024-11-13 09:40:31.000 Z,False,0.32,45.95,False,710 CO RD 75 #108,Converted,False,2024-02-15 23:03:02.000 Z,2022-11-01 02:41:29.000 Z,False,,Chinese-Unknown,2024-02-20,CST,Monday,,2025-05-15 16:11:25.000 Z,False,2024-02-20 16:41:09.000 Z,False,,,12:01 AM,Fuzhounese,2024-02-20 16:39:29.000 Z,MN,2022-11-01 02:41:29.000 Z,,False,2024-02-20,MN,False,High,,GMT-05,Not Submitted,2024-02-20 16:41:09.000 Z,450.0,,United States,,,,Telemarketer,,2024-02-20 16:21:48.000 Z,113.64,0058b00000HCkC1AAL,11324.36,2024-02-17 21:00:06.000 Z,-0.32,,AE,(917) 862-5559,0,True,450.0,False,ST JOSEPH,False,0,,True,0058b00000HliWnAAJ,0.32,Telemarketer,56374,False,2024-02-20,US,False,,SDR team user,False,12:01:49.622Z,56374,Saint Joseph,MN,10778,"5,001 - 20,000",62,1 - 100,"$80,386","$60,000 - $100,000",Central Standard Time,B
71105,LA,Southeast,2024-09-09 09:49:38.000 Z,False,129.42,0.0,False,4420 YOUREE DR,Converted,False,2023-09-05 01:01:47.000 Z,2022-11-01 02:41:16.000 Z,False,Part-Time,Chinese-Unknown,2023-09-04,CST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-09-05 01:01:47.000 Z,False,Client Referral (Referrer $300);Printer Promotion;30 days Free Trial - VO,Basic Menu,12:01 AM,Mandarin,2023-09-04 19:58:38.000 Z,LA,2022-11-01 02:41:16.000 Z,"$30,001-$40,000",False,2023-09-04,LA,False,Medium,,GMT-05,Approved,2023-09-05 01:01:47.000 Z,619.0,DoorDash,United States,,Mr.,,Telemarketer,,2023-08-30 15:36:27.000 Z,0.0,,7390.34,2023-09-05 01:01:47.000 Z,-129.42,,AE,(318) 349-0222,0,True,624.0,False,SHREVEPORT,False,0,,True,0058b00000HKDJ7AAP,129.42,Telemarketer;Client Referral - CSM,71105,False,2023-08-30,US,False,Pick Up,SDR team user,False,12:01:47.764Z,71105,Shreveport,LA,20824,"20,201 - 50,000",869,"501 - 5,000","$62,865","$60,000 - $100,000",Central Standard Time,B
8701,NJ,Northeast,2024-09-09 09:36:21.000 Z,False,0.0,,False,209 CLIFTON AVE,Converted,False,,2022-11-01 02:41:12.000 Z,False,Full Time,Chinese-Unknown,2022-12-27,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2022-12-27 18:30:41.000 Z,False,,Basic Menu,1:01 PM,Mandarin,2022-12-27 17:22:21.000 Z,NJ,2022-11-01 02:41:12.000 Z,"$80,001-$90,000",False,2022-12-27,NJ,False,High,,GMT-04,Approved,,870.0,,United States,,,,Telemarketer,,2022-12-27 18:30:41.000 Z,,,,,,,AE,(917) 370-6261,0,True,870.0,False,LAKEWOOD TWP,False,0,2022-12-27,True,,0.0,Field Trip,8701,False,2022-12-27,US,False,Delivery,,False,13:01:47.764Z,8701,Lakewood,NJ,102466,"50,001+",1607,"501 - 5,000",No Data,No Data,Eastern Standard Time,C-
34613,FL,Southeast,2024-09-09 08:14:26.000 Z,False,0.0,,False,9970 Cortez Blvd,Converted,False,,2022-11-01 02:40:01.000 Z,False,Full Time,Chinese-Unknown,2023-04-25,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-04-25 18:56:49.000 Z,False,Printer Promotion;50%/25%/10% 3 Month FT Discount,Basic Menu,1:02 PM,Mandarin,2023-04-25 18:53:30.000 Z,FL,2022-11-01 02:40:01.000 Z,,False,2023-04-25,FL,False,High,Current Client,GMT-04,Approved,,751.0,,United States,,Ms.,,Telemarketer,,2023-04-25 18:56:49.000 Z,,,,,,,AE,(917) 833-1525,0,True,751.0,False,Spring Hill,False,0,2023-04-25,True,,0.0,Telemarketer,34613,False,2023-04-25,US,False,Pick Up,,False,13:02:32.590Z,34613,Brooksville,FL,17924,"5,001 - 20,000",129,101 - 500,"$53,544","$1 - $60,000",Eastern Standard Time,B-
48045,MI,Midwest,2024-11-13 09:40:33.000 Z,False,15.54,15.61,False,,Converted,False,2023-12-29 01:14:52.000 Z,2023-12-29 01:14:52.000 Z,True,Part-Time,Chinese-Unknown,2023-12-29,EST,Thursday,2023-12-29 01:19:24.000 Z,2025-05-15 16:11:24.000 Z,False,2023-12-29 16:51:31.000 Z,False,30 days Free Trial - VO,Basic Menu,1:01 PM,Mandarin,2023-12-29 16:33:27.000 Z,MI,2023-12-29 01:14:53.000 Z,,False,2023-12-29,MI,False,High,,GMT-04,Not Submitted,2023-12-29 16:51:31.000 Z,503.0,DoorDash;Grubhub,United States,2023-12-29 01:19:24.000 Z,Ms.,Marketing Inbound,Marketing Inbound,2023-12-29 01:19:00.000 Z,2023-12-29 01:19:24.000 Z,15.61,005Uo0000018DIrIAM,0.0,2023-12-29 16:51:31.000 Z,-15.54,Inbound,AE,(248) 635-9236,0,True,504.0,False,,False,0,2023-12-28,True,0058b00000HNKiUAAX,15.54,DM,,True,2023-12-28,US,False,Pick Up,AE team user,False,13:01:11.502Z,48045,Harrison Township,MI,24995,"20,201 - 50,000",670,"501 - 5,000","$79,260","$60,000 - $100,000",Eastern Standard Time,C+
80020,CO,West,2024-09-09 09:49:38.000 Z,False,0.0,,False,300 Nickel St.,Converted,False,,2022-11-01 03:46:25.000 Z,True,Full Time,Chinese-Unknown;Japanese;Thai,2023-05-22,MST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-05-22 17:33:23.000 Z,False,Printer Promotion,Basic Menu,11:01 AM,Mandarin,2023-05-22 01:56:55.000 Z,CO,2022-11-01 03:46:25.000 Z,"$30,001-$40,000",False,2023-05-21,CO,False,High,Current Client,GMT-06,Approved,,725.0,,United States,,,,Marketing Inbound,,2023-05-22 17:33:23.000 Z,,,,,,,AE,(720) 998-8388,0,True,725.0,False,Broomfield,False,0,,True,,0.0,Restaurant Journal;Client Referral - Unknown,80020,False,2023-05-21,US,False,Pick Up,,False,11:01:57.544Z,80020,Broomfield,CO,50491,"50,001+",984,"501 - 5,000","$112,941","$100,001 - $150,000",Mountain Standard Time,A-
10464,NY,Northeast,2024-09-09 10:04:08.000 Z,False,0.0,0.0,False,84 CITY ISLAND AVE,Converted,False,2023-08-23 02:30:14.000 Z,2022-11-01 02:40:08.000 Z,False,Full Time,Chinese-Unknown,2023-08-22,EST,Monday,,2025-05-15 16:11:26.000 Z,False,2023-08-23 02:30:14.000 Z,False,Printer Promotion;30 days Free Trial - VO,Basic Menu,1:03 PM,Mandarin,2023-08-23 02:27:33.000 Z,NY,2022-11-01 02:40:08.000 Z,,False,2023-08-22,NY,False,High,,GMT-04,Not Submitted,2023-08-23 02:30:14.000 Z,632.0,,United States,,Ms.,,Telemarketer,,2023-08-23 02:30:14.000 Z,0.0,,7079.84,2023-08-23 02:30:14.000 Z,0.0,,AE,(347) 416-3692,0,True,634.0,False,THE BRONX,False,0,,True,,0.0,Client Referral - Unknown,10464,False,2023-08-20,US,False,Delivery,,False,13:03:59.842Z,10464,Bronx,NY,4531,"1 - 5,000",504,"501 - 5,000","$129,109","$100,001 - $150,000",Eastern Standard Time,B+
49424,MI,Midwest,2024-11-18 21:13:34.000 Z,True,0.49,750.01,False,2279 N PARK DR # 610,Converted,False,2024-10-18 14:43:34.000 Z,2022-11-01 02:40:20.000 Z,False,Full Time,Chinese-Unknown,2024-11-18,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2024-11-18 21:13:34.000 Z,False,,,1:01 PM,Fuzhounese;Mandarin,2024-11-18 20:55:59.000 Z,MI,2022-11-01 02:40:20.000 Z,"$0-$10,000",False,2024-11-18,MI,False,Low,,GMT-04,Not Submitted,2024-11-18 20:44:08.000 Z,178.0,Qmenu / Beyond Menu,United States,,,Outbound SDR,Telemarketer,,2024-11-18 20:44:08.000 Z,750.01,005Uo0000018DIrIAM,17220.05,2024-11-18 20:44:08.000 Z,0.0,Outbound,AE,(646) 996-9963,0,True,178.0,False,HOLLAND,False,0,2019-12-13,True,005Uo0000018f73IAA,0.49,Client Referral - Unknown,49424,False,2024-11-18,US,False,Pick Up,SDR team user,False,13:01:57.544Z,49424,Holland,MI,48799,"20,201 - 50,000",328,101 - 500,"$79,616","$60,000 - $100,000",Eastern Standard Time,A
32817,FL,Southeast,2024-09-09 23:56:10.000 Z,False,0.6,0.05,False,10036 University Boulevard,Converted,False,2023-11-17 22:55:35.000 Z,2023-04-05 03:47:01.000 Z,True,,Chinese-Unknown,2024-03-19,EST,Tuesday,2024-03-19 17:45:52.000 Z,2025-05-15 16:11:25.000 Z,False,2024-03-19 18:21:55.000 Z,False,,,1:02 PM,Mandarin,2024-03-19 18:21:15.000 Z,FL,2023-04-05 03:47:01.000 Z,,False,2024-03-19,FL,False,Medium,,GMT-04,Not Submitted,2024-03-13 20:31:04.000 Z,422.0,,United States,2024-03-19 17:45:52.000 Z,Ms.,Marketing Inbound,Marketing Inbound,2024-03-19 17:45:00.000 Z,2024-03-19 17:45:52.000 Z,2805.59,,5443.14,2023-11-17 22:58:43.000 Z,141.25,Inbound,AE,(626) 922-0682,0,True,422.0,False,Orlando,False,0,,True,0058b00000HNKiyAAH,0.6,DM;SEO_Chinese,32817,False,2024-03-19,US,False,Delivery,SDR team user,False,13:02:30.836Z,32817,Orlando,FL,35737,"20,201 - 50,000",1228,"501 - 5,000","$76,402","$60,000 - $100,000",Eastern Standard Time,A-
8731,NJ,Northeast,2025-04-07 21:38:05.000 Z,False,1.67,368.41,False,249 N Main St,Converted,False,2023-11-07 15:44:51.000 Z,2022-11-01 02:40:58.000 Z,True,Part-Time,Chinese-Unknown,2025-04-07,EST,Monday,2023-12-06 05:33:09.000 Z,2025-05-15 16:11:25.000 Z,False,2025-04-07 20:49:38.000 Z,False,30 days Free Trial - VO;April '25 - SQL $200 Gift Card,Basic Menu,1:01 PM,Mandarin,2025-04-07 20:46:22.000 Z,NJ,2022-11-01 02:40:58.000 Z,,False,2025-04-07,NJ,False,Medium,,GMT-04,Not Submitted,2023-12-29 22:50:57.000 Z,38.0,,United States,2025-04-07 19:09:36.000 Z,,Marketing Inbound,Marketing Inbound,2025-04-07 20:49:38.000 Z,2025-04-07 19:09:36.000 Z,1255.1,0058b00000Fyza3AAB,8917.06,2023-11-23 00:09:31.000 Z,11156.31,Inbound,AE,(609) 339-9263,0,True,38.0,False,Forked River,False,65000,,True,005Uo000000354nIAA,1.67,SMS,08731,False,2025-04-07,US,False,Delivery,SDR team user,False,13:01:45.075Z,8731,Forked River,NJ,19968,"5,001 - 20,000",161,101 - 500,No Data,No Data,Eastern Standard Time,C+
76634,TX,Southwest,2024-09-09 09:39:50.000 Z,False,0.0,,False,210 W 5th St,Converted,False,,2023-02-22 01:12:13.000 Z,True,Part-Time,Chinese-Unknown,2023-05-31,CST,Tuesday,,2025-05-15 16:11:25.000 Z,False,2023-05-31 15:53:26.000 Z,False,Printer Promotion,Basic Menu,12:02 AM,Mandarin,2023-05-29 19:48:04.000 Z,TX,2023-02-22 01:12:13.000 Z,"$20,001-$30,000",False,2023-05-29,TX,False,High,Current Client,GMT-05,Approved,,717.0,,United States,,,,Marketing Inbound,,2023-05-31 15:53:26.000 Z,,,,,,,AE,(917) 605-8789,0,True,722.0,False,Clifton,False,0,2023-02-21,True,,0.0,Client Referral - CSM;WeChat - Ads,76634,False,2023-05-24,US,False,Pick Up,,False,12:02:02.018Z,76634,Clifton,TX,7431,"5,001 - 20,000",10,1 - 100,"$68,440","$60,000 - $100,000",Central Standard Time,B
42420,KY,Southeast,2024-11-13 09:40:31.000 Z,False,0.44,0.58,False,,Converted,False,2023-09-21 22:29:46.000 Z,2022-11-01 03:30:26.000 Z,True,Part-Time,Chinese-Unknown,2023-09-21,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-09-21 23:04:26.000 Z,False,50%/25%/10% 3 Month FT Discount,Basic Menu,1:01 PM,Mandarin,2023-09-21 23:02:49.000 Z,KY,2022-11-01 03:30:26.000 Z,,False,2023-09-21,KY,False,Medium,,GMT-04,Not Submitted,2023-09-21 23:04:26.000 Z,602.0,,United States,,Ms.,,Marketing Inbound,,2023-09-21 22:37:58.000 Z,0.58,0058b00000HCkC1AAL,7794.99,2023-09-21 23:04:26.000 Z,-0.44,,AE,(917) 691-7261,0,True,602.0,False,,False,0,2021-04-14,True,0058b00000HNKijAAH,0.44,SMS;DM,,False,2023-09-21,US,False,Pick Up,SDR team user,False,13:01:52.893Z,42420,Henderson,KY,38066,"20,201 - 50,000",78,1 - 100,"$55,423","$1 - $60,000",Central Standard Time,B+
63121,MO,Midwest,2024-09-09 09:33:16.000 Z,False,0.01,0.0,False,8624 Natural Bridge Road,Converted,False,2024-04-03 20:01:15.000 Z,2024-04-02 21:38:15.000 Z,False,Part-Time,Chinese-Unknown,2024-04-03,CST,Tuesday,,2025-05-15 16:11:24.000 Z,False,2024-04-03 20:01:35.000 Z,False,Printer Promotion;1 Year SMS - Free,Basic Menu,12:01 AM,Mandarin,2024-04-03 19:57:46.000 Z,MO,2024-04-02 21:38:15.000 Z,,False,2024-04-03,MO,False,Medium,,GMT-05,Not Submitted,2024-04-03 20:01:15.000 Z,407.0,,United States,,Ms.,CSM Referral,CSM Referral,,2024-04-03 20:01:15.000 Z,0.0,,22.38,2024-04-03 20:01:15.000 Z,0.0,,AE,(347) 513-0039,0,True,408.0,False,St. Louis,False,0,2024-04-02,True,,0.01,Client Referral - CSM,63121,False,2024-04-02,US,False,Delivery,,False,12:01:17.142Z,63121,Saint Louis,MO,23561,"20,201 - 50,000",1268,"501 - 5,000","$39,668","$1 - $60,000",Central Standard Time,D-
2359,MA,Northeast,2025-02-15 15:49:23.000 Z,False,0.01,317.57,False,99 WASHINGTON ST,Converted,False,2024-12-10 16:23:34.000 Z,2022-11-01 02:41:36.000 Z,False,,Chinese-Unknown,2025-02-15,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2025-02-15 15:49:23.000 Z,False,,Basic Menu,1:01 PM,Fuzhounese;English,2025-02-07 04:00:12.000 Z,MA,2022-11-01 02:41:36.000 Z,,False,2025-01-14,MA,False,Medium,,GMT-04,Not Submitted,2024-12-23 21:57:54.000 Z,121.0,,United States,,Mr.,AE Sourced,AE Sourced,,2025-02-15 15:48:39.000 Z,317.57,,18493.7,2024-12-23 21:57:55.000 Z,1289.85,Outbound,AE,(954) 910-9011,0,True,90.0,False,PEMBROKE,False,0,,True,,0.01,Telemarketer,2359,False,2025-02-14,US,False,Delivery,,False,13:01:49.622Z,2359,Pembroke,MA,18380,"5,001 - 20,000",326,101 - 500,No Data,No Data,Eastern Standard Time,B
36832,AL,Southeast,2024-09-09 09:31:10.000 Z,False,0.0,0.0,False,2021 S COLLEGE ST SUITE C,Converted,False,2023-09-09 19:48:50.000 Z,2022-11-01 02:40:24.000 Z,False,Full Time,Thai;Other,2023-09-09,CST,Monday,,2024-09-24 07:27:13.000 Z,False,2023-09-09 19:48:50.000 Z,False,Client Referral (Referrer $300),,07:51 AM,Mandarin,2023-09-09 19:47:10.000 Z,AL,2022-11-01 02:40:24.000 Z,,False,2023-09-09,AL,False,Medium,,GMT-05,Not Submitted,2023-09-09 19:48:50.000 Z,587.0,,United States,,,CSM Referral,CSM Referral,,2023-09-09 19:48:50.000 Z,0.0,,7505.14,2023-09-09 19:48:50.000 Z,0.0,,AE,(334) 332-6158,0,True,587.0,False,AUBURN,False,0,,True,,0.0,Client Referral - Unknown;Telemarketer;Client Referral - CSM,36832,False,2023-09-09,US,False,Pick Up,,False,07:51:21.581Z,36832,Auburn,AL,24596,"20,201 - 50,000",134,101 - 500,"$32,974","$1 - $60,000",Central Standard Time,A
17361,PA,Northeast,2024-11-13 09:40:33.000 Z,False,0.97,1.07,False,,Converted,False,2024-01-05 18:50:52.000 Z,2024-01-05 18:50:52.000 Z,True,,Chinese-Unknown,2024-01-05,EST,Friday,2024-01-05 18:57:00.000 Z,2025-05-15 16:11:24.000 Z,False,2024-01-05 19:55:09.000 Z,False,,,1:01 PM,Mandarin;English,2024-01-05 19:53:07.000 Z,PA,2024-01-05 18:50:53.000 Z,,False,2024-01-05,PA,False,High,,GMT-04,Not Submitted,2024-01-05 19:55:09.000 Z,496.0,,United States,2024-01-05 18:57:00.000 Z,Mr.,Marketing Inbound,Marketing Inbound,2024-01-05 18:57:00.000 Z,2024-01-05 18:57:00.000 Z,1.07,005Uo0000018DIrIAM,0.0,2024-01-05 19:55:09.000 Z,-0.97,Inbound,AE,(717) 309-2460,0,True,496.0,False,,False,0,2024-01-05,True,0058b00000HNKiUAAX,0.97,DM,,False,2024-01-05,US,False,Pick Up,AE team user,False,13:01:11.502Z,17361,Shrewsbury,PA,6315,"5,001 - 20,000",782,"501 - 5,000","$93,886","$60,000 - $100,000",Eastern Standard Time,A-
