Snowball Map,List Source,Restaurant Name,Address,City,State,Phone,Zipcode,First Name,Last Name,Employee Count Est.,Small Business Entrepreneur Indicator,Year Established,Ethnic Code Desc
86462,Google API (Q42022),Ichiban Hibachi Steakhouse,20510 ROUTE 19 STE 111,CRANBERRY TWP,PA,7247792223,16066-7526,JOYCE,ZHANG,99,N,2009,Chinese
86463,Yelp Greendot (Q42022),ICHIBAN HIBACHI STEAKHOUSE,983 FREEPORT RD,PITTSBURGH,PA,4127817600,15238-3123,SHAN,YE,16,Y,NA,Japanese
86464,Yelp Greendot (Q42022),ICHIBAN JAPANESE GRILL,2128 UNIVERISTY BLVD,TUSCALOOSA,AL,2057528844,35401,TU,TIAN,9,Y,NA,Japanese
86465,Yelp Greendot (Q42022),ICHIBAN JAPANESE GRILL & SUSHI BAR,217 N AIRLINE HWY,GONZALES,LA,2256472266,70737-3006,JIM,BERGER,8,Y,NA,Japanese
86466,Yelp Greendot (Q42022),ICHIBAN JAPANESE HIBACHI STEAKHOUSE & SUSHI,1201 HOOPER AVE STE 1096A,TOMS RIVER,NJ,7327368868,08753-3203,YONGFULI,LEE,13,Y,NA,Japanese
86467,Google API (Q42022),Ichiban Japanese Restaurant,2 HENDERSONVILLE RD STE A6,ASHEVILLE,NC,8282527885,28803-2678,RICHARD,CHEN,49,N,NA,Chinese
86468,Google API (Q42022),Ichiban Japanese Restaurant,2011 S BROADWAY STE L,SANTA MARIA,CA,8056149808,93454-7886,TSE SHIAN,CHOU,9,Y,2000,Chinese
86469,Yelp Greendot (Q42022),ICHIBAN JAPANESE RESTAURANT,57 MOUNTAIN BLVD,WARREN,NJ,9087544666,07059-5678,NANCY,WONG,1,N,NA,Japanese
86470,Yelp Greendot (Q42022),ICHIBAN JAPANESE RESTAURANT,10701 CORRALES RD NW STE 18,ALBUQUERQUE,NM,5058990095,87114-2159,NA,NA,NA,NA,NA,Japanese
86471,Yelp Greendot (Q42022),ICHIBAN JAPANESE RESTAURANT,13599 NW CORNELL RD,PORTLAND,OR,5036410331,97229-5821,JOON,KIM,7,Y,NA,Japanese
86472,Yelp Greendot (Q42022),ICHIBAN JAPANESE STEAK & SEAFOOD HOUSE,2058 S PLEASANT VALLEY RD,WINCHESTER,VA,5405458242,22601-7000,SEOUNG,KIM,18,Y,NA,Japanese
86473,Yelp Greendot (Q42022),ICHIBAN JAPANESE STEAK HOUSE & SUSHI BAR,3035 WATSON BLVD,WARNER ROBINS,GA,4789536612,31093-9526,ARTHUR,AN,4,Y,NA,Japanese
86474,Yelp Greendot (Q42022),ICHIBAN MIKOSHI SUSHI,"221 MUDDY BRANCH RD, LOTTE PLAZA",GAITHERSBURG,MD,3014071603,20878-3004,NA,NA,NA,NA,NA,Japanese
86475,Yelp Greendot (Q42022),ICHIBAN PB,1441 GARNET AVE,SAN DIEGO,CA,8582705755,92109-3015,KYOKA,IIZUKA,14,Y,NA,Japanese
86476,Yelp Greendot (Q42022),ICHIBAN RAMEN & BOBA CRUSH,27568 SIERRA HWY,SANTA CLARITA,CA,6613609914,91351-3091,NA,NA,NA,NA,NA,Japanese
86477,Yelp Greendot (Q42022),ICHIBAN SANDO,573 H ST,CHULA VISTA,CA,8582944179,91910-4330,NA,NA,NA,NA,NA,Japanese
86478,Google API (Q42022),Ichiban Steakhouse,2012 MEMORIAL BLVD # D,SPRINGFIELD,TN,6153821515,37172-3914,CALVIN,ZHANG,9,Y,2012,Chinese
86479,Yelp Greendot (Q42022),ICHIBAN STEAKHOUSE & SUSHI BAR,1500 VILLAGE RUN RD,WEXFORD,PA,7249358388,15090-6316,CHANG,LIN,12,Y,NA,Japanese
86480,Yelp Greendot (Q42022),ICHIBAN SUSHI,19 DOGWOOD LN,HAMMONTON,NJ,6092729200,08037-2649,NA,NA,8,Y,NA,Japanese
86481,Yelp Greendot (Q42022),ICHIBAN SUSHI,2641 OSWELL ST STE D,BAKERSFIELD,CA,6618721111,93306-3148,MICHELLE,PRIMM,8,Y,NA,Japanese
86482,Yelp Greendot (Q42022),ICHIBAN SUSHI,1689 ARDEN WAY STE 2018,SACRAMENTO,CA,9166928550,95815-4089,NA,NA,7,Y,NA,Japanese
86483,Google API (Q42022),Ichiban Sushi & Asian Grille,3432 S STATE ST STE A,S SALT LAKE,UT,8014868882,84115-5190,ZENGMEI,LIN,19,N,2011,Chinese
86484,Google API (Q42022),Ichiban Sushi & Chinese Cuisine,3323 STERNS RD,LAMBERTVILLE,MI,7348548880,48144-9738,RACHEL,LIN,19,N,NA,Chinese
86485,Yelp Greendot (Q42022),ICHIBAN SUSHI AND CAJUN HARBOR,233 BEACH 20TH ST,FAR ROCKAWAY,NY,3472466441,11691-3625,NA,NA,NA,NA,NA,Cajun Seafood
86486,Yelp Greendot (Q42022),ICHIBAN SUSHI HOUSE,12108 GARDEN GROVE CIR UNIT 204,FAIRFAX,VA,7036832232,22030-9010,YONG,GHENG,13,Y,NA,Japanese
86487,Yelp Greendot (Q42022),ICHIBAN TEA HOUSE,1 SIX FLAGS BLVD,JACKSON,NJ,7329282000,08527-5369,LARISSA,WECKESSER,6,N,NA,Japanese
86488,Yelp Greendot (Q42022),ICHICORO RAMEN,5229 N FLORIDA AVE,TAMPA,FL,8135179989,33603-2139,JESSICA,WOHLERS,11,Y,NA,Japanese
86489,Yelp Greendot (Q42022),ICHIKA,1728 N MILPITAS BLVD,MILPITAS,CA,6692265215,95035-2767,NA,NA,NA,NA,NA,Japanese
86490,Yelp Greendot (Q42022),ICHIRO HIBACHI EXPRESS,420 WALMART WAY UNIT A,DAHLONEGA,GA,7068670111,30533-0818,NA,NA,NA,NA,NA,Japanese
86491,Yelp Greendot (Q42022),ICHIRO RESTAURANT,643 SOUTH ST,PHILADELPHIA,PA,7024167076,19147-2156,NA,NA,NA,NA,NA,Japanese
86492,Yelp Greendot (Q42022),ICHIRO SAPPORO RAMEN,2555 INWOOD RD STE 139,DALLAS,TX,4693726424,75235-7436,NA,NA,NA,NA,NA,Japanese
86493,Yelp Greendot (Q42022),ICHIROS EXPRESS,2450 E HIGHWAY 501,CONWAY,SC,8433479844,29526-9527,NA,NA,10,Y,NA,Japanese
86494,Yelp Greendot (Q42022),ICHITARU RAMEN,5721 LINCOLN AVE STE F,CYPRESS,CA,7142365474,90630-3379,NA,NA,7,Y,NA,Japanese
86495,Google API (Q42022),Ichiyami,145 SE MIZNER BLVD,BOCA RATON,FL,5613957977,33432-5007,JIM,YANG,9,N,NA,Chinese
86496,Google API (Q42022),ICHIYUMMY INC,3922 DEL PRADO BLVD S,CAPE CORAL,FL,9724088574,33904-7148,MIKE,XIAO,9,Y,2017,Chinese
86497,Yelp Greendot (Q42022),ICHIZA,4355 SPRING MOUNTAIN RD STE 205,LAS VEGAS,NV,7023673151,89102-8784,HIDEKI,HORIUCHI,10,Y,NA,Japanese
86498,Yelp Greendot (Q42022),ICONIQ,1421 31ST AVE S,SEATTLE,WA,2065687715,98144-3909,TOSHIYUKI,KAWAI,8,Y,NA,Japanese
86499,Yelp Greendot (Q42022),ICOOK BUFFET,8117 BROADWAY,ELMHURST,NY,9295220889,11373-2429,NA,NA,NA,NA,NA,Chinese
86500,Yelp Greendot (Q42022),IDEKU SUSHI & RAMEN,25285 MADISON AVE STE 105,MURRIETA,CA,9516969968,92562-8955,NA,NA,7,Y,NA,Japanese
86501,Yelp Greendot (Q42022),IDY SUSHI ROLLS,25980 HIGHWAY 243,IDYLLWILD,CA,9515270011,92549,NA,NA,NA,NA,NA,Japanese
86502,Yelp Greendot (Q42022),IF IT IS KITCHEN & CAF+Ź,104 S MAIN ST,GAINESVILLE,FL,3527926877,32601-6213,PUNNADA,LIMPHOKA,2,Y,NA,Japanese
86503,Yelp Greendot (Q42022),IFISH+RAMEN,2200 MARKET ST STE A,DENVER,CO,3037081255,80205-2069,KUO,MING,10,Y,NA,Japanese
86504,Yelp Greendot (Q42022),IFT BAKERY,17861 COLIMA RD STE A,CITY OF INDUSTRY,CA,6265810888,91748-1840,NA,NA,4,Y,NA,Chinese
86505,Yelp Greendot (Q42022),IGÇÖMILKY ľŚÉtÖ+ - MIDTOWN,992 6TH AVE,NEW YORK,NY,2122396712,10018,NA,NA,NA,NA,NA,Chinese
86506,Yelp Greendot (Q42022),IICHIYA SUSHI,783 PALISADE AVE,CLIFFSIDE PARK,NJ,2019698889,07010-3203,NA,NA,NA,NA,NA,Japanese
86507,Yelp Greendot (Q42022),IJ SUSHI BURRITO,9585 SW WASHINGTON SQUARE RD SPC FC08,PORTLAND,OR,9712971001,97223-4450,NA,NA,NA,NA,NA,Japanese
86508,Yelp Greendot (Q42022),IKA RAMEN AND IZAKAYA,6109 MAPLE ST,OMAHA,NE,4025582482,68104-4001,NA,NA,6,Y,NA,Japanese
86509,Yelp Greendot (Q42022),IKA SUSHI & GRILL,2326 PROCTOR VALLEY RD STE 104,CHULA VISTA,CA,6199412133,91914-6004,NA,NA,7,Y,NA,Japanese
86510,Yelp Greendot (Q42022),IKA SUSHI GRILL 4S,16625 DOVE CANYON RD STE 108,SAN DIEGO,CA,8585241297,92127-3490,NA,NA,NA,NA,NA,Japanese
86511,Yelp Greendot (Q42022),IKEBANA ZEN,401 W 53RD ST,NEW YORK,NY,9173882268,10019-5633,NA,NA,NA,NA,NA,Japanese
86512,Yelp Greendot (Q42022),IKENOHANA,14308 SW ALLEN BLVD,BEAVERTON,OR,5036461267,97005-4403,PERRY,SAKUMA,9,Y,NA,Japanese
86513,Yelp Greendot (Q42022),IKI RAMEN,740 S WESTERN AVE STE 116,LOS ANGELES,CA,4243357749,90005-5903,NA,NA,7,Y,NA,Japanese
86514,Yelp Greendot (Q42022),IKIGAI ABQ,2500 CENTRAL AVE SW,ALBUQUERQUE,NM,5052643044,87104-1692,NA,NA,NA,NA,NA,Japanese
86515,Yelp Greendot (Q42022),IKIGAI SUSHI BOWLS AND WRAPS,4195 54TH AVE N STE E,SAINT PETERSBURG,FL,7273504888,33714-2265,NA,NA,NA,NA,NA,Japanese
86516,Yelp Greendot (Q42022),IKKO HIBACHI STEAKHOUSE AND SUSHI BAR,107 BRICK PLZ,BRICK,NJ,7324776022,08723-4041,NA,NA,NA,NA,NA,Japanese
86517,Yelp Greendot (Q42022),IKKO SUSHI & HIBACHI,4490 AUSTIN BLUFFS PKWY STE E,COLORADO SPRINGS,CO,7192682789,80918-2911,NA,NA,7,Y,NA,Japanese
86518,Yelp Greendot (Q42022),IKKYU,2040 W ORANGE GROVE RD STE 180,TUCSON,AZ,5202979011,85704-1292,LORI,TOMASA,10,Y,NA,Japanese
86519,Yelp Greendot (Q42022),IKKYU HIBACHI,1661 SW 107TH AVE,MIAMI,FL,7865429966,33165-7344,NA,NA,NA,NA,NA,Japanese
86520,Yelp Greendot (Q42022),IKOI NO KAI,1333 SE 28TH AVE,PORTLAND,OR,5032325253,97214-2937,AL,ABE,4,N,NA,Japanese
86521,Yelp Greendot (Q42022),ILLUME,14900 CHELONIA PKWY,ORLANDO,FL,4079196376,32821-4001,NA,NA,NA,NA,NA,Japanese
86522,Yelp Greendot (Q42022),IMMI,"1510 FASHION ISLAND BLVD, STE 300",SAN FRANCISCO,CA,6505744664,94107,BILL,MCKENNA,10,N,NA,Chinese
86523,Yelp Greendot (Q42022),IMPERIAL ASIAN BUFFET,4343 N RANCHO DR STE 124,LAS VEGAS,NV,7026554466,89130-3421,NA,NA,NA,NA,NA,Chinese
86524,Google API (Q42022),Imperial Asian Cuisine & Sushi Bar,2058 W 1700 S STE 106,SYRACUSE,UT,8018258848,84075-7209,DEWEN,FU,4,Y,NA,Chinese
86525,Google API (Q42022),IMPERIAL CHINA CAFE,3824 ATASCOCITA RD STE 124,HUMBLE,TX,2813580788,77396-3561,DEQUING,LIN,9,N,NA,Chinese
86526,Yelp Greendot (Q42022),IMPERIAL CHINA DINER,11041 SHADOW CREEK PKWY STE 113,PEARLAND,TX,7133401366,77584-7404,GUO,ZHOU,21,Y,NA,Chinese
86527,Google API (Q42022),Imperial Chopsticks,2126 GAUSE BLVD E,SLIDELL,LA,9856415888,70461-4227,HARRY,TANG,4,Y,NA,Chinese
86528,Google API (Q42022),IMPERIAL DRAGON INC,2 MAN MAR DR UNIT 1,PLAINVILLE,MA,5086996088,02762-2228,SHI,XU,4,Y,NA,Chinese
86529,Google API (Q42022),IMPERIAL DRAGON RESTAURANT,6142 LANSDOWNE AVE,PHILADELPHIA,PA,2154778622,19151-4234,BARRY,WANG,4,Y,NA,Chinese
86530,Google API (Q42022),Imperial Express,2034 HIGHWAY 80,HAUGHTON,LA,3183902806,71037-9456,LING,MCREYNOLDS,19,N,NA,Chinese
86531,Google API (Q42022),IMPERIAL GARDEN,7735 W LONG DR UNIT 5,LITTLETON,CO,3039321286,80123-1262,FONG,LAM,9,Y,1904,Chinese
86532,Google API (Q42022),IMPERIAL GARDEN RESTAURANT,2045 W BRIGGSMORE AVE STE A1,MODESTO,CA,2095211226,95350-3768,CANDY,WU,9,Y,2012,Chinese
86533,Yelp Greendot (Q42022),IMPERIAL KITCHEN,341 BROAD ST,BRIDGEWATER,MA,5086974200,02324-1733,CHEN,CHING,1,Y,NA,Chinese
86534,Google API (Q42022),Imperial Orchid,724 DEER PARK AVE,NORTH BABYLON,NY,6314222266,11703-4307,CHE,YU,4,Y,NA,Chinese
86535,Google API (Q42022),Imperial Palace,37507 HARPER AVE,CLINTON TWP,MI,5864655220,48036-3018,BETTY,WONG,4,Y,1970,Chinese
86536,Yelp Greendot (Q42022),IMPERIAL PALACE EXPRESS,5011 2ND AVE UNIT 56,KEARNEY,NE,3082370168,68847-2488,JOE,CHUNG,12,Y,NA,Chinese
86537,Yelp Greendot (Q42022),IMPERIAL TEA,3301 CORAL WAY UNIT 105A,MIAMI,FL,7865587654,33145-2261,NA,NA,NA,NA,NA,Chinese
86538,Yelp Greendot (Q42022),IMPERIAL TEA,9010 DADELAND BLVD,MIAMI,FL,7867682008,33156-2986,NA,NA,NA,NA,NA,Chinese
86539,Yelp Greendot (Q42022),IN RAMEN,19 S POINTE DR,DANIA BEACH,FL,9545804299,33004-2372,NA,NA,NA,NA,NA,Chinese
86540,Yelp Greendot (Q42022),IN RAMEN,5829 SW 73RD ST STE 5B,SOUTH MIAMI,FL,3056398181,33143-5276,CHRISTOPHER,PORTER,7,Y,NA,Japanese
86541,Yelp Greendot (Q42022),IN RAMEN,9420 NW 41ST ST,DORAL,FL,7542719274,33178-3090,NA,NA,NA,NA,NA,Chinese
86542,Yelp Greendot (Q42022),IN THE RAW SUSHI,216 S MAIN ST,BROKEN ARROW,OK,9188936111,74012-4141,NA,NA,0,Y,NA,Japanese
86543,Yelp Greendot (Q42022),IN THE RAW SUSHI,3321 S PEORIA AVE,TULSA,OK,9187441300,74105-2028,NA,NA,NA,NA,NA,Japanese
86544,Yelp Greendot (Q42022),INAKA RAMEN,120 5TH AVE SW,OLYMPIA,WA,3607868888,98501,NA,NA,NA,NA,NA,Japanese
86545,Yelp Greendot (Q42022),INCHIN'S BAMBOO GARDEN,5415 SHERIDAN DR,WILLIAMSVILLE,NY,7165803032,14221-3609,NA,NA,NA,NA,NA,Chinese
86546,Yelp Greendot (Q42022),INCHIN'S BAMBOO GARDEN,13059 WORLDGATE DR,HERNDON,VA,7034679118,20170-4374,KYEUNG,MIN,14,Y,NA,Chinese
86547,Yelp Greendot (Q42022),INCHIN'S BAMBOO GARDEN,8867 SEAYCROFT DR,MECHANICSVILLE,VA,8047992689,23116-2973,NA,NA,NA,NA,NA,Chinese
86548,Yelp Greendot (Q42022),INCHIN'S BAMBOO GARDEN,3532 DAVIS DR,MORRISVILLE,NC,9194676705,27560-8819,NA,NA,NA,NA,NA,Chinese
86549,Yelp Greendot (Q42022),INCHIN'S BAMBOO GARDEN,9601 N TRYON ST STE A,CHARLOTTE,NC,9805853850,28262-8460,NECHOLE,LEE,8,Y,NA,Chinese
86550,Yelp Greendot (Q42022),INCHIN'S BAMBOO GARDEN,5106 GREAT NORTHERN SHOP CTR,NORTH OLMSTED,OH,4407340500,44070,SANJIT,BHATT,1,N,NA,Chinese
86551,Yelp Greendot (Q42022),INCHIN'S BAMBOO GARDEN,1817 W GOLF RD,SCHAUMBURG,IL,2245208571,60194-1148,NA,NA,9,Y,NA,Chinese
86552,Yelp Greendot (Q42022),INCHIN'S BAMBOO GARDEN,618 S ROUTE 59,NAPERVILLE,IL,3314724133,60540-0937,NA,NA,NA,NA,NA,Chinese
86553,Yelp Greendot (Q42022),INCHIN'S BAMBOO GARDEN,8600 PRESTON RD STE 108,PLANO,TX,2148722222,75024-3313,NA,NA,NA,NA,NA,Chinese
86554,Yelp Greendot (Q42022),INCHIN'S BAMBOO GARDEN,925 W ROYAL LN STE 140,IRVING,TX,2143777765,75039-4341,PAL,BLACKJAKIE,5,N,NA,Chinese
86555,Yelp Greendot (Q42022),INCHIN'S BAMBOO GARDEN,17 E BOSTON ST,CHANDLER,AZ,4807864008,85225-5509,NA,NA,NA,NA,NA,Chinese
86556,Yelp Greendot (Q42022),INCHIN'S BAMBOO GARDEN,4517 CHINO HILLS PKWY STE E,CHINO HILLS,CA,9096061595,91709-5855,NA,NA,NA,NA,NA,Chinese
86557,Yelp Greendot (Q42022),INCHIN'S BAMBOO GARDEN,8242 MIRA MESA BLVD,SAN DIEGO,CA,8585368843,92126-2604,NA,NA,7,Y,NA,Chinese
86558,Yelp Greendot (Q42022),INCHIN'S BAMBOO GARDEN,39024 PASEO PADRE PKWY,FREMONT,CA,5105733754,94538-1610,NA,NA,NA,NA,NA,Chinese
86559,Yelp Greendot (Q42022),INCHIN'S BAMBOO GARDEN,17900 SAN RAMON VALLEY BLVD,SAN RAMON,CA,9254153236,94583-4402,NA,NA,NA,NA,NA,Chinese
86560,Yelp Greendot (Q42022),INCHIN'S BAMBOO GARDEN,55 RIVER OAKS PL STE 70,SAN JOSE,CA,4084713322,95134-2065,PETER,ZIEBERT,9,Y,NA,Chinese
86561,Yelp Greendot (Q42022),INCHIN'S BAMBOO GARDEN,601 108TH AVE NE STE 120,BELLEVUE,WA,4254541884,98004-4385,MILTOS,EXARHOU,25,N,NA,Chinese
86562,Yelp Greendot (Q42022),INCHIN'S BAMBOO GARDEN WOK,3230 CALIBER ST STE 104,SUWANEE,GA,4702538385,30024-4995,NA,NA,NA,NA,NA,Chinese
86563,Yelp Greendot (Q42022),INDAH SUSHI,250 2ND ST E,WHITEFISH,MT,4067306001,59937-2412,STACEY,INGHAM,7,Y,NA,Japanese
86564,Yelp Greendot (Q42022),INDIA CAFE,8290 NW 39TH EXPY,BETHANY,OK,4059213964,73008-3009,NA,NA,NA,NA,NA,Chinese
86565,Yelp Greendot (Q42022),INDIAN PEAKS MARINA RESTAURANT & BAR,6862 US HIGHWAY 34,GRANBY,CO,9708873456,80446-9206,HARRY,CLACK,1,Y,NA,Cajun Seafood
86566,Yelp Greendot (Q42022),INDIAN PEPPERS,570 UNION AVE STE B,MIDDLESEX,NJ,7323845194,08846-1980,NA,NA,NA,NA,NA,Chinese
86567,Yelp Greendot (Q42022),INDO,1641D TOWER GROVE AVE,SAINT LOUIS,MO,3148999333,63110-2261,NA,NA,NA,NA,NA,Japanese
86568,Yelp Greendot (Q42022),INDO ASIAN BISTRO & SUSHI BAR,4620 DICK POND RD UNIT I,MYRTLE BEACH,SC,8436919557,29588-6862,KENDAUG,SMITH,7,Y,NA,Japanese
86569,Google API (Q42022),Indo China Garden,103 S LAKE ST,BOYNE CITY,MI,2315824099,49712-1211,MENG,YANG,4,N,2000,Chinese
86570,Yelp Greendot (Q42022),INDO PHIL MARKET,97 E MERRITT AVE,MERRITT ISLAND,FL,3217357892,32953-3410,PHIL,INDO,1,Y,NA,Japanese
86571,Yelp Greendot (Q42022),INDOCHEN,4906 BRENMAN PARK DR,ALEXANDRIA,VA,7034193160,22304-7745,NA,NA,2,Y,NA,Chinese
86572,Yelp Greendot (Q42022),INDOCHEN OLD TOWN,1615 KING ST,ALEXANDRIA,VA,5714046050,22314-2729,NA,NA,NA,NA,NA,Chinese
86573,Yelp Greendot (Q42022),INDOCHINE VIETNAMESE BISTRO,230 S 1300 E,SALT LAKE CITY,UT,8015820896,84102-2609,DIEM,NGUYEN,14,Y,NA,Chinese
86574,Yelp Greendot (Q42022),INDOCHINESE WOK,2444 NE BEL RED RD,BELLEVUE,WA,2063179447,98007-3837,NA,NA,NA,NA,NA,Chinese
86575,Yelp Greendot (Q42022),INFUSION CUISINE,6912 HANNEGAN RD,LYNDEN,WA,3607781726,98264-9068,EDUARDO,DIEGO,8,Y,NA,Chinese
86576,Yelp Greendot (Q42022),INGCREDIBLE,2454 CEDAR ST,HOLT,MI,5176943838,48842-2104,NAPOLEON,CHING,7,Y,NA,Chinese
86577,Google API (Q42022),Ingcredible!,13070 S OLD US HWY 27,DEWITT,MI,5176688383,48820-9396,NAPOLENO,CHING,4,Y,NA,Chinese
86578,Google API (Q42022),INGcredible!,4018 W SAGINAW HWY,LANSING,MI,5178861386,48917-2106,NAPOLEAN,CHING,4,Y,NA,Chinese
86579,Yelp Greendot (Q42022),INO SUSHI,116A MARKET ST,CLIFTON,NJ,9738150801,07012-2405,NA,NA,8,Y,NA,Japanese
86580,Yelp Greendot (Q42022),INOMONI VEGAN DIM SUM - LOS ANGELES,5101 W SUNSET BLVD,LOS ANGELES,CA,2133448085,90027-5715,NA,NA,NA,NA,NA,Chinese
86581,Yelp Greendot (Q42022),INOMONI VEGAN DIM SUM MID-WILSHIRE,1066 S FAIRFAX AVE,LOS ANGELES,CA,2133448085,90019-4401,NA,NA,NA,NA,NA,Chinese
86582,Yelp Greendot (Q42022),INOVASI,28 E CENTER AVE,LAKE BLUFF,IL,8472951000,60044-2565,DONNA,CAMPBELL,1,Y,NA,Japanese
86583,Yelp Greendot (Q42022),INSPIRATION ROLL,46 S PARK PL,MORRISTOWN,NJ,9739989449,07960-9200,LINTIN,ORDAIA,8,Y,NA,Japanese
86584,Yelp Greendot (Q42022),INTERNATIONAL RESTAURANT,"2024 E 29TH ST, EMERALD QUEEN CASINO",TACOMA,WA,8888317655,98404-4974,NA,NA,3,Y,NA,Chinese
86585,Yelp Greendot (Q42022),INTERSHELL SEAFOOD,9 BLACKBURN DR,GLOUCESTER,MA,8442298321,01930-2237,NA,NA,NA,NA,NA,Cajun Seafood
86586,Yelp Greendot (Q42022),INTIMO,840 1ST ST,MIAMI BEACH,FL,3059648006,33139-6705,NA,NA,NA,NA,NA,Japanese
86587,Yelp Greendot (Q42022),INTOWN SUSHI,920 E LAKE ST STE 162,MINNEAPOLIS,MN,6123542706,55407-4021,NA,NA,9,Y,NA,Japanese
86588,Yelp Greendot (Q42022),IO ROOFTOP,"1400 N CAHUENGA BLVD, GODFREY HOTEL HOLLYWOOD",LOS ANGELES,CA,3237621000,90028-8126,NA,NA,NA,NA,NA,Japanese
86589,Yelp Greendot (Q42022),IOU SUSHI III,4280 N ORACLE RD STE 108,TUCSON,AZ,5208873967,85705-2101,TERI,POLL,10,Y,NA,Japanese
86590,Yelp Greendot (Q42022),IPOK+Ź CLEVELAND,10001 CHESTER AVE,CLEVELAND,OH,2167591001,44106-1617,NA,NA,NA,NA,NA,Japanese
86591,Yelp Greendot (Q42022),IPOT,1420 IRVING ST,SAN FRANCISCO,CA,4153403225,94122-2016,SHENG,QUAN,8,Y,NA,Chinese
86592,Yelp Greendot (Q42022),IPPUDO- BERKELEY,2015 SHATTUCK AVE,BERKELEY,CA,5106668807,94704-1116,EMILIE,RAGUSO,9,Y,NA,Japanese
86593,Yelp Greendot (Q42022),IRASSAE SUSHI,8841 ADAMS AVE,HUNTINGTON BEACH,CA,7149651904,92646-3301,POOLIAP,LIM,4,Y,NA,Japanese
86594,Google API (Q42022),Iroha Sushi Of Tokyo,12953 VENTURA BLVD,STUDIO CITY,CA,8189909559,91604-2235,MARCHAN,OSAWA,9,Y,NA,Japanese
86595,Yelp Greendot (Q42022),IRON CAFE,2108 CENTRAL AVE SE UNIT B,ALBUQUERQUE,NM,5052438657,87106-4004,NA,NA,NA,NA,NA,Chinese
86596,Google API (Q42022),Iron Chef,3090 OLD TODDS RD STE 130,LEXINGTON,KY,8592640155,40509-5002,TAI,OU,4,N,NA,Chinese
86597,Yelp Greendot (Q42022),IRON CHEF,1024 CENTERBROOKE LN STE B,SUFFOLK,VA,7579235688,23434-8298,TOMMY,CHEN,7,Y,NA,Japanese
86598,Yelp Greendot (Q42022),IRON CHEF,12995 STONECREEK DR,PICKERINGTON,OH,6148682105,43147-8424,MEI,LIN,11,Y,NA,Japanese
86599,Yelp Greendot (Q42022),IRON CHEF SUSHI,765 BOSTON POST RD,MADISON,CT,2034216757,06443-3044,NA,NA,NA,NA,NA,Japanese
86600,Yelp Greendot (Q42022),IRON POKE,2350 NESCONSET HWY STE 600,STONY BROOK,NY,6316750888,11790-3510,IRON,POKE,8,Y,NA,Japanese
86601,Yelp Greendot (Q42022),IRON RAMEN,2350 NESCONSET HWY STE 300,STONY BROOK,NY,6316750228,11790-3511,NA,NA,NA,NA,NA,Japanese
86602,Yelp Greendot (Q42022),IRON WOK,"2004 MARTIN LUTHER KING JR BLVD, PANAMA CITY MALL",PANAMA CITY,FL,8507691228,32405-5317,NA,NA,NA,NA,NA,Chinese
86603,Yelp Greendot (Q42022),ISA JAPANESE RAMEN,916 S LA BREA AVE,LOS ANGELES,CA,3238799536,90036-4808,ISA,MOINUDDIN,7,Y,NA,Japanese
86604,Yelp Greendot (Q42022),ISAHANA,126 TARBORO ST W,WILSON,NC,2522811639,27893-3914,NA,NA,NA,NA,NA,Japanese
86605,Yelp Greendot (Q42022),ISHI OMAKASE & PREMIUM SAKE,70 5TH AVE,BROOKLYN,NY,9179091935,11217-2021,NA,NA,NA,NA,NA,Japanese
86606,Yelp Greendot (Q42022),ISHILIMA,15807 PINES BLVD,PEMBROKE PINES,FL,9547444300,33027-1203,ISHI,LIMA,6,Y,NA,Japanese
86607,Yelp Greendot (Q42022),ISHONI YAKINIKU,611 BROADWAY E,SEATTLE,WA,4254550898,98102-5025,NA,NA,8,Y,NA,Japanese
86608,Yelp Greendot (Q42022),ISLA DEL MAR RESTAURANTE,5101 S 36TH ST,OMAHA,NE,4022135723,68107-2547,NA,NA,3,Y,NA,Japanese
86609,Yelp Greendot (Q42022),ISLAND BOBA & TEA,"81637 CA-111, STE 5",INDIO,CA,7603479966,92201,DUNG,GUO,10,Y,NA,Japanese
86610,Yelp Greendot (Q42022),ISLAND BOBA SUSHI & POKE,36901 COOK ST,PALM DESERT,CA,7606747300,92211-6111,NA,NA,7,Y,NA,Japanese
86611,Yelp Greendot (Q42022),ISLAND SUSHI AND GRILL,9400 S EASTERN AVE STE 103,LAS VEGAS,NV,7022211600,89123-7937,STACY,CARAVALHO,10,Y,NA,Japanese
86612,Yelp Greendot (Q42022),ISLAND TIME SUSHI BAR AND SEAFOOD GRILL,14225 S PADRE ISLAND DR STE 9,CORPUS CHRISTI,TX,3619493046,78418-6088,NA,NA,NA,NA,NA,Japanese
86613,Yelp Greendot (Q42022),ISO ISO RAMEN & BAR,1001 W MAIN ST,CHARLOTTESVILLE,VA,4344652598,22903-2819,NA,NA,NA,NA,NA,Japanese
86614,Yelp Greendot (Q42022),ISO ISO RAMEN & BOBA,13424 CLEMSON BLVD,SENECA,SC,8647225186,29678-1455,NA,NA,NA,NA,NA,Japanese
86615,Yelp Greendot (Q42022),ISOHAMA JAPANESE RESTAURANT,516 ARNOLD AVE,POINT PLEASANT BEACH,NJ,7328921600,08742-2562,NA,NA,NA,NA,NA,Japanese
86616,Yelp Greendot (Q42022),ISSA SNACK EXPRESS,1525 LAPALCO BLVD STE 26,HARVEY,LA,5043541483,70058-5738,NA,NA,NA,NA,NA,Cajun Seafood
