Snowball_ID,Name,Last_Name,First_Name,Gender,Contact_Title,Category,phone_number,Address,Street,City,State,Zip_Code,Sales_Volume,Employment_Size,Small_Business_Indicator,Vendor_Ethnicity_Description,Franchise,Country
71245,The China Bowl,,,,,Chinese,(519) 954-6477,"['258 King Street N', 'Waterloo, ON N2J 2Y9', 'Canada']",258 King Street N,Waterloo,ON,N2J 2Y9,"LESS THAN $500,000",9-May,N,Unknown,,Canada
71246,Jia Jia Lok Chinese Restaurant,YIP,CHI C,M,OWNER,Chinese,(519) 888-9926,"['255 King Street N', 'Unit 12', 'Waterloo, ON N2J 4V2', 'Canada']",255 King St N Unit 12,Waterloo,ON,N2J 4V2,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
71247,Sakura Island Restaurant,AN,JONG,M,OWNER,Japanese,(519) 886-1812,"['255 King Street N', 'Waterloo, ON N2J 4V2', 'Canada']",255 King Street N,Waterloo,ON,N2J 4V2,"LESS THAN $500,000",9-May,Y,Korean,,Canada
71248,Sandy's Kitchen Chinese Cuisine,,,,,Chinese,(519) 884-8929,"['105 Oak Park Drive', 'Waterloo, ON N2K 0B3', 'Canada']",105 Oak Park Drive,Waterloo,ON,N2K 0B3,,,N,Unknown,,Canada
71249,GoeN Japanese Restaurant,,,,,Japanese,() ,"['55 Northfield Drive E', 'Waterloo, ON N2K 3T6', 'Canada']",55 Northfield Dr E,Waterloo,ON,N2K 3T6,,,,,,Canada
71250,University Garden Chinese Cuisine,YENG,DAREN,M,OWNER,Chinese,(519) 569-7588,"['425 University Ave E', 'Waterloo, ON N2K 4C9', 'Canada']",425 University Ave E,Waterloo,ON,N2K 4C9,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
71251,Song's Chinese Lamian,,,,,Chinese,(519) 729-8886,"['203 Lester Street', 'Unit 1', 'Waterloo, ON N2L 3W4', 'Canada']",203 Lester St Unit 1,Waterloo,ON,N2L 0B5,,,,,,Canada
71252,Foodie Fruitie,YE,YIQING,M,OWNER,Japanese,(519) 880-8688,"['203 Lester Street', 'Unit 7', 'Waterloo, ON N2L 0B5', 'Canada']",203 Lester St Unit 7,Waterloo,ON,N2L 0B5,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
71253,Rock Paper Scissors,,,,,Cajun Seafood,(519) 888-1888,"['181 Lester Street', 'Waterloo, ON N2L 0C2', 'Canada']",181 Lester Street,Waterloo,ON,N2L 0C2,,,,,,Canada
71254,Ramen Rebels,,,,,Japanese,(226) 647-0815,"['3-655 Parkside Drive', 'Waterloo, ON N2L 0C7', 'Canada']",3-655 Parkside Dr,Waterloo,ON,N2L 0C7,,,,,,Canada
71255,Hot Pot Noodle,,,,,Chinese,(226) 476-5964,"['913-130 Columbia Street W', 'Waterloo, ON N2L 0G6', 'Canada']",913-130 Columbia St W,Waterloo,ON,N2L 0G6,,,,,,Canada
71256,Suki Sushi,,,,,Japanese,(519) 746-1566,"['347 Erb Street W', 'Waterloo, ON N2L 1W4', 'Canada']",347 Erb St W,Waterloo,ON,N2L 1W4,,,,,,Canada
71257,168 Sushi Asian Buffet Bar,,,,,Chinese,(519) 208-1168,"['50 Westmount Road', 'Unit D4/5', 'Waterloo, ON N2L 2R5', 'Canada']",50 Westmount Rd N Unit D4/5,Waterloo,ON,N2L 2R5,"LESS THAN $500,000",9-May,N,Unknown,,Canada
71258,Loloan Lobby Bar,,,,,Cajun Seafood,(519) 883-1010,"['14 Princess Street W', 'Waterloo, ON N2L 2X8', 'Canada']",14 Princess Street W,Waterloo,ON,N2L 2X8,,,,,,Canada
71259,Mr. Yin Restaurant,,,,,Chinese,(519) 729-6661,"['3-150 University Avenue W', 'Waterloo, ON N2L 6J3', 'Canada']",3-150 University Ave W,Waterloo,ON,N2L 3E4,,,,,,Canada
71260,Yummy Chongqing,,,,,Chinese,(226) 647-9009,"['150 University Avenue W', 'Unit 6A', 'Waterloo, ON N2L 3E4', 'Canada']",150 University Ave W Unit 6A,Waterloo,ON,N2L 3E4,,,,,,Canada
71261,Gol's Lanzhou Noodle,,,,,Chinese,(519) 208-3923,"['150 University Avenue W', 'Unit 6B', 'Waterloo, ON N2L 3E4', 'Canada']",150 University Ave W Unit 6B,Waterloo,ON,N2L 3E4,,,,,,Canada
71262,Mizu Restaurant,,,,,Chinese,(519) 208-8111,"['8B-150 University Avenue W', 'Waterloo, ON N2L 3E9', 'Canada']",8B-150 University Ave W,Waterloo,ON,N2L 3E4,,,,,,Canada
71263,Home Garden Taste of Taiwan,LIN,CHINZ,F,OTHER,Chinese,(519) 886-3999,"['160 University Avenue', 'Unit 11', 'Waterloo, ON N2L 3E9', 'Canada']",160 University Ave W Unit 11,Waterloo,ON,N2L 3E9,"LESS THAN $500,000",4-Jan,N,Chinese,,Canada
71264,Yunshang Rice Noodle,,,,,Chinese,(519) 208-0988,"['35-170 University Ave W', 'Waterloo, ON N2L 3E9', 'Canada']",35-170 University Ave W,Waterloo,ON,N2L 3E9,,,,,,Canada
71265,Izna PokΘ Plus,,,,,Japanese,(519) 208-3788,"['170 University Avenue W', 'Unit 7-8', 'Waterloo, ON N2L 3E9', 'Canada']",170 University Ave W Unit 7-8,Waterloo,ON,N2L 3E9,,,,,,Canada
71266,BaBa's Chinese Kitchen,,,,,Chinese,() ,"['160 University Avenue W', 'Waterloo, ON N2L 3E9', 'Canada']",160 University Avenue W,Waterloo,ON,N2L 3E9,,,,,,Canada
71267,Bubble Tease Resto Bar Cafe,,,,,Chinese,(519) 746-1238,"['160 University Avenue W', 'Waterloo, ON N2L 3E9', 'Canada']",160 University Avenue W,Waterloo,ON,N2L 3E9,,,,,,Canada
71268,Better Chef,,,,,Chinese,(519) 208-2988,"['160 University Avenue W', 'Waterloo, ON N2L 3E9', 'Canada']",160 University Avenue W,Waterloo,ON,N2L 3E9,,,,,,Canada
71269,Waterloo Star,TANG,MRYON,M,MANAGER,Chinese,(519) 747-5588,"['170 University Avenue W', 'Waterloo, ON N2L 3E9', 'Canada']",170 University Avenue W,Waterloo,ON,N2L 3E9,"LESS THAN $500,000",4-Jan,N,Chinese,,Canada
71270,Izna Donburi,,,M,MANAGER,Japanese,() ,"['170 University Avenue W', 'Waterloo, ON N2L 3E9', 'Canada']",170 University Avenue W,Waterloo,ON,N2L 3E9,"LESS THAN $500,000",4-Jan,N,Chinese,,Canada
71271,Uni Wok,,,,,Chinese,() ,"['3 Maple Court', 'Waterloo, ON N2L 3G8', 'Canada']",3 Maple Crt,Waterloo,ON,N2L 3G8,,,,,,Canada
71272,Bogda,DAVID,SHAOKET,F,OWNER,Chinese,(519) 886-2929,"['62 Balsam Street', 'Waterloo, ON N2L 3H2', 'Canada']",62 Balsam Street,Waterloo,ON,N2L 3H2,"LESS THAN $500,000",4-Jan,Y,Jewish,,Canada
71273,Exclamation,,,,,Japanese,(519) 954-8866,"['63 Hickory Street W', 'Waterloo, ON N2L 3J3', 'Canada']",63 Hickory Street W,Waterloo,ON,N2L 3J3,,,,,,Canada
71274,King Tin Restaurant,SHUM,MEIKING,F,OWNER,Chinese,(519) 885-4716,"['318 Spruce Street', 'Waterloo, ON N2L 3M7', 'Canada']",318 Spruce Street,Waterloo,ON,N2L 3M7,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
71275,Silkburg,,,,,Chinese,() ,"['280 Lester Street', 'Waterloo, ON N2L 3W5', 'Canada']",280 Lester Street,Waterloo,ON,N2L 3W5,,,,,,Canada
71276,Mac's Sushi,PIAO,THENG,M,OWNER,Japanese,(877) 736-2871,"['550 King Street N', 'Waterloo, ON N2L 5W6', 'Canada']",550 King Street N,Waterloo,ON,N2L 5W6,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
71277,Sushi 99,GAO,YAN,F,DIRECTOR,Japanese,(519) 725-7799,"['36 Northfield Drive E', 'Waterloo, ON N2L 6A1', 'Canada']",36 Northfield Drive E,Waterloo,ON,N2L 6A1,"$500,000-1 MILLION",19-Oct,N,Chinese,,Canada
71278,Ming's Chinese Restaurant,CHANG,FRANK,M,OWNER,Chinese,(519) 888-7460,"['465 Phillip Street', 'Waterloo, ON N2L 6C7', 'Canada']",465 Phillip St,Waterloo,ON,N2L 6C7,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
71279,Izna Japanese Noodle House,,,,,Japanese,(519) 954-1001,"['140 University Avenue W', 'Unit 6A', 'Waterloo, ON N2L 6J3', 'Canada']",140 University Ave W Unit 6A,Waterloo,ON,N2L 6J3,,,,,,Canada
71280,MoMo Japanese Food,,,,,Japanese,() ,"['6A-140 University Avenue W', 'Waterloo, ON N2L 6J3', 'Canada']",6A-140 University Ave W,Waterloo,ON,N2L 6J3,,,,,,Canada
71281,Asakusa,,,,,Japanese,(519) 580-6666,"['150 University Ave W', 'Waterloo, ON N2L 6J3', 'Canada']",150 University Ave W,Waterloo,ON,N2L 6J3,"LESS THAN $500,000",9-May,N,Unknown,,Canada
71282,Lucky Garden,GUAN,SAM,M,OWNER,Chinese,(519) 743-8152,"['101 Hazelglen Drive', 'Kitchener, ON N2M 5A2', 'Canada']",101 Hazelglen Drive,Kitchener,ON,N2M 5A2,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
71283,Mr Wok Chinese Restaurant,ATWAN,AL,M,OWNER,Chinese,(519) 741-0922,"['525 Highland Road W', 'Kitchener, ON N2M 5K1', 'Canada']",525 Highland Road W,Kitchener,ON,N2M 5K1,"LESS THAN $500,000",4-Jan,Y,Unknown,,Canada
71284,Hot Wok,YE,EMMA,F,MANAGER,Chinese,(519) 576-1688,"['875 Highland Road W', 'Kitchener, ON N2N 2Y2', 'Canada']",875 Highland Rd W,Kitchener,ON,N2N 2Y2,"LESS THAN $500,000",9-May,N,Chinese,,Canada
71285,Ming's Dinasty,,,,,Chinese,(519) 748-5977,"['123 Pioneer Drive', 'Kitchener, ON N2P 2A3', 'Canada']",123 Pioneer Drive,Kitchener,ON,N2P 2A3,,,,,,Canada
71286,Nuestro 88,,,,,Cajun Seafood,(519) 219-7888,"['4293 King Street E', 'Unit 2', 'Kitchener, ON N2P 2X7', 'Canada']",4293 King St E Unit 2,Kitchener,ON,N2P 2E9,,,N,Unknown,,Canada
71287,Mandarin Restaurant,NG,RAYMOND,M,SITE MANAGER,Chinese,(519) 653-5000,"['4220 King Street E', 'Kitchener, ON N2P 2G5', 'Canada']",4220 King Street E,Kitchener,ON,N2P 2G5,$2.5-5 MILLION,50-99,N,Chinese,Y,Canada
71288,Ye's Sushi,IP,MICHAEL,M,MANAGER,Japanese,(519) 653-3888,"['70 Sportsworld Drive', 'Kitchener, ON N2P 2J1', 'Canada']",70 Sportsworld Dr,Kitchener,ON,N2P 2J1,"LESS THAN $500,000",9-May,N,Chinese,,Canada
71289,Kam Yin Restaurant,WONG,PING,M,OWNER,Chinese,(519) 746-1903,"['450 Erb Street W', 'Waterloo, ON N2T 1H4', 'Canada']",450 Erb St W,Waterloo,ON,N2T 1H4,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
71290,Lin's Garden,ZHANG,HAI,M,OWNER,Chinese,(519) 883-8288,"['600 Laurelwood Drive', 'Unit 130', 'Waterloo, ON N2V 0A2', 'Canada']",600 Laurelwood Dr Unit 130,Waterloo,ON,N2V 0A2,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
71291,Ye's Buffet,YE,BAXUE,M,OWNER,Japanese,(519) 888-6066,"['583 King Street N', 'Waterloo, ON N2V 2N3', 'Canada']",583 King Street N,Waterloo,ON,N2V 2N3,"$500,000-1 MILLION",19-Oct,N,Chinese,,Canada
71292,Wild Sushi,,,,,Japanese,() ,"['B10-619 Wild Ginger Avenue', 'Waterloo, ON N2V 2X1', 'Canada']",B10-619 Wild Ginger Ave,Waterloo,ON,N2V 2X1,,,,,,Canada
71293,Akima House,,,,,Japanese,(519) 396-3444,"['1126 Sutton Street', 'Kincardine, ON N2Z 2E2', 'Canada']",1126 Sutton St,Kincardine,ON,N2Z 2E2,,,,,,Canada
71294,Knotty Pine Restaurants,LIN,JASON,M,OWNER,Chinese,(519) 396-3132,"['507 Broadway Street', 'Kincardine, ON N2Z 2E8', 'Canada']",507 Broadway St,Kincardine,ON,N2Z 2E8,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
71295,Sushi Won,LI,WANYI,F,OWNER,Japanese,(519) 396-6789,"['925 Queen Street', 'Kincardine, ON N2Z 2Y2', 'Canada']",925 Queen St,Kincardine,ON,N2Z 2Y2,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
71296,Tien Lee Restaurant,,,,,Chinese,(519) 669-2820,"['32 Arthur Street S', 'Elmira, ON N3B 2M7', 'Canada']",32 Arthur Street S,Elmira,ON,N3B 2M7,,,,,,Canada
71297,Choun Kitchen,,,,,Cajun Seafood,(519) 260-9000,"['39 Queen Street E', 'Unit 102', 'Cambridge, ON N3C 2A7', 'Canada']",39 Queen St E Unit 102,Cambridge,ON,N3C 2A7,,,,,,Canada
71298,New China Chinese Restaurant,LI,JASON,M,MANAGER,Chinese,() ,"['900 Jamieson Parkway', 'Suite 8', 'Cambridge, ON N3C 4N6', 'Canada']",900 Jamieson Pky Suite 8,Cambridge,ON,N3C 4N6,"LESS THAN $500,000",4-Jan,N,Chinese,,Canada
71299,Shanghai Restaurant,CHEUNG,KAM,M,OWNER,Chinese,(519) 653-7221,"['749 King Street E', 'Cambridge, ON N3H 3N8', 'Canada']",749 King St E,Cambridge,ON,N3H 3N8,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
71300,Momo House,,,,,Chinese,(519) 650-5400,"['1118 King Street E', 'Cambridge, ON N3H 3P6', 'Canada']",1118 King St E,Cambridge,ON,N3H 3P6,"LESS THAN $500,000",4-Jan,N,Unknown,,Canada
71301,Tricity Japanese Salmon Bowl,,,,,Japanese,(548) 255-0431,"['990 Bishop Street N', 'Unit 6', 'Cambridge, ON N3H 4W5', 'Canada']",990 Bishop St N Unit 6,Cambridge,ON,N3H 4V7,,,,,,Canada
71302,Hakka Hut,,,,,Chinese,(519) 267-6660,"['688 Hespeler Road', 'Cambridge, ON N3H 5L8', 'Canada']",688 Hespeler Road,Cambridge,ON,N3H 5L8,,,,,,Canada
71303,Jade's Paris Restaurant,YIN,LENNY,M,OWNER,Chinese,(519) 442-3413,"['21 Grand River Street N', 'Paris, ON N3L 2L9', 'Canada']",21 Grand River St N,Paris,ON,N3L 2L9,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
71304,Canton Chinese Food,HU,JIAN,M,OWNER,Chinese,(519) 759-0099,"['170 Brantwood Park Road', 'Brantford, ON N3P 1N7', 'Canada']",170 Brantwood Park Road,Brantford,ON,N3P 1N7,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
71305,China King Restaurant,LEE,SEAN,M,MANAGER,Chinese,(519) 752-6389,"['1320 Colborne Street E', 'Brantford, ON N3T 5L4', 'Canada']",1320 Colborne St E,Brantford,ON,N3R 0C3,"LESS THAN $500,000",9-May,N,English,,Canada
71306,Beijing Chinese Restaurant,WONG,CHUNG MAN,M,OWNER,Chinese,(519) 757-1690,"['435 Street Paul Avenue', 'Brantford, ON N3R 4N8', 'Canada']",435 St Paul Ave,Brantford,ON,N3R 4N8,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
71307,Yong Great Wall Buffet,ZHENG,YONG,M,MANAGER,Chinese,(519) 753-0124,"['82 King George Road', 'Brantford, ON N3R 5K4', 'Canada']",82 King George Rd,Brantford,ON,N3R 5K4,"LESS THAN $500,000",9-May,N,Chinese,,Canada
71308,West Garden,LEE,FOON,M,OWNER,Chinese,(519) 753-3990,"['560 West Street', 'Brantford, ON N3R 6M7', 'Canada']",560 West Street,Brantford,ON,N3R 6M7,"$500,000-1 MILLION",19-Oct,N,Chinese,,Canada
71309,Blessing Eatery,,,,,Chinese,(519) 304-6662,"['185 King George Road', 'Brantford, ON N3R 7R9', 'Canada']",185 King George Road,Brantford,ON,N3R 7R9,"LESS THAN $500,000",9-May,N,Unknown,,Canada
71310,Kings Buffet,,,,,Chinese,(519) 753-0600,"['175 Lynden Road', 'Brantford, ON N3R 8A7', 'Canada']",175 Lynden Road,Brantford,ON,N3R 8A7,,,,,,Canada
71311,Kings Buffet,,,,,Chinese,(519) 753-0600,"['175 Lyndon Road', 'Brantford, ON N3R 8A7', 'Canada']",175 Lyndon Road,Brantford,ON,N3R 8A7,,,,,,Canada
71312,Jumbo Dragon Chinese Restaurant,LIN,CHAN,M,OWNER,Chinese,(519) 752-9988,"['50 Market Street S', 'Unit F5', 'Brantford, ON N3S 2X5', 'Canada']",50 Market St S Unit F5,Brantford,ON,N3S 2E3,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
71313,Shanghai Restaurant,CHAN,ROB,M,MANAGER,Chinese,(519) 753-1767,"['907 Colborne Street East', 'Brantford, ON N3S 3T3', 'Canada']",907 Colborne St,Brantford,ON,N3S 3T3,"$500,000-1 MILLION",19-Oct,N,Chinese,,Canada
71314,Joy Sushi Bar,,,,,Japanese,(519) 756-8988,"['195 Henry Street', 'Brantford, ON N3S 5C9', 'Canada']",195 Henry St,Brantford,ON,N3S 5C9,,,N,Unknown,,Canada
71315,Oriental,MARK,WARREN,M,OWNER,Chinese,(519) 756-6061,"['162 Market Street', 'Brantford, ON N3T 3A5', 'Canada']",162 Market St,Brantford,ON,N3T 3A5,"$500,000-1 MILLION",19-Oct,N,Austrian,,Canada
71316,Jia Xing Restaurant,,,,,Chinese,(905) 765-0088,"['68 Argyle Street N', 'Caledonia, ON N3W 1B9', 'Canada']",68 Argyle St N,Caledonia,ON,N3W 1B9,"LESS THAN $500,000",4-Jan,N,Unknown,,Canada
71317,Sakura Sushi Restaurant,,,,,Japanese,(519) 426-7888,"['868 Norfolk Street S', 'Simcoe, ON N3Y 4K1', 'Canada']",868 Norfolk St S,Simcoe,ON,N3Y 4K1,"LESS THAN $500,000",9-May,N,Unknown,,Canada
71318,Yus Restaurants,KWOK,RAYMOND,M,OWNER,Chinese,(519) 582-8989,"['63 King Street', 'Delhi, ON N4B 1X7', 'Canada']",63 King St,Delhi,ON,N4B 1X7,"$500,000-1 MILLION",19-Oct,N,Chinese,,Canada
71319,Ming's Garden Restaurant,HO,MAGGIE,F,MANAGER,Chinese,(519) 842-9051,"['102 Tillson Avenue', 'Tillsonburg, ON N4G 3A1', 'Canada']",102 Tillson Ave,Tillsonburg,ON,N4G 3A1,"LESS THAN $500,000",9-May,N,Vietnamese,,Canada
71320,Harmony Chinese Food Restaurant,YU,SUNNY,F,OWNER,Chinese,(519) 842-2493,"['91 Broadway Street', 'Tillsonburg, ON N4G 3P5', 'Canada']",91 Broadway St,Tillsonburg,ON,N4G 3P5,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
71321,Yummy Yummy Japanese & Thai Cuisine,TANG,RICKY,M,MANAGER,Japanese,(519) 370-2212,"['251 10th St E', 'Owen Sound, ON N4K 1S3', 'Canada']",251 10th St E,Owen Sound,ON,N4K 1S4,"LESS THAN $500,000",9-May,N,Chinese,,Canada
71322,Okinawa Sushi,,,,,Japanese,(519) 376-8688,"['1209 16th St E', 'Unit 2', 'Owen Sound, ON N4K 1Z4', 'Canada']",1209 16th St E Unit 2,Owen Sound,ON,N4K 1Z4,,,,,,Canada
71323,Channing Restaurant,HUYNH,TU,M,OWNER,Chinese,(519) 376-0718,"['1002 Av 2nd E', 'Owen Sound, ON N4K 2H7', 'Canada']",1002 2nd av E,Owen Sound,ON,N4K 2H7,"$500,000-1 MILLION",19-Oct,N,Chinese,,Canada
71324,Twin Dragon Restaurant,,,,,Chinese,(519) 371-3540,"['2501 3rd  Ave W', 'Owen Sound, ON N4K 4S7', 'Canada']",2501 3rd Ave W,Owen Sound,ON,N4K 4S7,,,,,,Canada
71325,QQ Sushi and Chinese Food,,,,,Chinese,(519) 371-2888,"['1030 10th Street W', 'Owen Sound, ON N4K 5S2', 'Canada']",1030 10th St W,Owen Sound,ON,N4K 6M4,,,,,,Canada
71326,Chef Wok,TANG,SIMON,M,OWNER,Chinese,(519) 372-2088,"['845 10th Street W', 'Unit 4', 'Owen Sound, ON N4K 6S1', 'Canada']",845 10th St W Unit 4,Owen Sound,ON,N4K 6S1,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
71327,Shan Hu,,,,,Chinese,(519) 376-8088,"['10th Street W', 'Unit 1030', 'Owen Sound, ON N4K 6V6', 'Canada']","10th Street W, Unit 1030",Owen Sound,ON,N4K 6V6,,,,,,Canada
71328,2go Sushi,,,,,Japanese,(226) 909-6587,"['16 trowbridge Street W', 'Suite 1', 'Meaford, ON N4L 1Y1', 'Canada']",16 Trowbridge St W Suite 1,Meaford,ON,N4L 1N2,,,,,,Canada
71329,Canton Buffet Restaurant Chinese & Canadian Food,CHEN,JUANLING,M,OWNER,Chinese,(519) 364-6688,"['260 10th Street', 'Hanover, ON N4N 1N9', 'Canada']",260 10th St,Hanover,ON,N4N 1N9,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
71330,China8 Restaurant,,,,,Chinese,() ,"['746 10th Street', 'Hanover, ON N4N 1S2', 'Canada']",746 10th Street,Hanover,ON,N4N 1S2,,,,,,Canada
71331,Mark's Chop Suey,LIU,MARK,M,OWNER,Chinese,(519) 539-0130,"['296 Dundas Street', 'Woodstock, ON N4S 1B2', 'Canada']",296 Dundas Street,Woodstock,ON,N4S 1B2,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
71332,Taste of China,LIU,ZHAO,M,OWNER,Chinese,(519) 537-8999,"['523 Dundas Street', 'Woodstock, ON N4S 1C3', 'Canada']",523 Dundas St,Woodstock,ON,N4S 1C3,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
71333,Fu Lok Chinese Resturant,,,,,Chinese,(519) 539-0683,"['686 Dundas Street', 'Woodstock, ON N4S 1E6', 'Canada']",686 Dundas St,Woodstock,ON,N4S 1E6,,,,,,Canada
71334,Chiba Sushi,,,,,Japanese,(519) 539-8988,"['925 Dundas Street', 'Unit 1', 'Woodstock, ON N4S 8V3', 'Canada']",925 Dundas St Unit 1,Woodstock,ON,N4S 8V3,"LESS THAN $500,000",9-May,N,Unknown,,Canada
71335,Sushi Cove,HONG,PETER,M,OWNER,Japanese,(519) 290-2683,"['930 Dundas Street', 'Unit 5', 'Woodstock, ON N4S 1H1', 'Canada']",930 Dundas St Unit 5,Woodstock,ON,N4S 8X6,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
71336,King Ki Sushi,,,,,Japanese,(519) 291-3988,"['145 Wallace Avenue N', 'Listowel, ON N4W 1K8', 'Canada']",145 Wallace Ave N,Listowel,ON,N4W 1K8,,,,,,Canada
71337,Magic Wok Chinese Buffet,LI,GRACE,F,OWNER,Chinese,(519) 291-1517,"['975 Wallace Avenue N', 'Listowel, ON N4W 1M6', 'Canada']",975 Wallace Ave N,Listowel,ON,N4W 1M6,"$500,000-1 MILLION",19-Oct,N,Chinese,,Canada
71338,Lai King Chinese Food,,,,,Chinese,(519) 275-2800,"['30 Queensland Road', 'Stratford, ON N4Z 1H4', 'Canada']",30 Queensland Rd,Stratford,ON,N4Z 1H4,,,,,,Canada
71339,Pearl Sushi,,,,,Japanese,(519) 273-7275,"['127 Downie Street', 'Stratford, ON N5A 1X2', 'Canada']",127 Downie St,Stratford,ON,N5A 1X2,,,,,,Canada
71340,Gene's Restaurant,GENE,KEN,M,OWNER,Chinese,(519) 271-9678,"['81 Ontario Street', 'Stratford, ON N5A 3H1', 'Canada']",81 Ontario St,Stratford,ON,N5A 3H1,"$500,000-1 MILLION",19-Oct,N,French,,Canada
71341,Mr. Kim's Sushi & Rolls,,,,,Japanese,(519) 275-2726,"['136 Ontario Street', 'Stratford, ON N5A 7K4', 'Canada']",136 Ontario Street,Stratford,ON,N5A 7K4,,,,,,Canada
71342,The General Store,KIM,KWANG,M,OWNER,Japanese,(519) 275-2726,"['136 Ontario Street', 'Stratford, ON N5A 7Y4', 'Canada']",136 Ontario Street,Stratford,ON,N5A 7Y4,"LESS THAN $500,000",4-Jan,Y,Korean,,Canada
71343,Sushi Eleven,,,,,Japanese,(519) 485-0111,"['144 Thames Street S', 'Ingersoll, ON N5C 2T4', 'Canada']",144 Thames St S,Ingersoll,ON,N5C 2T4,"LESS THAN $500,000",9-May,N,Unknown,,Canada
71344,Thames Garden,CHOW,ANTHONY,M,OWNER,Chinese,(519) 425-0708,"['99 Thames Street N', 'Ingersoll, ON N5C 3C6', 'Canada']",99 Thames Street N,Ingersoll,ON,N5C 3C6,"LESS THAN $500,000",4-Jan,Y,Chinese,,Canada
71345,Super Wok Chinese Restaurant,,,,,Chinese,(519) 765-3184,"['287 Talbot Street W', 'Aylmer, ON N5H 1J9', 'Canada']",287 Talbot Street W,Aylmer,ON,N5H 1J9,,,,,,Canada
71346,Lucky Kitchen Chen,,,,,Chinese,(519) 633-3883,"['515 Talbot St', 'Saint Thomas, ON N5P 1C3', 'Canada']",515 Talbot St,Saint Thomas,ON,N5P 1C3,,,,,,Canada
71347,Asuka Japanese Cuisine,ZHU,RONGQRNG,F,OWNER,Japanese,(519) 207-8888,"['825 Talbot St', 'St. Thomas, ON N5P 1E2', 'Canada']",825 Talbot St,St Thomas,ON,N5P 1E4,"LESS THAN $500,000",9-May,Y,Chinese,,Canada
71348,China House Restaurant,,,,,Chinese,(519) 631-9820,"['30 Churchill Crescent', 'St Thomas, ON N5R 1N9', 'Canada']",30 Churchill Cres,St Thomas,ON,N5R 1N9,,,,,,Canada
71349,Lucky Garden Restaurant,,,,,Chinese,(519) 631-5150,"['10 Princess Avenue', 'Saint Thomas, ON N5R 3V2', 'Canada']",10 Princess Ave,St Thomas,ON,N5R 3V2,,,,,,Canada
71350,Plaza Sushi,,,,,Japanese,(519) 870-4495,"['321 Elm Street St', 'St. Thomas, ON N5R 5X6', 'Canada']",321 Elm St,St Thomas,ON,N5R 5X6,,,,,,Canada
71351,Spring Restaurant,,,,,Chinese,(519) 642-3502,"['768 Dundas Street', 'London, ON N5W 2Z7', 'Canada']",768 Dundas St,London,ON,N5W 2Z7,,,,,,Canada
71352,So Inviting,,,,,Chinese,(226) 781-0788,"['876 Dundas Street', 'London, ON N5W 3A1', 'Canada']",876 Dundas St,London,ON,N5W 3A1,,,,,,Canada
71353,Casa Blanca,,,,,Cajun Seafood,(519) 601-3223,"['1487 Dundas St.', 'London, ON N5W 3B8', 'Canada']",1487 Dundas St,London,ON,N5W 3B8,"LESS THAN $500,000",9-May,N,Unknown,,Canada
71354,Dragon Gate Restaurant,LEE,MING,M,OWNER,Chinese,(519) 455-6511,"['489 Highbury Avenue N', 'London, ON N5W 4K2', 'Canada']",489 Highbury Avenue N,London,ON,N5W 4K2,"$500,000-1 MILLION",19-Oct,N,Chinese,,Canada
71355,Stir Fry Kitchen,,,,,Chinese,(519) 659-1253,"['161 Clarke Road', 'London, ON N5W 5Y7', 'Canada']",161 Clarke Road,London,ON,N5W 5Y7,,,,,,Canada
71356,Wok Box,,,,,Chinese,(519) 667-7779,"['1735 Richmond Street', 'London, ON N5X 3Y2', 'Canada']",1735 Richmond Street,London,ON,N5X 3Y2,,,,,,Canada
71357,Chopstick House,CHAN,CHEUK,M,OWNER,Chinese,(519) 432-1124,"['734 Adelaide Street N', 'London, ON N5Y 2L5', 'Canada']",734 Adelaide St N,London,ON,N5Y 2L5,"LESS THAN $500,000",9-May,Y,Korean,,Canada
71358,Big Monkey Wonton House,,,,,Chinese,(519) 601-8868,"['1030 Adelaide Street N', 'London, ON N5Y 2M9', 'Canada']",1030 Adelaide St N,London,ON,N5Y 2M9,,,,,,Canada
