Restaurants Unique Code,Restaurants GMV Level,Restaurants Phone number,Restaurants Status,Restaurants Address,Restaurants City,Restaurants Country,Restaurants Region,Restaurants State,Restaurants Zip Code,Restaurants Type of Cuisine,Restaurant churn risk scores Churn Risk Probablity,Restaurants Opearting Timezone,Restaurants Is Coupon Available,Restaurants Client Level,Restaurants Database Status,Restaurants Is Delivery Platform Service Enabled,Restaurants Is DE SMS Opted In,Restaurants Is GreenDot Enabled,Restaurants Is SMS Opted In,Restaurants Is SMS to Customer Enabled,Restaurants Is Wonders Pay Feature Enabled,Restaurants Promotions,Restaurants GMV Voice Platform Sales,Restaurants GMV Online Sales,Restaurants Number of Orders Voice Platform Sales,Restaurants Number of Orders Online Sales,Restaurants Number of Restaurants
R83395,"level_3 ($10,000 to $29,999)",5029699222,active,8625 Preston Hwy,Louisville,United States,Southeast,KY,40219,chinese,0.02,ET,FALSE,level_4,open,TRUE,NA,FALSE,NA,FALSE,FALSE,None,291785,0,9351,0,1
R85682,"level_3 ($10,000 to $29,999)",5615754088,active,3755 Military Trail A-11,Jupiter,United States,Southeast,FL,33458,chinese,0.01,ET,TRUE,level_4,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;Apple Promotion,291026,0,10899,0,1
R85505,"level_3 ($10,000 to $29,999)",2252711150,active,2701 S Range Ave,Denham Springs,United States,Southeast,LA,70726,advanced,0.05,CT,FALSE,level_4,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,None,290764,0,6723,0,1
R82363,"level_low (< $10,000)",2153618688,active,450 Pennbrook Pkwy,Lansdale,United States,Northeast,PA,19446,chinese,0.01,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,290738,0,9673,0,1
R85253,"level_3 ($10,000 to $29,999)",8604420499,active,1 Ocean Avenue,New London,United States,Northeast,CT,06320,chinese,0.01,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,50%/25%/10% 3 Month FT Discount,290477,0,12097,0,1
R86359,"level_2 ($30,000 to $49,999)",2015990962,active,297 Kinderkamack Rd,Oradell,United States,Northeast,NJ,07649,chinese,0.04,ET,FALSE,level_4,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO,290304,0,9428,0,1
R82999,"level_3 ($10,000 to $29,999)",6103239498,active,82 Glocker Way,Pottstown,United States,Northeast,PA,19465,chinese_japanese,0.02,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,290261,0,7783,0,1
R83566,"level_3 ($10,000 to $29,999)",6317362929,active,2310 North Ocean Ave,Farmingville,United States,Northeast,NY,11738,chinese,0.02,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,290232,0,8756,0,1
R83372,"level_3 ($10,000 to $29,999)",9146362788,active,237 Union Ave,New Rochelle,United States,Northeast,NY,10801,chinese,0.09,ET,TRUE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,290143,0,12041,0,1
R83966,"level_3 ($10,000 to $29,999)",7048769950,active,608 Turnersburg Hwy,Statesville,United States,Southeast,NC,28625,chinese,0.02,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;0.2% discount for every 50K processing;4 Months Part Time Discount,289901,0,12879,0,1
R81339,"level_3 ($10,000 to $29,999)",7185971900,suspended,1795 Westchester Ave,Bronx,United States,Northeast,NY,10472,unknown,0.88,ET,TRUE,level_4,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,289501,0,14778,0,1
R81099,"level_low (< $10,000)",6303698881,canceled,2035 S. Washington Street,Naperville,United States,Midwest,IL,60565,unknown,0.85,CT,FALSE,level_4,closed,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,289344,0,11100,0,1
R88565,"level_3 ($10,000 to $29,999)",0000000000,canceled,556 Park Ave,Freehold,United States,Northeast,NJ,07728,unknown,0.84,ET,TRUE,level_4,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,289104,0,14038,0,1
R85958,"level_2 ($30,000 to $49,999)",3029905085,active,1256 Norman Eskridge Hwy,Seaford,United States,Northeast,DE,19973,advanced,0.01,ET,FALSE,level_4,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO,288677,0,13574,0,1
R86521,"level_2 ($30,000 to $49,999)",6019238668,active,4884 Highway 18 West,Jackson,United States,Southeast,MS,39209,chinese,0.07,CT,FALSE,level_4,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO,287608,0,15691,0,1
R88781,"level_3 ($10,000 to $29,999)",0000000000,canceled,3708 Merle Hay Rd,Des Moines,United States,Midwest,IA,50310,unknown,0.98,CT,FALSE,level_4,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,287280,0,11314,0,1
R85368,"level_3 ($10,000 to $29,999)",4052733131,active,725 E Independence St,Shawnee,United States,Southwest,OK,74804,chinese,0.01,CT,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;50%/25%/10% 3 Month FT Discount,287154,0,12686,0,1
R83719,"level_3 ($10,000 to $29,999)",3102027982,active,9840 National Blvd West,Los Angeles,United States,West,CA,90034,chinese,0.03,PT,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,287126,0,9003,0,1
R83705,"level_3 ($10,000 to $29,999)",2157452856,active,7860 Oxford Ave,Philadelphia,United States,Northeast,PA,19111,chinese,0,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,287077,0,10660,0,1
R82628,"level_3 ($10,000 to $29,999)",5048313328,active,901 Veterans Blvd,Metairie,United States,Southeast,LA,70005,chinese,0.03,CT,FALSE,level_4,open,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,286998,0,12174,0,1
R83181,"level_3 ($10,000 to $29,999)",8453438888,active,2 East Main St,Middletown,United States,Northeast,NY,10940,chinese,0,ET,TRUE,level_4,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,286920,0,11091,0,1
R88665,"level_3 ($10,000 to $29,999)",0000000000,canceled,3465 Massillon Rd.,Green,United States,Midwest,OH,44685,unknown,0.87,ET,TRUE,level_4,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,286864,0,13312,0,1
R83661,"level_3 ($10,000 to $29,999)",7732832121,active,3539 N Cicero Ave,Chicago,United States,Midwest,IL,60641,chinese,0.03,CT,TRUE,level_4,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,286840,0,11105,0,1
R83208,"level_3 ($10,000 to $29,999)",8106292511,active,911 N. Leroy St.,Fenton,United States,Midwest,MI,48430,chinese,0.01,ET,FALSE,level_4,open,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,286583,0,12034,0,1
R83333,"level_3 ($10,000 to $29,999)",7048962226,active,16610 West Catawba Ave,Huntersville,United States,Southeast,NC,28078,chinese,0.01,ET,TRUE,level_4,open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,286469,0,9870,0,1
R82717,"level_3 ($10,000 to $29,999)",3026771968,active,1708 E Lebanon Rd,Dover,United States,Northeast,DE,19901,unknown,0.01,ET,FALSE,level_4,open,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,286221,0,11711,0,1
R85303,"level_3 ($10,000 to $29,999)",4408881110,active,7671 West Ridgewood Dr,Parma,United States,Midwest,OH,44129,chinese,0.03,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion,285686,0,12569,0,1
R85009,"level_3 ($10,000 to $29,999)",9783568881,active,42 Central St,Ipswich,United States,Northeast,MA,01938,advanced,0.04,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;0.2% discount for every 50K processing;4 Months Part Time Discount;Client Referral (Referee $300),285676,0,7587,0,1
R86272,"level_2 ($30,000 to $49,999)",5026333030,active,215 Boone Station Rd,Shelbyville,United States,Southeast,KY,40065,chinese,0.01,ET,FALSE,level_4,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO,284511,0,10944,0,1
R88511,"level_3 ($10,000 to $29,999)",0000000000,canceled,1226 W Kemper Road,Forest Park,United States,Midwest,OH,45240,unknown,0.93,ET,TRUE,level_4,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,284443,0,15981,0,1
R85602,"level_3 ($10,000 to $29,999)",6064942207,active,2135 Argillite Rd,Flatwoods,United States,Southeast,KY,41139,chinese,0.02,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion,284138,0,10487,0,1
R82308,"level_3 ($10,000 to $29,999)",5406650250,canceled,728 Berryville Avenue,Winchester,United States,Southeast,VA,22601,chinese,0.93,ET,FALSE,level_4,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,284072,0,10438,0,1
R83137,"level_3 ($10,000 to $29,999)",9419520110,suspended,1287 S Beneva Rd,Sarasota,United States,Southeast,FL,34232,chinese,0.72,ET,FALSE,level_4,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,282511,0,9686,0,1
R85252,"level_3 ($10,000 to $29,999)",5165462891,active,162 North Main Street,Freeport,United States,Northeast,NY,11520,chinese,0.03,ET,TRUE,level_4,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;50%/25%/10% 3 Month FT Discount,281867,0,12708,0,1
R83677,"level_3 ($10,000 to $29,999)",3172919718,active,7125 Georgetown Road,Indianapolis,United States,Midwest,IN,46268,chinese,0,ET,FALSE,level_4,open,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,None,281848,0,15005,0,1
R85521,"level_3 ($10,000 to $29,999)",8563463396,active,1468 Blackwood Clementon Rd,Clementon,United States,Northeast,NJ,08021,chinese,0,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;50%/25%/10% 3 Month FT Discount,281751,0,11557,0,1
R83202,"level_3 ($10,000 to $29,999)",9858829363,active,27399 Hwy 190,Lacombe,United States,Southeast,LA,70445,chinese,0.01,CT,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,281279,0,13068,0,1
R81681,"level_3 ($10,000 to $29,999)",9043873595,active,4495 Roosevelt Blvd,JACKSONVILLE,United States,Southeast,FL,32210,unknown,0.1,ET,TRUE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,281030,0,9865,0,1
R82968,"level_3 ($10,000 to $29,999)",9103395070,active,3350 Footbridge Lane,Fayetteville,United States,Southeast,NC,28306,japanese,0.06,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,280447,0,11402,0,1
R82911,"level_3 ($10,000 to $29,999)",8138149988,active,4013 Tampa Rd,Oldsmar,United States,Southeast,FL,34677,chinese,0.03,ET,TRUE,level_4,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,279664,0,9719,0,1
R88593,"level_low (< $10,000)",2103774220,canceled,5203 Fredericksburg Rd,San Antonio,United States,Southwest,TX,78229,unknown,0.86,CT,TRUE,level_4,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,279010,0,15053,0,1
R85687,"level_3 ($10,000 to $29,999)",8138758881,active,2535 N Dale Mabry Hwy,Tampa,United States,Southeast,FL,33607,chinese,0.06,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;Apple Promotion,278431,0,12654,0,1
R82702,"level_low (< $10,000)",7134856378,active,8402 Hillcroft St,Houston,United States,Southwest,TX,77096,advanced,0.07,CT,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,278371,0,11662,0,1
R81666,"level_low (< $10,000)",8438395085,active,762 Oak Forest Lane,Myrtle Beach,United States,Southeast,SC,29577,unknown,0.07,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,277777,0,10889,0,1
R83276,"level_3 ($10,000 to $29,999)",2523543383,active,8201 Emerald Dr,Emerald Island,United States,Southeast,NC,28594,chinese,0.02,ET,FALSE,level_4,open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;50%/25%/10% 3 Month FT Discount,277521,0,9863,0,1
R86607,"level_1 ($50,000 to $99,999)",3378893885,active,2018 W. University Ave.,Lafayette,United States,Southeast,LA,70506,advanced,0.1,CT,FALSE,level_4,open,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO,277381,0,16798,0,1
R86139,"level_2 ($30,000 to $49,999)",7579341800,active,938 N Main St,Suffolk,United States,Southeast,VA,23434,chinese,0.04,ET,FALSE,level_4,open,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,High GMV - the 12th Month Free,276559,0,10276,0,1
R85797,"level_3 ($10,000 to $29,999)",8603555882,active,44 East Street,New Milford,United States,Northeast,CT,06776,chinese,0.02,ET,TRUE,level_4,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,30 days Free Trial - VO,276524,0,10752,0,1
R83036,"level_3 ($10,000 to $29,999)",7078238189,suspended,7501 Healdsburg Ave,Sebastopol,United States,West,CA,95472,chinese,0.77,PT,FALSE,level_4,suspended,TRUE,NA,FALSE,NA,FALSE,TRUE,None,276213,0,5767,0,1
R82563,"level_low (< $10,000)",8037815588,active,2744 North Lake Dr,Columbia,United States,Southeast,SC,29212,unknown,0.07,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,276169,0,8480,0,1
R85581,"level_3 ($10,000 to $29,999)",2014403073,active,315 Main St,Little Ferry,United States,Northeast,NJ,07643,chinese,0,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;50%/25%/10% 3 Month FT Discount,275361,0,10674,0,1
R85558,"level_3 ($10,000 to $29,999)",2547998880,active,903 I 35 N Frontage Rd,Bellmead,United States,Southwest,TX,76705,chinese,0.07,CT,FALSE,level_4,open,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;50%/25%/10% 3 Month FT Discount,273706,0,11843,0,1
R85197,"level_3 ($10,000 to $29,999)",9106718868,active,501 W 2nd St,Lumberton,United States,Southeast,NC,28358,chinese,0.05,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;50%/25%/10% 3 Month FT Discount,272626,0,13259,0,1
R85391,"level_3 ($10,000 to $29,999)",7574875888,active,4816 George Washington Hwy,Portsmouth,United States,Southeast,VA,23702,chinese,0.01,ET,FALSE,level_4,open,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;Free Onboarding Days;50%/25%/10% 3 Month FT Discount,271462,0,10609,0,1
R81769,"level_3 ($10,000 to $29,999)",7242228233,canceled,857 Jefferson Ave,Washington,United States,Northeast,PA,15301,unknown,0.9,ET,TRUE,level_4,closed,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,271228,0,7913,0,1
R83652,"level_3 ($10,000 to $29,999)",3363779191,active,216 Summit Square Blvd.,Winston- Salem,United States,Southeast,NC,27105,chinese,0.03,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,270540,0,9890,0,1
R85102,"level_3 ($10,000 to $29,999)",5178362159,active,1208 S. Main St.,Eaton Rapids,United States,Midwest,MI,48827,chinese,0.01,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;0.2% discount for every 50K processing;5 Months Full Time Discount,270372,0,9322,0,1
R83626,"level_3 ($10,000 to $29,999)",7186518080,active,69-11 Northern Blvd,Woodside,United States,Northeast,NY,11377,unknown,0.83,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,270282,0,13621,0,1
R85782,"level_3 ($10,000 to $29,999)",8645999200,active,3509 Boiling Springs Road.,Boiling Springs,United States,Southeast,SC,29316,chinese,0,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;50%/25%/10% 3 Month FT Discount,269962,0,10372,0,1
R81762,"level_low (< $10,000)",5702831985,active,752 Wyoming Ave,Kingston,United States,Northeast,PA,18704,unknown,0.07,ET,TRUE,level_4,open,FALSE,NA,FALSE,NA,FALSE,TRUE,NA,269705,0,9524,0,1
R85666,"level_3 ($10,000 to $29,999)",3144273888,active,10505 St. Charles Rock Rd,St. Ann,United States,Midwest,MO,63074,chinese,0.01,CT,FALSE,level_4,open,TRUE,NA,FALSE,NA,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;50%/25%/10% 3 Month FT Discount,268963,0,11723,0,1
R83108,"level_3 ($10,000 to $29,999)",7182577888,active,1035 E 92 St,Brooklyn,United States,Northeast,NY,11236,chinese,0.01,ET,TRUE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,267632,0,15378,0,1
R82392,"level_3 ($10,000 to $29,999)",4057930418,active,805 NW 12th St,Moore,United States,Southwest,OK,73160,chinese,0.07,CT,TRUE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,267307,0,9186,0,1
R85296,"level_3 ($10,000 to $29,999)",3129517207,active,129 West North Ave,Chicago,United States,Midwest,IL,60610,chinese,0.09,CT,TRUE,level_4,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;50%/25%/10% 3 Month FT Discount,267004,0,9859,0,1
R83822,"level_3 ($10,000 to $29,999)",8034852980,active,102 Main Street,Summerton,United States,Southeast,SC,29148,chinese,0.27,ET,FALSE,level_4,open,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;4 Months Part Time Discount,266893,0,12660,0,1
R82752,"level_low (< $10,000)",4053484888,active,1020 N Santa Fe Ave,Edmond,United States,Southwest,OK,73003,chinese,0.03,CT,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,TRUE,NA,266837,0,9656,0,1
R88167,"level_3 ($10,000 to $29,999)",0000000000,canceled,384 Grand Street,New York,United States,Northeast,NY,10002,unknown,0.98,ET,TRUE,level_4,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,266146,0,16778,0,1
R82722,"level_low (< $10,000)",3308755568,active,405 W Main Street,Louisville,United States,Midwest,OH,44641,chinese,0.09,ET,FALSE,level_4,open,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,265815,0,9866,0,1
R83768,"level_3 ($10,000 to $29,999)",3365846606,active,3127 B Garden Road,Burlington,United States,Southeast,NC,27215,advanced,0.09,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,265752,0,10289,0,1
R82512,"level_low (< $10,000)",4142288222,active,8673 N Port Washington Rd,Fox Point,United States,Midwest,WI,53217,advanced,0.01,CT,TRUE,level_4,open,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,265742,0,8747,0,1
R83502,"level_3 ($10,000 to $29,999)",9207166320,active,1810 Crooks Ave,Kaukauna,United States,Midwest,WI,54130,chinese,0.01,CT,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,265395,0,8976,0,1
R85078,"level_3 ($10,000 to $29,999)",9047977377,active,165 Blackford Way #A,St. Augustine,United States,Southeast,FL,32086,chinese,0,ET,FALSE,level_4,open,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,None,265232,0,11188,0,1
R81833,"level_low (< $10,000)",7166898228,active,55 Crosspoint Parkway,Getzville,United States,Northeast,NY,14068,advanced,0.01,ET,FALSE,level_4,open,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,265103,0,11157,0,1
R83335,"level_3 ($10,000 to $29,999)",7138567272,suspended,6340 N. Eldridge Pkwy,Houston,United States,Southwest,TX,77041,chinese,0.67,CT,TRUE,level_4,suspended,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,264818,0,8904,0,1
R82792,"level_3 ($10,000 to $29,999)",9735648778,suspended,709 Mountain Ave,Springfield,United States,Northeast,NJ,07081,chinese,0.69,ET,TRUE,level_4,suspended,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,263975,0,12094,0,1
R83518,"level_3 ($10,000 to $29,999)",7247739898,active,600 Beaver Valley Mall,Monaca,United States,Northeast,PA,15061,japanese,0.27,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,263553,0,7238,0,1
R86109,"level_2 ($30,000 to $49,999)",7177512668,active,3941 E. Market St.,York,United States,Northeast,PA,17402,chinese,0.02,ET,FALSE,level_4,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Client Referral (Referrer $300);30 days Free Trial - VO,263264,0,9190,0,1
R86218,"level_2 ($30,000 to $49,999)",8175819966,active,8420 Denton Hwy,Watauga,United States,Southwest,TX,76148,chinese,0.02,CT,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Printer Promotion;30 days Free Trial - VO;High GMV - the 12th Month Free,263263,0,8841,0,1
R85377,"level_3 ($10,000 to $29,999)",7188277996,suspended,2538 Pitkin Ave,Brooklyn,United States,Northeast,NY,11208,chinese,0.03,ET,TRUE,level_4,suspended,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;50%/25%/10% 3 Month FT Discount,262836,0,13338,0,1
R88625,"level_3 ($10,000 to $29,999)",0000000000,canceled,5203 Hampstead Village Center Way,New Albany,United States,Midwest,OH,43054,unknown,0.55,ET,TRUE,level_4,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,262663,0,12938,0,1
R83602,"level_3 ($10,000 to $29,999)",7186990887,active,95-17 57th Ave,Elmhurst,United States,Northeast,NY,11373,advanced,0.05,ET,TRUE,level_4,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,262498,0,12745,0,1
R88678,"level_3 ($10,000 to $29,999)",0000000000,canceled,2008 9Th St Nw.,Washington,United States,Southeast,DC,20001,unknown,0.95,ET,TRUE,level_4,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,261798,0,14422,0,1
R83985,"level_3 ($10,000 to $29,999)",5087530888,active,700 Southbridge St,Worcester,United States,Northeast,MA,01610,chinese,0.01,ET,FALSE,level_4,open,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Printer Promotion;5 Months Full Time Discount,261735,0,9192,0,1
R85033,"level_3 ($10,000 to $29,999)",9195776852,active,7405 Sunset Lake Rd,Fuquay Varina,United States,Southeast,NC,27526,chinese,0.37,ET,TRUE,level_4,open,FALSE,NA,TRUE,NA,FALSE,FALSE,Printer Promotion;5 Months Full Time Discount;Client Referral (Referee $300),261731,0,9530,0,1
R86297,"level_2 ($30,000 to $49,999)",3098335858,active,112 North Scotland St,Macomb,United States,Midwest,IL,61455,chinese_japanese,0.05,CT,FALSE,level_4,open,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;30 days Free Trial - VO,260569,0,9987,0,1
R83076,"level_3 ($10,000 to $29,999)",6369288838,active,919 Jungermann Rd,St Peters,United States,Midwest,MO,63376,chinese,0.01,CT,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,260521,0,9488,0,1
R83093,"level_3 ($10,000 to $29,999)",7034336688,active,46900 Cedar Lake Plaza,Sterling,United States,Southeast,VA,20164,chinese,0,ET,FALSE,level_4,open,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,None,260276,0,9303,0,1
R83385,"level_3 ($10,000 to $29,999)",9195181063,active,9101 Leesville Rd,Raleigh,United States,Southeast,NC,27613,chinese,0.02,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,259971,0,9088,0,1
R88183,"level_3 ($10,000 to $29,999)",0000000000,canceled,238 Crafton Ingram Shopping Center,Crafton,United States,Northeast,PA,15205,unknown,0.91,ET,TRUE,level_4,reject,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,259787,0,11453,0,1
R85857,"level_3 ($10,000 to $29,999)",9708248888,active,441 W. Victory Way,Craig,United States,West,CO,81625,chinese,0.01,MT,FALSE,level_4,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,30 days Free Trial - VO,258718,0,6252,0,1
R82592,"level_low (< $10,000)",8164522151,active,4311 Chouteau Traffic Way,Kansas City,United States,Midwest,MO,64117,chinese,0.01,CT,FALSE,level_4,open,FALSE,NA,TRUE,NA,FALSE,FALSE,NA,258542,0,10246,0,1
R82678,"level_low (< $10,000)",2014336787,active,735 Montgomery St,Jersey City,United States,Northeast,NJ,07306,chinese,0.01,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,258416,0,13798,0,1
R83265,"level_3 ($10,000 to $29,999)",5184388881,active,1066 Madison Ave,Albany,United States,Northeast,NY,12208,chinese,0.01,ET,TRUE,level_4,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,258396,0,13136,0,1
R85789,"level_3 ($10,000 to $29,999)",7186810559,active,3706 3rd Ave.,Bronx,United States,Northeast,NY,10456,chinese,0.02,ET,TRUE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Client Referral (Referee $300),258392,0,15625,0,1
R86735,"level_1 ($50,000 to $99,999)",6103721200,active,201 South 4th St,Reading,United States,Northeast,PA,19602,chinese,0.4,ET,FALSE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,Client Referral (Referrer $300);Printer Promotion;30 days Free Trial - VO,258334,0,10908,0,1
R85981,"level_3 ($10,000 to $29,999)",6469983270,active,2923 8th AVE,Manhattan,United States,Northeast,NY,10039,unknown,0.93,ET,TRUE,level_4,open,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,258252,0,15191,0,1
R83791,"level_3 ($10,000 to $29,999)",4074135662,active,2550 W Colonial Dr,Orlando,United States,Southeast,FL,32804,chinese,0.01,ET,TRUE,level_4,open,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,258209,0,16374,0,1
