Exclusion Check,Snowball Map,ID,Name,Business Type,Chain,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Title,Role,Contact Email,Contact Phone,Established,Estimated Employees,Phone,Contact Count,Most Common Email,Cuisines (Regional),Price Range,Website Technology Vendors,Ordering Solutions,Cloud Point of Sale System
,63908,3e3b24a5b0b902b7,Wokman's Kitchen,Restaurant,,888 Dundas St E,Mississauga,ON,L4Y 2B8,Canada,,,,,,,,,(905) 270-6785,0,,Chinese,$,,,
,63909,388a0dc0540dd9b6,Keung's Restaurant,Restaurant,,8380 Kennedy Rd,Markham,ON,L3R 0W4,Canada,Waikit,Lau,Proprietor,Owner,,,,,(905) 940-0488,1,,Chinese,$$,Uber Eats; WooCommerce,,
,63910,3ce0bb4300dd3aa3,Li's Braised Chicken,Restaurant,,4750 Yonge St,Toronto,ON,M2N 0J6,Canada,,,,,,,,,(437) 225-1308,0,,Chinese,$,DoorDash; Uber Eats,,
,63911,42cbcf07f3af51aa,Canton Restaurant,Restaurant,,615 11th Ave,Campbell River,BC,V9W 4G5,Canada,Henry,Louie,Proprietor,Owner,,,,,(250) 286-0242,1,,Chinese,$$,,,
,63912,3fb0a9aca4208be5,Three Aces Restaurant,Restaurant,,22162 HWY-17,Huron Shores,ON,P0R 1H0,Canada,,,,,,,,,(705) 843-2135,0,,Chinese,$,,,
,63913,477215afa4787d03,Sushi Mugen,Restaurant,,903 Davie St,Vancouver,BC,V6Z 1B9,Canada,,,,,sushimugen903@gmail.com,,,,(604) 423-3315,0,sushimugen903@gmail.com,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,63914,42f7969cf3f1a71f,Harlem Underground,Restaurant,,745 Queen St W,Toronto,ON,M6J 1G1,Canada,Araceli,Navarrette,Principal,Owner,,,,,(416) 366-4743,1,info@harlemrestaurant.com,Creole; Caribbean; Cajun,$$$,Eventbrite; Squarespace,,
,63915,45172d0b2232c325,Hataru Japanese Restaurant,Restaurant,,11968 207 St,Maple Ridge,BC,V2X 1X7,Canada,,,,,,,,,(604) 476-0057,0,,Japanese,,Google Analytics,,
,63916,4a17b4befc0e04f1,Eat With Fun,Restaurant,,8392 Kennedy Rd,Markham,ON,L3R 0W4,Canada,Carmen,Lee,President and Member of the Board of Directors,Owner,,,,,(905) 305-9139,1,,Chinese,$,,,
,63917,4b0a092ac9e927c1,Gangnam Street Food,Restaurant,,427 Kingsway Ave NW,Edmonton,AB,T5G 3A6,Canada,,,,,edmontongangnam@gmail.com,,,,(780) 752-1027,0,edmontongangnam@gmail.com,Korean; Japanese,$,DoorDash; GlobalFood; Skip the Dishes; Uber Eats; WooCommerce,GlobalFood,
,63918,4ea873987aac2dc5,Wow Bao,Restaurant,,1718 Bath Rd,Kingston,ON,K7M 4Y2,Canada,,,,,,,,,(613) 634-6314,0,,Chinese; Thai,$,Skip the Dishes; Uber Eats,,
,63919,404054515d9e38ac,KarachiXpress,Restaurant,,133 The West Mall,Toronto,ON,M9C 1C2,Canada,,,,,,,,,(647) 290-5959,0,scarborough@karachixpress.com,Indian; Chinese,$$,DoorDash; OrderUp!; Skip the Dishes; Square; Square Gift Cards; Square Loyalty; Square Market; Square Messages; Square Online Order; Uber Eats,OrderUp!; Square; Square Online Order,Square
,63920,40cf558d97879e2a,Momo Sushi,Restaurant,,377 Bernard Ave,Kelowna,BC,V1Y 6N6,Canada,Joseph,Lee,Principal,Owner,,,,,(250) 763-1030,1,kelowna9191@hotmail.com,Japanese,$$,DoorDash; GlobalFood; Google Analytics; Oracle GloriaFood; Skip the Dishes; The Order Guys; Uber Eats,GlobalFood; Oracle GloriaFood; The Order Guys,
,63921,444ada94ee9443c9,Choy's Chinese Restaurant,Restaurant,,118 Guelph St,Halton Hills,ON,L7G 4A3,Canada,Janice,Lei,Proprietor,Owner,,,,,(905) 873-9688,1,,Chinese,$,,,
,63922,458a75c7184e3876,Spring Roll Restaurant,Restaurant,,1142 Notre Dame Ave,Winnipeg,MB,R3E 0P1,Canada,Linling,Liu,Proprietor,Owner,,,,,(204) 783-7761,1,,Chinese,$,Skip the Dishes,,
,63923,4beb6d1b538c2df5,Fan's Restaurant,Restaurant,,451 Windmill Rd,Halifax,NS,B3A 1J9,Canada,Chi Tong,Choi,President,General,,,,,(902) 469-9165,1,,Chinese,$$,Apple App Store,,
,63924,45d4eb10a0ec5ff7,Pearl House Dining Lounge,Restaurant,,1160 Beaverwood Rd,Ottawa,ON,K4M 1E2,Canada,,,,,,,,,(613) 692-3288,0,,Chinese,$$,Squarespace,,
,63925,440414bde784da83,Sushi Bistro,Restaurant,,208 Caribou St,Banff,AB,T1L 1B4,Canada,,,,,banffsushibistro@hotmail.com,,,,(403) 762-4000,0,banffsushibistro@hotmail.com,Japanese,$$,TouchBistro Dine; TouchBistro Reservations; Untappd; Wix Restaurants,Wix Restaurants,
,63926,4021d0dfc4988c67,The Arch Noodle House,Restaurant,,1309 Main St W,Hamilton,ON,L8S 1C5,Canada,,,,,,,,,(905) 525-8088,0,,Japanese; Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,63927,4b6ce92c472b18b2,Panda Express,Restaurant,,4300 130 Ave SE,Calgary,AB,T2Z 4E7,Canada,,,,,,,,,(403) 523-0313,0,,Chinese,$$,DoorDash; Facebook Pixel; Google Analytics,,
,63928,417ca9359bf09527,Tabemashou,Restaurant,,1250 S Service Rd,Mississauga,ON,L5E 1V4,Canada,,,,,,,,,(365) 998-4902,0,,Korean; Japanese,,Skip the Dishes; Uber Eats,,
,63929,4a17b4befc0e04f1,Eat With Fun,Restaurant,,8392 Kennedy Rd,Markham,ON,L3R 0W4,Canada,Carmen,Lee,President and Member of the Board of Directors,Owner,,,,,(905) 305-9139,1,,Chinese,$,,,
,63930,477215afa4787d03,Sushi Mugen,Restaurant,,903 Davie St,Vancouver,BC,V6Z 1B9,Canada,,,,,sushimugen903@gmail.com,,,,(604) 423-3315,0,sushimugen903@gmail.com,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,63931,481f452e4f908aa0,Friendly Restaurant,Restaurant; Quick Service,,8 Kent St W,Kawartha Lakes,ON,K9V 2Y1,Canada,William,Lee,Proprietor,Owner,,,,,(705) 324-4657,1,,Chinese,$$,DI develop; DoorDash; Skip the Dishes,DI develop,
,63932,4f5496d89d7934ac,Sushi on Roncy,Restaurant; Quick Service,,293 Roncesvalles Ave,Toronto,ON,M6R 2M3,Canada,Carl,L,Business Owner,Owner,,,2010,,(647) 347-7735,1,yokosojapan7@gmail.com,Canadian; Japanese,$$,DoorDash; Ritual; Skip the Dishes; Uber Eats; WooCommerce,,
,63933,4d82e074cf81cf78,Chef 88,Restaurant,,3261 Kennedy Rd,Toronto,ON,M1V 2K1,Canada,,,,,,,2019,,(416) 292-0883,0,info@chef88.ca,Chinese,$$,Yelp Reservation; Yelp Waitlist,,
,63934,4c6d32e75994f834,Jianghu Asian Food,Restaurant,,720 16 Ave NW,Calgary,AB,T2M 0J8,Canada,,,,,,,,,(403) 453-8666,0,,Chinese,$,Uber Eats,,
,63935,47827270443e33e0,U Cafe,Restaurant,,8950 Granville St,Port Hardy,BC,V0N 2P0,Canada,,,,,ucafe8@gmail.com,,,,(250) 230-4758,0,ucafe8@gmail.com,Chinese,$$,,,
,63936,4c6166def83cd705,Great Wall Family Restaurant,Restaurant,,1018 100th St,Tisdale,SK,S0E 1T0,Canada,L. I.,Ming,Proprietor,Owner,,,,,(306) 873-3232,1,,Chinese,$$,,,
,63937,484bd286dc6fa156,Light Wok Express,Restaurant,,3051 Walkers Line,Burlington,ON,L7M 0W3,Canada,,,,,,,,,(289) 313-0523,0,,Chinese,,CloudWaitress; Facebook Pixel; Google Analytics; Skip the Dishes; Stripe; Uber Eats,CloudWaitress,
,63938,503917dfc70649a6,Sushi Hut,Restaurant; Quick Service,,2728 Victoria Ave,Brandon,MB,R7B 0M8,Canada,,,,,,,,,(204) 728-1888,0,,American; Japanese,$$,Google Analytics; PayPal; Skip the Dishes,,
,63939,54ce071ca692d3d8,Triple E Dumpling LTD,Restaurant,,4102 70 Ave,Lloydminster,AB,T9V 2X3,Canada,,,,,,,,,     ,0,,American; Chinese,,Skip the Dishes,,
,63940,4f6de42dc4384eec,Original Matsu Sushi Japanese and Korean Restaurant,Restaurant,,733 Park St S,Peterborough,ON,K9J 3T3,Canada,Pok,Kin,Proprietor,Owner,,,,,(705) 876-7765,1,,Japanese,$$,DI develop; Skip the Dishes,DI develop,
,63941,5637461ee1463d6d,Noodle Nami,Restaurant,,6450 Quinpool Rd,Halifax,NS,B3L 1A8,Canada,,,,,,,,,(902) 406-0203,0,quinpool@noodlenami.ca,Korean; Japanese; Vietnamese; Chinese; Thai,$$,DoorDash; Google Analytics; Skip the Dishes; Uber Eats; WooCommerce,,
,63942,4a7e47db69c26290,Sushi Kuni,Restaurant,,131 Provencher Blvd,Winnipeg,MB,R2H 0G2,Canada,Ducksoo,Han,Proprietor,Owner,,,,,(204) 231-3553,1,,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,63943,4c4a176453b166d2,Yang's Chinese Restaurant,Restaurant,,420 Leacock Dr,Barrie,ON,L4N 5G5,Canada,,,,,,,,,(705) 503-3474,0,,Chinese; Thai,$$$,Skip the Dishes,,
,63944,55950bb07e987a2c,Kanto 98 St. Eatery,Restaurant; Mobile Food,,10636 98 St NW,Edmonton,AB,T5H 2N7,Canada,,,,,kantoeateryedm@gmail.com,,,,(780) 244-7388,0,kantoeateryedm@gmail.com,Filipino; Chinese,$,Apple App Store; Google Analytics; Uber Eats; WooCommerce,,
,63945,54ab647fcb063c40,Daily Sushi,Restaurant,,20 Carlton St,Toronto,ON,M5B 2H5,Canada,,,,,,,,,(416) 977-4333,0,,Japanese,$$,Google Analytics; Skip the Dishes; Uber Eats,,
,63946,45ea5863f915bde3,Wing Hing BBQ & Meat,Restaurant,,5872 Victoria Dr,Vancouver,BC,V5P 3W9,Canada,Cheuk,Wing-Hing,Proprietor,Owner,,,,,(604) 325-2783,1,,Cantonese,$,,,
,63947,4874ea8cec24ca67,Mott 32,Restaurant,,1161 W Georgia St,Vancouver,BC,V6E 0C6,Canada,,,,,reservations@mott32.com,,,,(604) 861-0032,0,reservations@mott32.com,Chinese,$$$$,Deliveroo; OpenTable; SevenRooms,Deliveroo,
,63948,522f3e6444477ed3,Meet Cuisine,Restaurant,,371 Princess St,Kingston,ON,K7L 1B9,Canada,,,,,meetcuisinekingston@gmail.com,,,,(613) 531-8788,0,,Chinese,$$,Skip the Dishes; Uber Eats,,
,63949,4963b7ce623767ea,Pink Bow Steak & Crepes,Cafe; Restaurant; Drinking Place,,6791 50 Ave,Red Deer,AB,T4N 4C9,Canada,,,,,pinkbowsteak@gmail.com,,2017,,(403) 986-8822,0,pinkbowsteak@gmail.com,Japanese,$$,Qooway; Skip the Dishes,Qooway,
,63950,4e421b50eb62078f,Harajuku Izakaya,Restaurant,,4000 Whistler Way,Whistler,BC,V8E 1H8,Canada,Scott,L,Business Owner,Owner,,,2009,,(604) 962-7222,1,info@harajuku.ca,Japanese,$$,Facebook Pixel; Google Analytics; Squarespace; Yelp Reservation; Yelp Waitlist,,
,63951,4de5307b916d7026,QQ Noodle King,Restaurant,,4300 Steeles Ave E,Markham,ON,L3R 0Y5,Canada,,,,,,,,,(647) 469-5550,0,,Chinese,$,Uber Eats,,
,63952,4a7aa91df69c7451,C-Block Taiwanese Bento,Restaurant,,690 Bloor St W,Toronto,ON,M6G 1L2,Canada,,,,,,,,,(416) 532-4118,0,,Taiwanese,,Ritual; Uber Eats,,
,63953,4af6d156f1236e05,Yukashi Japanese Cuisine,Restaurant,,643 Mt Pleasant Rd,Toronto,ON,M4S 2M9,Canada,Daisuke,Izutsu,Executive Chef,Back of the House,,,,,(416) 489-6993,1,info@yukashitoronto.com,Japanese,$$$$,AnyCard; Google Analytics; OpenTable; Shopify; Squarespace; YourAdChoices,Shopify,
,63954,5b6b7584ffb98171,Bombay Chopsticks,Restaurant,,127 Queen St S,Mississauga,ON,L5M 1K9,Canada,,,,,,,,,(905) 826-8583,0,,Chinese,$$,DoorDash; Skip the Dishes; Uber Eats; Wix Restaurants,Wix Restaurants,
,63955,5160644e5014e538,Island Wok,Restaurant,,801 Vernon Ave,Saanich,BC,V8X 2W8,Canada,,,,,,,,,(250) 388-0286,0,,Chinese,$$$,,,
,63956,51a327fc6efc0609,Senryo JFood,Restaurant,,2352 Yonge St,Toronto,ON,M4P 2E6,Canada,,,,,,,,,(647) 581-0183,0,,Japanese,,Skip the Dishes,,
,63957,5ad7afd9c876243c,Momo Loco Dumplings & Wok,Restaurant,,617 King St W,Toronto,ON,M5V 1M5,Canada,,,,,,,,,(647) 735-5407,0,,Chinese,,Ritual; Uber Eats,,
,63958,4ce96c418c070961,Lam's Lucky Restaurant,Restaurant,,321 Stephen St,Morden,MB,R6M 1V1,Canada,,,,,,,,,(204) 822-3982,0,,Chinese,,,,
,63959,549588033df6643c,Chan Can Wok,Restaurant,,11150 Ellerslie Rd SW,Edmonton,AB,T6W 1A2,Canada,,,,,,,,,(780) 969-9997,0,,Chinese,$$,,,
,63960,5a12a0ea710ef0e9,Taco Nori Sushi Tacos,Restaurant,,118 W 6th Ave,Vancouver,BC,V5Y 1K6,Canada,,,,,,,2019,,(778) 233-6972,0,,Japanese,,Square; Weebly,Square,Square
,63961,5ae04986b0dc8213,Jian Bing Club,Restaurant,,10650 Leslie St,Richmond Hill,ON,L4S 0B9,Canada,,,,,,,,,(905) 883-8889,0,,Chinese,,Uber Eats,,
,63962,5b4964c722991230,Yue Si Fang Rovey Chinese Catering And Private Dinner,Restaurant,,8500 Warden Ave,Markham,ON,L6G 1A5,Canada,,,,,,,,,(416) 817-8976,0,,Chinese,,,,
,63963,58dff8eea0b34b98,Mega Tonkatsu,Restaurant,,9235 35 Ave NW,Edmonton,AB,T6E 5Y1,Canada,,,,,,,,,(587) 566-5516,0,,American; Japanese,$$,DoorDash; Skip the Dishes; Square; Uber Eats; Weebly,Square,Square
,63964,5fb70e0e0e148189,Senbazuru Sushi Bar,Restaurant,,9665 Bayview Ave,Richmond Hill,ON,L4C 9V4,Canada,Ricky,Hiu,Proprietor,Owner,,,,,(905) 508-0049,1,,Japanese; Thai,$$,DoorDash; Skip the Dishes; Squarespace; Uber Eats,,
,63965,5caa30e0c191a1c5,Colour See See,Restaurant,,4689 Kingsway,Burnaby,BC,V5H 2B3,Canada,,,,,,,,,(604) 559-9895,0,,Shangainese,,,,
,63966,5b701e3171d02ac8,A Taste of the East,Restaurant,,1589 Dresden Row,Halifax,NS,B3J 2K4,Canada,Jing,Zhang,Business Owner,Owner,,,2017,,(902) 423-5558,1,,Chinese,$,Uber Eats,,
,63967,59fe65afe5e29908,Ladner Sushi,Restaurant,,5034 48 Ave,Delta,BC,V4K 1V8,Canada,,,,,,,,,(604) 946-7781,0,info@ladnersushi.ca,Japanese,$$,DoorDash; Skip the Dishes; WooCommerce,,
,63968,5eaa26ae3de1937a,Kim Tuong BBQ,Restaurant,,2790 Pembina Hwy,Winnipeg,MB,R3T 2H8,Canada,,,,,,,,,(204) 306-1188,0,,Chinese,,Skip the Dishes,,
,63969,59582ea0e269eeef,Honest,Restaurant,,1 Steeles Ave W,Brampton,ON,L6W 4J4,Canada,,,,,,,2018,,(905) 450-3638,0,honestcanada2018@gmail.com,Indian; Chinese,$$,DoorDash; MailChimp; Skip the Dishes; Uber Eats; WooCommerce,,
,63970,549588033df6643c,Chan Can Wok,Restaurant,,11150 Ellerslie Rd SW,Edmonton,AB,T6W 1A2,Canada,,,,,,,,,(780) 969-9997,0,,Chinese,$$,,,
,63971,55d275fa32c336ec,House of Mein,Restaurant,,9076 25 Ave SW,Edmonton,AB,T6X 2H4,Canada,,,,,,,,,     ,0,,Chinese,,Skip the Dishes,,
,63972,58b96f2576b7b2fc,Her Chef,Restaurant; Drinking Place,,599 Bloor St W,Toronto,ON,M6G 1K5,Canada,Hwanyoung,H,Business Owner,Owner,,,,,(647) 830-7719,1,hurchef@gmail.com,Japanese,$,DoorDash; Skip the Dishes; Uber Eats; Wix Restaurants,Wix Restaurants,
,63973,565237c7a7b5be53,Volcano Restaurant,Restaurant,,4226 Gateway Blvd NW,Edmonton,AB,T6J 7K1,Canada,,,,,volcanorestaurant@gmail.com,,,,(780) 756-2218,0,volcanorestaurant@gmail.com,Mexican; Japanese; Vietnamese,$$,DI develop; Skip the Dishes; Uber Eats,DI develop,
,63974,5a511789bce666e6,Mekong,Restaurant,,637 Somerset St W,Ottawa,ON,K1R 5K3,Canada,,Kiet-Chi (Dennis) Luc,President,General,,,1985,,(613) 237-7717,2,,Chinese,$$,Google Analytics; Libro,,
,63975,59839f174f790f83,Red Pepper Restaurant,Restaurant,,31 Peet St,St John's,NL,A1B 3W8,Canada,,,,,,,,,(709) 753-5999,0,,Mongolian,$$,DoorDash,,
,63976,54018a21b5a09ab8,Jade Chopstix,Restaurant,,276 McPhillips St,Winnipeg,MB,R3E 2K6,Canada,Jackie,Yim,Proprietor,Owner,,,,,(204) 415-7838,1,,Chinese,$,,,
,63977,54c58726e263e922,Sushi Garden,Restaurant,,275 Main St,Steinbach,MB,R5G 1Y9,Canada,Henry,Kim,Principal,Owner,,,,,(204) 320-2563,1,,Japanese,$,,,
,63978,571925c6a4472e4f,Si Hai Yi Jia Mr.Panda Chinese Restaurant,Restaurant,,611 Wonderland Rd N,London,ON,N6H 4V6,Canada,,,,,,,,,(519) 601-8988,0,,Chinese,,,,
,63979,59fe65afe5e29908,Ladner Sushi,Restaurant,,5034 48 Ave,Delta,BC,V4K 1V8,Canada,,,,,,,,,(604) 946-7781,0,info@ladnersushi.ca,Japanese,$$,DoorDash; Skip the Dishes; WooCommerce,,
,63980,5df614935b7e7f2c,Brothers Bar,Restaurant,,962 St Clair Ave W,Toronto,ON,M6E 1A1,Canada,,,,,,,,,(416) 651-3309,0,,Chinese,$,,,
,63981,61987a28a67482c7,Mary Bun,Restaurant,,5427 Yonge St,Toronto,ON,M2N 5R6,Canada,,,,,,,,,(647) 719-7666,0,,Chinese,,,,
,63982,6146b24a74dcf413,Hakka Rise & MoMo House,Restaurant,,3537 Fairview St,Burlington,ON,L7N 2R4,Canada,,,,,,,,,(905) 681-8500,0,,Chinese,,Skip the Dishes; Uber Eats,,
,63983,634efce70f675a7a,Lam's Restaurant,Restaurant,,2 Stover St N,Norwich,ON,N0J 1P0,Canada,,,,,,,,,(519) 863-3441,0,,Chinese,$,,,
,63984,5bae28333f31243f,Peking Man Restaurant,Restaurant,,4300 Steeles Ave E,Markham,ON,L3R 0Y5,Canada,,,,,,,,,(416) 609-3055,0,,Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,63985,5dc5b3c6b51d9848,Lucky Wok Restaurants,Restaurant,,728 Wilson Ave,Toronto,ON,M3K 1E2,Canada,Ching,Lee,Proprietor,Owner,,,1984,,(416) 635-8245,1,,Chinese,$,Uber Eats,,
,63986,529634d92022c5ba,King Lam Restaurant,Restaurant; Mobile Food,,39 Main St,Colchester,NS,B2N 4G5,Canada,Sinly,Tam,President and Member of the Board of Directors,Owner,,,,,(902) 893-8785,2,kinglamrestaurant@gmail.com,Chinese,$$,Facebook Pixel; Google Analytics,,
,63987,5617a952847ceb9b,Mui Garden Restaurant,Restaurant,,5797 Victoria Dr,Vancouver,BC,V5P 3W5,Canada,,,,,info@muigarden.com,,,,(604) 324-3665,0,info@muigarden.com,Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,63988,577a142144a8e3a6,Family Taste Chinese Food,Restaurant,,280 W Beaver Creek Rd,Richmond Hill,ON,L4B 3Z1,Canada,,,,,,,,,(416) 938-0778,0,,Chinese,$,Uber Eats,,
,63989,5160644e5014e538,Island Wok,Restaurant,,801 Vernon Ave,Saanich,BC,V8X 2W8,Canada,,,,,,,,,(250) 388-0286,0,,Chinese,$$$,,,
,63990,552e3a0ab00432fb,YY Sushi,Restaurant,,1947 Kingsway,Vancouver,BC,V5N 2T1,Canada,,,,,,,,,(604) 336-7727,0,,Korean; Japanese; Vietnamese; Chinese; Thai,,Skip the Dishes; Uber Eats,,
,63991,5a12a0ea710ef0e9,Taco Nori Sushi Tacos,Restaurant,,118 W 6th Ave,Vancouver,BC,V5Y 1K6,Canada,,,,,,,2019,,(778) 233-6972,0,,Japanese,,Square; Weebly,Square,Square
,63992,52c66213ff24a8f8,POKE by Ryuu,Restaurant,,3358 Wesbrook Mall,Vancouver,BC,V6S 0A8,Canada,,,,,,,,,(604) 423-3688,0,,Japanese,,Codefusion; Google Analytics; Skip the Dishes; Uber Eats,Codefusion,
,63993,5681e8a2098a4785,Munchers,Restaurant,,9 Dewside Dr,Brampton,ON,L6R 3C2,Canada,,,,,,,,,     ,0,,Indian; Canadian; American; Chinese,,Skip the Dishes,,
,63994,5272956396edf828,Sizzle Mongolian Grill,Restaurant,,1145 Lorne St,Greater Sudbury,ON,P3C 4S8,Canada,,,,,,,,,(705) 222-4745,0,,Chinese; Thai,$$,DoorDash; Skip the Dishes,,
,63995,5cfe075dff4ee8a3,C.C. Lemon Snack Bar,Restaurant,,4300 Steeles Ave E,Markham,ON,L3R 0Y5,Canada,,,,,,,,,(647) 741-8822,0,,Chinese,$,Uber Eats,,
,63996,65612e6ad125f214,Itea,Cafe; Restaurant,,296 Princess St,Kingston,ON,K7L 1B5,Canada,,,,,,,,,(613) 766-2313,0,,Japanese,$,Skip the Dishes; Uber Eats,,
,63997,5bb270f58bfc2bd5,Rickshaw Chinese Food,Restaurant,,10505 King George Blvd,Surrey,BC,V3T 2X1,Canada,,,,,,,,,(604) 581-1161,0,,Chinese,$$,Apple App Store; DI develop; DoorDash; Skip the Dishes; Uber Eats,DI develop,
,63998,5ee69ecf8d067a09,Sam's Chinese Kitchen,Restaurant,,376 Victoria St N,Kitchener,ON,N2H 5E6,Canada,,,,,,,,,(519) 569-8388,0,,Chinese,$$,,,
,63999,67888a07b6f43eb8,Jin Zhuang Yuan Tu Dou Fen,Restaurant,,4500 Kingsway,Burnaby,BC,V5H 2A9,Canada,,,,,,,,,(604) 365-6866,0,,Chinese,,,,
,64000,62982a56b2fa88e3,Bamboo Inn Restaurant,Restaurant,,2040 Comox Ave,Comox,BC,V9M 3M6,Canada,Lisa,Q,Business Owner,Owner,,,1990,,(250) 339-3500,2,,Chinese,$$,DI develop,DI develop,
,64001,6b0d0489528f39b0,Mama's Japanese Kitchen,Restaurant,,12808 Madeira Park Rd,Sunshine Coast,BC,V0N 2H1,Canada,,,,,nadeshikocanada@gmail.com,,,,(604) 883-9190,0,nadeshikocanada@gmail.com,Japanese,$$,WooCommerce,,
,64002,621d00e8d8f8d74c,Hanamori Sushi,Restaurant,,511 Rochester Ave,Coquitlam,BC,V3K 0A2,Canada,Alex,Son,Proprietor,Owner,,,,,(604) 939-2422,1,,Japanese,$$,GlobalFood; Oracle GloriaFood,GlobalFood; Oracle GloriaFood,
,64003,69bbe25ac75237b6,Hungry Ninja,Restaurant; Quick Service,,5 Water St N,Cambridge,ON,N1R 3B2,Canada,,,,,,,,,(519) 221-2311,0,,Japanese,$$,Google Analytics; Skip the Dishes; Uber Eats; Weebly,,
,64004,5c3e572fcde737c1,Chinese Lantern Restaurant,Restaurant,,4112 Albert St,Regina,SK,S4S 3R8,Canada,,,,,,,,,(306) 352-4588,0,,Chinese,$$,,,
,64005,547b0a83bc733125,Sushi Yoi,Restaurant,,1815 Rosser Ave S,Burnaby,BC,V5C 6R4,Canada,,,,,,,,,(604) 559-2288,0,,Japanese,$,DoorDash; Skip the Dishes; TouchBistro; TouchBistro Dine; TouchBistro Reservations; Uber Eats,TouchBistro,TouchBistro
,64006,558f8e5e6d2ebc64,Kwan Kee Noodle House,Restaurant,,15277 100 Ave,Surrey,BC,V3R 8X2,Canada,,,,,,,,,(778) 836-3268,0,,Chinese,,,,
,64007,67c24db12692050e,Sushi Bar Kilala,Restaurant,,4749 Hastings St,Burnaby,BC,V5C 2K8,Canada,Junichi,Nakane,Proprietor,Owner,,,,,(604) 298-4749,1,,Japanese,$$,,,
,64008,7870b637fbe29868,Legendary Noodle,Restaurant,,887 W Broadway,Vancouver,BC,V5Z 1J9,Canada,,,,,,,,,(604) 875-6950,0,,Chinese,$$,DoorDash; DoorDash Storefront; Skip the Dishes; Uber Eats; Wix Restaurants,DoorDash Storefront; Wix Restaurants,
,64009,5fb33ea73624eb8c,House of China,Restaurant,,100 Harwood Ave S,Ajax,ON,L1S 2H6,Canada,Aileen,Yu,Proprietor,Owner,,,,,(289) 460-2031,1,,Chinese,$$,DoorDash; Skip the Dishes; Uber Eats; Wix Restaurants,Wix Restaurants,
,64010,62de9900a3212aea,Just Wok,Restaurant,,2138 St Joseph Blvd,Ottawa,ON,K1C 1E6,Canada,,Angus,Business Owner,Owner,,,2014,,(613) 858-1111,1,,Chinese; Thai,$,Libro; Menu.ca,Menu.ca,
,64011,69e3aab74677af13,Matoi Sushi,Restaurant; Grocery Store,,3025 Lougheed Hwy,Coquitlam,BC,V3B 6S2,Canada,,,,,,,,,(604) 464-2778,0,,Japanese,$$,DoorDash; Lightspeed; Skip the Dishes; Uber Eats; Wix Restaurants,Lightspeed; Wix Restaurants,Lightspeed
,64012,64e800dc65af1609,Hong Dynasty,Restaurant,,33363 S Fraser Way,Abbotsford,BC,V2S 2B2,Canada,Carmen,Zhou,Proprietor,Owner,,,,,(604) 854-3333,1,,Chinese,$,,,
,64013,692cb9a05b0b384d,King's Restaurant,Restaurant,,319 Stuart Dr W,Fort St James,BC,V0J 1P0,Canada,L. I.,Jing,President,General,,,,,(250) 996-7666,2,,Chinese,$$$,,,
,64014,6d5f2194eaabbc29,Aloha Poke,Restaurant,,3600 Langstaff Rd,Vaughan,ON,L4L 9E7,Canada,,,,,,,,,(905) 265-0618,0,,Hawaiian; Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,64015,797b95d8997c995d,Sai Woo,Convenience Store; Restaurant,,158 E Pender St,Vancouver,BC,V6A 1T3,Canada,Han,Seung-Min,Executive Chef,Back of the House,,,,,(604) 568-1117,1,doyou@saiwoo.ca,Korean; Chinese,$$,DoorDash; OpenTable; Uber Eats,,
,64016,70d103440b165258,Bao Bakery,Bakery; Restaurant,,5115 Joyce St,Vancouver,BC,V5R 4G8,Canada,,,,,,,,,(778) 379-8792,0,info@baobakery.ca,Chinese,$,Skip the Dishes; Uber Eats; WooCommerce,,
,64017,68e7ab146e06da3d,Japanese Bistro Kamome,Cafe; Restaurant,,5228 Joyce St,Vancouver,BC,V5R 6C9,Canada,,,,,,,,,(604) 428-5228,0,,Japanese,$,Uber Eats,,
,64018,62de9900a3212aea,Just Wok,Restaurant,,2138 St Joseph Blvd,Ottawa,ON,K1C 1E6,Canada,,Angus,Business Owner,Owner,,,2014,,(613) 858-1111,1,,Chinese; Thai,$,Libro; Menu.ca,Menu.ca,
,64019,6242ab7950165550,Cameron Chinese Restaurant,Restaurant; Quick Service,,19 Cameron St S,Kitchener,ON,N2G 3N1,Canada,Paul,Lueng,Partner,Owner,,,,,(519) 576-3030,1,,Chinese,$$,,,
,64020,6358a66b593c35cc,Dumpling Queen,Restaurant,,2900 Warden Ave,Toronto,ON,M1W 2S8,Canada,,,,,,,,,(416) 492-8833,0,,Chinese,$$,DoorDash; Skip the Dishes,,
,64021,64fea9dab914b7c4,Dorinku Tokyo,Restaurant; Drinking Place,,10205 82 Ave NW,Edmonton,AB,T6E 3R6,Canada,,,,,dorinkuosaka@gmail.com,,,,(780) 988-9760,0,dorinkuosaka@gmail.com,Japanese,$$,Google Analytics; Skip the Dishes; Uber Eats,,
