Exclusion Check,Snowball Map,ID,Name,Business Type,Chain,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Title,Role,Contact Email,Contact Phone,Established,Estimated Employees,Phone,Contact Count,Most Common Email,Cuisines (Regional),Price Range,Website Technology Vendors,Ordering Solutions,Cloud Point of Sale System
,59373,7e81c1f9e81708d1,Sushi House,Restaurant,,500 Rexdale Blvd,Toronto,ON,M9W 6K5,Canada,,,,,,,,,(416) 213-1858,0,,Japanese,$,DoorDash; Skip the Dishes; Uber Eats,,
,59374,7d47095cfc26599d,Wok House Restaurant,Restaurant,,1029 McGregor St,Winnipeg,MB,R2V 3H4,Canada,Kenny,Hung,Proprietor,Owner,,,,,(204) 339-2644,1,wok-house@hotmail.com,Chinese,$$,,,
,59375,869558c158cf94de,May Garden,Restaurant,,1983 Upper Water St,Halifax,NS,B3J 3Y5,Canada,,,,,maygarden@bellaliant.com,,,,(902) 455-2222,0,,Canadian; Chinese,$,DoorDash; Skip the Dishes; Uber Eats,,
,59376,813046d99b8b6232,Buffet to Go!,Restaurant,,1033 Prospect St E,Fredericton,NB,E3B 3B9,Canada,,,,,,,,,(506) 458-0000,0,,Chinese,,,,
,59377,82a7679fb01235cd,Sushi Inn,Restaurant,,120 Cumberland St,Toronto,ON,M5R 1A6,Canada,,,,,,,,,(416) 923-9992,0,,Japanese,$$,Skip the Dishes; Snappy; Uber Eats,Snappy,
,59378,7e2993b7c12dfd41,Wonton Express,Restaurant,,4040 Creditview Rd,Mississauga,ON,L5C 4E3,Canada,,,,,,,,,(905) 232-1103,0,,Chinese,$,Uber Eats; Wix Restaurants,Wix Restaurants,
,59379,79ff7b5a9deebd14,Tim Choi Chinese Food,Restaurant,,266 Markham Rd,Toronto,ON,M1J 3C5,Canada,Tim,Choi,Proprietor,Owner,,,,,(416) 264-2564,1,,American; Chinese,$$,DoorDash; Google Analytics; Skip the Dishes; Uber Eats,,
,59380,817fb54c636a7cca,The Red,Restaurant,,5328 HWY-7,Markham,ON,L3P 1B9,Canada,,,,,theredsichuan@gmail.com,,2013,,(905) 554-8880,0,theredsichuan@gmail.com,Chinese,$$,GlobalFood; Oracle GloriaFood; Uber Eats,GlobalFood; Oracle GloriaFood,
,59381,7bfd4fdd1eea074f,Ramen Gojiro (Burnaby),Restaurant,,4518 Hastings St,Burnaby,BC,V5C 2K4,Canada,,,,,,,,,     ,0,,Japanese,,Uber Eats,,
,59382,74fc0f57e3a20d88,Yumcha,Restaurant,,849 Fisgard St,Victoria,BC,V8W 1R9,Canada,,,,,,,,,(250) 885-6994,0,contact@yumchatime.ca,Japanese,$$,Skip the Dishes; Wix Restaurants,Wix Restaurants,
,59383,813046d99b8b6232,Buffet to Go!,Restaurant,,1033 Prospect St E,Fredericton,NB,E3B 3B9,Canada,,,,,,,,,(506) 458-0000,0,,Chinese,,,,
,59384,74a84aea6f7b222b,Great Buffet of China,Restaurant; Quick Service,,302 22nd St W,Saskatoon,SK,S7M 0R3,Canada,Andy,Kwan,Proprietor,Owner,,,1995,,(306) 978-8883,1,michael_kwan46@hotmail.com,Chinese,$$,Skip the Dishes; Square; Square Gift Cards; Square Loyalty; Square Market; Square Messages; Square Online Order,Square; Square Online Order,Square
,59385,8a7544eaeae0d40b,Ming's Kitchen,Restaurant,,534 2nd Ave N,Saskatoon,SK,S7K 2C5,Canada,Peter,Wong,Director and Member of the Board of Directors,Owner,,,,,(306) 664-3141,3,,Chinese,$$$,,,
,59386,87c1a58428f259c3,88 Noodle House,Restaurant,,5021 Kingsway,Burnaby,BC,V5H 4A5,Canada,,,,,,,,,(604) 558-4668,0,,Korean; Japanese; Vietnamese; Thai,$$,Codefusion; DoorDash; Google Analytics; Skip the Dishes,Codefusion,
,59387,8301c24bbad5b263,"WELA Healthy Bites, Fresh Smoothies & Juice Bar North Vancouver",Restaurant; Juice Bar,,123 Carrie Cates Ct,North Vancouver,BC,V7M 3K7,Canada,,,,,,,,,(604) 787-0230,0,,Japanese; Chinese,$$$,Clover POS; Wix Restaurants,Wix Restaurants,Clover POS
,59388,83794231da07d7bf,Qian Dao Bistro Jiu Yue Shi Tang,Restaurant,,8580 Alexandra Rd,Richmond,BC,V6X 4B3,Canada,,,,,,,,,(778) 636-8233,0,,Chinese,,Uber Eats,,
,59389,879ff7f6ec686bd0,Great China House,Restaurant,,292 Josephine St,North Huron,ON,N0G 2W0,Canada,,,,,,,,,(519) 357-2732,0,,Chinese,$$,,,
,59390,85ab4e11d9b2dfc6,Park's Kitchen,Restaurant,,606 Trounce Aly,Victoria,BC,V8W 1K3,Canada,,,,,deresa0205@gmail.com,,,,(778) 265-2227,0,deresa0205@gmail.com,Japanese,$$,Uber Eats; Wix Restaurants,Wix Restaurants,
,59391,84a90cee4018c661,Aichi Japan,Restaurant,,2 King St W,Hamilton,ON,L8P 1A1,Canada,Lai,L,Business Owner,Owner,,,2000,,(289) 389-5234,1,,Japanese,$,DoorDash; Uber Eats,,
,59392,859b85e02ecda359,Bamboo Kitchen and Bar,Restaurant,,155 Queen St,Scugog,ON,L9L 1B8,Canada,,,,,,,,,(905) 985-6668,0,,Chinese,$$,Wix Restaurants,Wix Restaurants,
,59393,8b9e7e2ee7e43e3b,Komachi Japanese Restaurant,Restaurant,,15440 Bayview Ave,Aurora,ON,L4G 7J1,Canada,Tsuneichi,Sando,President,General,,,,,(905) 841-3841,1,,Japanese,$,Skip the Dishes; Uber Eats; Wix Restaurants,Wix Restaurants,
,59394,84be73aedb4f8973,Mei Wei Chinese Cuisine,Restaurant,,2330 HWY-97,West Kelowna,BC,V4T 2P3,Canada,Joyce,Sen,Proprietor,Owner,,,,,(778) 754-0923,1,meiweirestaurant@gmail.com,Chinese,$$,Uber Eats; Wix Restaurants,Wix Restaurants,
,59395,884becaae04a48f8,Banzai Sushi & Teriyaki House,Restaurant,,7724 Elbow Dr SW,Calgary,AB,T2V 1K2,Canada,,,,,banzaiyyc@gmail.com,,,,(403) 253-8120,0,banzaiyyc@gmail.com,Japanese,$,Codefusion; DoorDash; Skip the Dishes; Uber Eats,Codefusion,
,59396,8515d44c264a1d5c,SushiNGo+,Restaurant,,300 Elmwood Dr,Moncton,NB,E1A 6V2,Canada,,,,,,,,,(506) 856-5033,0,,Korean; Japanese,,Skip the Dishes,,
,59397,8ba910a08968392e,Amy's Wok,Restaurant,,160 Centennial Pkwy N,Hamilton,ON,L8E 1H9,Canada,Fuchi,Choy,Proprietor,Owner,,,,,(905) 561-5611,1,,Chinese,$$,,,
,59398,899be9f4e5586e21,China Wok,Restaurant,,199 Bay St,Toronto,ON,M5L 1L5,Canada,Sharon,Mu,Proprietor,Owner,,,,,(416) 869-1100,1,,Chinese,$,DoorDash; Ritual,,
,59399,82492d279889e99b,Jiro Ramen,Restaurant,,11111 87 Ave NW,Edmonton,AB,T6G 0X9,Canada,,,,,,,,,     ,0,,Japanese,,Skip the Dishes,,
,59400,8069c748d9b9b4c8,Wonderful Szechuan Restaurant,Restaurant,,1238 Ross Rd,North Vancouver District,BC,V7K 1C7,Canada,,,,,,,,,(604) 988-9927,0,,Sichuan,$$,,,
,59401,82dd3808c11afd13,Ogenki Sushi,Restaurant,,4346 Main St,Vancouver,BC,V5V 3P9,Canada,,,,,,,,,(604) 875-9975,0,,Japanese,$,DoorDash; Google Analytics; Skip the Dishes; Uber Eats,,
,59402,76ea43c7d26f5bc9,Panda Chef,Restaurant,,635 Gerrard St E,Toronto,ON,M4M 1Y2,Canada,,,,,demoft14@gmail.com,,,,(647) 350-3889,0,demoft14@gmail.com,Chinese,$$,Foodticket; Google Analytics; Stripe,Foodticket,
,59403,6fcd51e2841c07e6,Yee's Hand Pulled Noodle,Restaurant,,24 Wellesley St W,Toronto,ON,M4Y 2X6,Canada,,,,,,,,,(647) 508-3777,0,,Chinese,$,Ritual; Skip the Dishes; Uber Eats,,
,59404,719cd9308f287caa,Wiarton Inn & Restaurant,Restaurant,,Berford St,South Bruce Peninsula,ON,N0H 2T0,Canada,,,,,,,,,(519) 534-3400,0,,Chinese,$$$,Google Analytics; SinglePlatform,,
,59405,89fa892b859ef3f4,Green Grotto,Restaurant; Quick Service,,7040 Warden Ave,Markham,ON,L3R 5Y3,Canada,,,,,greengrotto93@gmail.com,,1993,,(905) 300-2578,0,greengrotto93@gmail.com,Taiwanese,$$,Google Analytics,,
,59406,8ecff260304e8c3b,Sushi Sushi Japanese Noodles & Sushi,Restaurant,,4909 49 St,Red Deer,AB,T4N 1V1,Canada,Jim,Winnie,Proprietor,Owner,,,,,(403) 348-0388,1,,Japanese,$$,,,
,59407,8113ffa123778931,Today's Chinese Restaurant,Restaurant,,5224 86 St NW,Edmonton,AB,T6E 5J6,Canada,,,,,,,,,(780) 465-6223,0,,Chinese,,Skip the Dishes,,
,59408,7e81c1f9e81708d1,Sushi House,Restaurant,,500 Rexdale Blvd,Toronto,ON,M9W 6K5,Canada,,,,,,,,,(416) 213-1858,0,,Japanese,$,DoorDash; Skip the Dishes; Uber Eats,,
,59409,8b9ca369b55981b6,Golden Medal Chinese Restaurant,Restaurant,,9292 200 St,Langley,BC,V1M 3A6,Canada,,,,,,,,,(604) 881-1333,0,,Chinese,,Google Analytics; Menusifu; Skip the Dishes; Uber Eats; WooCommerce,Menusifu,Menusifu
,59410,89c20bb09e3acf33,Delicious Chinese Vegetarian Restaurant,Restaurant,,1467 Pembina Hwy,Winnipeg,MB,R3T 2C5,Canada,,,,,,,,,(204) 477-1530,0,,Chinese,$,,,
,59411,85f6b91fbe27f8d2,Golden Star Restaurant,Restaurant,,4606 Lazelle Ave,Terrace,BC,V8G 1S5,Canada,George,Darvoudis,President,General,,,,,(250) 635-6767,1,,Chinese,$$,DI develop,DI develop,
,59412,8a5db6325962380f,Sushi Cafe,Cafe; Restaurant,,33 University Ave,Toronto,ON,M5J 2S7,Canada,,,,,,,,,(416) 955-0302,0,,Japanese,$$,DoorDash; Ritual; Skip the Dishes; Uber Eats,,
,59413,8a1b3f8ca67b2c2e,Manpuku,Restaurant,,288 E Pender St,Vancouver,BC,V6A 1T7,Canada,,,,,,,,,(604) 687-0849,0,manpuku.ca@gmail.com,Japanese,$,DoorDash; Facebook Pixel; Ritual; Skip the Dishes; Uber Eats; WooCommerce,,
,59414,906d53cdec04c140,J & J Wonton Noodle House,Restaurant,,1012 Fort St,Victoria,BC,V8V 3K4,Canada,Joseph,Wong,President,General,,,,,(250) 383-0680,1,jjwontonnoodlehouse@gmail.com,Chinese,$$,DoorDash; DoorDash Storefront; Skip the Dishes,DoorDash Storefront,
,59415,8c6bdf49cc9d212f,Forbidden City Chinese,Restaurant,,273 King St E,Hamilton,ON,L8N 1B9,Canada,,,,,,,,,(905) 528-5945,0,,Chinese,$$,DI develop; Skip the Dishes,DI develop,
,59416,89b8ded68fc394f3,Hong Kong Flavor Restaurant,Cafe; Restaurant,,10151 No 3 Rd,Richmond,BC,V7A 4R6,Canada,,,,,hkflavorrestaurant@gmail.com,,,,(778) 297-9973,0,hkflavorrestaurant@gmail.com,Cantonese; Chinese,$$,Uber Eats,,
,59417,8a8f1d12435ab968,Asia Express,Restaurant,,1615 Dundas St E,Whitby,ON,L1N 2L1,Canada,Yvonne,So,Proprietor,Owner,,,,,(905) 240-8828,1,info@myasiaexpress.ca,Japanese; Chinese; Thai,$$,Skip the Dishes; Uber Eats,,
,59418,8982fdb16364e7f9,VIP Chinese Restaurant,Restaurant,,528 Princess St,Kingston,ON,K7L 1C5,Canada,Keng,Cheong,President,General,,,,,(613) 530-2828,1,,French; Japanese; Thai,$$,DoorDash; Google Analytics; Kydia; Skip the Dishes; Uber Eats,Kydia,
,59419,8a6e6de8d032d9b2,Sushi Yama,Restaurant,,7491 Vedder Rd,Chilliwack,BC,V2R 6E7,Canada,Yunu,Kim,Proprietor,Owner,,,,,(604) 846-0656,1,,Japanese,$$,Skip the Dishes,,
,59420,8f716b6bcaabf431,King Tin Restaurant,Restaurant,,318 Spruce St,Waterloo,ON,N2L 0E9,Canada,Waikin,Shum,President,General,,,,,(519) 885-4716,1,,Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,59421,8d4b4e806b8a52d5,Fong's Eatery,Restaurant,,12308 Beecher St,Surrey,BC,V4A 3A6,Canada,Cory,Fong,Proprietor,Owner,,,,,(604) 535-2978,1,,Chinese,$$,DI develop; DoorDash; Uber Eats,DI develop,
,59422,8d8c5dae371c7ba3,Dim Sum Delight,Restaurant,,10812 170 St NW,Edmonton,AB,T5S 2H7,Canada,Linh,Tran,President,General,,,,,(780) 930-1881,1,,Chinese,$$,DI develop; Skip the Dishes; Uber Eats,DI develop,
,59423,8ed6b97f9c910a87,Oriental Pearl,Restaurant,,407 Marion St,Winnipeg,MB,R2H 0V4,Canada,Thomas,Chan,President,General,,,,,(204) 237-8985,1,,Chinese,$,DoorDash; Skip the Dishes; Uber Eats,,
,59424,87b3ccef48592838,Linda's Place,Restaurant,,235 James St N,Lumsden,SK,S0G 3C0,Canada,,,,,,,,,(306) 731-3553,0,,Chinese; Thai,$$,,,
,59425,9101802cf404d543,Osaka Sushi,Restaurant; Quick Service,,747 Don Mills Rd,Toronto,ON,M3C 1T2,Canada,,,,,osakasushi747@gmail.com,,,,(416) 422-1860,0,osakacuisine@hotmail.com,Japanese,$$,DoorDash; DoorDash Storefront; GoDaddy Sites; QuickPOS Ordering; Uber Eats,DoorDash Storefront; QuickPOS Ordering,
,59426,8a1f667c796d71ed,Paul's Kitchen,Restaurant,,4651 No 3 Rd,Richmond,BC,V6X 2C4,Canada,,,,,,,,,(604) 273-0373,0,,Chinese; Hong Kong,$,,,
,59427,8c68df6351ce29d0,Canton Wok,Restaurant,,10155 102 St NW,Edmonton,AB,T5J 4G8,Canada,Phillip,Dar,Member of the Board of Directors,Owner,,,,,(780) 222-7877,2,,Chinese,,Ritual; Skip the Dishes,,
,59428,978bc11ff70defe4,Flaming Stove,Restaurant,,869 Mulock Dr,Newmarket,ON,L3Y 8S3,Canada,,,,,,,,,(289) 338-6009,0,,Japanese,,Deliverect; Google Analytics; Skip the Dishes; Uber Eats; WooCommerce,Deliverect,
,59429,98dd6ba482353d6a,Hokkaido Ramen Santouka,Restaurant,,1690 Robson St,Vancouver,BC,V6G 1C7,Canada,Kim,Sigurdson,Principal,Owner,,,,,(604) 681-8121,1,info@santouka.co.jp,Chinese,$$,DoorDash; Google Analytics; Skip the Dishes; Uber Eats,,
,59430,9a41e85d6a282ae4,Tai Hong Restaurant,Restaurant,,2 Tilley's Rd,Clarenville,NL,A5A 1Z2,Canada,,,,,senyuk.wong@gmail.com,,,,(709) 466-2929,0,senyuk.wong@gmail.com,Chinese,$$,Facebook Pixel,,
,59431,90ca99c9ca5ee5ac,China Court Express,Restaurant,,554 Sheppard Ave W,Toronto,ON,M3H 2R9,Canada,Sandy,Lam,Proprietor,Owner,,,,,(416) 636-1632,1,info@chinacourtexpress.com,Chinese,$,Chinese Menu Online; EHungry; Google Analytics; MailChimp; Opencart; Squarespace; YourAdChoices,Chinese Menu Online; EHungry; Opencart,
,59432,915e48573fd7e138,Xian He Zhuang Vintage the HotPot,Restaurant,,3355 Steeles Ave E,Toronto,ON,M2H 0A7,Canada,,,,,,,,,(416) 493-5555,0,,Chinese,,Google Analytics,,
,59433,95833ef8b9a166d6,Jin's Mi-Fen,Restaurant,,8368 Woodbine Ave,Markham,ON,L3R 2N8,Canada,,,,,jinsmifen@gmail.com,,,,(905) 604-5885,0,jinsmifen@gmail.com,Chinese,$,Apple App Store; DoorDash; Google Analytics; Mrsdigi; Ritual; Skip the Dishes; Snappy; The NAI; Uber Eats; YourAdChoices,Mrsdigi; Snappy,Mrsdigi
,59434,98b35687a0d3f798,Yu Seafood,Restaurant,,270 W Beaver Creek Rd,Richmond Hill,ON,L4B 3Y9,Canada,Day,W,Business Owner,Owner,,,2015,,(905) 881-1688,3,,Cantonese; Chinese,$,MailChimp; Uber Eats,,
,59435,97cd79d6267783b4,Yang's Braised Chicken Rice,Restaurant,,10167 109 St NW,Edmonton,AB,T5J 3M5,Canada,,,,,,,,,(587) 402-8979,0,,Chinese,$,Uber Eats,,
,59436,97d1bb1b5f045a35,Appasamy Indian Restaurant,Restaurant,,10 Fincham Ave,Markham,ON,L3P 4C8,Canada,,,,,,,,,(905) 209-4075,0,,Indian; Chinese,$,Skip the Dishes; Uber Eats,,
,59437,915de03ac72f14ee,Bayview Wok,Restaurant,,9665 Bayview Ave,Richmond Hill,ON,L4C 9V4,Canada,Jung Fung,Lum,President,General,,,2017,,(905) 770-7423,1,bayviewwok@gmail.com,Chinese,$$,Skip the Dishes; Uber Eats,,
,59438,8c68df6351ce29d0,Canton Wok,Restaurant,,10155 102 St NW,Edmonton,AB,T5J 4G8,Canada,Phillip,Dar,Member of the Board of Directors,Owner,,,,,(780) 222-7877,2,,Chinese,,Ritual; Skip the Dishes,,
,59439,8f716b6bcaabf431,King Tin Restaurant,Restaurant,,318 Spruce St,Waterloo,ON,N2L 0E9,Canada,Waikin,Shum,President,General,,,,,(519) 885-4716,1,,Chinese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,59440,964c8532220dab01,Sushi Momo,Restaurant,,3226 Lake Shore Blvd W,Toronto,ON,M8V 1M1,Canada,,,,,,,,,(416) 255-8788,0,,Japanese,$,DoorDash; GoDaddy Sites; Skip the Dishes; Uber Eats,,
,59441,8e0b0e160028c24a,New Panda Buffet,Restaurant,,100 Main St,Halifax,NS,B2X 1R5,Canada,,,,,contact@newpandachinesebuffet.com,,2012,,(902) 405-8700,0,contact@newpandachinesebuffet.com,Chinese,$$,DoorDash; Skip the Dishes; Uber Eats; Wix Restaurants,Wix Restaurants,
,59442,944873facc2448f5,Chongqing Lao Jiu Men Hotpot,Restaurant,,4771 Steeles Ave E,Toronto,ON,M1V 4S5,Canada,,,,,,,,,(416) 293-3882,0,,Chinese,$$,,,
,59443,9a90befaebddcefc,Gyo-O,Restaurant,,3779 Sexsmith Rd,Richmond,BC,V6X 3Z9,Canada,Victor,Chang,Principal,Owner,,,,,(604) 295-4072,1,,Japanese,$$,DoorDash; Uber Eats; Wix Restaurants,Wix Restaurants,
,59444,9c38a8302f6bbd04,Nori Bombs,Restaurant,,1370 E Georgia St,Vancouver,BC,V5L 2A8,Canada,,,,,,,,,(778) 751-5861,0,,Japanese,,Skip the Dishes; Uber Eats,,
,59445,90e3ca0dedf37a38,China Court,Restaurant,,8882 170 St NW,Edmonton,AB,T5T 4J2,Canada,Dave,Mah,Proprietor,Owner,,,,,(780) 444-1263,1,,Chinese,$,,,
,59446,96184558d2455488,Jade Palace Restaurant,Restaurant,,2 Fir St,Cumberland,NS,B0M 1X0,Canada,,,,,,,,,(902) 597-3009,0,,Chinese,$$,,,
,59447,8dd54b40f42ac4cb,Ai Sushi,Restaurant,,5103 Sheppard Ave E,Toronto,ON,M1S 4N8,Canada,,,,,,,,,(416) 609-8787,0,miles@aisushi.ca,Japanese,$$,DoorDash; Snappy; Uber Eats; WooCommerce,Snappy,
,59448,98c4b4ea28adaec8,Sampan,Restaurant,,1120 McKenzie Ave,Saanich,BC,V8P 5P5,Canada,Hong,Jackson,Proprietor,Owner,,,,,(250) 744-3368,1,,Chinese,$,Wix Restaurants; YellowPages.ca,Wix Restaurants,
,59449,9c9539ec1b966d80,Kerala Kitchen,Restaurant,,9348 120 St,Surrey,BC,V3V 4B9,Canada,Alwin,Thomas,Service,,,,,,(604) 498-6919,1,info@keralakitchen.ca,Indian; Chinese,$$,DoorDash; Facebook Pixel; Google Analytics; Skip the Dishes; Uber Eats; WooCommerce,,
,59450,94ffd4ea78e47ab0,Summer Palace,Restaurant,,1755 Pembina Hwy,Winnipeg,MB,R3T 2G6,Canada,Thi,Trinh,Proprietor,Owner,,,,,(204) 261-9241,1,instalacarte@gmail.com,Cantonese; Chinese,$,Google Analytics; Just Eat; Uber Eats,Just Eat,
,59451,99c705c539eeb5db,Mimizawa,Restaurant; Mobile Food,,440 King St,Fredericton,NB,E3B 5H8,Canada,,,,,hughes_inc@hotmail.com,,,,(506) 451-6473,0,byblosfredericton@gmail.com,Japanese,$$,DoorDash; Google Analytics; Skip the Dishes; Untappd; Wix Restaurants,Wix Restaurants,
,59452,a3e554999a70d6d6,Thai On Yonge,Restaurant,,370 Yonge St,Toronto,ON,M5B 1S5,Canada,Yut,K,Business Owner,Owner,,,2014,,(416) 585-2788,1,,Chinese; Thai,$,DoorDash; FoodBooking; Getting Order; GlobalFood; Oracle GloriaFood; Ritual; Skip the Dishes; Uber Eats,FoodBooking; Getting Order; GlobalFood; Oracle GloriaFood,
,59453,a0041dce5ebd382c,Excellent BBQ Restaurant,Restaurant,,9425 Leslie St,Richmond Hill,ON,L4B 3N7,Canada,,,,,,,,,(905) 883-1008,0,,Chinese,$,,,
,59454,9ca064ef4af58461,Rice & Miso,Restaurant,,451 Church St,Toronto,ON,M4Y 2C5,Canada,,,,,,,,,(416) 921-2888,0,,Japanese; Chinese,$,DoorDash; Google Analytics; Skip the Dishes; Uber Eats,,
,59455,9f6a3dc665a73526,Jiao Ban Xiong Di,Restaurant,,4200 No 3 Rd,Richmond,BC,V6X 2C2,Canada,,,,,,,,,(604) 370-7218,0,,Chinese,,Uber Eats,,
,59456,9882203544dfb370,Qing Shu Spicy Hotpot,Restaurant,,5195 Yonge St,Toronto,ON,M2N 5P7,Canada,,,,,,,,,     ,0,,Chinese,,Skip the Dishes,,
,59457,a3402a3519226c6b,Kuanzhai Road Restaurant,Restaurant,,3488 Kingsway,Vancouver,BC,V5R 5L7,Canada,,,,,,,,,(604) 430-3488,0,,Chinese,$$,DoorDash; Google Analytics; PayPal; Uber Eats,,
,59458,9bbb97646c0d23d0,Nori Bento & Udon,Restaurant,,6055 University Blvd,Vancouver,BC,V6T 0C5,Canada,,,,,info@noriubc.com,,,,(236) 471-6737,0,info@noriubc.com,Japanese,$,Apple App Store; DoorDash; Facebook Pixel; Skip the Dishes; Square; Uber Eats; Weebly,Square,Square
,59459,9c0b1cbc91c52ffe,Maru Japanese Bistro,Restaurant,,1402 Queen St E,Toronto,ON,M4L 1C9,Canada,Joseph,Kang,Executive Chef,Back of the House,,,,,(416) 466-4666,1,,Japanese,,OpenTable; Uber Eats; Wix Restaurants,Wix Restaurants,
,59460,a1169260855b51cd,Hing Lung Chinese Food,Restaurant,,199 Dalhousie St,Ottawa,ON,K1N 7C9,Canada,Raymond,Moi,Proprietor,Owner,,,1987,,(613) 241-6666,1,,Chinese,$,Libro,,
,59461,95902ace0686d335,Dadeo,Restaurant,,10547 82 Ave NW,Edmonton,AB,T6E 2A3,Canada,,,,,,,1991,,(780) 433-0930,0,,American; Creole; Cajun,$$,Google Analytics; Skip the Dishes,,
,59462,9857e1a187c0e6e8,Main Garden Chinese Restaurant,Restaurant,,350 Davis Dr,Newmarket,ON,L3Y 2N7,Canada,Ben,Ngan,Proprietor,Owner,,,,,(905) 898-2388,1,,Chinese,,Google Analytics,,
,59463,9575fe6170084037,Jiwen Garden,Restaurant,,82 West St,Corner Brook,NL,A2H 2Z3,Canada,Xiehe,Tan,Proprietor,Owner,,,,,(709) 639-7003,1,,Chinese,$$,,,
,59464,94cb5e76ac2a5f75,Monkey Poke Queen (494 Queen Street West.),Restaurant,,494 Queen St W,Toronto,ON,M5V 2B3,Canada,,,,,,,,,(437) 999-8829,0,,Japanese,,Uber Eats,,
,59465,9c3d7371155d83e4,Burrito Sensei,Restaurant,,199 Bank St,Ottawa,ON,K2P 1W7,Canada,,,,,burrito.sensei.ottawa@gmail.com,,,,(613) 680-0802,0,burrito.sensei.ottawa@gmail.com,Japanese,$$,FoodBooking; GlobalFood; Oracle GloriaFood; Uber Eats,FoodBooking; GlobalFood; Oracle GloriaFood,
,59466,99aea4bbdad19e74,Taka Japanese Restaurant,Restaurant,,1210 Summit Dr,Kamloops,BC,V2C 6M1,Canada,Jung Sook,Park,President,General,,,2003,,(250) 828-0806,2,taka2508280806@gmail.com,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,
,59467,a2ec4020d7fb8d16,Double Happiness,Restaurant; Quick Service,,233 King St,Midland,ON,L4R 3M1,Canada,Oliver,Tian,General Manager,Operations,,,,,(705) 526-3388,1,,Chinese,$$,,,
,59468,9b48628ebceda906,The Humble Lotus,Restaurant,,388 King St E,Kitchener,ON,N2G 0C6,Canada,,,,,,,,,(548) 288-4193,0,,Japanese,,Skip the Dishes,,
,59469,9d1882023e1ac6cb,Auntie Jane's Restaurant,Restaurant,,1945 McKercher Dr,Saskatoon,SK,S7J 4M4,Canada,L. I.,Jane,Proprietor,Owner,,,,,(306) 373-3955,1,,Chinese,$$$,,,
,59470,9d92cd37f361ad55,On a Roll Sushi and Sliders,Restaurant; Drinking Place,,63 Pitt St E,Windsor,ON,N9A 2V3,Canada,,,,,onaroll63@gmail.com,,,,(226) 221-9448,0,onaroll63@gmail.com,American; Japanese,$$,Skip the Dishes,,
,59471,a2eb45d7f58ef268,Sushi Taku,Restaurant; Quick Service,,4902 Joyce St,Vancouver,BC,V5R 4G6,Canada,,,,,sushi.taku.joyce@gmail.com,,,,(604) 454-1023,0,sushi.taku.joyce@gmail.com,Japanese; Chinese,$$,Skip the Dishes,,
,59472,9944ca3104530e0a,Royal India Express,Restaurant,,7626 144 Ave NW,Edmonton,AB,T5C 2R7,Canada,,,,,,,2018,,(780) 249-6666,0,,Indian; Chinese,$$,DoorDash; Skip the Dishes; Uber Eats; WooCommerce,,
,59473,9ea463d17941c235,Marigold,Restaurant,,487 St Mary's Rd,Winnipeg,MB,R2M 3L1,Canada,Wally,Woo,President,General,,,,,(204) 233-1453,1,marigoldchinesefood@hotmail.com,Chinese,$$,GoDaddy Sites,,
,59474,a98c0c1f6d0ee28e,Louisiana Purchase,Restaurant; Drinking Place,,13503 St Albert Trl NW,Edmonton,AB,T5L 5E7,Canada,,,,,,,,,(780) 488-3536,0,north@louisianapurchase.ca,French; Creole; Cajun,$$,Google Analytics; MailChimp; OpenTable; Skip the Dishes; WooCommerce,,
,59475,a6aa789cfb25c39d,Mah's Kitchen,Restaurant,,210 Main St,Rosetown,SK,S0L 2V0,Canada,,,,,,,,,(306) 882-2042,0,,Chinese,,,,
,59476,a712e98311cb56cb,Hi-Ball Restaurant,Restaurant,,421 Academy Rd,Winnipeg,MB,R3N 0C1,Canada,,,,,,,,,(204) 488-4487,0,,Chinese,$,,,
,59477,9fcf7735a5043d66,Gene's Restaurant,Restaurant,,81 Ontario St,Stratford,ON,N5A 3H1,Canada,Kenneth,Gene,President and Member of the Board of Directors,Owner,,,,,(519) 271-9678,2,,Korean; Chinese,$$,Google Analytics; Restaurant; Skip the Dishes,,
,59478,ac00be40b0cd9d23,Great Red Peppers,Restaurant,,60 James St N,Hamilton,ON,L8R 2K1,Canada,,,,,,,,,(905) 523-4888,0,,Chinese,$,DoorDash; Uber Eats,,
,59479,a4fa5dfdfae08028,Tong Fei Chinese Restaurant,Restaurant,,33324 S Fraser Way,Abbotsford,BC,V2S 2B4,Canada,Willy,Wang,President,General,,,,,(604) 853-4715,1,,Chinese,$,DoorDash; Skip the Dishes; Uber Eats,,
,59480,9d4757aa159cdaa4,JJ Joy,Restaurant,,1475 Fairview Rd,Penticton,BC,V2A 7W5,Canada,,,,,,,,,(236) 422-3344,0,,Chinese,$$,,,
,59481,a0d56107f08047e5,Nara Korean & Japanese Restaurant,Restaurant,,474 Tranquille Rd,Kamloops,BC,V2B 3H2,Canada,,,,,nara_korean@hotmail.com,,,,(778) 470-5666,0,nara_korean@hotmail.com,Korean; Japanese,$$,Google Analytics; Skip the Dishes; Squarespace,,
