Row Labels,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,Adj,ID,WP ARR,,ID,DE ARR,,ID,Status
R85753,"27,730","396,703",6.99%,,R85255,0,0,0,,,,,,,,,
R85755,"26,996","386,206",6.99%,,R85256,0,0,0,,,,,,,,,
R85756,0,0,5.99%,,R85257,0,0,"25,112",,,,,,,,,
R85757,"30,756","375,528",8.19%,,R85258,0,0,"15,013",,,,,,,,,
R85758,"13,184","188,607",6.99%,,R85259,0,0,"18,322",,,,,,,,,
R85759,"18,853","269,709",6.99%,,R85261,0,0,0,,,,,,,,,
R85761,0,0,7.59%,,R85262,0,0,"27,444",,,,,,,,,
R85762,"17,249","227,260",7.59%,,R85263,0,0,"8,907",,,,,,,,,
R85765,0,0,5.99%,,R85265,0,0,"90,292",,,,,,,,,
R85766,108,"1,551",6.99%,,R85266,0,0,0,,,,,,,,,
R85767,"27,187","358,191",7.59%,,R85268,200,0,"41,453",,,,,,,,,
R85768,"3,561","50,937",6.99%,,R85269,0,0,0,,,,,,,,,
R85769,0,0,6.99%,,R85271,200,15,"25,501",,,,,,,,,
R85771,"12,983","185,736",6.99%,,R85272,0,0,"2,457",,,,,,,,,
R85772,"8,362","99,663",8.39%,,R85273,54,15,648,,,,,,,,,
R85773,0,0,6.99%,,R85275,0,0,"3,862",,,,,,,,,
R85775,"15,613","223,362",6.99%,,R85276,0,8,"32,034",,,,,,,,,
R85776,"29,422","387,647",7.59%,,R85277,0,0,0,,,,,,,,,
R85777,"10,187","145,740",6.99%,,R85278,27,0,324,,,,,,,,,
R85778,"2,922","41,803",6.99%,,R85279,0,0,"3,769",,,,,,,,,
R85779,0,0,0.00%,,R85281,200,0,"8,386",,,,,,,,,
R85781,"56,288","704,484",7.99%,,R85282,10,0,"9,626",,,,,,,,,
R85782,"23,054","329,808",6.99%,,R85283,0,0,"25,335",,,,,,,,In Month,
R85783,"23,189","331,749",6.99%,,R85285,200,0,"18,489",,,,,,,,,
R85785,"9,892","141,517",6.99%,,R85286,0,0,"12,064",,,,,,,,,
R85786,"3,806","46,467",8.19%,,R85287,200,0,"6,609",,,,,,,,,
R85787,0,0,5.60%,,R85289,10,15,"7,246",,,,,,,,,
R85788,"13,570","194,134",6.99%,,R85291,0,8,"54,070",,,,,,,,,
R85789,"20,054","286,892",6.99%,,R85292,0,0,"4,926",,,,,,,,,
R85791,"24,584","321,364",7.65%,,R85293,0,0,"27,597",,,,,,,,,
R85792,0,0,6.99%,,R85295,0,0,"9,644",,,,,,,,In Month,
R85793,0,0,7.99%,,R85296,0,0,"16,677",,,,,,,,,
R85795,"13,895","198,783",6.99%,,R85297,0,15,0,,,,,,,,,
R85796,"35,495","444,241",7.99%,,R85298,0,0,"10,764",,,,,,,,,
R85797,"20,962","299,881",6.99%,,R85299,0,8,"75,201",,,,,,,,,
R85798,"22,062","288,390",7.65%,,R85301,0,0,"8,862",,,,,,,,,
R85799,0,0,6.99%,,R85302,0,0,"11,954",,,,,,,,,
R85801,"27,912","399,314",6.99%,,R85303,0,0,"17,806",,,,,,,,,
R85802,"6,218","88,962",6.99%,,R85305,0,0,"17,026",,,,,,,,,
R85803,"11,318","161,919",6.99%,,R85306,0,0,0,,,,,,,,,
R85805,0,0,6.99%,,R85307,0,0,0,,,,,,,,,
R85806,"23,226","298,157",7.79%,,R85308,200,0,"2,400",,,,,,,,,
R85807,"42,820","522,838",8.19%,,R85309,54,0,648,,,,,,,,,
R85808,"9,488","110,453",8.59%,,R85311,0,0,"12,446",,,,,,,,,
R85809,"10,114","126,430",8.00%,,R85312,0,8,"70,996",,,,,,,,,
R85811,0,0,6.99%,,R85313,0,0,0,,,,,,,,In Month,
R85812,"27,814","397,909",6.99%,,R85315,200,46,"4,801",,,,,,,,,
R85813,"7,525","107,652",6.99%,,R85316,0,0,0,,,,,,,,,
R85815,0,0,6.99%,,R85317,0,0,"12,149",,,,,,,,,
R85816,"36,263","518,784",6.99%,,R85318,0,0,0,,,,,,,,,
R85817,0,0,7.65%,,R85319,54,0,648,,,,,,,,,
R85819,"3,224","38,423",8.39%,,R85321,0,8,"7,813",,,,,,,,,
R85821,0,0,6.99%,,R85322,0,0,"34,251",,,,,,,,,
R85823,"15,619","181,826",8.59%,,R85323,0,0,0,,,,,,,,,
R85825,"8,006","104,656",7.65%,,R85325,200,0,"8,186",,,,,,,,,
R85826,"2,425","34,687",6.99%,,R85326,0,0,"47,401",,,,,,,,,
R85827,"7,317","91,459",8.00%,,R85327,0,0,"91,650",,,,,,,,,
R85828,0,0,8.00%,,R85328,0,0,"4,639",,,,,,,,,
R85829,"12,487","192,106",6.50%,,R85329,0,0,0,,,,,,,,,
R85831,"14,820","212,023",6.99%,,R85331,200,0,"2,400",,,,,,,,,
R85832,"5,965","85,335",6.99%,,R85332,54,0,648,,,,,,,,,
R85833,"5,660","80,979",6.99%,,R85333,0,0,"11,771",,,,,,,,,
R85835,"31,721","453,802",6.99%,,R85335,0,0,0,,,,,,,,,
R85836,"28,060","401,437",6.99%,,R85336,0,0,"4,499",,,,,,,,,
R85837,0,0,8.05%,,R85337,200,8,"5,240",,,,,,,,,
R85838,"32,222","460,967",6.99%,,R85338,200,8,"4,729",,,,,,,,,
R85851,0,0,6.99%,,R85339,200,0,"6,331",,,,,,,,,
R85852,"30,141","431,205",6.99%,,R85351,200,0,"19,834",,,,,,,,,
R85853,"12,723","182,021",6.99%,,R85352,54,23,648,,,,,,,,,
R85855,"3,394","48,553",6.99%,,R85353,0,0,0,,,,,,,,,
R85856,0,0,7.65%,,R85355,0,0,"28,145",,,,,,,,,
R85857,"20,583","294,458",6.99%,,R85356,0,0,"25,834",,,,,,,,,
R85858,"21,678","271,311",7.99%,,R85357,0,0,0,,,,,,,,,
R85859,0,0,6.99%,,R85358,54,8,648,,,,,,,,,
R85861,0,0,6.99%,,R85359,0,0,"40,739",,,,,,,,,
R85862,0,0,8.19%,,R85361,54,8,648,,,,,,,,,
R85863,0,0,6.99%,,R85362,0,0,0,,,,,,,,,
R85865,0,0,6.99%,,R85363,54,0,648,,,,,,,,,
R85866,"18,851","269,685",6.99%,,R85365,0,0,"8,211",,,,,,,,,
R85867,"22,079","315,859",6.99%,,R85366,0,0,"4,761",,,,,,,,,
R85868,"6,784","97,052",6.99%,,R85367,0,0,0,,,,,,,,,
R85869,"11,967","171,203",6.99%,,R85368,0,0,"19,214",,,,,,,,,
R85872,"17,804","323,709",5.50%,,R85369,0,0,"19,292",,,,,,,,,
R85873,0,0,8.59%,,R85371,0,0,"14,125",,,,,,,,,
R85875,0,0,8.19%,,R85372,0,0,"36,230",,,,,,,,,
R85876,0,0,6.99%,,R85373,0,0,0,,,,,,,,,
R85877,"20,967","276,244",7.59%,,R85375,0,0,0,,,,,,,,,
R85878,"13,949","199,558",6.99%,,R85376,210,0,"12,018",,,,,,,,,
R85879,"22,204","317,661",6.99%,,R85377,0,0,0,,,,,,,,,
R85881,"3,522","50,385",6.99%,,R85378,54,0,648,,,,,,,,,
R85882,0,0,8.00%,,R85379,200,0,"13,977",,,,,,,,,
R85883,0,0,6.99%,,R85381,0,0,"39,198",,,,,,,,,
R85885,0,0,7.85%,,R85383,0,0,0,,,,,,,,,
R85886,0,0,6.99%,,R85385,0,0,0,,,,,,,,,
R85887,0,0,6.99%,,R85386,200,23,"14,531",,,,,,,,,
R85888,0,0,8.00%,,R85387,0,0,"21,843",,,,,,,,,
R85889,0,0,7.65%,,R85388,54,0,648,,,,,,,,,
R85891,0,0,6.99%,,R85389,0,0,0,,,,,,,,,
R85892,0,0,7.59%,,R85391,0,0,"19,126",,,,,,,,,
R85893,0,0,6.99%,,R85392,0,0,0,,,,,,,,,
R85895,"22,360","290,769",7.69%,,R85393,0,0,"18,097",,,,,,,,,
R85896,"28,751","334,697",8.59%,,R85395,0,0,"23,648",,,,,,,,,
R85897,"15,030","215,023",6.99%,,R85396,50,0,600,,,,,,,,,
R85898,0,0,6.99%,,R85397,54,15,648,,,,,,,,,
R85899,0,0,6.99%,,R85399,0,0,"54,155",,,,,,,,,
R85901,0,0,7.79%,,R85501,0,0,"27,615",,,,,,,,,
R85902,"11,855","169,604",6.99%,,R85502,0,15,0,,,,,,,,,
R85903,"21,574","251,148",8.59%,,R85503,0,0,"10,920",,,,,,,,,
R85905,0,0,7.79%,,R85505,0,15,"23,481",,,,,,,,,
R85906,"2,058","29,447",6.99%,,R85506,0,0,"24,323",,,,,,,,,
R85907,"4,072","49,715",8.19%,,R85507,0,0,0,,,,,,,,,
R85908,0,0,6.99%,,R85508,10,0,"33,583",,,,,,,,,
R85909,"15,410","220,463",6.99%,,R85509,0,0,"31,348",,,,,,,,,
R85911,0,0,8.00%,,R85511,27,0,324,,,,,,,,,
R85913,"11,213","160,419",6.99%,,R85513,0,0,0,,,,,,,,,
R85915,0,0,6.99%,,R85515,0,0,0,,,,,,,,,
R85916,"14,864","212,642",6.99%,,R85516,0,0,0,,,,,,,,,
R85917,"26,535","379,613",6.99%,,R85518,54,0,648,,,,,,,,,
R85918,0,0,8.00%,,R85519,0,0,"55,108",,,,,,,,,
R85919,0,0,6.99%,,R85521,0,0,"25,065",,,,,,,,,
R85921,0,0,6.99%,,R85522,0,0,0,,,,,,,,,
R85922,"17,913","256,268",6.99%,,R85523,0,0,"20,973",,,,,,,,,
R85923,"2,709","33,857",8.00%,,R85525,200,8,"6,318",,,,,,,,,
R85925,"16,729","199,395",8.39%,,R85526,0,0,"14,862",,,,,,,,,
R85926,0,0,6.99%,,R85527,0,0,0,,,,,,,,,
R85927,0,0,7.99%,,R85528,0,0,0,,,,,,,,,
R85928,0,0,7.59%,,R85529,0,0,0,,,,,,,,,
R85929,"22,740","284,607",7.99%,,R85531,0,0,"13,394",,,,,,,,,
R85931,"10,079","144,198",6.99%,,R85532,0,8,"38,883",,,,,,,,,
R85932,0,0,6.50%,,R85533,0,0,"10,639",,,,,,,,,
R85933,"42,111","490,238",8.59%,,R85536,0,15,"5,177",,,,,,,,,
R85935,0,0,7.59%,,R85537,94,8,"3,102",,,,,,,,,
R85936,"25,011","357,817",6.99%,,R85538,0,0,"18,044",,,,,,,,,
R85937,"20,329","290,825",6.99%,,R85539,0,0,"30,965",,,,,,,,,
R85938,0,0,8.19%,,R85551,0,0,"33,627",,,,,,,,,
R85939,"41,582","594,882",6.99%,,R85552,200,15,"15,420",,,,,,,,,
R85951,"21,063","301,332",6.99%,,R85553,10,0,"29,322",,,,,,,,,
R85952,"2,765","39,562",6.99%,,R85555,0,0,"7,142",,,,,,,,,
R85953,"4,767","56,822",8.39%,,R85556,54,0,648,,,,,,,,,
R85955,"44,336","634,274",6.99%,,R85557,0,0,"25,752",,,,,,,,In Month,
R85956,"9,096","130,128",6.99%,,R85558,0,0,"18,047",,,,,,,,,
R85957,0,0,6.99%,,R85559,0,0,"21,837",,,,,,,,,
R85958,"27,798","397,684",6.99%,,R85561,0,0,0,,,,,,,,Y,
R85959,"13,110","187,555",6.99%,,R85562,0,0,"10,063",,,,,,,,,
R85961,0,0,6.99%,,R85563,0,0,"14,846",,,,,,,,,
R85962,214,"3,068",6.99%,,R85565,0,0,"48,273",,,,,,,,,
R85963,0,0,6.99%,,R85566,0,0,"31,754",,,,,,,,,
R85965,"14,707","210,395",6.99%,,R85567,0,0,"17,240",,,,,,,,,
R85966,"20,279","290,113",6.99%,,R85568,10,0,"16,885",,,,,,,,,
R85967,0,0,7.79%,,R85569,0,15,"7,930",,,,,,,,,
R85968,"29,181","365,216",7.99%,,R85571,0,0,0,,,,,,,,,
R85969,0,0,7.59%,,R85572,0,0,282,,,,,,,,,
R85971,"7,961","113,886",6.99%,,R85573,0,0,0,,,,,,,,,
R85972,0,0,6.99%,,R85575,0,0,"14,367",,,,,,,,,
R85973,"14,623","187,716",7.79%,,R85576,0,0,"38,478",,,,,,,,,
R85975,"12,580","179,973",6.99%,,R85577,0,0,"3,689",,,,,,,,,
R85976,"8,992","128,634",6.99%,,R85578,0,0,"27,687",,,,,,,,,
R85977,"21,126","274,725",7.69%,,R85579,54,0,648,,,,,,,,,
R85978,"6,374","91,186",6.99%,,R85581,0,15,"22,915",,,,,,,,,
R85979,"29,673","390,942",7.59%,,R85582,0,0,0,,,,,,,,In Month,
R85981,"15,733","183,155",8.59%,,R85583,200,8,"5,324",,,,,,,,,
R85982,0,0,8.00%,,R85585,0,15,"17,406",,,,,,,,,
R85983,0,0,7.89%,,R85586,49,15,588,,,,,,,,,
R85987,0,0,6.99%,,R85587,0,0,0,,,,,,,,In Month,
R85988,0,0,8.59%,,R85588,0,0,"18,589",,,,,,,,,
R85989,0,0,8.59%,,R85589,0,0,"30,523",,,,,,,,,
R85991,"22,514","322,087",6.99%,,R85591,0,0,"15,573",,,,,,,,,
R85992,"16,914","241,967",6.99%,,R85592,100,15,"3,959",,,,,,,,,
R85993,"23,775","340,130",6.99%,,R85593,0,0,"9,100",,,,,,,,,
R85995,"8,486","106,075",8.00%,,R85595,0,0,0,,,,,,,,,
R85996,0,0,8.39%,,R85596,200,0,"2,400",,,,,,,,,
R85997,0,0,8.59%,,R85597,0,0,"15,076",,,,,,,,,
R85998,0,0,6.99%,,R85598,0,8,"54,121",,,,,,,,,
R85999,"11,644","166,579",6.99%,,R85599,0,0,"5,347",,,,,,,,,
R86001,"15,189","217,299",6.99%,,R85601,0,0,"11,049",,,,,,,,,
R86002,"27,419","392,263",6.99%,,R85602,0,0,"22,302",,,,,,,,,
R86003,0,0,6.99%,,R85603,11,15,"28,624",,,,,,,,,
R86005,"10,051","143,785",6.99%,,R85605,0,8,"13,426",,,,,,,,,
R86006,"21,710","310,583",6.99%,,R85606,0,0,"7,861",,,,,,,,,
R86007,0,0,8.09%,,R85607,0,0,0,,,,,,,,,
R86008,"34,673","496,039",6.99%,,R85608,0,0,"9,272",,,,,,,,,
R86009,0,0,8.00%,,R85609,0,0,"3,901",,,,,,,,Y,
R86011,"2,110","30,186",6.99%,,R85611,0,0,0,,,,,,,,,
R86013,0,0,6.99%,,R85612,200,15,"4,921",,,,,,,,,
R86015,"27,373","391,603",6.99%,,R85613,0,0,0,,,,,,,,,
R86016,0,0,6.99%,,R85615,200,0,"2,400",,,,,,,,,
R86017,0,0,6.99%,,R85617,0,0,"14,348",,,,,,,,,
R86018,"7,860","112,449",6.99%,,R85618,0,0,0,,,,,,,,,
R86019,"4,263","60,991",6.99%,,R85619,0,0,0,,,,,,,,,
R86021,"18,409","263,361",6.99%,,R85621,54,8,648,,,,,,,,,
R86022,0,0,6.99%,,R85622,0,0,"19,267",,,,,,,,,
R86023,0,0,6.99%,,R85625,0,0,"5,786",,,,,,,,,
R86025,0,0,8.59%,,R85626,0,0,"37,342",,,,,,,,,
R86026,"23,608","288,254",8.19%,,R85627,100,0,"12,360",,,,,,,,,
R86027,"4,025","57,584",6.99%,,R85628,0,0,"41,774",,,,,,,,,
R86028,"3,297","47,162",6.99%,,R85629,0,15,"29,405",,,,,,,,,
R86029,"16,657","238,292",6.99%,,R85631,0,0,"8,168",,,,,,,,,
R86031,0,0,7.79%,,R85632,0,0,0,,,,,,,,,
R86032,0,0,7.99%,,R85633,50,0,"3,900",,,,,,,,,
R86033,"36,890","527,756",6.99%,,R85635,200,0,"7,862",,,,,,,,,
R86035,"7,935","113,517",6.99%,,R85636,0,0,0,,,,,,,,,
R86037,0,0,8.19%,,R85637,0,15,"7,224",,,,,,,,,
R86038,"14,597","208,822",6.99%,,R85638,54,15,648,,,,,,,,,
R86039,0,0,6.99%,,R85639,0,0,"33,332",,,,,,,,,
R86051,"48,229","689,973",6.99%,,R85651,0,0,0,,,,,,,,,
R86053,"8,181","117,036",6.99%,,R85652,0,0,"2,511",,,,,,,,,
R86055,"5,698","81,510",6.99%,,R85653,0,0,0,,,,,,,,,
R86056,"14,548","208,130",6.99%,,R85655,0,0,"35,213",,,,,,,,In Month,
R86057,0,0,7.99%,,R85656,0,15,0,,,,,,,,,
R86058,0,0,6.99%,,R85657,54,30,648,,,,,,,,,
R86059,"26,847","319,985",8.39%,,R85658,0,0,"9,889",,,,,,,,In Month,
R86061,"17,825","255,005",6.99%,,R85659,100,0,"6,515",,,,,,,,,
R86062,0,0,6.99%,,R85661,0,8,"17,528",,,,,,,,,
R86063,0,0,6.99%,,R85662,200,0,"19,410",,,,,,,,,
R86066,"12,510","178,963",6.99%,,R85663,0,0,"30,073",,,,,,,,,
R86067,0,0,8.99%,,R85665,0,0,0,,,,,,,,,
R86068,"40,340","492,550",8.19%,,R85666,0,0,"22,795",,,,,,,,Y,
R86069,0,0,6.99%,,R85667,0,0,0,,,,,,,,,
R86071,"17,155","245,422",6.99%,,R85668,0,0,"11,380",,,,,,,,In Month,
R86072,0,0,7.99%,,R85669,54,0,648,,,,,,,,,
R86073,0,0,8.19%,,R85671,0,0,"33,096",,,,,,,,,
R86075,"28,967","414,407",6.99%,,R85673,71,0,"10,115",,,,,,,,,
R86076,"2,790","36,756",7.59%,,R85675,0,0,"20,281",,,,,,,,,
R86077,"18,474","264,294",6.99%,,R85676,200,0,"3,640",,,,,,,,,
R86078,"27,219","340,664",7.99%,,R85677,0,0,"11,687",,,,,,,,,
R86079,"21,502","307,605",6.99%,,R85678,0,0,"13,884",,,,,,,,In Month,
R86081,"9,437","117,962",8.00%,,R85679,0,0,"9,169",,,,,,,,,
R86082,0,0,8.19%,,R85681,0,0,"16,132",,,,,,,,,
R86083,"10,431","149,232",6.99%,,R85682,0,0,"28,235",,,,,,,,,
R86085,"13,066","163,327",8.00%,,R85683,0,0,"23,310",,,,,,,,,
R86086,"12,093","172,999",6.99%,,R85685,27,0,324,,,,,,,,,
R86087,"14,534","188,997",7.69%,,R85686,10,15,"63,862",,,,,,,,,
R86088,"14,058","201,119",6.99%,,R85687,0,15,"24,354",,,,,,,,,
R86089,"1,481","21,190",6.99%,,R85688,10,15,"7,781",,,,,,,,,
R86091,"18,506","264,747",6.99%,,R85689,0,0,0,,,,,,,,,
R86092,0,0,6.99%,,R85691,54,0,648,,,,,,,,,
R86093,"23,629","311,324",7.59%,,R85692,0,0,"20,960",,,,,,,,,
R86095,"24,194","346,120",6.99%,,R85693,10,0,"10,072",,,,,,,,Y,
R86096,"15,028","188,090",7.99%,,R85695,0,0,0,,,,,,,,,
R86097,"20,407","291,947",6.99%,,R85696,0,0,"7,794",,,,,,,,,
R86098,"6,746","84,322",8.00%,,R85697,0,23,"4,719",,,,,,,,,
R86099,"32,014","458,002",6.99%,,R85698,0,0,"50,865",,,,,,,,,
R86101,"11,620","166,232",6.99%,,R85699,200,15,"9,060",,,,,,,,,
R86102,0,0,7.85%,,R85701,0,0,0,,,,,,,,,
R86103,"2,304","30,352",7.59%,,R85702,54,15,648,,,,,,,,,
R86106,"18,673","233,701",7.99%,,R85703,0,8,0,,,,,,,,,
R86107,"8,902","114,270",7.79%,,R85705,0,0,"89,178",,,,,,,,,
R86108,0,0,7.59%,,R85706,0,0,"11,380",,,,,,,,,
R86109,"29,783","426,081",6.99%,,R85707,0,0,0,,,,,,,,,
R86111,0,0,8.39%,,R85708,0,0,"36,361",,,,,,,,,
R86112,0,0,7.59%,,R85709,0,0,0,,,,,,,,,
R86113,0,0,6.99%,,R85711,0,30,0,,,,,,,,,
R86115,"1,949","24,360",8.00%,,R85712,0,0,0,,,,,,,,,
R86116,"5,738","82,082",6.99%,,R85713,0,0,"11,335",,,,,,,,,
R86117,0,0,8.69%,,R85715,0,0,"4,364",,,,,,,,,
R86119,"20,611","251,660",8.19%,,R85716,0,0,"8,851",,,,,,,,In Month,
R86122,"18,013","225,441",7.99%,,R85717,0,0,0,,,,,,,,,
R86123,"11,640","153,356",7.59%,,R85718,200,23,"4,375",,,,,,,,,
R86125,0,0,7.89%,,R85719,200,0,"5,354",,,,,,,,,
R86126,"2,042","24,749",8.25%,,R85721,0,0,0,,,,,,,,,
R86127,"11,427","163,474",6.99%,,R85722,0,0,0,,,,,,,,,
R86128,"7,210","88,034",8.19%,,R85723,10,0,"16,345",,,,,,,,,
R86131,"18,467","264,185",6.99%,,R85725,10,0,"67,057",,,,,,,,,
R86132,0,0,6.99%,,R85726,0,0,"18,294",,,,,,,,,
R86133,"10,489","150,060",6.99%,,R85728,0,15,"10,835",,,,,,,,,
R86135,0,0,7.29%,,R85729,0,0,0,,,,,,,,,
R86137,"27,219","358,615",7.59%,,R85731,0,0,0,,,,,,,,,
R86138,0,0,6.99%,,R85732,0,15,"22,741",,,,,,,,,
R86139,"32,697","467,762",6.99%,,R85733,0,0,"11,676",,,,,,,,,
R86151,0,0,7.59%,,R85735,100,8,"5,112",,,,,,,,,
R86152,"17,295","203,712",8.49%,,R85736,0,0,"16,887",,,,,,,,,
R86155,"17,943","219,086",8.19%,,R85737,0,0,"23,709",,,,,,,,,
R86156,"55,039","725,157",7.59%,,R85738,0,0,"18,332",,,,,,,,,
R86157,0,0,6.99%,,R85739,0,0,"11,191",,,,,,,,,
R86158,"28,586","376,632",7.59%,,R85752,0,0,0,,,,,,,,,
R86159,"13,597","194,515",6.99%,,R85753,0,0,"28,625",,,,,,,,,
R86161,"22,812","285,145",8.00%,,R85755,0,0,"27,867",,,,,,,,,
R86162,"14,365","205,506",6.99%,,R85756,54,0,648,,,,,,,,,
R86163,0,0,7.59%,,R85757,0,0,"31,748",,,,,,,,,
R86165,0,0,8.00%,,R85758,0,0,"13,609",,,,,,,,Y,
R86166,"1,549","23,157",6.69%,,R85759,0,0,"19,461",,,,,,,,,
R86167,"4,626","66,178",6.99%,,R85761,200,0,"2,400",,,,,,,,,
R86168,"17,206","220,876",7.79%,,R85762,0,0,"17,805",,,,,,,,,
R86169,"18,975","220,892",8.59%,,R85765,0,8,0,,,,,,,,,
R86171,"5,168","68,089",7.59%,,R85766,54,0,759,,,,,,,,,
R86172,0,0,7.99%,,R85767,0,0,"28,064",,,,,,,,,
R86173,0,0,6.99%,,R85768,200,23,"6,076",,,,,,,,,
R86175,"23,339","333,893",6.99%,,R85769,0,0,0,,,,,,,,,
R86176,0,0,8.39%,,R85771,10,0,"13,522",,,,,,,,,
R86177,"22,259","318,435",6.99%,,R85772,0,0,"8,632",,,,,,,,,
R86178,"3,623","51,827",6.99%,,R85773,0,0,0,,,,,,,,,
R86179,"4,700","58,754",8.00%,,R85775,0,0,"16,117",,,,,,,,,
R86181,"7,667","109,680",6.99%,,R85776,0,0,"30,371",,,,,,,,,
R86182,"19,788","283,094",6.99%,,R85777,0,0,"10,516",,,,,,,,,
R86183,"12,394","177,304",6.99%,,R85778,0,0,"3,016",,,,,,,,,
R86185,"30,467","381,317",7.99%,,R85781,10,0,"58,224",,,,,,,,,
R86186,"12,686","181,485",6.99%,,R85782,0,15,"23,798",,,,,,,,,
R86187,"23,690","338,911",6.99%,,R85783,200,8,"26,337",,,,,,,,,
R86188,0,0,8.19%,,R85785,0,0,"10,211",,,,,,,,,
R86189,"24,925","297,077",8.39%,,R85786,0,0,"3,929",,,,,,,,,
R86191,0,0,7.79%,,R85787,0,0,0,,,,,,,,,
R86192,"29,968","428,734",6.99%,,R85788,0,0,"14,008",,,,,,,,,
R86193,0,0,6.99%,,R85789,0,0,"20,701",,,,,,,,,
R86195,"102,275","1,463,165",6.99%,,R85791,200,0,"27,777",,,,,,,,,
R86196,"22,548","322,576",6.99%,,R85792,200,15,"2,400",,,,,,,,In Month,
R86197,0,0,6.99%,,R85793,54,15,648,,,,,,,,Y,
R86198,0,0,6.99%,,R85795,50,0,"14,943",,,,,,,,,
R86199,0,0,7.59%,,R85796,0,0,"36,640",,,,,,,,,
R86201,0,0,6.99%,,R85797,10,0,"21,758",,,,,,,,,
R86202,"4,586","60,421",7.59%,,R85798,200,0,"25,174",,,,,,,,Y,
R86203,0,0,7.79%,,R85799,64,0,768,,,,,,,,,
R86205,"14,281","178,518",8.00%,,R85801,0,0,"28,812",,,,,,,,,
R86206,"12,867","184,076",6.99%,,R85802,0,0,"6,419",,,,,,,,,
R86207,"20,044","286,759",6.99%,,R85803,0,23,"11,683",,,,,,,,,
R86208,0,0,6.99%,,R85805,10,23,120,,,,,,,,,
R86209,0,0,7.59%,,R85806,0,0,"23,975",,,,,,,,,
R86211,0,0,6.99%,,R85807,0,15,"44,201",,,,,,,,,
R86212,"16,446","235,281",6.99%,,R85808,200,23,"12,194",,,,,,,,,
R86213,"21,877","312,973",6.99%,,R85809,0,0,"10,440",,,,,,,,,
R86215,229,"3,279",6.99%,,R85811,54,38,648,,,,,,,,,
R86216,"21,120","302,143",6.99%,,R85812,0,0,"28,711",,,,,,,,,
R86217,0,0,6.99%,,R85813,0,8,"7,768",,,,,,,,,
R86218,"30,237","432,572",6.99%,,R85815,54,0,648,,,,,,,,,
R86219,0,0,6.99%,,R85816,0,0,"37,433",,,,,,,,,
R86222,0,0,6.99%,,R85817,0,0,0,,,,,,,,In Month,
R86223,"20,802","297,590",6.99%,,R85819,0,0,"3,328",,,,,,,,,
R86225,"3,215","45,992",6.99%,,R85821,0,0,0,,,,,,,,,
R86226,0,0,7.99%,,R85823,0,0,"16,123",,,,,,,,,
R86227,0,0,7.99%,,R85825,100,0,"9,464",,,,,,,,,
R86228,"10,805","135,062",8.00%,,R85826,200,0,"4,903",,,,,,,,,
R86229,"3,362","42,027",8.00%,,R85827,0,0,"7,553",,,,,,,,,
R86232,"5,574","79,738",6.99%,,R85828,0,0,0,,,,,,,,,
R86233,"13,900","198,860",6.99%,,R85829,0,0,"12,890",,,,,,,,,
R86235,"32,484","416,996",7.79%,,R85831,0,0,"15,298",,,,,,,,,
R86236,"58,518","837,168",6.99%,,R85832,200,0,"8,557",,,,,,,,,
R86237,"23,382","334,512",6.99%,,R85833,0,0,"5,843",,,,,,,,,
R86238,0,0,6.99%,,R85835,16,0,"32,936",,,,,,,,,
R86239,0,0,6.99%,,R85836,0,0,"28,965",,,,,,,,,
R86252,"46,149","660,208",6.99%,,R85837,0,0,0,,,,,,,,,
R86253,"28,789","411,860",6.99%,,R85838,0,15,"33,261",,,,,,,,,
R86255,"15,245","231,337",6.59%,,R85851,0,0,0,,,,,,,,,
R86256,0,0,7.59%,,R85852,0,0,"31,113",,,,,,,,,
R86257,0,0,7.79%,,R85853,200,0,"15,533",,,,,,,,,
R86258,"6,243","76,232",8.19%,,R85855,210,0,"6,023",,,,,,,,,
R86259,0,0,8.19%,,R85856,54,0,648,,,,,,,,,
R86261,"27,693","396,185",6.99%,,R85857,0,0,"21,247",,,,,,,,,
R86262,0,0,8.59%,,R85858,0,15,"22,377",,,,,,,,,
R86265,"2,054","29,381",6.99%,,R85859,54,23,648,,,,,,,,,
R86266,"20,615","258,012",7.99%,,R85861,54,0,648,,,,,,,,,
R86267,"7,377","105,531",6.99%,,R85862,0,15,0,,,,,,,,,
R86268,"13,812","197,598",6.99%,,R85863,0,0,0,,,,,,,,,
R86269,"4,119","54,265",7.59%,,R85865,200,0,"2,400",,,,,,,,,
R86271,0,0,6.99%,,R85866,0,0,"19,459",,,,,,,,,
R86272,"38,308","548,044",6.99%,,R85867,0,0,"22,791",,,,,,,,,
R86273,"2,095","29,967",6.99%,,R85868,0,0,"7,003",,,,,,,,,
R86275,"21,839","312,425",6.99%,,R85869,0,0,"12,353",,,,,,,,,
R86276,"5,638","70,475",8.00%,,R85872,0,0,"18,378",,,,,,,,,
R86277,0,0,7.59%,,R85873,200,8,"2,400",,,,,,,,,
R86278,0,0,6.99%,,R85875,0,0,0,,,,,,,,,
R86279,"8,345","104,316",8.00%,,R85876,200,0,"2,400",,,,,,,,,
R86281,"26,225","312,572",8.39%,,R85877,0,0,"21,643",,,,,,,,,
R86282,"18,085","220,816",8.19%,,R85878,0,0,"14,399",,,,,,,,,
