UID,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,,ID,WP ARR,,ID,DE ARR
R85797,"21,972","314,329",6.99%,,R85302,0,0,"13,286",,,,,,
R85798,"24,493","320,173",7.65%,,R85303,0,0,"14,578",,,,,,
R85799,"4,522","64,694",6.99%,,R85305,0,0,"14,169",,,,,,
R85801,"22,730","325,172",6.99%,,R85306,0,0,0,,,,,,
R85802,"7,639","109,279",6.99%,,R85307,0,0,0,,,,,,
R85803,"15,656","223,974",6.99%,,R85308,200,0,"2,400",,,,,,
R85805,0,0,6.99%,,R85309,54.44,0,653,,,,,,
R85806,"18,883","242,404",7.79%,,R85311,0,15.22,"12,714",,,,,,
R85807,"45,954","561,102",8.19%,,R85312,0,7.61,"34,329",,,,,,
R85808,"10,282","119,693",8.59%,,R85313,0,0,0,,,,,,
R85809,"10,587","132,333",8.00%,,R85315,0,30.44,"8,467",,,,,,
R85811,0,0,6.99%,,R85316,0,15.22,"15,422",,,,,,
R85812,"18,892","270,272",6.99%,,R85317,0,0,"10,481",,,,,,
R85813,"8,117","116,128",6.99%,,R85318,0,0,0,,,,,,
R85815,"4,691","67,116",6.99%,,R85319,200,0,"2,400",,,,,,
R85816,"32,559","465,787",6.99%,,R85321,0,7.61,"7,774",,,,,,
R85817,0,0,7.65%,,R85322,0,0,"35,366",,,,,,
R85819,0,0,8.39%,,R85323,0,0,0,,,,,,
R85821,0,0,6.99%,,R85325,200,0,"6,615",,,,,,
R85823,"18,569","216,172",8.59%,,R85326,0,0,"44,570",,,,,,
R85825,"10,982","143,561",7.65%,,R85327,0,0,"83,793",,,,,,
R85826,"6,359","90,969",6.99%,,R85328,0,0,"5,490",,,,,,
R85827,"12,895","161,184",8.00%,,R85329,0,0,0,,,,,,
R85828,0,0,8.00%,,R85331,200,0,"2,400",,,,,,
R85829,"11,127","171,191",6.50%,,R85332,27.22,0,327,,,,,,
R85831,"14,271","204,169",6.99%,,R85333,0,0,"10,776",,,,,,
R85832,"7,956","113,815",6.99%,,R85335,0,0,0,,,,,,
R85833,"8,062","115,340",6.99%,,R85336,200,0,"2,400",,,,,,
R85835,0,0,6.99%,,R85337,200,7.61,"5,237",,,,,,
R85836,0,0,6.99%,,R85338,200,7.61,"4,525",,,,,,
R85837,0,0,8.05%,,R85339,200,0,"8,973",,,,,,
R85838,"30,860","441,486",6.99%,,R85351,200,0,"16,470",,,,,,
R85851,0,0,6.99%,,R85352,200,22.83,"2,400",,,,,,
R85852,"30,670","438,771",6.99%,,R85353,0,0,0,,,,,,
R85853,"16,931","242,212",6.99%,,R85355,0,0,"26,496",,,,,,
R85855,"5,159","73,803",6.99%,,R85356,200,0,"15,975",,,,,,
R85856,931,"12,176",7.65%,,R85357,0,0,0,,,,,,
R85857,"24,204","346,262",6.99%,,R85358,54.44,7.61,653,,,,,,
R85858,"21,486","268,916",7.99%,,R85359,0,0,"39,586",,,,,,
R85859,0,0,6.99%,,R85361,54.44,7.61,653,,,,,,
R85861,"5,758","82,370",6.99%,,R85362,0,0,"3,374",,,,,,
R85862,0,0,8.19%,,R85363,0,0,"4,379",,,,,,
R85863,0,0,6.99%,,R85365,0,0,"7,696",,,,,,
R85865,"21,852","312,615",6.99%,,R85366,0,7.61,"5,570",,,,,,
R85866,"16,872","241,372",6.99%,,R85367,0,0,0,,,,,,
R85867,"24,439","349,628",6.99%,,R85368,0,0,"19,114",,,,,,
R85868,685,"9,793",6.99%,,R85369,0,0,0,,,,,,
R85869,"13,967","199,811",6.99%,,R85371,0,0,"15,581",,,,,,
R85872,"16,819","305,799",5.50%,,R85372,0,0,"36,326",,,,,,
R85873,"2,682","31,220",8.59%,,R85373,0,0,0,,,,,,
R85875,0,0,8.19%,,R85375,0,0,0,,,,,,
R85876,"9,431","134,920",6.99%,,R85376,210,0,"28,687",,,,,,
R85877,"25,893","341,146",7.59%,,R85377,0,0,244,,,,,,
R85878,"12,580","179,973",6.99%,,R85378,0,0,"22,963",,,,,,
R85879,"13,935","199,350",6.99%,,R85379,200,15.22,"14,845",,,,,,
R85881,"3,232","46,237",6.99%,,R85381,0,0,"35,404",,,,,,
R85882,0,0,8.00%,,R85383,0,0,0,,,,,,
R85883,"7,750","110,870",6.99%,,R85385,0,0,0,,,,,,
R85885,"2,416","30,773",7.85%,,R85386,200,22.83,"21,079",,,,,,
R85886,"33,781","483,279",6.99%,,R85387,0,0,"23,911",,,,,,
R85887,"3,146","45,013",6.99%,,R85388,200,0,"2,400",,,,,,
R85888,"1,969","24,607",8.00%,,R85389,0,0,0,,,,,,
R85889,0,0,7.65%,,R85391,0,0,"19,738",,,,,,
R85891,0,0,6.99%,,R85392,0,0,0,,,,,,
R85892,"7,680","101,187",7.59%,,R85393,0,0,"20,587",,,,,,
R85893,0,0,6.99%,,R85395,0,0,"22,379",,,,,,
R85895,"20,749","269,813",7.69%,,R85396,200,0,"2,400",,,,,,
R85896,"31,050","361,470",8.59%,,R85397,0,15.22,0,,,,,,
R85897,"12,927","184,934",6.99%,,R85399,0,0,"48,786",,,,,,
R85898,0,0,6.99%,,R85501,0,0,"29,070",,,,,,
R85899,"17,395","248,851",6.99%,,R85502,0,15.22,0,,,,,,
R85901,0,0,7.79%,,R85503,0,0,"11,035",,,,,,
R85902,"11,479","164,222",6.99%,,R85505,0,15.22,"19,141",,,,,,
R85903,"20,692","240,880",8.59%,,R85506,0,0,"18,281",,,,,,
R85905,0,0,7.79%,,R85507,0,0,0,,,,,,
R85906,"2,283","32,665",6.99%,,R85508,10,0,"35,204",,,,,,
R85907,"6,889","84,115",8.19%,,R85509,0,0,"29,724",,,,,,
R85908,0,0,6.99%,,R85511,27.22,0,327,,,,,,
R85909,"15,541","222,330",6.99%,,R85513,0,0,0,,,,,,
R85911,0,0,8.00%,,R85515,0,0,0,,,,,,
R85913,"11,429","163,498",6.99%,,R85516,0,0,0,,,,,,
R85915,0,0,6.99%,,R85518,0,0,0,,,,,,
R85916,"19,277","275,780",6.99%,,R85519,0,0,"28,514",,,,,,
R85917,"34,969","500,276",6.99%,,R85521,0,0,"21,556",,,,,,
R85918,0,0,8.00%,,R85522,0,0,0,,,,,,
R85919,0,0,6.99%,,R85523,0,0,"19,490",,,,,,
R85921,0,0,6.99%,,R85525,200,7.61,"15,009",,,,,,
R85922,"17,667","252,745",6.99%,,R85526,0,0,"19,888",,,,,,
R85923,"17,592","231,779",7.59%,,R85527,0,0,0,,,,,,
R85925,"16,910","201,546",8.39%,,R85528,0,0,0,,,,,,
R85926,0,0,6.99%,,R85529,0,0,0,,,,,,
R85927,0,0,7.99%,,R85531,0,0,"15,520",,,,,,
R85928,0,0,7.59%,,R85532,0,0,"28,771",,,,,,
R85929,"23,537","294,578",7.99%,,R85533,0,0,"11,608",,,,,,
R85931,"9,825","140,559",6.99%,,R85536,0,15.22,"5,449",,,,,,
R85932,0,0,6.50%,,R85537,200,0,"6,785",,,,,,
R85933,"39,715","462,338",8.59%,,R85538,0,0,"15,132",,,,,,
R85935,0,0,7.59%,,R85539,0,0,"30,462",,,,,,
R85936,"23,822","340,806",6.99%,,R85551,0,0,"32,098",,,,,,
R85937,"10,992","157,257",6.99%,,R85552,200,15.22,"6,585",,,,,,
R85938,0,0,8.19%,,R85553,10,0,"32,698",,,,,,
R85939,"38,098","545,040",6.99%,,R85555,0,0,"7,732",,,,,,
R85951,"18,978","271,499",6.99%,,R85556,0,0,0,,,,,,
R85952,"4,183","59,837",6.99%,,R85557,0,22.83,"27,853",,,,,,
R85953,"3,592","42,812",8.39%,,R85558,0,0,"17,919",,,,,,
R85955,"43,422","621,200",6.99%,,R85559,0,0,"21,294",,,,,,
R85956,"9,031","129,201",6.99%,,R85561,0,0,0,,,,,,
R85957,"7,020","100,423",6.99%,,R85562,0,0,"10,450",,,,,,
R85958,"27,920","399,431",6.99%,,R85563,0,0,"13,233",,,,,,
R85959,"15,167","216,986",6.99%,,R85565,0,0,"49,972",,,,,,
R85961,0,0,6.99%,,R85566,0,0,"29,360",,,,,,
R85962,615,"8,798",6.99%,,R85567,0,0,"14,506",,,,,,
R85963,"13,380","191,410",6.99%,,R85568,10,0,"17,212",,,,,,
R85965,"13,179","188,544",6.99%,,R85569,0,15.22,"10,146",,,,,,
R85966,"22,116","316,389",6.99%,,R85571,0,0,0,,,,,,
R85967,"2,007","25,760",7.79%,,R85572,0,0,144,,,,,,
R85968,"21,364","267,381",7.99%,,R85573,0,0,0,,,,,,
R85969,0,0,7.59%,,R85575,0,0,"15,120",,,,,,
R85971,"8,255","118,104",6.99%,,R85576,0,0,"20,036",,,,,,
R85972,0,0,6.99%,,R85577,0,0,"4,304",,,,,,
R85973,"15,259","195,884",7.79%,,R85578,0,0,"30,465",,,,,,
R85975,"10,611","151,805",6.99%,,R85579,54.44,22.83,653,,,,,,
R85976,"10,627","152,034",6.99%,,R85581,0,15.22,"21,128",,,,,,
R85977,"20,189","262,540",7.69%,,R85582,0,0,"10,547",,,,,,
R85978,"13,537","193,663",6.99%,,R85583,200,7.61,"5,466",,,,,,
R85979,"32,185","424,041",7.59%,,R85585,0,15.22,"14,723",,,,,,
R85981,"33,978","395,548",8.59%,,R85586,0,15.22,"30,100",,,,,,
R85982,0,0,8.00%,,R85587,0,0,0,,,,,,
R85983,0,0,7.89%,,R85588,0,0,"20,519",,,,,,
R85987,0,0,6.99%,,R85589,0,0,"28,748",,,,,,
R85988,0,0,8.59%,,R85591,0,0,"13,464",,,,,,
R85989,528,"6,147",8.59%,,R85592,100,15.22,"7,085",,,,,,
R85991,"21,547","308,257",6.99%,,R85593,0,0,"8,949",,,,,,
R85992,"16,622","237,797",6.99%,,R85595,100,0,"1,200",,,,,,
R85993,"22,310","319,177",6.99%,,R85596,200,0,"2,400",,,,,,
R85995,"11,531","144,131",8.00%,,R85597,0,0,"15,759",,,,,,
R85996,0,0,8.39%,,R85598,0,7.61,"52,575",,,,,,
R85997,"12,518","156,469",8.00%,,R85599,0,0,"6,769",,,,,,
R85998,"11,049","158,065",6.99%,,R85601,0,0,"18,326",,,,,,
R85999,"11,179","159,934",6.99%,,R85602,0,0,"21,480",,,,,,
R86001,"15,652","223,916",6.99%,,R85603,0,15.22,"24,635",,,,,,
R86002,"32,433","463,985",6.99%,,R85605,0,7.61,"12,623",,,,,,
R86003,"13,623","194,887",6.99%,,R85606,0,0,"8,618",,,,,,
R86005,"9,059","129,606",6.99%,,R85607,0,0,0,,,,,,
R86006,"21,928","313,700",6.99%,,R85608,0,0,"7,761",,,,,,
R86007,"1,691","20,899",8.09%,,R85609,0,0,"4,526",,,,,,
R86008,"33,230","475,395",6.99%,,R85611,200,0,"9,025",,,,,,
R86009,0,0,8.00%,,R85612,200,15.22,"14,499",,,,,,
R86011,"2,211","31,629",6.99%,,R85613,0,0,0,,,,,,
R86013,0,0,6.99%,,R85615,200,0,"17,872",,,,,,
R86015,"30,124","430,959",6.99%,,R85617,0,0,"17,447",,,,,,
R86016,0,0,6.99%,,R85618,0,0,0,,,,,,
R86017,0,0,6.99%,,R85619,0,0,0,,,,,,
R86018,"10,670","152,645",6.99%,,R85621,54.44,7.61,653,,,,,,
R86019,"5,492","78,563",6.99%,,R85622,0,0,"18,600",,,,,,
R86021,"16,653","238,242",6.99%,,R85625,150,0,"6,943",,,,,,
R86022,0,0,6.99%,,R85626,0,0,"36,768",,,,,,
R86023,0,0,6.99%,,R85627,100,0,"16,345",,,,,,
R86025,0,0,8.59%,,R85628,0,0,"43,366",,,,,,
R86026,"24,750","302,195",8.19%,,R85629,0,15.22,"28,309",,,,,,
R86027,"4,336","62,033",6.99%,,R85631,0,0,"8,517",,,,,,
R86028,"13,231","189,279",6.99%,,R85632,0,0,0,,,,,,
R86029,"14,026","200,652",6.99%,,R85633,0,22.83,0,,,,,,
R86031,0,0,7.79%,,R85635,200,0,"14,244",,,,,,
R86032,0,0,7.99%,,R85636,0,0,0,,,,,,
R86033,"36,765","525,962",6.99%,,R85637,0,15.22,"6,592",,,,,,
R86035,"9,946","142,283",6.99%,,R85638,0,15.22,0,,,,,,
R86037,0,0,8.19%,,R85639,0,0,"33,073",,,,,,
R86038,"15,896","227,412",6.99%,,R85651,0,0,0,,,,,,
R86039,0,0,6.99%,,R85652,0,0,"2,765",,,,,,
R86051,"49,394","706,642",6.99%,,R85653,0,0,0,,,,,,
R86053,"8,503","121,645",6.99%,,R85655,0,0,"29,149",,,,,,
R86055,"14,641","209,463",6.99%,,R85656,0,15.22,0,,,,,,
R86056,"17,669","252,780",6.99%,,R85657,0,30.44,"67,569",,,,,,
R86057,0,0,7.99%,,R85658,0,0,"8,985",,,,,,
R86058,0,0,6.99%,,R85659,100,0,"7,386",,,,,,
R86059,"27,743","330,670",8.39%,,R85661,0,7.61,"17,569",,,,,,
R86061,"19,490","250,193",7.79%,,R85662,200,0,"20,743",,,,,,
R86062,0,0,6.99%,,R85663,0,0,"31,205",,,,,,
R86063,"7,658","109,555",6.99%,,R85665,0,0,0,,,,,,
R86066,"12,013","171,866",6.99%,,R85666,0,0,"22,056",,,,,,
R86067,0,0,8.99%,,R85667,0,0,0,,,,,,
R86068,"39,498","482,274",8.19%,,R85668,0,0,"12,686",,,,,,
R86069,"10,309","147,478",6.99%,,R85669,54.44,0,653,,,,,,
R86071,"17,036","243,721",6.99%,,R85671,0,0,"31,404",,,,,,
R86072,0,0,7.99%,,R85673,200,7.61,"9,015",,,,,,
R86073,0,0,8.19%,,R85675,0,0,"30,767",,,,,,
R86075,"30,937","442,594",6.99%,,R85676,200,0,"3,012",,,,,,
R86076,"2,055","27,076",7.59%,,R85677,0,15.22,"10,029",,,,,,
R86077,"16,630","237,912",6.99%,,R85678,0,0,"13,097",,,,,,
R86078,"27,646","346,012",7.99%,,R85679,0,0,"8,916",,,,,,
R86079,"21,513","307,765",6.99%,,R85681,0,0,"17,366",,,,,,
R86081,"11,406","142,573",8.00%,,R85682,0,0,"24,443",,,,,,
R86082,0,0,8.19%,,R85683,0,0,"22,371",,,,,,
R86083,"8,709","124,586",6.99%,,R85685,0,0,"26,996",,,,,,
R86085,"13,557","169,672",7.99%,,R85686,10,15.22,"69,026",,,,,,
R86086,"11,277","161,329",6.99%,,R85687,0,15.22,"25,108",,,,,,
R86087,"14,666","190,715",7.69%,,R85688,10,15.22,"2,308",,,,,,
R86088,"15,518","222,009",6.99%,,R85689,0,0,0,,,,,,
R86089,"1,623","23,217",6.99%,,R85691,200,0,"2,400",,,,,,
R86091,"11,853","169,573",6.99%,,R85692,0,0,"19,830",,,,,,
R86092,0,0,6.99%,,R85693,10,0,"12,105",,,,,,
R86093,"23,733","312,691",7.59%,,R85695,0,0,0,,,,,,
R86095,"24,988","357,479",6.99%,,R85696,0,0,"9,268",,,,,,
R86096,"17,260","216,017",7.99%,,R85697,0,22.83,"7,828",,,,,,
R86097,"19,139","273,808",6.99%,,R85698,0,0,"53,381",,,,,,
R86098,"7,337","91,719",8.00%,,R85699,200,15.22,"7,453",,,,,,
R86099,"29,128","416,706",6.99%,,R85701,0,0,0,,,,,,
R86101,"11,114","159,000",6.99%,,R85703,0,7.61,0,,,,,,
R86102,0,0,7.85%,,R85705,0,15.22,"88,147",,,,,,
R86103,"1,890","24,899",7.59%,,R85706,0,0,"9,249",,,,,,
R86106,"19,471","243,696",7.99%,,R85707,0,0,0,,,,,,
R86107,"8,458","108,575",7.79%,,R85708,0,0,"34,185",,,,,,
R86108,0,0,7.59%,,R85709,0,0,0,,,,,,
R86109,"28,817","412,259",6.99%,,R85711,0,30.44,0,,,,,,
R86111,0,0,8.39%,,R85712,0,0,0,,,,,,
R86112,"42,317","557,538",7.59%,,R85713,0,0,"11,377",,,,,,
R86113,0,0,6.99%,,R85715,0,0,"4,505",,,,,,
R86115,"2,570","32,126",8.00%,,R85716,0,0,"10,699",,,,,,
R86116,"5,887","84,223",6.99%,,R85717,200,7.61,"7,467",,,,,,
R86117,0,0,8.69%,,R85718,200,22.83,"3,451",,,,,,
R86119,"16,129","196,929",8.19%,,R85719,200,0,"7,548",,,,,,
R86122,"19,505","244,118",7.99%,,R85721,0,0,0,,,,,,
R86123,"12,290","153,621",8.00%,,R85722,0,22.83,0,,,,,,
R86125,0,0,7.89%,,R85723,10,0,"15,866",,,,,,
R86126,"2,412","29,235",8.25%,,R85725,10,0,"62,693",,,,,,
R86127,"9,637","137,866",6.99%,,R85726,0,0,"18,335",,,,,,
R86128,"5,830","71,189",8.19%,,R85728,0,15.22,"10,303",,,,,,
R86131,"19,298","276,083",6.99%,,R85729,0,0,0,,,,,,
R86132,"1,942","27,780",6.99%,,R85731,0,0,0,,,,,,
R86133,"10,066","144,005",6.99%,,R85732,0,15.22,"25,542",,,,,,
R86135,"5,863","80,426",7.29%,,R85733,0,0,"11,433",,,,,,
R86137,"28,477","375,196",7.59%,,R85735,100,7.61,"5,664",,,,,,
R86138,0,0,6.99%,,R85736,200,0,"11,374",,,,,,
R86139,"34,066","426,355",7.99%,,R85737,0,15.22,"20,674",,,,,,
R86151,0,0,7.59%,,R85738,0,0,"15,639",,,,,,
R86152,"17,908","210,925",8.49%,,R85739,0,0,"9,588",,,,,,
R86155,"18,080","220,753",8.19%,,R85752,0,0,0,,,,,,
R86156,"57,011","751,130",7.59%,,R85753,0,0,"25,249",,,,,,
R86157,"25,445","364,026",6.99%,,R85755,0,0,"26,065",,,,,,
R86158,"29,301","386,047",7.59%,,R85756,0,7.61,0,,,,,,
R86159,"27,353","391,320",6.99%,,R85757,0,0,"24,750",,,,,,
R86161,"11,820","147,750",8.00%,,R85758,0,0,"12,498",,,,,,
R86162,"14,734","210,783",6.99%,,R85759,0,0,"16,966",,,,,,
R86163,0,0,7.59%,,R85761,200,0,"9,693",,,,,,
R86165,0,0,8.00%,,R85762,200,0,"21,748",,,,,,
R86166,"1,176","17,575",6.69%,,R85765,0,7.61,0,,,,,,
R86167,"5,010","71,674",6.99%,,R85766,0,0,"12,906",,,,,,
R86168,"20,149","258,657",7.79%,,R85767,0,0,"29,555",,,,,,
R86169,"21,063","245,201",8.59%,,R85768,200,22.83,"7,412",,,,,,
R86171,"7,069","93,133",7.59%,,R85769,0,0,0,,,,,,
R86172,0,0,7.99%,,R85771,10,0,"14,946",,,,,,
R86173,0,0,6.99%,,R85772,0,0,"5,748",,,,,,
R86175,"23,305","333,402",6.99%,,R85773,0,0,0,,,,,,
R86176,"22,383","266,787",8.39%,,R85775,0,0,"15,362",,,,,,
R86177,"21,930","313,735",6.99%,,R85776,0,0,"28,481",,,,,,
R86178,"2,320","33,192",6.99%,,R85777,0,15.22,"2,331",,,,,,
R86179,"4,133","51,661",8.00%,,R85778,0,0,"5,692",,,,,,
R86181,"5,970","85,414",6.99%,,R85781,10,0,"57,372",,,,,,
R86182,"18,805","269,021",6.99%,,R85782,0,15.22,"20,996",,,,,,
R86183,"13,212","189,019",6.99%,,R85783,200,7.61,"6,321",,,,,,
R86185,"28,405","355,510",7.99%,,R85785,0,0,"10,031",,,,,,
R86186,"14,904","213,226",6.99%,,R85786,0,0,"8,643",,,,,,
R86187,"24,370","348,634",6.99%,,R85787,0,15.22,0,,,,,,
R86188,"18,975","231,683",8.19%,,R85788,0,0,"12,690",,,,,,
R86189,"23,031","274,507",8.39%,,R85789,0,0,"24,204",,,,,,
R86191,0,0,7.79%,,R85791,200,22.83,"25,247",,,,,,
R86192,"35,953","514,350",6.99%,,R85792,200,15.22,"2,400",,,,,,
R86193,0,0,6.99%,,R85793,54.44,15.22,653,,,,,,
R86195,"97,973","1,401,616",6.99%,,R85795,200,0,"15,483",,,,,,
R86196,"24,582","351,678",6.99%,,R85796,0,0,"36,303",,,,,,
R86197,"12,612","180,430",6.99%,,R85797,10,0,"22,092",,,,,,
R86198,0,0,6.99%,,R85798,200,0,"26,893",,,,,,
R86199,0,0,7.59%,,R85799,11.76,0,"4,663",,,,,,
R86201,0,0,6.99%,,R85801,0,0,"22,730",,,,,,
R86202,0,0,7.59%,,R85802,0,0,"7,639",,,,,,
R86203,0,0,7.79%,,R85803,0,22.83,"15,656",,,,,,
R86205,"10,274","128,430",8.00%,,R85805,10,22.83,120,,,,,,
R86206,"10,281","147,087",6.99%,,R85806,0,0,"18,883",,,,,,
R86207,"20,831","298,005",6.99%,,R85807,0,15.22,"45,954",,,,,,
R86208,"14,604","208,930",6.99%,,R85808,200,22.83,"12,682",,,,,,
R86209,0,0,7.59%,,R85809,0,0,"10,587",,,,,,
R86211,0,0,6.99%,,R85811,54.44,38.05,653,,,,,,
R86212,"19,668","281,375",6.99%,,R85812,200,0,"21,292",,,,,,
R86213,"21,493","307,476",6.99%,,R85813,0,7.61,"8,117",,,,,,
R86215,"1,111","15,895",6.99%,,R85815,0,0,"4,691",,,,,,
R86216,"19,716","282,066",6.99%,,R85816,0,7.61,"32,559",,,,,,
R86217,0,0,6.99%,,R85817,45.16,7.61,542,,,,,,
R86218,"31,204","446,415",6.99%,,R85819,0,7.61,0,,,,,,
R86219,0,0,6.99%,,R85821,0,0,0,,,,,,
R86222,0,0,6.99%,,R85823,0,0,"18,569",,,,,,
R86223,"22,189","317,443",6.99%,,R85825,100,0,"12,182",,,,,,
R86225,"26,858","384,234",6.99%,,R85826,200,0,"8,759",,,,,,
R86226,"19,123","239,338",7.99%,,R85827,0,15.22,"12,895",,,,,,
R86227,0,0,7.99%,,R85828,0,0,0,,,,,,
R86228,"13,128","164,098",8.00%,,R85829,0,0,"11,127",,,,,,
R86229,"4,011","50,133",8.00%,,R85831,0,0,"14,271",,,,,,
R86232,0,0,6.99%,,R85832,200,0,"10,356",,,,,,
R86233,"16,301","233,206",6.99%,,R85833,0,0,"8,062",,,,,,
R86235,"34,761","446,229",7.79%,,R85835,54.44,0,653,,,,,,
R86236,"60,046","859,026",6.99%,,R85836,0,0,0,,,,,,
R86237,"24,782","354,536",6.99%,,R85837,0,0,0,,,,,,
R86238,0,0,6.99%,,R85838,0,15.22,"30,860",,,,,,
R86239,0,0,6.99%,,R85851,0,0,0,,,,,,
R86252,"48,904","699,633",6.99%,,R85852,0,0,"30,670",,,,,,
R86253,"30,548","437,029",6.99%,,R85853,200,0,"19,331",,,,,,
R86255,"13,494","204,763",6.59%,,R85855,210,0,"7,679",,,,,,
R86256,0,0,7.59%,,R85856,0,0,931,,,,,,
R86257,0,0,7.79%,,R85857,0,0,"24,204",,,,,,
R86258,"7,284","88,943",8.19%,,R85858,0,15.22,"21,486",,,,,,
R86259,"5,284","64,519",8.19%,,R85859,54.44,22.83,653,,,,,,
R86261,"29,750","425,601",6.99%,,R85861,0,0,"5,758",,,,,,
R86262,"43,164","502,492",8.59%,,R85862,0,15.22,0,,,,,,
R86265,"3,445","49,284",6.99%,,R85863,0,0,0,,,,,,
R86266,"16,217","202,960",7.99%,,R85865,200,0,"24,252",,,,,,
R86267,"8,546","122,266",6.99%,,R85866,0,0,"16,872",,,,,,
R86268,"10,942","156,538",6.99%,,R85867,0,7.61,"24,439",,,,,,
R86269,"5,954","78,448",7.59%,,R85868,100,0,"1,885",,,,,,
R86271,0,0,6.99%,,R85869,0,0,"13,967",,,,,,
R86272,"20,500","293,282",6.99%,,R85872,0,0,"16,819",,,,,,
R86273,"1,583","22,648",6.99%,,R85873,200,7.61,"5,082",,,,,,
R86275,"29,354","419,950",6.99%,,R85875,0,0,0,,,,,,
R86276,"6,438","84,822",7.59%,,R85876,200,0,"11,831",,,,,,
R86277,"6,760","89,059",7.59%,,R85877,0,0,"25,893",,,,,,
R86278,144,"2,058",6.99%,,R85878,0,0,"12,580",,,,,,
R86279,"27,630","364,036",7.59%,,R85879,200,7.61,"16,335",,,,,,
R86281,"25,181","300,126",8.39%,,R85881,0,0,"3,232",,,,,,
R86282,"15,320","187,062",8.19%,,R85882,0,0,0,,,,,,
R86283,"16,323","233,521",6.99%,,R85883,0,0,"7,750",,,,,,
R86285,"15,365","219,812",6.99%,,R85885,200,0,"4,816",,,,,,
R86286,"39,737","568,485",6.99%,,R85886,0,30.44,"33,781",,,,,,
R86287,"5,861","73,260",8.00%,,R85887,10,15.22,"3,266",,,,,,
R86288,0,0,6.99%,,R85888,0,0,"1,969",,,,,,
R86289,0,0,8.59%,,R85889,0,0,0,,,,,,
R86291,"10,209","146,048",6.99%,,R85891,200,7.61,"2,400",,,,,,
R86292,"24,023","343,674",6.99%,,R85892,200,22.83,"10,080",,,,,,
R86293,"7,206","103,086",6.99%,,R85893,0,0,0,,,,,,
R86295,"5,304","75,879",6.99%,,R85895,0,0,"20,749",,,,,,
R86296,"24,021","308,358",7.79%,,R85896,20,0,"31,290",,,,,,
R86297,"37,649","538,615",6.99%,,R85897,0,15.22,"12,927",,,,,,
R86298,"37,927","542,594",6.99%,,R85898,200,22.83,"2,400",,,,,,
R86299,"14,773","224,179",6.59%,,R85899,0,15.22,"17,395",,,,,,
R86301,"10,012","143,232",6.99%,,R85901,0,0,0,,,,,,
R86302,"3,241","42,367",7.65%,,R85902,0,0,"11,479",,,,,,
R86303,"17,702","233,232",7.59%,,R85903,0,0,"20,692",,,,,,
R86305,0,0,8.29%,,R85905,200,0,"2,400",,,,,,
R86306,"19,858","284,089",6.99%,,R85906,100,0,"3,483",,,,,,
R86307,0,0,6.99%,,R85907,100,15.22,"8,089",,,,,,
R86308,"18,000","257,517",6.99%,,R85908,200,0,"2,400",,,,,,
R86309,"32,376","426,559",7.59%,,R85909,0,7.61,"15,541",,,,,,
R86311,0,0,7.59%,,R85911,0,0,0,,,,,,
R86312,"20,080","245,181",8.19%,,R85913,0,0,"11,429",,,,,,
R86315,"3,290","47,064",6.99%,,R85915,100,15.22,"1,200",,,,,,
R86316,"78,500","982,473",7.99%,,R85916,0,0,"19,277",,,,,,
R86317,"10,941","156,521",6.99%,,R85917,0,0,"34,969",,,,,,
R86318,"13,925","178,760",7.79%,,R85918,54.44,0,653,,,,,,
R86321,0,0,6.99%,,R85919,0,0,0,,,,,,
R86322,"24,317","347,880",6.99%,,R85921,0,0,0,,,,,,
R86323,"28,823","343,534",8.39%,,R85922,0,0,"17,667",,,,,,
R86325,"14,278","183,286",7.79%,,R85923,0,22.83,"17,592",,,,,,
R86326,0,0,8.59%,,R85925,0,0,"16,910",,,,,,
R86327,0,0,6.99%,,R85926,0,0,0,,,,,,
R86328,"2,794","39,978",6.99%,,R85927,0,0,0,,,,,,
R86331,"23,428","308,669",7.59%,,R85928,27.22,0,327,,,,,,
R86332,783,"9,792",8.00%,,R85929,0,7.61,"23,537",,,,,,
R86333,"16,343","297,147",5.50%,,R85931,0,15.22,"9,825",,,,,,
R86335,"10,441","130,512",8.00%,,R85932,200,0,"2,400",,,,,,
R86336,"5,526","79,050",6.99%,,R85933,0,0,"39,715",,,,,,
R86337,"12,243","161,309",7.59%,,R85935,0,0,0,,,,,,
R86338,"1,811","25,911",6.99%,,R85936,0,0,"23,822",,,,,,
R86339,"26,060","303,372",8.59%,,R85937,200,15.22,"13,392",,,,,,
R86351,0,0,8.39%,,R85938,0,0,0,,,,,,
R86352,"10,709","153,206",6.99%,,R85939,0,0,"38,098",,,,,,
R86353,"8,711","124,623",6.99%,,R85951,0,0,"18,978",,,,,,
R86355,"4,082","58,401",6.99%,,R85952,200,0,"6,583",,,,,,
R86356,0,0,7.59%,,R85953,200,0,"5,992",,,,,,
R86357,"15,031","215,032",6.99%,,R85955,0,0,"43,422",,,,,,
R86358,0,0,8.00%,,R85956,0,0,"9,031",,,,,,
R86359,"40,202","575,135",6.99%,,R85957,0,0,"7,020",,,,,,
R86361,0,0,8.59%,,R85958,0,0,"27,920",,,,,,
R86362,"11,890","170,093",6.99%,,R85959,0,0,"15,167",,,,,,
R86363,0,0,8.00%,,R85961,0,0,0,,,,,,
