UID,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,,ID,WP ARR,,ID,DE ARR
R85965,"14,513","207,632",6.99%,,R85567,0,0,"15,630",,,,,,
R85966,"21,037","300,958",6.99%,,R85568,10,0,"18,609",,,,,,
R85967,0,0,7.79%,,R85569,0,15,"7,874",,,,,,
R85968,"27,862","348,706",7.99%,,R85571,0,0,0,,,,,,
R85969,0,0,7.59%,,R85572,0,0,507,,,,,,
R85971,"7,017","100,383",6.99%,,R85573,0,0,0,,,,,,
R85972,0,0,6.99%,,R85575,0,0,"13,950",,,,,,
R85973,"14,954","186,922",8.00%,,R85576,0,0,"40,223",,,,,,
R85975,"13,606","194,650",6.99%,,R85577,0,0,"5,855",,,,,,
R85976,"9,762","139,651",6.99%,,R85578,0,0,"29,938",,,,,,
R85977,"23,388","304,137",7.69%,,R85579,54,0,653,,,,,,
R85978,"13,781","197,158",6.99%,,R85581,0,15,"20,508",,,,,,
R85979,"28,549","376,133",7.59%,,R85582,0,0,0,,,,,,
R85981,"19,432","226,217",8.59%,,R85583,200,8,"5,081",,,,,,
R85982,0,0,8.00%,,R85585,0,15,"16,284",,,,,,
R85983,0,0,7.89%,,R85586,0,15,"23,084",,,,,,
R85987,0,0,6.99%,,R85587,0,0,0,,,,,,
R85988,0,0,8.59%,,R85588,0,0,"17,792",,,,,,
R85989,0,0,8.59%,,R85589,0,0,"28,281",,,,,,
R85991,"20,959","299,848",6.99%,,R85591,0,0,"13,844",,,,,,
R85992,"17,197","246,017",6.99%,,R85592,100,15,"4,197",,,,,,
R85993,"24,995","357,584",6.99%,,R85593,0,0,"8,157",,,,,,
R85995,"10,456","130,698",8.00%,,R85595,0,0,0,,,,,,
R85996,0,0,8.39%,,R85596,0,0,0,,,,,,
R85997,0,0,8.59%,,R85597,0,0,"23,759",,,,,,
R85998,"9,630","137,769",6.99%,,R85598,0,8,"50,029",,,,,,
R85999,"12,076","172,756",6.99%,,R85599,0,0,"6,592",,,,,,
R86001,"16,232","232,223",6.99%,,R85601,0,0,"14,481",,,,,,
R86002,"28,077","401,678",6.99%,,R85602,0,0,"19,682",,,,,,
R86003,416,"5,958",6.99%,,R85603,2,15,"25,636",,,,,,
R86005,"10,484","149,987",6.99%,,R85605,0,8,"11,907",,,,,,
R86006,"19,441","278,124",6.99%,,R85606,0,0,"6,964",,,,,,
R86007,0,0,8.09%,,R85607,0,0,0,,,,,,
R86008,"32,905","470,743",6.99%,,R85608,0,0,"9,612",,,,,,
R86009,0,0,8.00%,,R85609,0,0,"7,602",,,,,,
R86011,"9,779","139,903",6.99%,,R85611,0,0,0,,,,,,
R86013,0,0,6.99%,,R85612,200,15,"5,063",,,,,,
R86015,"26,679","381,672",6.99%,,R85613,0,0,0,,,,,,
R86016,0,0,6.99%,,R85615,200,0,"9,109",,,,,,
R86017,0,0,6.99%,,R85617,0,0,"17,106",,,,,,
R86018,"8,558","122,429",6.99%,,R85618,0,0,0,,,,,,
R86019,"4,983","71,292",6.99%,,R85619,0,0,0,,,,,,
R86021,"19,920","284,980",6.99%,,R85621,54,8,653,,,,,,
R86022,0,0,6.99%,,R85622,0,0,"15,772",,,,,,
R86023,0,0,6.99%,,R85625,0,0,"5,828",,,,,,
R86025,0,0,8.59%,,R85626,0,0,"35,066",,,,,,
R86026,"26,912","328,596",8.19%,,R85627,100,0,"14,765",,,,,,
R86027,"4,399","62,932",6.99%,,R85628,0,0,"41,921",,,,,,
R86028,"4,923","70,431",6.99%,,R85629,0,15,"30,245",,,,,,
R86029,"13,810","197,561",6.99%,,R85631,0,0,"9,237",,,,,,
R86031,0,0,7.79%,,R85632,0,0,0,,,,,,
R86032,0,0,7.99%,,R85633,50,0,"3,457",,,,,,
R86033,"39,074","559,002",6.99%,,R85635,200,0,"9,126",,,,,,
R86035,"5,768","82,518",6.99%,,R85636,0,0,0,,,,,,
R86037,0,0,8.19%,,R85637,0,15,"6,264",,,,,,
R86038,"12,765","182,618",6.99%,,R85638,54,15,653,,,,,,
R86039,0,0,6.99%,,R85639,0,0,"33,062",,,,,,
R86051,"52,088","745,180",6.99%,,R85651,0,0,0,,,,,,
R86053,"6,017","86,079",6.99%,,R85652,0,0,"4,641",,,,,,
R86055,"10,176","145,576",6.99%,,R85653,0,0,0,,,,,,
R86056,"15,604","223,231",6.99%,,R85655,0,0,"32,296",,,,,,
R86057,0,0,7.99%,,R85656,0,15,0,,,,,,
R86058,0,0,6.99%,,R85657,54,30,653,,,,,,
R86059,"23,959","285,563",8.39%,,R85658,0,0,"10,363",,,,,,
R86061,"16,953","242,528",6.99%,,R85659,100,0,"4,100",,,,,,
R86062,0,0,6.99%,,R85661,0,8,"16,867",,,,,,
R86063,0,0,6.99%,,R85662,200,0,"13,902",,,,,,
R86066,"12,855","183,911",6.99%,,R85663,0,0,"27,325",,,,,,
R86067,0,0,8.99%,,R85665,0,0,0,,,,,,
R86068,"38,823","474,024",8.19%,,R85666,0,0,"20,409",,,,,,
R86069,0,0,6.99%,,R85667,0,0,0,,,,,,
R86071,"17,547","251,023",6.99%,,R85668,0,0,"13,095",,,,,,
R86072,0,0,7.99%,,R85669,54,0,653,,,,,,
R86073,0,0,8.19%,,R85671,0,0,"33,900",,,,,,
R86075,"30,243","432,663",6.99%,,R85673,200,8,"8,638",,,,,,
R86076,"1,809","23,837",7.59%,,R85675,0,0,"19,936",,,,,,
R86077,"22,361","319,906",6.99%,,R85676,200,0,"3,144",,,,,,
R86078,"28,963","362,485",7.99%,,R85677,0,0,"10,926",,,,,,
R86079,"20,725","296,495",6.99%,,R85678,0,0,"12,943",,,,,,
R86081,"10,506","131,328",8.00%,,R85679,0,0,"9,399",,,,,,
R86082,0,0,8.19%,,R85681,0,0,"14,081",,,,,,
R86083,"10,680","152,794",6.99%,,R85682,0,0,"25,533",,,,,,
R86085,"13,153","164,410",8.00%,,R85683,0,0,"24,285",,,,,,
R86086,0,0,6.99%,,R85685,27,0,327,,,,,,
R86087,"15,773","205,104",7.69%,,R85686,10,15,"72,867",,,,,,
R86088,"14,618","209,134",6.99%,,R85687,0,15,"21,095",,,,,,
R86089,"2,240","32,052",6.99%,,R85688,10,15,"19,239",,,,,,
R86091,"14,331","205,022",6.99%,,R85689,0,0,0,,,,,,
R86092,0,0,6.99%,,R85691,54,0,653,,,,,,
R86093,"25,094","330,621",7.59%,,R85692,0,0,"20,912",,,,,,
R86095,"26,333","376,727",6.99%,,R85693,10,0,"10,096",,,,,,
R86096,"14,866","186,060",7.99%,,R85695,0,0,0,,,,,,
R86097,"21,433","306,623",6.99%,,R85696,0,0,"9,624",,,,,,
R86098,"5,700","71,247",8.00%,,R85697,0,23,"6,495",,,,,,
R86099,"27,924","399,480",6.99%,,R85698,0,0,"51,673",,,,,,
R86101,"11,307","161,753",6.99%,,R85699,200,15,"10,520",,,,,,
R86102,0,0,7.85%,,R85701,0,0,0,,,,,,
R86103,"3,062","40,340",7.59%,,R85702,54,15,653,,,,,,
R86106,"18,854","235,972",7.99%,,R85703,0,8,0,,,,,,
R86107,"7,381","94,754",7.79%,,R85705,0,8,"95,724",,,,,,
R86108,0,0,7.59%,,R85706,0,0,"11,825",,,,,,
R86109,"27,625","395,207",6.99%,,R85707,0,0,0,,,,,,
R86111,0,0,8.39%,,R85708,0,0,"37,368",,,,,,
R86112,0,0,7.59%,,R85709,0,0,0,,,,,,
R86113,0,0,6.99%,,R85711,0,30,0,,,,,,
R86115,"2,324","29,046",8.00%,,R85712,0,0,0,,,,,,
R86116,"4,692","67,130",6.99%,,R85713,0,0,"11,661",,,,,,
R86117,"1,722","19,816",8.69%,,R85715,0,0,"3,785",,,,,,
R86119,"21,210","258,969",8.19%,,R85716,0,0,"10,634",,,,,,
R86122,"18,921","236,813",7.99%,,R85717,0,0,0,,,,,,
R86123,"10,854","143,005",7.59%,,R85718,167,23,"2,386",,,,,,
R86125,0,0,7.89%,,R85719,200,0,"8,236",,,,,,
R86126,"1,042","12,628",8.25%,,R85721,0,0,0,,,,,,
R86127,"13,528","193,532",6.99%,,R85722,0,0,0,,,,,,
R86128,"6,971","85,110",8.19%,,R85723,10,0,"15,352",,,,,,
R86131,"19,159","274,089",6.99%,,R85725,10,0,"62,788",,,,,,
R86132,"2,267","32,425",6.99%,,R85726,0,0,"19,173",,,,,,
R86133,"10,074","144,119",6.99%,,R85728,0,15,"10,480",,,,,,
R86135,0,0,7.29%,,R85729,0,0,0,,,,,,
R86137,"28,536","375,962",7.59%,,R85731,0,0,0,,,,,,
R86138,0,0,6.99%,,R85732,0,15,"22,766",,,,,,
R86139,"30,318","433,735",6.99%,,R85733,0,0,"12,268",,,,,,
R86151,0,0,7.59%,,R85735,100,8,"5,937",,,,,,
R86152,"17,445","205,475",8.49%,,R85736,0,0,"12,015",,,,,,
R86155,"18,665","227,899",8.19%,,R85737,0,0,"22,410",,,,,,
R86156,"59,387","782,439",7.59%,,R85738,0,0,"18,944",,,,,,
R86157,0,0,6.99%,,R85739,0,0,"10,569",,,,,,
R86158,"30,292","399,108",7.59%,,R85752,0,0,0,,,,,,
R86159,"26,222","375,132",6.99%,,R85753,0,0,"26,551",,,,,,
R86161,"16,681","208,509",8.00%,,R85755,0,0,"24,595",,,,,,
R86162,"14,146","202,381",6.99%,,R85756,54,0,653,,,,,,
R86163,0,0,7.59%,,R85757,0,0,"31,794",,,,,,
R86165,0,0,8.00%,,R85758,0,0,"11,646",,,,,,
R86166,"1,623","24,259",6.69%,,R85759,0,0,"18,008",,,,,,
R86167,"4,874","69,730",6.99%,,R85761,200,0,"12,233",,,,,,
R86168,"17,767","228,073",7.79%,,R85762,200,0,"19,727",,,,,,
R86169,"26,264","305,747",8.59%,,R85765,0,8,0,,,,,,
R86171,"7,599","100,123",7.59%,,R85766,0,0,"10,149",,,,,,
R86172,0,0,7.99%,,R85767,0,0,"29,178",,,,,,
R86173,0,0,6.99%,,R85768,200,23,"2,400",,,,,,
R86175,"23,122","330,786",6.99%,,R85769,0,0,0,,,,,,
R86176,"21,144","252,019",8.39%,,R85771,10,0,"12,994",,,,,,
R86177,"21,524","307,921",6.99%,,R85772,0,0,"8,615",,,,,,
R86178,"2,305","32,974",6.99%,,R85773,0,0,0,,,,,,
R86179,"3,182","39,778",8.00%,,R85775,0,0,"14,246",,,,,,
R86181,"4,512","64,551",6.99%,,R85776,0,0,"31,266",,,,,,
R86182,"19,077","272,925",6.99%,,R85777,0,0,"7,562",,,,,,
R86183,"12,448","178,079",6.99%,,R85778,0,0,"3,606",,,,,,
R86185,"29,309","366,818",7.99%,,R85781,10,0,"56,703",,,,,,
R86186,"14,346","205,242",6.99%,,R85782,0,15,"21,431",,,,,,
R86187,"22,728","325,147",6.99%,,R85783,200,8,"13,563",,,,,,
R86188,0,0,8.19%,,R85785,0,0,"8,739",,,,,,
R86189,"26,465","315,433",8.39%,,R85786,0,0,0,,,,,,
R86191,0,0,7.79%,,R85787,54,15,653,,,,,,
R86192,"33,437","478,350",6.99%,,R85788,0,0,"12,702",,,,,,
R86193,0,0,6.99%,,R85789,0,0,"20,601",,,,,,
R86195,"111,056","1,588,783",6.99%,,R85791,200,0,"23,162",,,,,,
R86196,"21,987","314,555",6.99%,,R85792,200,15,"7,490",,,,,,
R86197,0,0,6.99%,,R85793,54,15,653,,,,,,
R86198,0,0,6.99%,,R85795,50,0,"6,387",,,,,,
R86199,0,0,7.59%,,R85796,0,0,"31,739",,,,,,
R86201,0,0,6.99%,,R85797,10,0,"24,200",,,,,,
R86202,"8,478","111,702",7.59%,,R85798,200,0,"26,345",,,,,,
R86203,0,0,7.79%,,R85799,64,0,773,,,,,,
R86205,"11,329","141,612",8.00%,,R85801,0,0,"23,585",,,,,,
R86206,"12,415","177,607",6.99%,,R85802,0,0,"5,095",,,,,,
R86207,"19,073","272,860",6.99%,,R85803,0,23,"13,689",,,,,,
R86208,"15,129","216,441",6.99%,,R85805,10,23,120,,,,,,
R86209,0,0,7.59%,,R85806,0,0,"21,657",,,,,,
R86211,0,0,6.99%,,R85807,0,15,"43,589",,,,,,
R86212,"15,296","218,826",6.99%,,R85808,200,23,"14,247",,,,,,
R86213,"21,369","305,706",6.99%,,R85809,0,0,"9,404",,,,,,
R86215,830,"11,871",6.99%,,R85811,54,38,653,,,,,,
R86216,"20,968","299,978",6.99%,,R85812,0,0,"25,950",,,,,,
R86217,0,0,6.99%,,R85813,0,8,"7,392",,,,,,
R86218,"29,793","426,228",6.99%,,R85815,36,0,"4,996",,,,,,
R86219,0,0,6.99%,,R85816,0,0,"30,926",,,,,,
R86222,0,0,6.99%,,R85817,0,0,0,,,,,,
R86223,"22,885","327,390",6.99%,,R85819,0,0,"3,857",,,,,,
R86225,"22,067","315,701",6.99%,,R85821,0,0,0,,,,,,
R86226,"4,813","60,234",7.99%,,R85823,0,0,"17,224",,,,,,
R86227,0,0,7.99%,,R85825,100,0,"9,106",,,,,,
R86228,"12,055","150,689",8.00%,,R85826,200,0,"4,261",,,,,,
R86229,"3,694","46,177",8.00%,,R85827,0,0,"9,314",,,,,,
R86232,"5,290","75,681",6.99%,,R85828,0,0,0,,,,,,
R86233,"17,188","245,900",6.99%,,R85829,0,0,"12,086",,,,,,
R86235,"35,460","455,195",7.79%,,R85831,0,0,"15,687",,,,,,
R86236,"56,826","812,955",6.99%,,R85832,200,0,"11,344",,,,,,
R86237,"22,655","324,101",6.99%,,R85833,0,0,"5,931",,,,,,
R86238,0,0,6.99%,,R85835,54,0,653,,,,,,
R86239,0,0,6.99%,,R85836,0,0,"31,203",,,,,,
R86252,"46,211","661,095",6.99%,,R85837,0,0,0,,,,,,
R86253,"30,859","441,479",6.99%,,R85838,0,15,"32,554",,,,,,
R86255,"14,019","212,727",6.59%,,R85851,0,0,0,,,,,,
R86256,0,0,7.59%,,R85852,0,0,"30,809",,,,,,
R86257,0,0,7.79%,,R85853,200,0,"18,225",,,,,,
R86258,"1,823","22,255",8.19%,,R85855,210,0,"2,520",,,,,,
R86259,0,0,8.19%,,R85856,54,0,653,,,,,,
R86261,"28,879","413,151",6.99%,,R85857,0,0,"20,620",,,,,,
R86262,"41,434","482,350",8.59%,,R85858,0,15,"21,688",,,,,,
R86265,"1,037","14,833",6.99%,,R85859,54,23,653,,,,,,
R86266,"18,423","230,575",7.99%,,R85861,54,0,653,,,,,,
R86267,"8,909","127,453",6.99%,,R85862,0,15,0,,,,,,
R86268,"11,677","167,057",6.99%,,R85863,0,0,0,,,,,,
R86269,"4,576","60,293",7.59%,,R85865,200,0,"21,114",,,,,,
R86271,0,0,6.99%,,R85866,0,0,"18,062",,,,,,
R86272,"34,695","496,356",6.99%,,R85867,0,0,"20,761",,,,,,
R86273,"1,219","17,435",6.99%,,R85868,40,0,"7,993",,,,,,
R86275,"17,984","257,286",6.99%,,R85869,0,0,"13,995",,,,,,
R86276,"6,135","80,831",7.59%,,R85872,0,0,"15,282",,,,,,
R86277,0,0,7.59%,,R85873,200,8,"2,400",,,,,,
R86278,0,0,6.99%,,R85875,0,0,0,,,,,,
R86279,"14,560","181,998",8.00%,,R85876,200,0,"11,356",,,,,,
R86281,"26,200","312,282",8.39%,,R85877,0,0,"23,097",,,,,,
R86282,"16,327","199,351",8.19%,,R85878,0,0,"12,309",,,,,,
R86283,"15,711","224,760",6.99%,,R85879,100,8,"20,045",,,,,,
R86285,"14,996","214,533",6.99%,,R85881,0,0,"4,018",,,,,,
R86286,"44,973","643,393",6.99%,,R85882,0,0,0,,,,,,
R86287,"8,235","102,941",8.00%,,R85883,0,0,0,,,,,,
R86288,0,0,6.99%,,R85885,200,0,"2,705",,,,,,
R86289,0,0,8.59%,,R85886,54,30,653,,,,,,
R86291,"10,270","146,925",6.99%,,R85887,0,0,0,,,,,,
R86292,"22,913","327,793",6.99%,,R85888,0,0,0,,,,,,
R86293,"7,339","104,992",6.99%,,R85889,0,0,0,,,,,,
R86295,"5,095","72,889",6.99%,,R85891,0,0,0,,,,,,
R86296,"25,490","327,217",7.79%,,R85892,200,23,"9,891",,,,,,
R86297,0,0,6.99%,,R85893,54,0,653,,,,,,
R86298,"35,926","513,957",6.99%,,R85895,0,0,"20,374",,,,,,
R86299,"13,964","211,894",6.59%,,R85896,20,0,"29,487",,,,,,
R86301,"8,629","123,450",6.99%,,R85897,0,15,"13,621",,,,,,
R86302,"2,652","34,667",7.65%,,R85898,200,23,"2,400",,,,,,
R86303,"18,918","249,245",7.59%,,R85899,0,15,"16,513",,,,,,
R86305,0,0,8.29%,,R85901,0,0,0,,,,,,
R86306,"22,890","327,475",6.99%,,R85902,0,0,"12,083",,,,,,
R86307,0,0,6.99%,,R85903,0,0,"25,740",,,,,,
R86308,"17,147","245,306",6.99%,,R85905,54,0,653,,,,,,
R86309,"28,292","372,751",7.59%,,R85906,100,0,"3,150",,,,,,
R86311,0,0,7.59%,,R85907,100,0,"4,971",,,,,,
R86312,"19,445","237,422",8.19%,,R85908,38,0,457,,,,,,
R86315,"3,396","48,579",6.99%,,R85909,0,8,"14,964",,,,,,
R86316,"85,938","1,075,570",7.99%,,R85911,0,0,0,,,,,,
R86317,"10,818","154,760",6.99%,,R85913,0,0,"20,809",,,,,,
R86318,"12,345","154,307",8.00%,,R85915,54,15,653,,,,,,
R86321,0,0,6.99%,,R85916,0,0,"16,023",,,,,,
R86322,"12,937","185,074",6.99%,,R85917,0,0,"28,462",,,,,,
R86323,"30,245","360,492",8.39%,,R85918,54,0,653,,,,,,
R86325,"16,585","212,902",7.79%,,R85919,0,0,0,,,,,,
R86326,0,0,8.59%,,R85921,0,0,0,,,,,,
R86327,0,0,6.99%,,R85922,24,0,"12,238",,,,,,
R86328,0,0,6.99%,,R85923,0,23,"17,161",,,,,,
R86331,"24,713","325,596",7.59%,,R85925,0,0,"18,367",,,,,,
R86332,"17,574","204,589",8.59%,,R85926,0,0,0,,,,,,
R86333,"23,835","433,369",5.50%,,R85927,0,0,0,,,,,,
R86335,"11,860","148,251",8.00%,,R85928,27,0,327,,,,,,
R86336,"8,266","118,248",6.99%,,R85929,0,8,"27,739",,,,,,
R86337,"11,865","156,318",7.59%,,R85931,0,15,"11,966",,,,,,
R86338,"1,597","22,845",6.99%,,R85932,200,0,"2,400",,,,,,
R86339,"22,190","267,674",8.29%,,R85933,0,0,"42,591",,,,,,
R86351,0,0,8.39%,,R85935,0,0,0,,,,,,
R86352,"11,003","157,406",6.99%,,R85936,0,0,"22,605",,,,,,
R86353,"11,000","157,375",6.99%,,R85937,200,15,"17,169",,,,,,
R86355,"4,027","57,616",6.99%,,R85938,0,0,0,,,,,,
R86356,0,0,7.59%,,R85939,0,0,"37,903",,,,,,
R86357,"18,317","262,046",6.99%,,R85951,0,0,"18,621",,,,,,
R86358,0,0,8.00%,,R85952,200,0,"4,941",,,,,,
R86359,"36,269","518,867",6.99%,,R85953,200,0,"6,806",,,,,,
R86361,0,0,8.59%,,R85955,0,0,"45,210",,,,,,
R86362,"6,730","96,280",6.99%,,R85956,0,0,"8,996",,,,,,
R86363,0,0,8.00%,,R85957,0,0,0,,,,,,
R86366,"17,499","250,350",6.99%,,R85958,0,0,"25,780",,,,,,
R86367,0,0,8.39%,,R85959,0,0,"12,998",,,,,,
R86368,0,0,6.99%,,R85961,54,0,653,,,,,,
R86369,0,0,8.59%,,R85962,0,0,448,,,,,,
R86371,0,0,7.79%,,R85963,87,0,"1,040",,,,,,
R86372,0,0,6.99%,,R85965,0,0,"14,513",,,,,,
R86373,"41,041","632,368",6.49%,,R85966,0,0,"21,037",,,,,,
R86375,"4,730","67,664",6.99%,,R85967,0,8,0,,,,,,
R86376,"6,615","94,638",6.99%,,R85968,0,0,"27,862",,,,,,
R86377,"8,162","136,257",5.99%,,R85969,0,0,0,,,,,,
R86378,"5,150","73,679",6.99%,,R85971,200,8,"9,417",,,,,,
R86379,0,0,8.00%,,R85972,0,0,0,,,,,,
R86381,0,0,6.99%,,R85973,10,15,"15,074",,,,,,
R86382,"14,644","192,932",7.59%,,R85975,0,0,"13,606",,,,,,
R86383,"2,547","29,311",8.69%,,R85976,0,0,"9,762",,,,,,
R86385,0,0,6.99%,,R85977,0,0,"23,388",,,,,,
R86387,"2,167","28,546",7.59%,,R85978,200,8,"16,181",,,,,,
R86388,0,0,8.69%,,R85979,0,8,"28,549",,,,,,
R86389,0,0,6.99%,,R85981,0,0,"19,432",,,,,,
R86391,0,0,6.99%,,R85982,0,0,0,,,,,,
R86392,0,0,6.99%,,R85983,0,0,0,,,,,,
R86393,"13,094","187,330",6.99%,,R85987,54,15,653,,,,,,
R86396,"9,462","112,781",8.39%,,R85988,0,0,0,,,,,,
R86397,"6,240","89,267",6.99%,,R85989,54,0,653,,,,,,
R86398,"2,241","32,059",6.99%,,R85991,0,0,"20,959",,,,,,
R86399,"1,532","21,915",6.99%,,R85992,0,0,"17,197",,,,,,
R86502,"43,201","521,117",8.29%,,R85993,0,0,"24,995",,,,,,
R86503,"5,707","81,650",6.99%,,R85995,0,0,"10,456",,,,,,
R86505,0,0,8.19%,,R85996,0,0,0,,,,,,
R86506,"13,667","171,055",7.99%,,R85997,200,0,"2,400",,,,,,
R86507,0,0,6.99%,,R85998,18,0,"9,848",,,,,,
R86508,"17,424","249,277",6.99%,,R85999,0,15,"12,076",,,,,,
R86509,"3,276","46,873",6.99%,,R86001,0,8,"16,232",,,,,,
R86511,0,0,6.99%,,R86002,0,0,"28,077",,,,,,
R86512,0,0,8.00%,,R86003,22,0,677,,,,,,
R86513,"33,372","477,420",6.99%,,R86005,0,0,"10,484",,,,,,
R86515,"28,689","333,986",8.59%,,R86006,10,0,"19,561",,,,,,
R86516,0,0,6.99%,,R86007,54,0,653,,,,,,
R86517,0,0,7.79%,,R86008,0,0,"32,905",,,,,,
R86518,0,0,7.99%,,R86009,0,0,0,,,,,,
R86519,0,0,6.99%,,R86011,100,23,"10,979",,,,,,
R86521,"44,479","636,322",6.99%,,R86013,0,0,0,,,,,,
R86522,0,0,6.99%,,R86015,10,15,"26,799",,,,,,
R86523,0,0,8.39%,,R86016,0,0,0,,,,,,
R86525,0,0,6.99%,,R86017,54,15,653,,,,,,
R86526,"12,463","178,302",6.99%,,R86018,0,0,"8,558",,,,,,
R86527,"33,379","477,523",6.99%,,R86019,200,0,"7,383",,,,,,
R86528,"17,380","217,525",7.99%,,R86021,0,0,"19,920",,,,,,
R86529,"30,410","435,048",6.99%,,R86022,0,0,0,,,,,,
R86531,0,0,8.00%,,R86023,100,0,"1,200",,,,,,
R86532,"9,541","136,492",6.99%,,R86025,0,0,0,,,,,,
R86536,0,0,6.99%,,R86026,0,0,"26,912",,,,,,
R86538,"32,090","459,077",6.99%,,R86027,0,8,"4,399",,,,,,
R86539,"5,334","76,315",6.99%,,R86028,200,8,"7,323",,,,,,
R86551,"5,429","71,522",7.59%,,R86029,0,0,"13,810",,,,,,
R86552,0,0,6.99%,,R86031,27,0,327,,,,,,
R86553,"11,375","142,183",8.00%,,R86032,200,0,"2,400",,,,,,
R86555,"18,919","249,256",7.59%,,R86033,0,0,"39,074",,,,,,
R86556,0,0,7.99%,,R86035,100,0,"6,968",,,,,,
R86557,"9,267","132,580",6.99%,,R86037,64,0,773,,,,,,
R86558,"3,195","45,715",6.99%,,R86038,100,0,"13,965",,,,,,
R86559,"24,666","301,172",8.19%,,R86039,0,0,0,,,,,,
R86561,"2,493","32,587",7.65%,,R86051,0,0,"52,088",,,,,,
R86562,239,"3,417",6.99%,,R86053,0,0,"6,017",,,,,,
R86563,"9,691","138,636",6.99%,,R86055,0,0,"10,176",,,,,,
R86566,"8,523","121,926",6.99%,,R86056,0,0,"15,604",,,,,,
R86568,"7,116","101,798",6.99%,,R86057,0,0,0,,,,,,
R86569,"5,014","71,737",6.99%,,R86058,0,0,0,,,,,,
R86571,"4,008","57,337",6.99%,,R86059,200,0,"26,359",,,,,,
R86572,"19,627","280,782",6.99%,,R86061,0,0,"16,953",,,,,,
R86573,"20,193","288,889",6.99%,,R86062,0,0,0,,,,,,
R86575,"19,228","253,338",7.59%,,R86063,54,0,653,,,,,,
R86576,0,0,6.99%,,R86066,0,8,"12,855",,,,,,
R86577,0,0,7.59%,,R86067,54,0,653,,,,,,
R86578,0,0,6.99%,,R86068,0,0,"38,823",,,,,,
R86579,"11,163","159,701",6.99%,,R86069,0,0,0,,,,,,
R86581,0,0,6.99%,,R86071,10,0,"17,667",,,,,,
R86582,0,0,6.99%,,R86072,54,0,653,,,,,,
R86583,0,0,7.69%,,R86073,100,0,"1,200",,,,,,
R86585,"6,918","98,972",6.99%,,R86075,0,0,"30,243",,,,,,
R86586,"33,425","478,176",6.99%,,R86076,50,15,"2,409",,,,,,
R86587,"8,341","119,321",6.99%,,R86077,0,0,"22,361",,,,,,
R86588,"6,773","96,895",6.99%,,R86078,0,0,"28,963",,,,,,
R86589,"19,421","242,761",8.00%,,R86079,0,0,"20,725",,,,,,
R86591,0,0,6.99%,,R86081,0,0,"10,506",,,,,,
R86592,"3,694","52,851",6.99%,,R86082,0,0,0,,,,,,
R86593,0,0,6.99%,,R86083,0,0,"10,680",,,,,,
R86595,"14,069","201,273",6.99%,,R86085,0,15,"13,153",,,,,,
R86596,"17,965","257,007",6.99%,,R86086,27,0,327,,,,,,
R86597,0,0,6.99%,,R86087,0,30,"15,773",,,,,,
R86598,0,0,6.99%,,R86088,0,0,"14,618",,,,,,
R86599,"20,247","289,659",6.99%,,R86089,200,15,"4,640",,,,,,
R86601,0,0,6.99%,,R86091,0,23,"14,331",,,,,,
R86602,"1,495","21,382",6.99%,,R86092,0,0,0,,,,,,
R86603,"11,800","168,818",6.99%,,R86093,200,0,"27,494",,,,,,
R86605,0,0,6.99%,,R86095,0,30,"26,333",,,,,,
R86606,0,0,7.59%,,R86096,200,0,"17,266",,,,,,
R86607,"47,949","685,963",6.99%,,R86097,0,0,"21,433",,,,,,
R86608,655,"8,406",7.79%,,R86098,0,0,"5,700",,,,,,
R86609,"19,454","278,308",6.99%,,R86099,10,8,"28,044",,,,,,
R86612,0,0,7.59%,,R86101,50,0,"11,907",,,,,,
R86613,"2,996","42,860",6.99%,,R86102,0,0,0,,,,,,
R86615,0,0,8.09%,,R86103,0,0,"3,062",,,,,,
R86616,"1,387","19,843",6.99%,,R86106,200,0,"21,254",,,,,,
R86617,0,0,7.69%,,R86107,0,0,"7,381",,,,,,
R86618,0,0,8.59%,,R86108,0,0,0,,,,,,
R86619,0,0,5.60%,,R86109,0,0,"27,625",,,,,,
R86621,"17,792","254,534",6.99%,,R86111,54,8,653,,,,,,
R86622,0,0,6.99%,,R86112,0,0,0,,,,,,
R86623,0,0,6.99%,,R86113,0,0,0,,,,,,
R86625,0,0,6.99%,,R86115,200,0,"4,724",,,,,,
R86626,0,0,8.00%,,R86116,100,0,"5,892",,,,,,
R86628,"17,903","256,124",6.99%,,R86117,200,8,"4,122",,,,,,
R86629,"6,602","94,443",6.99%,,R86119,0,0,"21,210",,,,,,
R86631,"35,055","501,508",6.99%,,R86122,0,8,"18,921",,,,,,
R86632,"4,920","70,381",6.99%,,R86123,0,8,"10,854",,,,,,
R86636,"34,643","456,428",7.59%,,R86125,54,8,653,,,,,,
R86637,"9,212","115,153",8.00%,,R86126,200,0,"3,442",,,,,,
R86638,"8,508","121,720",6.99%,,R86127,0,0,"13,528",,,,,,
R86639,0,0,6.99%,,R86128,200,0,"9,371",,,,,,
R86651,0,0,6.99%,,R86131,0,0,"19,159",,,,,,
R86652,0,0,6.99%,,R86132,200,15,"4,667",,,,,,
R86653,0,0,6.99%,,R86133,0,0,"10,074",,,,,,
R86655,0,0,6.99%,,R86135,54,0,653,,,,,,
R86656,"12,565","144,587",8.69%,,R86137,0,0,"28,536",,,,,,
