List Source,Mapping,UNIQUE_CODE,ENGLISH_NAME,BUSINESS_PHONE,MOBILE_PRIMARY__C,ADDRESS,ZIP_CODE,STATE_CODE,COUNTRY
Unqualified,,,9174970958 - Mr. 李-送餐,,9174970958,,,NY,
Unqualified,,,6463712964-男老板-来取,,6463712964,,,,
Unqualified,97 East Ma11787,,NY_9293416156-Alex-来取Rakkii Ramen,6317806500,9293416156,97 East Main Street,11787,NY,
Unqualified,,,3478851135-Mr.林-来取,,3478851135,,,NC,
Unqualified,,,Peking house R85032,3365849990,6463096986,,,NC,
Unqualified,,,6466625633 - Mr. 林-送餐,,6466625633,,,NY,
Unqualified,,,2126619288-Linda-JP送餐,,2126619288,,,NY,
Unqualified,,,6468123078-Mr.游-送餐-餐馆卖了,,6468123078,,,NY,
Unqualified,,,China Star R83963,,9542946768,,,FL,
Unqualified,,,9177807594-Mr.陈-来取,,9177807594,,,NY,
Unqualified,,,老板要求不要打这个电话号码,,5856668188,,,FL,
Unqualified,116 North 61364,,Beijing Garden,8158229087,,116 North Bloomington Street,61364,IL,
Unqualified,,,2168619999 - Shirley-來取,,2168619999,,,OH,
Unqualified,,,NEW FAR EAST,7183692010,,,,,
Unqualified,1167 WILLM11212,,SUN HING,7183458015,7183422151,1167 WILLMOHR ST,11212,NY,
Unqualified,495 GRAND 11211,,MUSASHI SUSHI INC,7183885081,,495 GRAND ST,11211,NY,
Unqualified,,,4084100877-Danacious Dumpling -来取,,4084100877,,,CA,
Unqualified,,,9176742599-Ms.Cindy-不是做餐馆的,,9176742599,,,,
Unqualified,,,7733225580-Mr.Jimmy-来取,,7733225580,,,IL,
Unqualified,399 ZION R8234,,BEST FOOD IN TOWN,6099268488,,399 ZION RD,8234,NJ,
Unqualified,,,3475891227-Ms. 張-來取,,3475891227,,,NJ,
Unqualified,,,6096868888-Mr.陈-送餐,,6096868888,,,NJ,
Unqualified,,,Ms.郭-送餐,6267828857,7023026186,,,,
Unqualified,906 Boston1119,,906 Homwin - 6467637994 - Ms. 李-週二休息,4137838906,6467637994,906 Boston Rd,1119,MA,
Unqualified,,,9172385602 - Ms. 林-没做餐馆了,,9172385602,,,CO,
Unqualified,,,8625961562 - Eva 潘-來取,,8625961562,,,VT,
Unqualified,,,9175739551-Mr. 姜明騎-送餐,,9175739551,,,NY,
Unqualified,,,4344291526 - Tony 李-來取,,4344291526,,,VA,
Unqualified,24 SIGNAL 3867,,Dynasty Restaurant R83979,6033321000,6468860909,24 SIGNAL ST,3867,NH,
Unqualified,,,6466201948-Mr.倪-CJ来取,,6466201948,,,NY,
Unqualified,,,8142221800-Andy-来取,,8142221800,,,PA,
Unqualified,,,8135503827-Ms.任-来取,,8135503827,,,FL,
Unqualified,,,5023861534-Jenny-JP来取-没做餐馆了,,5023861534,,,KY,
Unqualified,,,4809122773-Robert-面馆送餐,,4809122773,,,AZ,
Unqualified,,,4323368886-Tina-来取,,4323368886,,,TX,
Unqualified,,,3033302225/3034282658-Mandy-CJ送餐-没做餐馆了,,3033302225,,,CO,
Unqualified,,,5163659898-男老板-送餐,,5163659898,,,NY,
Unqualified,,,2036554995-女老板-送餐,,2036554995,,,CT,
Unqualified,,,7186839045-女老板-来取,,7186839045,,,NY,
Unqualified,,,3476548234-女老板-送餐,,3476548234,,,NY,
Unqualified,,,9173998322-男老板-送餐,,9173998322,,,NY,
Unqualified,,,9177805700-男老板-来取,,9177805700,,,NY,
Unqualified,39-16 PRIN,,PappaRich New York,7188889307,3478619730,"39-16 PRINCE ST UNIT 205 & 206, QUEENS, NY 11354",,NY,
Unqualified,,,9178925227-男老板-送餐-打工的,,9178925227,,,NY,
Unqualified,,,Unknown,,6462474967,,,,
Unqualified,,,6463094088-男老板-来取,,6463094088,,,NY,
Unqualified,,,6465756972-女老板-送餐,,6465756972,,,NY,
Unqualified,,,9173887636-女老板-送餐,,9173887636,,,NY,
Unqualified,,,5164330622-女老板-送餐,,5164330622,,,NY,
Unqualified,,,3478212727-男老板-来取,,3478212727,,,NC,
Unqualified,,,6466456307-男老板-送餐,,6466456307,,,NY,
Unqualified,,,9852091405-男老板-来取,,9852091405,,,LA,
Unqualified,,,9147778889-女老板-送餐,9147778889,,,,NY,
Unqualified,,,3473233522-女-送餐-没做餐馆了,,3473233522,,,NY,
Unqualified,,,7182934066-貌似老板娘但不承认-来取,,7182934066,,,NY,
Unqualified,,,7183428032-delivery,,7183428032,,,NY,
Unqualified,,,7187357796-pick up,,7187357796,,,NY,
Unqualified,,,7187560699-pick up 2,,7187560699,,,NY,
Unqualified,,,7183630888-PICK UP-2,,7183630888,,,,
Unqualified,,,7182215866-delivery,,7182215866,,,NY,
Unqualified,789 FRANKL11238,,GOLDEN CHOPSTICK,7184931037,7184931037,789 FRANKLIN AVE,11238,NY,
Unqualified,,,7186360632 -Hood Hing Rest - pick up,,7186360632,,,NY,
Unqualified,,,7182354485-delivery,,7182354485,,,NY,
Unqualified,,,7183481730-delivery3,,7183481730,,,NY,
Unqualified,,,7183462410-pick up,,7183462410,,,NY,
Unqualified,,,7189222286-delivery,,7189222286,,,NY,
Unqualified,,,7185662583-pick up2,,7185662583,,,NY,
Unqualified,,,7188059868-送餐,,7188059868,,,NY,
Unqualified,,,7184415946-Mr.张-送餐,,7184415946,,,NY,
Unqualified,,,7184410054-Mr.林-送餐,,7184410054,,,NY,
Unqualified,,,7182961088-Ms.严-送餐,,7182961088,,,NY,
Unqualified,,,7188051110-Ms.黄-送餐,,7188051110,,,NY,
Unqualified,394 Metrop11211,,Golden Dragon R85539,7187828024,6463594855,394 Metropolitan Ave,11211,NY,
Unqualified,,,2019631767-男老板-送餐 no,,2019631767,,,NJ,
Unqualified,4617 5th A11220,,Casa China Restaurant,7186335533,7186335533,4617 5th Ave,11220,NY,
Unqualified,4724 4TH A11220,,NEW KING WOK,7184924952,7184924952,4724 4TH AVE,11220,NY,
Unqualified,7018 3RD A11209,,PANDA,7182388268,7182388268,7018 3RD AVE,11209,NY,
Unqualified,5411 5th A11220,,CHF Chinese Restaurant,9293355666,9293355666,5411 5th Ave,11220,NY,
Unqualified,6104 5TH A11220,,NEW LONG RIVER,7184922719,7184922719,6104 5TH AVE #4610,11220,NY,
Unqualified,,,9176605117-女老板-送餐 - No longer running a restaurant,,9176605117,,,NJ,
Unqualified,2087 Coney11223,,Edo Asian Fusion,7187087111,7187087111,2087 Coney Island Ave,11223,NY,
Unqualified,,,7182529865-Mr.叶-送餐,,7182529865,,,NY,
Unqualified,,,7186460666-Mr.游-JP来取,,7186460666,,,NY,
Unqualified,,,7183312799-Mr.郑-送餐,,7183312799,,,NY,
Unqualified,,,9172158318-Mr.董-送餐,9172158318,9172158318,,,NY,
Unqualified,,,7182591297-Mr.朱-送餐,,7182591297,,,NY,
Unqualified,,,7182381300-Robert-送餐,,7182381300,,,NY,
Unqualified,,,7182366222-Mr.陈-送餐,,7182366222,,,NY,
Unqualified,,,7183394843-Ms.李-送餐,,7183394843,,,NY,
Unqualified,,,9178188892-女老板-送餐,,9178188892,,,,
Unqualified,,,7183723222-Ms.陈-送餐,,7183723222,,,NY,
Unqualified,2319 AVENU11229,,NO. 1,7187699750,7187699750,2319 AVENUE U,11229,NY,
Unqualified,,,7182668482-Ms.陈-送餐,,7182668482,,,NY,
Unqualified,,,7183327333-Mr.周-送餐,,7183327333,,,NY,
Unqualified,,,7183681219-Ms.陈-送餐,,7183681219,,,NY,
Unqualified,111 DITMAS11218,,FAMILY GARDEN,7189725040,7189725040,111 DITMAS AVE # A,11218,NY,
Unqualified,,,7189408371-Mr.张-送餐,,7189408371,,,NY,
Unqualified,,,7183762207-Ms.林-送餐,,7183762207,,,NY,
Unqualified,2369 60TH 11204,,MASTER WONTON,7183368026,7183368026,2369 60TH ST,11204,NY,
Unqualified,,,7184494088-Mr.江-送餐,,7184494088,,,NY,
Unqualified,,,7183330569-Mr.郑-送餐,,7183330569,,,NY,
Unqualified,,,9173496886-Ms.陈-送餐,9173496886,9173496886,,,NY,
Unqualified,,,7183315880-Mr.朱-送餐,,7183315880,,,NY,
Unqualified,,,7182348288-Ms.李-送餐,,7182348288,,,NY,
Unqualified,,,7182342885-Ms.刘-送餐,,7182342885,,,NY,
Unqualified,,,7182327539-Ms.徐-送餐,,7182327539,,,NY,
Unqualified,,,7182597160-Mr.?-送餐,,7182597160,,,NY,
Unqualified,,,7183339898-Ms.黄-送餐,,7183339898,,,NY,
Unqualified,,,7182563838-Ms.陈-送餐,,7182563838,,,NY,
Unqualified,,,7182598868-Ms.刘-送餐,,7182598868,,,NY,
Unqualified,,,7182348880-Ms.林-送餐,,7182348880,,,NY,
Unqualified,,,7182388818-Ms.?-送餐,,7182388818,,,NY,
Unqualified,,,7187011688-Tina-SF来取,,7187011688,,,NY,
Unqualified,,,9177700012 - Mr. 鄭-送餐,,9177700012,,,NY,
Unqualified,,,7188202162-男老板-送餐,,7188202162,,,,
Unqualified,,,5164681813-女老板-送餐,,5164681813,,,,
Unqualified,,,2677928395-Mr.林-送餐,,2677928395,,,PA,
Unqualified,,,9737364609/9737364435-送餐,,9737364609,,,NJ,
Unqualified,,,9735460012/8808-送餐,,9735460012,,,NJ,
Unqualified,,,7188977438-男老板-来取,,7188977438,,,,
Unqualified,,,6789783328-Mr.奚-来取,,6789783328,,,GA,
Unqualified,,,9179636265-女老板-送餐,,9179636265,,,,
Unqualified,,,Unknown,,3479258034,,,,
Unqualified,,,9143589468,,9143589468,,,NY,
Unqualified,,,9179827223,,9179827223,,,NY,
Unqualified,,,9298558933-男老板-送餐,,9298558933,,,NY,
Unqualified,,,6464682901-女老板-不做餐馆了,,6464682901,,,NY,
Unqualified,,,7189028578-男老板-送餐 - Duplicate DO NOT CALL,,7189028578,,,NY,
Unqualified,,,China Star R85272,,9175421168,,,NY,
Unqualified,,,3477598551-existing CL,,3477598551,,,NY,
Unqualified,,,9296998245,,9296998245,,,,
Unqualified,,,7178528868,,7178528868,,,PA,
Unqualified,,,9179513505-女老板-送餐,,9179513505,,,,
Unqualified,,,9175170909-女老板,,9175170909,,,,
Unqualified,505 Retail27549,,Fuji Express R85166,9198533368,9193891108,"505 Retail Way, Suite 102",27549,NC,
Unqualified,,,2522024690,,2522024690,,,,
Unqualified,,,5168080137-男老板-送餐,,5168080137,,,,
Unqualified,,,9172887608,,9172887608,,,,
Unqualified,,,7187955499,,7187955499,,,,
Unqualified,,,9293416102,,9293416102,,,,
Unqualified,,,6462666272,,6462666272,,,,
Unqualified,,,6462219666,,6462219666,,,,
Unqualified,,,7204705592,,7204705592,,,CO,
Unqualified,,,2034310488,,2034310488,,,CT,
Unqualified,,,6318891999,,6318891999,,,,
Unqualified,,,7183535791-女老板-来取,,7183535791,,,NY,
Unqualified,,,9294885737,,9294885737,,,,
Unqualified,,,2018878187-女老板-送餐,,2018878187,,,NY,
Unqualified,,,7184610377,,7184610377,,,,
Unqualified,,,9295081998,,9295081998,,,,
Unqualified,,,6786656628,,6786656628,,,,
Unqualified,,,2399891721-male,,2399891721,,,,
Unqualified,,,9704126476,,9704126476,,,CO,
Unqualified,,,9174493685-男老板-来取,,9174493685,,,,
Unqualified,,,3173138559-男老板-来取,,3173138559,,,,
Unqualified,,,9179137171,,9179137171,,,NY,
Unqualified,,,9179298913-男老板-送餐,,9179298913,,,,
Unqualified,184 Columb7932,,China Chalet（不能接）,9739662828,9082308072,184 Columbia Turnpike,7932,NJ,
Unqualified,,,7328248108-男老板-送餐,,7328248108,,,,
Unqualified,,,6105866770,,6105866770,,,PA,
Unqualified,,,9293933365,,9293933365,,,NY,
Unqualified,,,9782519888,,9782519888,,,MA,
Unqualified,,,9179528378-女老板-没做餐馆了,,9179528378,,,NY,
Unqualified,,,6469453700,,6469453700,,,NY,
Unqualified,,,9177426903-男老板-送餐-Permanently closed,,9177426903,,,NY,
Unqualified,,,9177705285,,9177705285,,,NY,
Unqualified,,,9175258356,,9175258356,,,NY,
Unqualified,,,7185302137,,7185302137,,,VT,
Unqualified,,,6468988188,,6468988188,,,NJ,
Unqualified,,,3034006118,,3034006118,,,CO,
Unqualified,,,8586499806-female,,8586499806,,,CA,
Unqualified,,,3037818068,,3037818068,,,,
Unqualified,,,3038754845,,3038754845,,,,
Unqualified,19634 Stev95014,,Shanghai No.1 -上海菜,4082551288,4086696668,19634 Stevens Creek Blvd,95014,CA,
Unqualified,,,5099688576,,5099688576,,,,
Unqualified,,,9178368990-male,,9178368990,,,,
Unqualified,,,6462708988-male,,6462708988,,,,
Unqualified,8101 E Bel80237,,Blue Ocean-Permanently closed,,3032200577,8101 E Belleview Ave Unit A-90,80237,CO,
Unqualified,,,3033217788-female,,3033217788,,,,
Unqualified,,,3034006117,,3034006117,,,,
Unqualified,,,6157107261 -Mr. 林,,6157107261,,,TN,
Unqualified,,,5749993133-男老板-来取,,5749993133,,,IN,
Unqualified,,,9178555678-男老板-来取,,9178555678,,,NY,
Unqualified,,,9179631525-resto sold,,9179631525,,,NY,
Unqualified,,,China King R85185 - DO NOT CALL,,9175179229,,,NY,
Unqualified,,,2672266946-男老板-送餐,,2672266946,,,PA,
Unqualified,,,2127520819,,2127520819,,,NY,
Unqualified,,,9178553771-男老板-送餐,,9178553771,,,NY,
Unqualified,,,ginger green,6032869989,,,,NH,
Unqualified,1365 New S12159,,Tomo Asian Bistro,5184398666,5184398666,1365 New Scotland Rd,12159,NY,
Unqualified,,,9179796969,,9179796969,,,NY,
Unqualified,,,Kiki 9295008906,,9295008906,,,NY,
Unqualified,,,3472357898,3472357898,3472357898,,,NY,
Unqualified,,,5168290038,,5168290038,,,NY,
Unqualified,,,9176801765,,9176801765,,,NY,
Unqualified,,,3473352879,,3473352879,,,NY,
Unqualified,,,3476121821,,3476121821,,,NY,
Unqualified,,,9177751087-existing CL,,9177751087,,,NY,
Unqualified,,,9176866888,9176866888,9176866888,,,NY,
Unqualified,,,9178923636,,9178923636,,,NY,
Unqualified,,,2128658808-女老板-送餐,,2128658808,,,NY,
Unqualified,,,9292789879-男老板-送餐,,9292789879,,,NY,
Unqualified,,,9175352316-男老板-送餐,,9175352316,,,NY,
Unqualified,,,9175781920-男老板-送餐,,9175781920,,,NY,
Unqualified,3071 Hwy 530135,,Hong Kong DO NOT CALL,7709493373,6786978760,3071 Hwy 5,30135,GA,
Unqualified,9940 Belve33411,,China King,5617918858,9177743772,9940 Belvedere Road,33411,FL,
Unqualified,,,9296675555 -Mr. Danny-送餐,,9296675555,,,NJ,
Unqualified,,,8577537900 -Ms. Bacy Wu-送餐,,8577537900,,,MA,
Unqualified,,,8606788880-Dennis-来取,,8606788880,,,CT,
Unqualified,,,8043531001-Lisa,,8043531001,,,VA,
Unqualified,661 CARY T27511,,China One,9194610088,,661 CARY TOWNE BLVD,27511,NC,
Unqualified,2121 T.W. 27560,,China Kitchen,9199579700,9199579700,2121 T.W. Alexander Drive Suite #122,27560,NC,
Unqualified,,,2524492198-Ms.林- 来取,,2524492198,,,NC,
Unqualified,,,3363781868-老板娘-来取,,3363781868,,,NC,
Unqualified,,,9104852888-老板-来取,,9104852888,,,NC,
Unqualified,,,9182586262-Mr.汤-来取,,9182586262,,,OK,
Unqualified,,,4137897170-Ms.宋- 来取,4137897170,,,,MA,
Unqualified,,,China House R85686,4135328508,9178338869,,,MA,
Unqualified,,,9195502688-Ms.林Emily- 来取,,9195502688,,,NC,
Unqualified,,,7323240600-Mr.郑-送餐,,7323240600,,,NJ,
Unqualified,,,6037400079-Ms.陈-来取,,6037400079,,,NH,
Unqualified,21 FRESH R3042,,CHINA JADE,6036792335,,21 FRESH RIVER RD,3042,NH,
Unqualified,,,6038986200-Ms？？-来取,,6038986200,,,NH,
Unqualified,,,5089933380-Mr.威-来取,,5089933380,,,MA,
Unqualified,,,7812358886-老板-送餐,,7812358886,,,MA,
Unqualified,,,917868588/8067939593 -Ms. 劉- BBQ 來取,,8067939593,,,TX,
Unqualified,350 Fairvi12534,,Spring Garden of Hudson R85588,5188284770,9174205734,350 Fairview Ave,12534,NY,
Unqualified,,,6175582888-Ms. 陈-来取,,6175582888,,,MA,
Unqualified,60 Broadwa2148,,KAKKOII,7816052439,7816052439,60 Broadway,2148,MA,
Unqualified,,,8577015995-Lynn-送餐,,8577015995,,,RI,
Unqualified,,,7812790403-Mr.??-来取,,7812790403,,,MA,
Unqualified,1099 N DIV10566,,ORIENTAL PALACE,9147398333,9143100166,1099 N DIVISION ST,10566,NY,
Unqualified,4638 East 32812,,Panda,4073808810,,4638 East Michigan Street,32812,FL,
Unqualified,,,1089 Noodle House,,6316891089,,,NY,
Unqualified,1702 Chris12303,,China Dragon,5183466102,5183466102,1702 Chrisler Avenue,12303,NY,
Unqualified,,,7328660888-Ms.潘-来取,,7328660888,,,NJ,
Unqualified,,,6095616088-Mr.任-送餐,,6095616088,,,,
Unqualified,,,5407782900-Ms.陈-来取,,5407782900,,,VA,
Unqualified,,,7247423888-Mr李-来取,,7247423888,,,PA,
Unqualified,,,7576865433-Ms.陈-来取,,7576865433,,,NY,
Unqualified,,,7245478800-餐馆电话,,7245478800,,,PA,
Unqualified,,,3153379826-Ms. 郑-送餐,,3153379826,,,NY,
Unqualified,,,6077971166-Ms.郑-来取,,6077971166,,,NY,
Unqualified,,,8136795734-Ms.陈 没做餐馆了,,8136795734,,,FL,
Unqualified,1003 Canto44615,,Cheng's Gourmet,3306279988,3308705002,1003 Canton Road Northwest,44615,OH,
Unqualified,,,GREAT WALL R86527,,8505764884,,,FL,
Unqualified,,,9042689338-Ms.李-送餐,,9042689338,,,FL,
Unqualified,,,New China Restaurant,,8039511868,,,SC,
Unqualified,,,8438529979,,8438529979,,,SC,
Unqualified,1550 Unive32217,,Fusion Sushi,,9046368688,1550 University Boulevard West,32217,FL,
Unqualified,,,3054437729-前台不是老板,,3054437729,,,FL,
Unqualified,,,2396585272-Mr.Jonny,,2396585272,,,FL,
Unqualified,860 East W85296,,KING WOK,,4808138883,860 East Warner Road,85296,AZ,
Unqualified,,,7182095800-Mr.陈-送餐,,7182095800,,,NY,
Unqualified,,,China Chef R83983,,9178655580,,,FL,
Unqualified,,,3155489999-Ms.江-来取,,3155489999,,,NY,
Unqualified,8010 West 32818,,EAST GOURMET,4075223611,4077750918,8010 West Colonial Drive,32818,FL,
Unqualified,4141 South13205,,MING HING,3154989988,3154989988,4141 South Salina Street,13205,NY,
Unqualified,,,3154517777-Ms.林-来取,,3154517777,,,NY,
Unqualified,,,4053765333-Ms.陈-来取,,4053765333,,,OK,
Unqualified,,,7183782055-Mr.郑-送餐,7183782055,7183782055,,,NY,
Unqualified,,,7186657533-老板不在-来取,,7186657533,,,NY,
Unqualified,2800 Baile10463,,New Yung Hong Kitchen Inc,7185490030,6463017129,2800 Bailey Ave,10463,NY,
Unqualified,715 BERGEN7304,,WANG WANG,2013331688,2013331688,715 BERGEN AVE,7304,NJ,
Unqualified,,,Chenlin Garden(formerly Ting House) - Duplicate DO NOT CALL,,6314738887,,,NY,
Unqualified,,,6097999666-老板娘-送餐,,6097999666,,,NJ,
Unqualified,,,7325365235-老板娘-送餐,,7325365235,,,NJ,
Unqualified,,,7183579999-Ms 陈兄妹合伙-送餐,,7183579999,,,NY,
Unqualified,,,7328288778-Ms.王08873-送餐,,7328288778,,,NJ,
Unqualified,1004 W GEO29680,,6467153632-Mr.林-送餐,8649626888,6462587978,1004 W GEORGIA RD # F,29680,SC,
Unqualified,941 W Elli85225,,Mayflower Chinese Cuisine,4808122100,2678153615,941 W Elliot Rd #6,85225,AZ,
Unqualified,,,2018619598-Ms-董-送餐,,2018619598,,,NJ,
Unqualified,,,2016175349-MR陈-送餐,,2016175349,,,NJ,
Unqualified,,,2018693122-老板娘微信-送餐,,2018693122,,,NJ,
Unqualified,4300 BERGE7047,,HONG KONG R87057,2013483699,9172915880,4300 BERGEN TURNPIKE,7047,NJ,
Unqualified,,,8459861299-Ms 燕子飞飞-来取,,8459861299,,,NY,
Unqualified,,,6148510977-老板娘-送餐,,6148510977,,,OH,
Unqualified,,,7328868822-老板娘香-送餐,,7328868822,,,NJ,
Unqualified,,,9089963808-Ms.林-来取 食客通用户,9089963808,9089963808,,,NJ,
Unqualified,,,6099210995-Ms.陈-送餐,,6099210995,,,NJ,
Unqualified,,,2016530235-Ms林-送餐,,2016530235,,,NJ,
Unqualified,1101 SUMMI7087,,2018667815-Ms-送餐,2018667815,2018667815,1101 SUMMIT AVE # A,7087,NJ,
Unqualified,,,China House R85151,,9892882888,,,MD,
Unqualified,,,7186016586-Ms.曾-送餐,,7186016586,,,NY,
Unqualified,,,6064395001-老板娘-来取,,6064395001,,,KY,
Unqualified,,,8454251103-林老板-送餐,,8454251103,,,NY,
Unqualified,,,7326402526-老板娘-来取,,7326402526,,,NJ,
Unqualified,,,9043776768-Mr.陈-来取XXX,,9043776768,,,,
Unqualified,,,3865972186-leo-送餐,,3865972186,,,FL,
Unqualified,,,2127813862-Ms.陈-送餐,,2127813862,,,NY,
Unqualified,945 BOARDM44512,,SHANG HAI RIVER R85085,3307581698,9175208017,945 BOARDMAN-CANFIELD RD,44512,OH,
Unqualified,10 S NEW P8527,,MEIN KING RESTAURANT,7323676788,7323676788,10 S NEW PROSPECT RD #20,8527,NJ,
Unqualified,,,3022990207-Mr.黄-送餐,,3022990207,,,DE,
Unqualified,5 WALKER S10302,,MR. RICE R85379,7188160080,7182006930,5 WALKER ST,10302,NY,
Unqualified,,,6312437888-Ms-老板娘-送餐 上线,,6312437888,,,NY,
Unqualified,,,7705092129 -Michelle Kong-delivery,,7705092129,,,GA,
Unqualified,98 New Yor10954,,Golden Dragon,,8456243663,98 New York 59,10954,NY,
Unqualified,,,2018258899-Mr.江不在-送餐,,2018258899,,,NJ,
Unqualified,,,2015298288-老板娘say no-来取,,2015298288,,,NJ,
Unqualified,115 FRANKL7430,,2015291152-Mr.陈-送餐,2015291152,2015291152,115 FRANKLIN TURNPIKE,7430,NJ,
Unqualified,,,9739628888-老板Neo-CJ来取,,9739628888,,,NJ,
Unqualified,,,7182090649-Mr.林-送餐,7182090649/6467758682,7182090649/6467758682,,,NY,
Unqualified,,,9087098081-Mr.陈-送餐,,9087098081,,,NJ,
Unqualified,,,2122815167-老板娘-送餐,,2122815167,,,NJ,
Unqualified,1518 Amste10031,,Amsterdam Sushi,6464765017,6464765017,1518 Amsterdam Avenue,10031,NY,
Unqualified,,,2122837223-Mr.张-送餐,,2122837223,,,NY,
Unqualified,,,2123166688-Ms.陈-送餐,,2123166688,,,NY,
Unqualified,,,7328027220-老板娘-送餐,,7328027220,,,NJ,
Unqualified,,,7329728080-老板不在-送餐,,7329728080,,,NJ,
Unqualified,351 N Coun8527,,Wok And Roll Asian Fusion,7329945888,,351 N County Line Rd,8527,NJ,
Unqualified,,,7324146135-Mr.陈-送餐,,7324146135,,,NJ,
Unqualified,,,7328661677-Ms.陈-送餐,,7328661677,,,NJ,
Unqualified,,,7329727788-老板娘-送餐,,7329727788,,,NJ,
Unqualified,8 Reading 8822,,Great Wall Chinese Restaurant,9088067713,,"8 Reading Rd, Ste 104",8822,NJ,
Unqualified,,,7187208399-Mr.林不在-送餐,7187208399,7187208399,,,NY,
Unqualified,,,7184424888-Ms.梁-送餐,,7184424888,,,NY,
Unqualified,,,2122810808-陈老板-来取,,2122810808,,,NY,
Unqualified,,,8454922191-精明陈老板-来取,,8454922191,,,NY,
Unqualified,,,7323567833-Mr.杨-来取,7323567833,7323567833,,,NJ,
Unqualified,,,6145325572-老板娘-送餐,,6145325572,,,OH,
Unqualified,,,9177680008-Mr.chen-送餐,,9177680008,,,OH,
Unqualified,,,7186518080-Ms吴-送餐,7186518080,7186518080,,,NY,
Unqualified,4000 NEW Y7087,,NEW HONG AM KITCHEN R85359,2018674399,9178287115,4000 NEW YORK AVE,7087,NJ,
Unqualified,,,2018690164-老板-送餐,,2018690164,,,NJ,
Unqualified,352 ANDERS7010,,CHINA GARDEN,2019415750,,352 ANDERSON AVE,7010,NJ,
Unqualified,,,China One R83898,3028369110,9173717601,,,DE,
Unqualified,1779 South48444,,NEW CHINA BUFFET,8107218818,3127140527,1779 South Cedar Street,48444,MI,
Unqualified,8200 Georg20910,,GOLDEN HOUSE R85201,3014958888,2405059388,8200 Georgia Avenue,20910,MD,
Unqualified,9502 Chamb23116,,China Wok R85069,8045598888,8046384166,9502 Chamberlayne Rd Ste 20,23116,VA,
Unqualified,,,Hot Work R83838,,9175172333,,,OH,
Unqualified,183 PORT R10302,,3473995133-Rebecca,7187279634,3473995133,183 PORT RICHMOND AVE,10302,NY,
Unqualified,7050 MARKE44512,,MAIN MOON--Duplicate DO NOT CALL,3307263885,3478278200,7050 MARKET ST,44512,OH,
Unqualified,3317 MILAN44870,,MING'S GARDEN,4196251388,,3317 MILAN RD,44870,OH,
Unqualified,,,R85561 DUP,7406531770,6462889118,,,OH,
Unqualified,,,9179698333 -Mr. 李-送餐,,9179698333,,,NY,
Unqualified,,,6143159849 -Ms. 餘-來取,,6143159849,,,OH,
Unqualified,226 County2806,,GOLDEN BOWL,4012471800,4016885333,226 County Road,2806,RI,
Unqualified,,,2672656968-May-CJ来取,,2672656968,,,PA,
Unqualified,3566 Bland32210,,Jun's Kitchen,9045248776,3474800683,3566 Blanding Blvd ste2,32210,FL,
Unqualified,651 E Pitt15522,,King Buffet - 6469459802-Mr.汤-来取,8146238898,6469459802,651 E Pitt St,15522,PA,
Unqualified,,,3177280519 -Ms. Jean-来取,,3177280519,,,CA,
Unqualified,1550 MCMUL33759,,CHINA GARDEN RESTAURANT R85752,7276697688,6462430898,1550 MCMULLEN BOOTH RD,33759,FL,
