Snowball Map,State Group,datediff_queue_entered_date,datediff_rejected_date,datediff_created_date,Queue Enter Date,Rejected Time,Dead Date,Create Date,Last Name,Company / Account,Street,Zip/Postal Code,State/Province (text only),Mobile - Primary,Business Phone,Lead Owner,Assigned SDR,Lead Status,Rejected Reason,Created By,Unqualified Reason,Lead Stage
67182,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,Lotus Garden,Lotus Garden,7536 Dr Phillips Blvd,32819,FL,,(407) 636-7221,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67183,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,China Wok,China Wok,7960 US-1 UNIT 3,32976,FL,,(772) 664-8883,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67184,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,Shandong Noodle House,Shandong Noodle House,2089 Indian River Blvd,32960,FL,,(772) 257-6775,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67185,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,China King,China King,11786 US-301,33525,FL,,(352) 437-5988,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67186,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,China Chef,China Chef,11440-301 US-301,33569,FL,,(813) 895-8887,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67187,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,Eez Fusion & Sushi,Eez Fusion & Sushi,16925 Birkdale Commons Pkwy,28078,NC,,(704) 892-4242,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67188,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,Ming Fu,Ming Fu,115 W John St,28105,NC,,(704) 844-6181,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67189,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,TM Umami,TM Umami,6031 Yadkin Rd,28303,NC,,(910) 867-1039,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67190,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,Mikoto Express,Mikoto Express,1400 Walter Reed Rd,28304,NC,,(910) 829-9533,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67191,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,Miyabi Jr Japanese Express,Miyabi Jr Japanese Express,4747 Ramsey St,28311,NC,,(910) 339-0636,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67192,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,Sakura Restaurant,Sakura Restaurant,5945 Cliffdale Rd Ste 1109,28314,NC,,(910) 868-9400,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67193,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,Tokyo Express,Tokyo Express,1407 Sunset Ave Ste G,28328,NC,,(910) 590-2191,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67194,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,Tokyo Sunrise,Tokyo Sunrise,110 Front St,28349,NC,,(910) 296-9990,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67195,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,Kami Authentic Japanese Cuisine,Kami Authentic Japanese Cuisine,2201 N Roberts Ave,28358,NC,,(910) 739-9790,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67196,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,China Garden Super Buffet,China Garden Super Buffet,180 Nc Highway 5 S,28374,NC,,(910) 295-2597,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67197,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,Chiba Japanese Restaurants,Chiba Japanese Restaurants,1200 East Broad Avenue,28379,NC,,(910) 895-2500,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67198,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,Hibachi Grill,Hibachi Grill,356 S College Rd,28403,NC,,(910) 392-6788,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67199,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,BLUE SAKE,BLUE SAKE,1425 MAIN ST,34698,FL,,(727) 216-3699,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67200,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,Noodle Plus,Noodle Plus,245 Main St Ste 110,10601,NY,,(914) 948-4950,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67201,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,New Panda,New Panda,898 Loudon Rd Suite 3,12110,NY,,(518) 786-0700,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67202,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,CHINA TOWN,CHINA TOWN,9158 WILES RD,33065,FL,,(954) 752-1183,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67203,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,DIM SUM CHINESE KITCHEN,DIM SUM CHINESE KITCHEN,898 JOHNSON AVE,11779,NY,,(631) 737-5675,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67204,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,CHINA HOUSE,CHINA HOUSE,11150 N WILLIAMS ST # 103,34432,FL,,(352) 522-0008,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67205,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,KING WOK CHINESE TAKE OUT,KING WOK CHINESE TAKE OUT,11043 CRYSTAL SPRINGS RD,32221,FL,,(904) 783-8848,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67206,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,KAM FUNG,KAM FUNG,112 ELM ST,10701,NY,,(914) 423-2299,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67207,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,Sushi N Wok Atlantic,Sushi N Wok Atlantic,10916 Atlantic Blvd Ste 23,32225,FL,,(904) 642-5522,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67208,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,China Buffet,China Buffet,9400 Atlantic Blvd Ste 60,32225,FL,,(904) 725-8819,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67209,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,Hotto Potto,Hotto Potto,1117 Zimmeron Ave,32792,FL,,(407) 951-8028,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67210,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,NEW CHINA,NEW CHINA,1148 NY-52,12759,NY,,(845) 434-3950,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67211,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,EMPIRE SZECHUAN,EMPIRE SZECHUAN,113 DANBURY RD,6877,CT,,(203) 431-0488,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67212,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,South Garden Chinese Restaurant,South Garden Chinese Restaurant,10855 SW 72nd St Ste 10,33173,FL,,(305) 274-9099,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67213,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,Sushi Yama Japanese Restaurant,Sushi Yama Japanese Restaurant,10921 N Military Trl,33410,FL,,(561) 932-1058,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67214,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,Chinatown Restaurant,Chinatown Restaurant,1158 W Osceola Pkwy,34741,FL,,(407) 870-9296,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67215,Group B,174,,584,2023-12-15,,12/15/2023,2022-10-31T04:00:00Z,PANDA RESTAURANT,PANDA RESTAURANT,114 FRONT ST,13754,NY,,(607) 467-4926,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67216,Group B,173,,454,2023-12-16,,12/16/2023,2023-03-10T05:00:00Z,Unknown,2 Old Crows,108 Lavilla Rd,76449,TX,,(940) 779-3474,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67217,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,Foodworks,Foodworks,110 Elm St,1527,MA,,(508) 865-1707,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67218,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,PANDA BUFFET,PANDA BUFFET,106 E HOLLAND AVE,79830,TX,,(432) 837-5668,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67219,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,MOCA Asian Cuisine,MOCA Asian Cuisine,11244 Boyette Rd,33569,FL,,(813) 512-2126,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67220,Group B,173,,454,2023-12-16,,12/16/2023,2023-03-10T05:00:00Z,Unknown,Alligator Rays,109 Main St,72821,AR,,(479) 468-2237,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67221,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,Tokio Bistro,Tokio Bistro,132 S Poplar St,28337,NC,,(910) 862-7399,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67222,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,Peng's Asian Cuisine,Peng's Asian Cuisine,108-A 8516 Factory Shops Rd,27560,NC,,(919) 678-5313,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67223,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,Hibachi & Chinese,Hibachi & Chinese,136 Broad St,28337,NC,,(910) 872-9988,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67224,Group B,173,,454,2023-12-16,,12/16/2023,2023-03-10T05:00:00Z,Unknown,BOAT HAUS,1071 W  Rd,84405,UT,,(801) 394-4924,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67225,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,RED BOWL SOUTHERN PINE  INC,RED BOWL SOUTHERN PINE  INC,10820 US HIGHWAY 15 501,28387,NC,,(910) 684-8403,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67226,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,Tokyos Express,Tokyos Express,2716 N Roberts Ave,28358,NC,,(910) 735-0412,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67227,Group B,173,,454,2023-12-16,,12/16/2023,2023-03-10T05:00:00Z,Unknown,Bonfire Wings,"10701 North Fwy, Ste B",77038,TX,,(281) 447-6656,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67228,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,RED HOUSE,RED HOUSE,8902 E VÍA LINDA,85258,AZ,,(480) 860-8888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67229,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,JASMINE SUSHI & THAI CUISINE,JASMINE SUSHI & THAI CUISINE,110 OCEAN BAY DR,33037,FL,,(305) 207-9700,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67230,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,CHINA BUFFET II,CHINA BUFFET II,110 SHALLOTTE CROSSING PKWY,28470,NC,,(910) 755-5838,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67231,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,New Pinang,New Pinang,111-10 Queens Blvd,11375,NY,,(718) 268-9135,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67232,Group B,173,,442,2023-12-16,,12/16/2023,2023-03-22T04:00:00Z,Unknown,Lee Gardens,"950 Yale Ave, Ste 13",6492,CT,,(203) 294-9995,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67233,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,CHINA GARDEN,CHINA GARDEN,1115 W BROAD ST,28334,NC,,(910) 980-9822,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67234,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,LAM'S GARDEN,LAM'S GARDEN,1100 RALEIGH BLVD # 113,27610,NC,,(919) 828-2118,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67235,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,Northeast Chinese II,Northeast Chinese II,900 Central Ave,12206,NY,,(518) 459-0688,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67236,Group B,173,,442,2023-12-16,,12/16/2023,2023-03-22T04:00:00Z,Unknown,Peking Express,11330 US-24 Sugar Creek,64054,MO,,(816) 461-1089,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67237,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,LUCKY CHENS KITCHEN,LUCKY CHENS KITCHEN,1122 RANDOLPH ST,27360,NC,,(336) 472-1098,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67238,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,WEN HING,WEN HING,106 LINCOLN ST,1605,MA,,(508) 753-6399,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67239,Group B,173,,442,2023-12-16,,12/16/2023,2023-03-22T04:00:00Z,Unknown,P.F. Chang's,"905 W W Promontory, Farmington",84025,UT,,(385) 300-7300,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67240,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,Empire Wok,Empire Wok,11 Worcester Rd,1570,MA,,(508) 943-8888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67241,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,KUNG-FU RESTAURANT,KUNG-FU RESTAURANT,1098 W 29TH ST,33012,FL,,(305) 556-7715,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67242,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,YE Express,YE Express,1117 Main St,2893,RI,,(401) 615-1920,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67243,Group B,173,,429,2023-12-16,,12/16/2023,2023-04-04T04:00:00Z,Unknown,Mikato Japanese Steak House & Sushi Bar,1092 S Ponce De Leon Blvd,32084,FL,,(904) 824-7064,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67244,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,XING WANG,XING WANG,914 BROADWAY,11206,NY,,(718) 443-1111,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67245,Group B,173,,434,2023-12-16,,12/16/2023,2023-03-30T04:00:00Z,Unknown,LA Crawfish,"1005 Blalock Rd, Unit B-2",77055,TX,,(713) 461-8808,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67246,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,Sakura Japanese Restaurant,Sakura Japanese Restaurant,1150 S Semoran Blvd,32807,FL,,(954) 344-3500,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67247,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,Rock n Roll Sushi Germantown,Rock n Roll Sushi Germantown,9155 Poplar Ave #19,38138,TN,,(901) 746-9360,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67248,Group B,173,,429,2023-12-16,,12/16/2023,2023-04-04T04:00:00Z,Unknown,Tanpopo,"950 Yale Ave, Unite 13",6492,CT,,(203) 269-1116,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67249,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,Hunan Garden Chinese Restaurant,Hunan Garden Chinese Restaurant,9120 S US Highway 1,34952,FL,,(772) 335-0766,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67250,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,GREEN CHINA,GREEN CHINA,9435 POPLAR AVE,38138,TN,,(901) 624-5919,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67251,Group B,173,,429,2023-12-16,,12/16/2023,2023-04-04T04:00:00Z,Unknown,Sushi Ai,115 W 5th St,63025,MO,,(636) 549-3098,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67252,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,Momo Hibachi,Momo Hibachi,9332 Dayton Pike,37379,TN,,(423) 332-3003,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67253,Group B,173,,429,2023-12-16,,12/16/2023,2023-04-04T04:00:00Z,Unknown,Sushi Tex-Mex,11107 Aldine Westfield Rd,77093,TX,,(713) 261-2760,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67254,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,Sakura Japanese Restaurant,Sakura Japanese Restaurant,1097 Old Country Rd,11901,NY,,(631) 727-8688,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67255,Group B,173,,429,2023-12-16,,12/16/2023,2023-04-04T04:00:00Z,Unknown,Genji Japanese Restaurant & Karaoke Bar,11124 Westheimer Rd,77042,TX,,(713) 780-0827,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67256,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,LUSCIOUS THAI,LUSCIOUS THAI,1099 1ST AVE FRNT 2,10065,NY,,(212) 813-1188,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67257,Group B,173,,429,2023-12-16,,12/16/2023,2023-04-04T04:00:00Z,Unknown,Ren's Ramen,11403 Amherst Ave,20902,MD,,(301) 933-3725,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67258,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,GUYANA ORIENTAL GARDEN REST,GUYANA ORIENTAL GARDEN REST,11522 LIBERTY AVE,11419,NY,,(718) 323-2453,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67259,Group B,173,,429,2023-12-16,,12/16/2023,2023-04-04T04:00:00Z,Unknown,Moon Thai & Japanese,1118 S Dixie Hwy,33146,FL,,(305) 668-9890,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67260,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,OKALANI INC,OKALANI INC,109 1ST ST,97031,OR,,(541) 386-7423,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67261,Group B,173,,429,2023-12-16,,12/16/2023,2023-04-04T04:00:00Z,Unknown,Golden Gai,1144 W 18th St,60608,IL,,(312) 366-2996,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67262,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,Great Wall Chinese Restaurant,Great Wall Chinese Restaurant,953 N McLean Blvd,60123,IL,,(847) 608-8877,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67263,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,YOSHI SUSHI,YOSHI SUSHI,90 OAK DR,77566,TX,,(979) 297-8887,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67264,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,Zuki Japanese Restaurant,Zuki Japanese Restaurant,11230 Lincoln Hwy,60448,IL,,(815) 806-1888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67265,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,Rising Sun Of The Peotone,Rising Sun Of The Peotone,908 W Wilmington Rd,60468,IL,,(708) 258-6628,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67266,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,New Tea Garden Chop Suey,New Tea Garden Chop Suey,11342 S Michigan Ave,60628,IL,,(773) 468-0748,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67267,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,Chong Chop Suey,Chong Chop Suey,1101 E 7th St,62002,IL,,(618) 465-2869,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67268,Group B,173,,584,2023-12-16,,12/16/2023,2022-10-31T04:00:00Z,PEKING CHOP SUEY,PEKING CHOP SUEY,10715 OLD HALLS FERRY RD,63136,MO,,(314) 868-2240,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67269,Group B,172,,584,2023-12-17,,12/17/2023,2022-10-31T04:00:00Z,CHEN'S CHINESE KITCHEN,CHEN'S CHINESE KITCHEN,1084 BROADWAY,11598,NY,,(516) 374-6622,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67270,Group B,172,,584,2023-12-17,,12/17/2023,2022-10-31T04:00:00Z,GOLDEN CHINA CHINESE,GOLDEN CHINA CHINESE,106 BROOKERIDGE DR,50702,IA,,(319) 232-3928,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67271,Group B,172,,584,2023-12-17,,12/17/2023,2022-10-31T04:00:00Z,Sitane Market & Deli,Sitane Market & Deli,1068 Courier Pl # 101,37167,TN,,(615) 459-2475,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67272,Group B,172,,429,2023-12-17,,12/17/2023,2023-04-04T04:00:00Z,Unknown,Uotora,1075 Bergen St,11216,NY,,(718) 513-0724,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67273,Group B,172,,584,2023-12-17,,12/17/2023,2022-10-31T04:00:00Z,Dai Hachi Inc,Dai Hachi Inc,1074 2nd Ave Frnt 3,10022,NY,,(212) 888-8101,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67274,Group B,172,,584,2023-12-17,,12/17/2023,2022-10-31T04:00:00Z,IMPERIAL GARDEN CHINESE RESTAURANT,IMPERIAL GARDEN CHINESE RESTAURANT,1104 THORPE LN L,78666,TX,,(512) 353-3355,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67275,Group B,172,,429,2023-12-17,,12/17/2023,2023-04-04T04:00:00Z,Unknown,Zaka Modern Japanese Restuarant,10832 NW 58th St,33178,FL,,(786) 855-8888,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67276,Group B,172,,584,2023-12-17,,12/17/2023,2022-10-31T04:00:00Z,Sarku Japan,Sarku Japan,11114 Flatlands Ave,11207,NY,,(718) 257-5802,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67277,Group B,172,,429,2023-12-17,,12/17/2023,2023-04-04T04:00:00Z,Unknown,Okinawa Restaurant,"10948 N Main St, Ste A",27263,NC,,(336) 434-7170,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67278,Group B,172,,584,2023-12-17,,12/17/2023,2022-10-31T04:00:00Z,Tomo Japanese Restaurant,Tomo Japanese Restaurant,1077 Flushing Ave,11237,NY,,(718) 456-3695,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67279,Group B,172,,584,2023-12-17,,12/17/2023,2022-10-31T04:00:00Z,ORIENTAL HOUSE RESTAURANT,ORIENTAL HOUSE RESTAURANT,1105 W DAUGHERTY RD,64850,MO,,(417) 451-7805,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67280,Group B,172,,584,2023-12-17,,12/17/2023,2022-10-31T04:00:00Z,Moon Asian Bistro,Moon Asian Bistro,111 Knox Wy Suite 100,27516,NC,,(919) 869-7894,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67281,Group B,172,,429,2023-12-17,,12/17/2023,2023-04-04T04:00:00Z,Unknown,Tapa Sushi,"1078 N Redwood Rd, Ste A",84045,UT,,(385) 287-7417,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
67282,Group B,172,,584,2023-12-17,,12/17/2023,2022-10-31T04:00:00Z,Kyokos Restaurant,Kyokos Restaurant,111 Brooklea Dr,13066,NY,,(315) 637-9000,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67283,Group B,172,,584,2023-12-17,,12/17/2023,2022-10-31T04:00:00Z,Skylake Chinese Kitchen,Skylake Chinese Kitchen,108 W 111th St,60628,IL,,(773) 928-7222,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67284,Group B,172,,584,2023-12-17,,12/17/2023,2022-10-31T04:00:00Z,SALA THAI RESTAURANT,SALA THAI RESTAURANT,10880 N 32ND ST STE 29,85028,AZ,,(602) 499-3437,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67285,Group B,172,,584,2023-12-17,,12/17/2023,2022-10-31T04:00:00Z,CHINA KING,CHINA KING,108 S KING ST,27983,NC,,(252) 794-3886,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67286,Group B,172,,584,2023-12-17,,12/17/2023,2022-10-31T04:00:00Z,BASIL GARDEN,BASIL GARDEN,201 SW FEDERAL HWY,34994,FL,,(772) 221-2522,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67287,Group B,172,,584,2023-12-17,,12/17/2023,2022-10-31T04:00:00Z,Iron Chef,Iron Chef,10810 N Tatum Blvd Ste 106,85028,AZ,,(602) 765-3888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67288,Group B,172,,584,2023-12-17,,12/17/2023,2022-10-31T04:00:00Z,Sumosushi,Sumosushi,107 Nature Walk Pkwy,32092,FL,,(904) 230-1999,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67289,Group B,172,,584,2023-12-17,,12/17/2023,2022-10-31T04:00:00Z,RED ONION THAI CUISINE,RED ONION THAI CUISINE,1123 NW 23RD AVE,97210,OR,,(503) 208-2634,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
67290,Group B,172,,584,2023-12-17,,12/17/2023,2022-10-31T04:00:00Z,First Chop Suey,First Chop Suey,10S634 Kingery Hwy,60527,IL,,(630) 920-9688,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
