Snowball Map,State Group,datediff_queue_entered_date,datediff_rejected_date,datediff_created_date,Queue Enter Date,Rejected Time,Dead Date,Create Date,Last Name,Company / Account,Street,Zip/Postal Code,State/Province (text only),Mobile - Primary,Business Phone,Lead Owner,Assigned SDR,Lead Status,Rejected Reason,Created By,Unqualified Reason,Lead Stage
56120,Group A,184,,584,2023-12-05,,12/5/2023,2022-10-31T04:00:00Z,WONDERFUL HOUSE,WONDERFUL HOUSE,829 FERDINAND PLAZA,69361,NE,,(308) 632-1668,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56121,Group A,184,,584,2023-12-05,,12/5/2023,2022-10-31T04:00:00Z,YUTAN KITCHEN | CHINESE RESTAURANT,YUTAN KITCHEN | CHINESE RESTAURANT,107 VINE ST,68073,NE,,(402) 625-2055,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56122,Group A,184,,584,2023-12-05,,12/5/2023,2022-10-31T04:00:00Z,ZHANG'S CUISINE,ZHANG'S CUISINE,3900 YANKEE HILL RD #123,68516,NE,,(402) 328-0166,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56123,Group A,184,,584,2023-12-05,,12/5/2023,2022-10-31T04:00:00Z,Teriyaki Express,Teriyaki Express,5015 S 24th St,68107,NE,,(402) 933-9302,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56124,Group A,184,,584,2023-12-05,,12/5/2023,2022-10-31T04:00:00Z,SQUARE ON SQUARE CONTEMPORARY CHINESE RESTAURANT,SQUARE ON SQUARE CONTEMPORARY CHINESE RESTAURANT,274 South 20th Street,19103,PA,,(215) 568-0088,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56125,Group A,184,,185,2023-12-05,,12/5/2023,2023-12-04T05:00:00Z,Our Mom's Restaurant & Bar,Our Mom's Restaurant & Bar,250 West Lee Drive,70820,LA,,(225) 456-5392,Marketing Nurture Queue,,SDR Complete,,Carl Academia,,Dead
56126,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Saigon Surface,Saigon Surface,324 S 14th St,68102,NE,,(402) 614-4496,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56127,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Adam,Thai Kitchen,16909 Lakeside Hills Plaza #101,68130,NE,,(402) 697-3887,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56128,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Chinatown Fast Food,Chinatown Fast Food,1000 E Washington Blvd Ste 110,90021,CA,,(213) 742-1909,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56129,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,KOBE STEAK HOUSE VILL PNT,KOBE STEAK HOUSE VILL PNT,16801 BURKE ST,68118,NE,,(402) 391-1755,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56130,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,WAVE BISTRO,WAVE BISTRO,4002 N 144TH ST,68116,NE,,(402) 496-8812,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56131,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,China Menu Restaurant,China Menu Restaurant,9673 Prominent Point #110,80924,CO,,(719) 282-0669,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56132,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,SALWEEN THAI GROCERY,SALWEEN THAI GROCERY,6553 AMES AVE,68104,NE,,(402) 934-5741,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56133,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,MAGIC WOK,MAGIC WOK,117 W 3RD ST #1,68787,NE,,(402) 833-1700,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56134,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,MANDARIN EXPRESS,MANDARIN EXPRESS,210 SOUTH 16TH STREET # 107F,68102,NE,,(402) 346-3083,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56135,Group A,183,,429,2023-12-06,,12/6/2023,2023-04-04T04:00:00Z,Unknown,Tokyo Grill,"10 Centerpointe Dr, Ste 5",90623,CA,,(714) 670-7337,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
56136,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,KINGDOM BUFFET,KINGDOM BUFFET,611 W POPLAR ST # A15,42701,KY,,(270) 982-3898,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56137,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Masa Japanese Bistro & Sushi,Masa Japanese Bistro & Sushi,12336 Shelbyville Rd,40243,KY,,(502) 409-5040,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56138,Group A,183,,429,2023-12-06,,12/6/2023,2023-04-04T04:00:00Z,Unknown,YAZAWA,9669 S Santa Monica Blvd,90210,CA,,(310) 275-2914,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
56139,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Koto Japanese Bistro,Koto Japanese Bistro,2127 Lantern Ridge Dr,40475,KY,,(859) 623-8388,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56140,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Iron Chef,Iron Chef,3090 Old Todds Rd Ste 130,40509,KY,,(859) 264-0155,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56141,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,House Of Tang,House Of Tang,2534 Burlington Pike,41005,KY,,(859) 689-7886,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56142,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Lucky Dragon,Lucky Dragon,1960 N Bend Rd Ste H,41048,KY,,(859) 586-2121,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56143,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,May,Shogun Japanese Steakhouse,418 River Hill Dr,41101,KY,,(606) 324-8888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56144,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Jumbo House,Jumbo House,94 Whitesburg Plz,41858,KY,,(606) 633-8388,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56145,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Kyoto Gardens,Kyoto Gardens,760 Campbell Ln Ste 110,42104,KY,,(270) 904-4555,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56146,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Jasmine Buffet,Jasmine Buffet,201 Clinic Dr,42240,KY,,(270) 881-4228,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56147,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,King Buffet,King Buffet,300 Sam Walton Dr Ste 1100,42501,KY,,(606) 676-0566,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56148,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,RATSIMA CUISINE  LLC,RATSIMA CUISINE  LLC,511 FAIRFIELD AVE,41073,KY,,(859) 694-7700,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56149,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,JASMINE CHINESE CUISINE INC,JASMINE CHINESE CUISINE INC,13825 ENGLISH VILLA DR,40245,KY,,(502) 244-8896,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56150,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,MIKATO STEAK & SUSHI,MIKATO STEAK & SUSHI,3500 VILLA PT STE 103,42303,KY,,(502) 457-6004,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56151,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,LEMONGRASS RESTAURANT LLC,LEMONGRASS RESTAURANT LLC,11606 SHELBYVILLE RD,40243,KY,,(502) 244-7110,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56152,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Yen's Chinese,Yen's Chinese,6041 US-30 suite 45,15601,PA,,(724) 836-7775,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56153,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Taipei-Tokyo,Taipei-Tokyo,304 Mall Plaza Blvd,15146,PA,,(412) 373-5464,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56154,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Taipei Chinese Kitchen (Giant),Taipei Chinese Kitchen (Giant),255S S Spring Garden St,17013,PA,,(717) 612-0155,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56155,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Chopstick,Chopstick,2959 PA-611 (Fountain Springs East Unit #103,18372,PA,,(570) 688-0711,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56156,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Pinang Malaysian restaurant,Pinang Malaysian restaurant,218 Louviers Dr,19711,DE,,(302) 368-2298,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56157,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,NEW CHINA GOURMET RESTAURANT,NEW CHINA GOURMET RESTAURANT,2249 N 5TH ST,19133,PA,,(215) 634-0460,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56158,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,郑,BEST FOOD IN TOWN,707 PULASKI HWY # 101,19701,DE,,(302) 328-7550,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56159,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,CHINA HOUSE,CHINA HOUSE,3800 OLD CHENEY RD,68516,NE,,(402) 420-5188,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56160,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,CHINA INN RESTAURANT,CHINA INN RESTAURANT,216 NEW CASTLE AVE,19720,DE,,(302) 655-7746,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56161,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,PANDA GARDEN,PANDA GARDEN,720 W BENJAMIN AVE,68701,NE,,(402) 379-2013,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56162,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,CANTON HOUSE,CANTON HOUSE,108 E GLENWOOD AVE,19977,DE,,(302) 653-6118,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56163,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,PEKING CHINESE RESTAURANT,PEKING CHINESE RESTAURANT,112 E A ST,69153,NE,,(308) 284-8300,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56164,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,JOY GARDEN CHINESE RESTAURANT,JOY GARDEN CHINESE RESTAURANT,232 SUBURBAN DR,19711,DE,,(302) 368-2275,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56165,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,SHANG-HAI GARDEN,SHANG-HAI GARDEN,3118 S 24TH ST,68108,NE,,(402) 342-2244,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56166,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Hao's Garden,Hao's Garden,501 N Broadway St,68066,NE,,(402) 443-3888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56167,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,SUI LAN KUNG RESTAURANT,SUI LAN KUNG RESTAURANT,930 RACE ST,19107,PA,,(215) 928-0282,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56168,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,TOKYO ASIAN RESTURANT,TOKYO ASIAN RESTURANT,433 N READING RD,17522,PA,,(717) 721-3388,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56169,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,WHITE ELEPHANT RESTAURANT INC,WHITE ELEPHANT RESTAURANT INC,759 HUNTINGDON PIKE,19006,PA,,(215) 663-1495,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56170,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,THAI BASIL BRISTO INC,THAI BASIL BRISTO INC,305 SECOND AVE STE 206,19426,PA,,(610) 489-3633,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56171,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,LA NA THAI FRENCH CUISINE,LA NA THAI FRENCH CUISINE,33 W STATE ST,19063,PA,,(610) 892-7787,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56172,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,BANGOK WOK  INC,BANGOK WOK  INC,125 GATEWAY DR STE 111,17050,PA,,(717) 795-7292,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56173,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,MY THAI,MY THAI,3024 W LIBERTY AVE,15216,PA,,(412) 207-7507,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56174,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,A GOURMET GARDEN,A GOURMET GARDEN,16 NEWPORT RD,17540,PA,,(717) 656-6688,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56175,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,LIN HIBACHI GRILL  INC,LIN HIBACHI GRILL  INC,421 FRIENDSHIP RD STE B,17111,PA,,(717) 889-7008,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56176,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,AMAZING WOK,AMAZING WOK,2910 W LIBERTY AVE,15216,PA,,(412) 343-8686,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56177,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,CATHAY EXPRESS,CATHAY EXPRESS,3 E 18TH ST,16501,PA,,(814) 456-6615,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
54649,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Baumgart's Café,Baumgart's Café,158 Franklin Ave,7450,NJ,,(201) 612-5688,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56179,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,catchy. cafe & catering,catchy. cafe & catering,614 N Maple Ave,7423,NJ,,(201) 445-6400,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56180,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Gao Thai Kitchen,Gao Thai Kitchen,63 W Main St,7446,NJ,,(201) 962-2691,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56181,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Wok 18,Wok 18,1443 Queen Anne Rd,7666,NJ,,(201) 357-5795,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56182,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Ah Suh Won,Ah Suh Won,33 Highwood Ave,7670,NJ,,(201) 266-6615,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56183,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Binh Duong IV,Binh Duong IV,255 Pascack Rd,7676,NJ,,(201) 497-3915,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56184,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Alan,Beijing Bistro Chinese (Formerly Known Temple Gourmet Chinese),91 Broad St,7701,NJ,,(732) 212-8858,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56185,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,CHANGMAO SAKURA,CHANGMAO SAKURA,216 Roosevelt Ave,7755,NJ,,(732) 531-7086,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56186,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Nemo,Nemo,27 W Front St,7735,NJ,,(732) 264-0660,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56187,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Rancho Grande Mexican Restaurant 1,Rancho Grande Mexican Restaurant 1,136 Sea Island Pkwy #4,29907,SC,,(843) 524-0405,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56188,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Sushi & Chinese Express & Burger Bar,Sushi & Chinese Express & Burger Bar,115 2nd St,8701,NJ,,(732) 901-7874,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56189,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,ORIENTAL HOUSE CHINESE REST,ORIENTAL HOUSE CHINESE REST,1922 AUGUSTA ST STE 115,29605,SC,,(864) 282-8892,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56190,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,Très Yan & Wu,Très Yan & Wu,3131 NJ-38,8054,NJ,,(856) 608-8888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56191,Group A,183,,584,2023-12-06,,12/6/2023,2022-10-31T04:00:00Z,SILVER WOK,SILVER WOK,9500 KENWOOD RD,45242,OH,,(513) 791-2855,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56192,Group A,183,,429,2023-12-06,,12/6/2023,2023-04-04T04:00:00Z,Unknown,Sushi Zo | West Los Angeles,"9824 National Blvd, Ste C",90034,CA,,(310) 842-3977,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
56193,Group A,183,,429,2023-12-06,,12/6/2023,2023-04-04T04:00:00Z,Unknown,Rolls & Bowls Asian Cook House,9656 Colorado Ln N,55445,MN,,(763) 762-8931,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
56194,Group A,183,,429,2023-12-06,,12/6/2023,2023-04-04T04:00:00Z,Unknown,Tokyo Japanese Steak House & Sushi Bar,"1000 Parkview Dr, Ste 16",70563,LA,,(337) 364-8880,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
56195,Group A,183,,429,2023-12-06,,12/6/2023,2023-04-04T04:00:00Z,Unknown,Ichiban Hibachi Steakhouse,983 Freeport Rd,15238,PA,,(412) 781-7600,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
56196,Group A,183,,429,2023-12-06,,12/6/2023,2023-04-04T04:00:00Z,Unknown,Ichiraku Japanese Noodle Shop,"9853 Johnnycake Ridge Rd, Ste 15",44060,OH,,(440) 853-1332,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
56197,Group A,183,,429,2023-12-06,,12/6/2023,2023-04-04T04:00:00Z,Unknown,Rolling Rice,"9668 Milliken Ave, Ste 102",91730,CA,,(909) 481-2702,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
56198,Group A,183,,429,2023-12-06,,12/6/2023,2023-04-04T04:00:00Z,Unknown,YATAI ramen + yakitori,10 Barnard St,31401,GA,,(912) 349-1985,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
56199,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,Eric's Chinese Restaurant,Eric's Chinese Restaurant,1114 S Pierce St,31510,GA,,(912) 632-7563,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56200,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,Bejo Sushi,Bejo Sushi,112 W 17th St,82001,WY,,(307) 638-8820,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56201,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,肖老板,NEW WO HOP III,447 UNION AVE,7522,NJ,,(973) 942-0118,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56202,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,老板,CHINA GARDEN,179 US-46,7866,NJ,,(973) 983-9788,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56203,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,LUCKY CHINA,LUCKY CHINA,1135 JOLIET ST,46311,IN,,(219) 864-8889,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56204,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,老板,CHINATOWN KITCHEN,801 MAIN ST,7720,NJ,,(732) 988-2009,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56205,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,CHINA GARDEN BUFFET,CHINA GARDEN BUFFET,1091 MARKET ST,47111,IN,,(812) 256-7068,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56206,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,老板娘,HAPPY GARDEN ZHU,990 US-202,8876,NJ,,(908) 575-1111,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56207,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,Golden Dragon,Golden Dragon,1101 S Kansas Ave,66612,KS,,(785) 235-6101,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56208,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,CHINA PANDA,CHINA PANDA,111 N MAIN ST,47320,IN,,(765) 789-8888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56209,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,骆老板,KA MEI KITCHEN,223 SOMERSET ST,7060,NJ,,(908) 753-1733,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56210,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,China Chinese Restaurant,China Chinese Restaurant,1122 US-54,67068,KS,,(620) 532-5888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56211,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,LONGFEI CHINESE RESTAURANT,LONGFEI CHINESE RESTAURANT,113 S GRANT ST,47408,IN,,(812) 955-1666,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56212,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,陈老板,CHINA CITY,55 MOUNTAIN BLVD,7059,NJ,,(908) 769-1880,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56213,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,ASIAN STAR CHINESE CUISINE,ASIAN STAR CHINESE CUISINE,913 S MILL ST,74361,OK,,(918) 824-1810,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56214,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,ASIAN STAR,ASIAN STAR,902 W RUTH AVE,74955,OK,,(918) 775-8090,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56215,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,Pan Asian Terrace,Pan Asian Terrace,1201 S 157th St Suite A1,68130,NE,,(402) 502-0518,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56216,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,Saigon Restaurant,Saigon Restaurant,12100 W Center Rd,68144,NE,,(402) 697-7000,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56217,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,Ninja Restaurant,Ninja Restaurant,5650 N 33rd Cir A,68504,NE,,(402) 435-8700,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56218,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,PEKING CHINESE RESTAURANT,PEKING CHINESE RESTAURANT,4533 N MAYO TRAIL,41501,KY,,(606) 437-6788,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56219,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,PEKING CHINESE RESTAURANT,PEKING CHINESE RESTAURANT,205 S MAYO TRAIL,41501,KY,,(606) 432-9888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56220,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,PEKING RESTAURANT,PEKING RESTAURANT,275 SOUTHSIDE MALL RD,41503,KY,,(606) 237-5888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56221,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,Canton House,Canton House,1100 Lincolnway S,46767,IN,,(260) 894-3812,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56222,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,OLD CHINA RESTAURANT,OLD CHINA RESTAURANT,168 TOWN HILL RD,41230,KY,,(606) 638-0998,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56223,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,New China,New China,205 Oakbrooke Dr Ste B,40047,KY,,(502) 538-4168,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56224,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,Osaka Sushi & Japanese Cuisine,Osaka Sushi & Japanese Cuisine,2039 Frankfort Ave,40206,KY,,(502) 894-9501,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56225,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,Sakura Blue Japanese Steakhouse Sushi,Sakura Blue Japanese Steakhouse Sushi,4600 Shelbyville Rd Ste 118,40207,KY,,(502) 897-3600,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56226,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,MT Fuji,MT Fuji,309 W Cardinal Blvd,40208,KY,,(502) 637-5887,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
56227,Group A,182,,584,2023-12-07,,12/7/2023,2022-10-31T04:00:00Z,Red Sun Chinese Restaurant,Red Sun Chinese Restaurant,3437 Breckenridge Ln,40220,KY,,(502) 499-7788,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
