State Group,datediff_rejected_date,datediff_created_date,Create Date,Last Name,Company / Account,Street,Zip/Postal Code,State/Province (text only),Mobile - Primary,Business Phone,Lead Owner,Assigned SDR,Lead Status,Rejected Reason,Rejected Time,Created By,Unqualified Reason,Lead Stage
Group B,,454,2023-03-10T05:00:00Z,Unknown,Austin's Restaurant,914 Mall Loop Rd,27262,NC,,(336) 869-1600,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Avenue Saint Charles,4250 SW Rose Biggi Ave,97005,OR,,,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Babez Seafood Bucket,"225 Earl Garrett St, Ste E",78028,TX,,(830) 895-0592,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Holy Crab Boiling,"5915 7th Ave, Fl 1",11220,NY,,(347) 889-6663,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Babin's Seafood House,21851  Fwy,77450,TX,,(281) 829-9200,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Baby Crab,"5740 Broadway, Unit C",,NY,,(631) 602-7775,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Baby Kay's Cajun Kitchen,"2051 S Dobson Rd, Ste 18",85202,AZ,,(480) 800-4811,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Hoochies,214 E Hickory St,76201,TX,,(940) 808-0315,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Hook & Catch Cajun Seafood,12 W Fordham Rd,10468,NY,,(718) 450-8862,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Backfin Blues: Creole de Graw,400 N Union Ave,21078,MD,,(443) 502-8191,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Baltimore Street Grill,82 Baltimore St,21502,MD,,(301) 724-1711,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Hot Crab,714 W Spring Valley Rd,75080,TX,,(972) 231-8989,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bam Bam,2800 N Terminal Rd,77036,TX,,(866) 508-3558,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Banh Cuon Thang Long,3347 Beltline Rd,75044,TX,,(972) 495-8006,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Hot Pot Hero,"10045 Baltimore National Pike, Ste A4",21042,MD,,(443) 652-5998,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Barry's Cajun Food,708 E Broadway,77954,TX,,(361) 243-1115,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Baton Creole,5500 S Congress Ave,78745,TX,,(512) 986-3834,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,House Of Roux,317 Gentry St,77373,TX,,(346) 351-1099,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Battles Kitchen,4920 Rural Ave,98248,WA,,(360) 927-5066,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Houston's Daiquiri Swamp,6770 Antoine Dr,77091,TX,,(713) 393-7545,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Kyoto Ramen- Dale Mabry,11417 N Dale Mabry Hway,,FL,,(813) 524-6866,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Hull and Oak,1070 Dallas St,77002,TX,,(713) 242-8540,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,iCajun Seafood Shack,10725 E Colonial,32817,FL,,(407) 734-5997,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bayou Ben's Crawfish,5900 W 7th St,75501,TX,,(903) 826-1013,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Imbibe,108 Henderson St,27514,NC,,(919) 636-6469,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Permanently closed,Bayou Bodega,241 E Davis Blvd,33606,FL,,(813) 513-5478,Marketing Nurture Queue,Kristen Chai,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,J C Seafood House,321  Blvd,32569,FL,,(850) 226-8386,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bayou Bros Cajun Boils,21553 OR-213,97045,OR,,(503) 705-7168,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,J&C Crab,"1036 Dunn Ave, Ste 24",32218,FL,,(904) 329-2224,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,J&C Crab,"9321 6 Mile Cypress Pkwy, Ste 100",33966,FL,,(239) 690-7088,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bayou City Seafood and Pasta,4712 Richmond Ave,77027,TX,,(713) 621-6602,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,J&C Seafood,1944  Ct,35226,AL,,(205) 518-5699,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bayou Market,"101 E Southwest Pkwy, Ste 118",75067,TX,,(972) 434-8500,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bayou on Bay,1300 Bay St,,WA,,(360) 752-2968,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bayou On The Beach Cafe,11115 Hutchison Blvd,32407,FL,,(850) 249-3478,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bayou Seafood and Wings,10123 Hammerly Blvd,77080,TX,,(281) 888-5530,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Baytown Seafood,709 W Main St,77520,TX,,(281) 427-2478,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Baytown Seafood Restaurant,1101 Hwy 146 S,77571,TX,,(281) 470-6400,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Jax Fish House Kansas City,4814 Roanoke Pkwy,64112,MO,,(816) 437-7940,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,BB's Jazz Blues & Soups,700 S Broadway,63102,MO,,(314) 436-5222,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Beach House,2301 E Lake Shore Dr,62521,IL,,(217) 422-7202,Marketing Nurture Queue,Bryan Sim,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Jaycob's Food Truck,6422 S Padre Island Dr,78412,TX,,(361) 704-5732,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bear Bay Seafood Kitchen,"1104 W Parker Rd, Ste 600",,TX,,(972) 234-4899,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Beauâs Bayou Smokehouse,243 W Main St,72730,AR,,(479) 871-5373,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Jazzy at The Glover,524 Gunter Ave,35976,AL,,(256) 486-9064,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Jeannie Mae's,12830 Scarsdale Blvd,77089,TX,,(281) 416-4303,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Jenivi's Seafood Shoppe & Restaurant,"10555 Westheimer Rd, Ste B",77042,TX,,(713) 978-5055,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bella Noir Caribbean Restaurant & Lounge,749 Saybrook Rd,6457,CT,,(860) 740-5104,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Permanently closed,Belmont Fusion Cuisine,247 Hempstead Turnpike,11003,NY,,(516) 519-8100,Marketing Nurture Queue,Kristen Chai,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Jingo Cajun Eatery,425 N Main St,77662,TX,,(409) 422-0274,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Ben's Crab,3451 Long Beach Rd,,NY,,(516) 665-9912,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,JJ's Grill,"1100 N Brazosport Blvd, Ste 5",77541,TX,,(979) 239-2000,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bennettâs Seafood,110 La Plz W,71909,AR,,(225) 301-2876,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,JKâs Crawfish,1101 Airport Rd,71913,AR,,(501) 617-1803,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Johnny's Cajun Cafe,"113 US-90 ALT E, Ste 2",78629,TX,,(830) 519-4222,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Joker's Cajun Smokehouse,2416 W Schubert Ave,60647,IL,,(312) 818-1325,Marketing Nurture Queue,Kristen Chai,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Big Crab Seafood Restaurant,8358 Point Meadows Dr,32256,FL,,(904) 683-4114,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Big Daddy's,"1 Park Ln, Ste A",11758,NY,,(516) 799-8877,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Jonny Mac's Lowcountry Grille & BBQ,3885 Hendersonville Rd,28732,NC,,(828) 376-3679,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Big Daddyâs Wings & Things,601 Milner Dr,27410,NC,,,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Big Doobie's Boudin & Cracklins,6247 West  Rd,77640,TX,,(409) 548-1335,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Permanently closed,Big Easy Cajun Four Season Mall,400 Four Seasons Town Ctr,27407,NC,,(336) 323-1576,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,JT Cajun,480 W Interstate 30,75043,TX,,(972) 226-5610,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Big Easy Grill,3641 E Sunshine St,65809,MO,,(417) 832-0040,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Big Easy Tavern & Cajun Cafe,710 N Palafox St,32501,FL,,(850) 429-0045,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Juanitas,3301 Meramec St,63118,MO,,(636) 389-0738,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Big Philâs Soul & Creole Cafe,"10000 Emmett F Lowry Expy, Ste 1136",77591,TX,,(409) 927-5330,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Juicy Crawfish,6120 Scott St,77021,TX,,(832) 203-7134,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Juicy Crawfish & Seafood,2206 Texas Ave S,77840,TX,,(979) 704-5412,Marketing Nurture Queue,Xue Ni Chu,SDR Working,,,Sharon Du,,
Group B,,454,2023-03-10T05:00:00Z,Unknown,Big Shucks Oyster Bar,103 S Coit Rd,75080,TX,,(972) 231-8202,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Juicy Head Crawfish,345 Sawdust Rd,77380,TX,,(832) 299-4928,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Jz Fish & Wings,"252-18 Rockaway Blvd, Ste A",11422,NY,,(516) 667-6168,Marketing Nurture Queue,Zi Heng Lim,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Biscuits & Barbeque,106 E 2nd St,11501,NY,,(516) 493-9797,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,K.Lou's Cajun Shack & Catering,14020 N Black Canyon Hwy,85053,AZ,,(602) 596-8036,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bistro Creole,7316 Sgate Blvd,33068,FL,,(954) 642-7700,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bistro Creole Restaurant,6130 W Oakland Park Blvd,33313,FL,,(954) 578-5700,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Black Rock Bistro,313 19th St W,35501,AL,,(205) 387-0282,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Blackbirds' Grille,553 Old Montauk Hwy,11782,NY,,(631) 563-4144,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Kamali Creole Kitchen,"611 Doug Baker Blvd, Ste 205",35242,AL,,(205) 573-6003,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Kathy's Korner,8755 Interstate 10 Frontage Rd,77474,TX,,,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Blazin,4508 Avenue H,77471,TX,,(281) 543-4488,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,KC Daiquiri Shop,1116 Grand Blvd,64106,MO,,(816) 974-3275,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Blazing Buckets - Permanently closed,3100 W Wall St,79701,TX,,(432) 614-6164,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bleu Oyster Bar and Seafood,"9305  Cypress Rd, Ste 101",77379,TX,,(281) 251-0596,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Blissbox,7247 Interstate 10 E,77630,TX,,(409) 883-2222,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Blue Bayou Cafe,12008 I-10 East Fwy,77029,TX,,(713) 453-1771,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Kickin Seafood Cajun Style.,435 E 1150 S,84097,UT,,(801) 226-4166,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Blue Denim Restaurant,217 S Elm St,27401,NC,,(336) 676-5689,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Blue Water Bayou Wing Masters,720 Texas Blvd,75501,TX,,(903) 809-5600,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,King Cajun Crawfish I-Drive,"5931 International Dr, Ste 103",32819,FL,,(407) 996-8886,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Blues Landing,130 Tate Dr,38222,TN,,(731) 407-4926,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bluewater Seafood - 290,12914 Fm 1960 Rd,77065,TX,,(281) 894-9221,Marketing Nurture Queue,Kristen Chai,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,King Crab Bar,"3355 Trinity Mills Rd, Ste 100",75287,TX,,(469) 986-1158,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bluewater Seafood - Spring,4921 Fm 2920 Rd,77388,TX,,(281) 288-9222,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bluewave Seafood,"6211 Barker Cypress Rd, Unit B Ste 126",77084,TX,,(832) 427-5858,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,King Crab House,"2410 E Arkansas Ln, Ste 356",76014,TX,,(817) 548-9009,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bluff City Crab,"3705 Malco Way, Ste 102",38125,TN,,(901) 661-3071,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,King Crab House,"3136 S Hwy 161, Ste 200",75052,TX,,(972) 639-3059,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Boat Haus,4807 8th Ave,11220,NY,,(718) 633-5880,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,King Crab House,"620 US Hwy 287 N Frontage Rd, Ste 100",76063,TX,,(817) 225-6997,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,BOAT HAUS,1071 W  Rd,84405,UT,,(801) 394-4924,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,King Crab Shack,"12250 Lake June Rd, Ste 110",75180,TX,,(214) 613-6601,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Boatwright's Dining Hall,1251 Riverside Dr,32830,FL,,(407) 939-5277,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,King Red Crawfish & Pho,9803 W Bell Rd,85351,AZ,,(623) 583-5994,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bobo's Crab Shack - Fordham,2450 Grand Concourse,,NY,,(917) 801-0833,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bobobs,7127 Fannin St,77030,TX,,(231) 719-7469,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Kingâs Crab Shack,621 White Hills Dr,75087,TX,,(972) 722-4954,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bobo's Crab Shack (Co-op City),"691 Co Op City Blvd, Ste G",10475,NY,,(347) 275-9180,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Kingâs Crab Shack,"3265 Broadway Blvd, Ste 103",75043,TX,,(972) 278-0080,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Knic Knac Steak Aand Seafood House,405 W Gilbert St,76365,TX,,(940) 215-2001,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Boil House,606 E 11th St,77008,TX,,(713) 880-3999,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Kpop Burger & Crab King,"2575 Main St, Ste 350",75034,TX,,(214) 430-5170,Marketing Nurture Queue,Zi Heng Lim,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Boil Shack -  Permanently closed,8548 Seneca Tpke,13413,NY,,(315) 316-0138,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Boiling Cajun Shrimp,809 S Main St,,TX,,(817) 594-8388,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Krab Queenz,2427 Cypress Creek Pkwy,77068,TX,,(281) 444-1194,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Boiling Catch,675 Crescent St,,MA,,(774) 296-8382,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Krackin Cajun Seafood,"3025 S Main St, Ste 1",64804,MO,,,Marketing Nurture Queue,Raymond Chong,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Kracklaw Seafood Restaurant,719 Flatbush Ave,11226,NY,,(718) 758-5032,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bojangle's,905 W 3rd St,28372,NC,,(910) 521-4865,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bojangles,6820 Nc 135,27027,NC,,(336) 427-3097,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Krazy Cajun Kitchen & Market,8374 Paluxy Dr,75703,TX,,(903) 787-7520,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Krazy Crawfish,3525 Lockwood Dr,77026,TX,,(713) 259-6803,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bojangles,514 Hwy 76,37188,TN,,(615) 672-6519,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Krazy Kajun Seafood,"3015 N Dowlen Rd, Ste 230",77706,TX,,(409) 860-1844,Marketing Nurture Queue,Raymond Chong,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bojangles',9101 Kinsington Pike,37923,TN,,(865) 692-1086,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Kreativekats,14570 Dauphin Island Pkwy,36523,AL,,(251) 873-4577,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Boloco Berklee,1080 Boylston St,2115,MA,,(617) 369-9087,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Kretzschy's Cajun BBQ,"1301 FM 407, Ste 103",75077,TX,,(214) 513-9305,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Krustaceans Seafood - Charlotte,"2908 Oak Lake Blvd, Ste 102",28208,NC,,(980) 207-3081,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,KudaRoos Crawfish,10401 Fairmont Pkwy,77571,TX,,(832) 722-1151,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bonfire Wings,13030 Woodforest Blvd,77015,TX,,(713) 451-6656,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,Bonfire Wings,"10701 North Fwy, Ste B",77038,TX,,(281) 447-6656,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,L.A. Bar,"4302 A Richmond Ave, ""Ragin Cajun""",77027,TX,,(713) 623-6321,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,454,2023-03-10T05:00:00Z,Unknown,La Bayou Crawfish,5040 W Colonial Dr,32808,FL,,(407) 866-2005,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
